sample	Chromosome	Start Position	End Position	Normal TCN	Normal BCN	Tumour TCN	Tumour BCN
PD8997a	4	82334213	83795633	2	1	6	2
PD8997a	4	83800335	85995856	2	1	7	2
PD8997a	4	85996279	87972209	2	1	6	2
PD8997a	4	87973705	88865776	2	1	8	2
PD8997a	4	88867049	102061730	2	1	3	2
PD8997a	4	102061921	102073834	2	1	10	4
PD8997a	4	102076982	103044377	2	1	3	1
PD8997a	4	103046962	104103811	2	1	5	1
PD8997a	4	104107655	109388635	2	1	3	1
PD8997a	4	109404097	109767944	2	1	9	2
PD8997a	4	109768777	119269424	2	1	4	1
PD8997a	4	119271255	122016137	2	1	5	1
PD8997a	4	122020790	128647814	2	1	4	1
PD8997a	4	128649890	134972887	2	1	5	1
PD8997a	4	134972911	136142389	2	1	4	1
PD8997a	4	136142498	139174761	2	1	6	1
PD8997a	4	139178118	144422011	2	1	10	1
PD8997a	4	144422123	144551055	2	1	8	2
PD8997a	4	144551140	144642492	2	1	3	0
PD8997a	4	144646848	144658837	2	1	8	4
PD8997a	4	144658848	144689576	2	1	1	0
PD8997a	4	144689597	144958778	2	1	5	2
PD8997a	4	144959327	147740511	2	1	2	1
PD8997a	4	147742434	147780769	2	1	10	3
PD8997a	4	147784355	148599631	2	1	1	0
PD8997a	4	148600011	148882436	2	1	2	0
PD8997a	4	148883101	149267291	2	1	2	1
PD8997a	4	149267636	149299046	2	1	1	0
PD8997a	4	149299071	152229470	2	1	2	1
PD8997a	4	152229780	153028431	2	1	2	0
PD8997a	4	153028466	160486937	2	1	2	1
PD8997a	4	160488212	160490385	2	1	10	5
PD8997a	4	160493274	163055350	2	1	2	1
PD8997a	4	163055608	163057125	2	1	8	4
PD8997a	4	163057153	177455498	2	1	2	1
PD8997a	4	177465198	177469582	2	1	13	7
PD8997a	4	177469850	191027923	2	1	2	1
PD8997a	5	15532	36434126	2	1	4	2
PD8997a	5	36435476	36438503	2	1	14	7
PD8997a	5	36438947	40184508	2	1	5	2
PD8997a	5	40184612	40189983	2	1	0	0
PD8997a	5	40194045	46389273	2	1	4	2
PD8997a	5	49432831	53017213	2	1	2	0
PD8997a	5	53018423	53489874	2	1	4	2
PD8997a	5	53490737	53504764	2	1	12	6
PD8997a	5	53510482	84036580	2	1	2	0
PD8997a	5	84036765	84037371	2	1	0	0
PD8997a	5	84043060	116015646	2	1	2	0
PD8997a	5	116018757	116880335	2	1	3	2
PD8997a	5	116881673	119418017	2	1	2	0
PD8997a	5	119418038	119779407	2	1	4	2
PD8997a	5	119779991	121480802	2	1	2	0
PD8997a	5	121481098	121652525	2	1	9	3
PD8997a	5	121652956	134379311	2	1	2	0
PD8997a	5	134380531	135409682	2	1	5	3
PD8997a	5	135410863	144552093	2	1	3	2
PD8997a	5	144552209	146008818	2	1	5	2
PD8997a	5	146009812	146561416	2	1	2	0
PD8997a	5	146562585	152781216	2	1	4	2
PD8997a	5	152781918	153785461	2	1	6	2
PD8997a	5	153785497	163633239	2	1	4	2
PD8997a	5	163634891	164475969	2	1	2	0
PD8997a	5	164479253	165949978	2	1	6	2
PD8997a	5	165950801	167484731	2	1	4	2
PD8997a	5	167485141	172950444	2	1	2	0
PD8997a	5	172955145	172970009	2	1	8	2
PD8997a	5	172970282	173003641	2	1	5	1
PD8997a	5	173003991	174895402	2	1	6	2
PD8997a	5	174896375	176324729	2	1	9	2
PD8997a	5	176326948	177851770	2	1	6	1
PD8997a	5	177851905	179052154	2	1	2	0
PD8997a	5	179052185	180790320	2	1	6	2
PD8997a	6	149661	7535258	2	1	4	2
PD8997a	6	7536052	26289122	2	1	3	2
PD8997a	6	26289203	26290667	2	1	17	9
PD8997a	6	26291527	27565310	2	1	3	2
PD8997a	6	27569055	29260741	2	1	3	0
PD8997a	6	29262503	29652576	2	1	3	2
PD8997a	6	29653186	29653695	2	1	26	10
PD8997a	6	29664131	30334339	2	1	3	2
PD8997a	6	30340086	30346918	2	1	0	0
PD8997a	6	30347239	56910334	2	1	2	0
PD8997a	6	56913072	58774716	2	1	3	1
PD8997a	6	61886440	63217208	2	1	4	1
PD8997a	6	63218367	63225697	2	1	14	7
PD8997a	6	63228933	66288555	2	1	3	1
PD8997a	6	66288674	83509426	2	1	2	0
PD8997a	6	83510176	84460293	2	1	4	2
PD8997a	6	84460407	88203327	2	1	2	0
PD8997a	6	88203833	89810512	2	1	3	1
PD8997a	6	89820708	91172675	2	1	13	2
PD8997a	6	91173423	91912216	2	1	6	2
PD8997a	6	91914341	95027190	2	1	3	2
PD8997a	6	95031221	96681263	2	1	2	0
PD8997a	6	96681622	97241816	2	1	2	1
PD8997a	6	97243437	98045074	2	1	4	2
PD8997a	6	98046850	106794861	2	1	2	0
PD8997a	6	106797486	108114456	2	1	3	2
PD8997a	6	108114633	109013909	2	1	2	0
PD8997a	6	109017038	109087960	2	1	5	1
PD8997a	6	109087984	116156793	2	1	2	0
PD8997a	6	116156971	117345559	2	1	3	1
PD8997a	6	117347375	117677273	2	1	6	2
PD8997a	6	117677705	124977362	2	1	2	0
PD8997a	6	124977655	126760563	2	1	5	3
PD8997a	6	126760994	130613384	2	1	2	0
PD8997a	6	130616472	131717868	2	1	6	2
PD8997a	6	131718009	133627248	2	1	10	2
PD8997a	6	133627352	134719133	2	1	9	2
PD8997a	6	134722631	135335176	2	1	6	2
PD8997a	6	135335268	137629699	2	1	3	2
PD8997a	6	137629936	142013921	2	1	6	3
PD8997a	6	142016681	143757004	2	1	8	2
PD8997a	6	143759071	145557264	2	1	7	2
PD8997a	6	145557441	148306502	2	1	3	1
PD8997a	6	148307101	148319470	2	1	7	2
PD8997a	6	148322481	149455944	2	1	4	2
PD8997a	6	149456399	149623261	2	1	6	3
PD8997a	6	149624378	150206260	2	1	4	0
PD8997a	6	150206380	150371769	2	1	4	1
PD8997a	6	150376318	151189467	2	1	12	2
PD8997a	6	151194535	153308198	2	1	8	2
PD8997a	6	153313460	154561769	2	1	3	2
PD8997a	6	154562673	154669917	2	1	7	2
PD8997a	6	154670009	155773641	2	1	3	1
PD8997a	6	155774958	158129715	2	1	2	1
PD8997a	6	158129974	158166380	2	1	7	3
PD8997a	6	158167576	167513252	2	1	2	0
PD8997a	6	167514083	168219829	2	1	5	1
PD8997a	6	168224256	169290551	2	1	2	0
PD8997a	6	169293665	169555953	2	1	5	2
PD8997a	6	169557082	171051005	2	1	3	0
PD8997a	7	43259	49919907	2	1	4	2
PD8997a	7	49923069	49924320	2	1	27	14
PD8997a	7	49928919	68169241	2	1	4	2
PD8997a	7	68169410	68173073	2	1	18	9
PD8997a	7	68174775	68185001	2	1	1	0
PD8997a	7	68188491	86706170	2	1	4	2
PD8997a	7	86706835	105606500	2	1	3	2
PD8997a	7	105606735	105612806	2	1	11	5
PD8997a	7	105613007	124944982	2	1	3	2
PD8997a	7	124945563	125782919	2	1	3	0
PD8997a	7	125783025	129984274	2	1	3	2
PD8997a	7	129985116	130006050	2	1	11	4
PD8997a	7	130006808	159127004	2	1	3	2
PD8997a	8	31254	9641811	2	1	2	1
PD8997a	8	9647226	11242113	2	1	2	0
PD8997a	8	11243934	14875540	2	1	2	1
PD8997a	8	14877288	14973870	2	1	2	0
PD8997a	8	14974052	17442136	2	1	2	1
PD8997a	8	17442163	18332971	2	1	2	0
PD8997a	8	18333109	20004062	2	1	2	1
PD8997a	8	20004641	20782578	2	1	3	0
PD8997a	8	20782806	34284011	2	1	2	1
PD8997a	8	34284565	34285257	2	1	11	4
PD8997a	8	34285271	37045003	2	1	2	1
PD8997a	8	37045753	37381976	2	1	2	0
PD8997a	8	37384199	40243954	2	1	6	1
PD8997a	8	40244991	40257312	2	1	16	4
PD8997a	8	40258302	43824048	2	1	8	2
PD8997a	8	46847534	53727228	2	1	6	3
PD8997a	8	53727793	53918489	2	1	5	2
PD8997a	8	53919610	55184596	2	1	6	3
PD8997a	8	55186953	117944588	2	1	5	2
PD8997a	8	117945361	117947404	2	1	0	0
PD8997a	8	117947674	146298155	2	1	5	3
PD8997a	9	37747	15966278	2	1	4	1
PD8997a	9	15966436	16181885	2	1	5	1
PD8997a	9	16183083	47217176	2	1	4	1
PD8997a	9	65596318	77408665	2	1	3	0
PD8997a	9	77409405	77424188	2	1	0	0
PD8997a	9	77424250	91309857	2	1	3	0
PD8997a	9	91311026	91315525	2	1	13	2
PD8997a	9	91315904	116740635	2	1	3	0
PD8997a	9	116741186	116771838	2	1	9	2
PD8997a	9	116772049	125317571	2	1	4	0
PD8997a	9	125317661	125365664	2	1	1	0
PD8997a	9	125366279	131540224	2	1	3	0
PD8997a	9	131545905	136617292	2	1	4	1
PD8997a	9	136617706	136618314	2	1	20	5
PD8997a	9	136618716	141091394	2	1	4	0
PD8997a	10	72759	8711757	2	1	4	1
PD8997a	10	8713926	8720264	2	1	15	8
PD8997a	10	8721763	33383387	2	1	3	2
PD8997a	10	33383883	33398036	2	1	0	0
PD8997a	10	33398128	36233527	2	1	4	2
PD8997a	10	36234282	39076221	2	1	4	1
PD8997a	10	42433540	78293852	2	1	3	2
PD8997a	10	78294119	78330802	2	1	2	1
PD8997a	10	78331289	81101877	2	1	4	2
PD8997a	10	81103862	95595343	2	1	3	2
PD8997a	10	95595925	95778956	2	1	6	3
PD8997a	10	95782925	105640566	2	1	4	2
PD8997a	10	105640978	109098449	2	1	4	1
PD8997a	10	109098872	135506704	2	1	4	2
PD8997a	11	198572	4970367	2	1	4	2
PD8997a	11	4972005	4974029	2	1	0	0
PD8997a	11	4975164	31416475	2	1	3	2
PD8997a	11	31418139	33602846	2	1	4	2
PD8997a	11	33602913	35497413	2	1	3	2
PD8997a	11	35500365	35501843	2	1	18	9
PD8997a	11	35504397	36589071	2	1	4	2
PD8997a	11	36589622	44283297	2	1	3	2
PD8997a	11	44283722	44289636	2	1	16	8
PD8997a	11	44290303	51564427	2	1	4	2
PD8997a	11	54701645	56370106	2	1	3	2
PD8997a	11	56370425	56370628	2	1	25	10
PD8997a	11	56371633	60532723	2	1	4	2
PD8997a	11	60532838	70393318	2	1	5	2
PD8997a	11	70393873	70397038	2	1	19	9
PD8997a	11	70397069	78817097	2	1	4	2
PD8997a	11	78817254	78817341	2	1	0	0
PD8997a	11	78817498	95224989	2	1	4	2
PD8997a	11	95228179	95229401	2	1	27	13
PD8997a	11	95230707	101409718	2	1	4	2
PD8997a	11	101409786	101415244	2	1	13	6
PD8997a	11	101417340	123097386	2	1	4	2
PD8997a	11	123097399	130977407	2	1	3	1
PD8997a	11	130977695	132116882	2	1	4	1
PD8997a	11	132118892	132122974	2	1	13	7
PD8997a	11	132126171	134944770	2	1	4	2
PD8997a	12	150442	17886055	2	1	4	2
PD8997a	12	17887549	17887914	2	1	0	0
PD8997a	12	17888069	33230538	2	1	4	2
PD8997a	12	33232042	34854498	2	1	4	1
PD8997a	12	37857751	44174301	2	1	3	2
PD8997a	12	44179210	45651212	2	1	3	0
PD8997a	12	45651270	47805753	2	1	3	1
PD8997a	12	47807533	59000183	2	1	4	2
PD8997a	12	59000282	59012075	2	1	9	3
PD8997a	12	59012259	118139812	2	1	3	2
PD8997a	12	118139859	118316754	2	1	5	2
PD8997a	12	118316834	130939564	2	1	3	2
PD8997a	12	130940960	133778189	2	1	4	2
PD8997a	13	19026949	27040563	2	1	1	0
PD8997a	13	27044180	30008705	2	1	2	1
PD8997a	13	30011882	30608517	2	1	5	1
PD8997a	13	30609464	33498558	2	1	2	1
PD8997a	13	33499788	36283582	2	1	1	0
PD8997a	13	36283952	36293441	2	1	8	4
PD8997a	13	36296366	39389693	2	1	1	0
PD8997a	13	39391722	39521666	2	1	1	1
PD8997a	13	39522287	39536416	2	1	6	2
PD8997a	13	39536597	40117821	2	1	2	1
PD8997a	13	40117915	40118603	2	1	0	0
PD8997a	13	40122096	41611978	2	1	1	0
PD8997a	13	41614438	42253351	2	1	3	2
PD8997a	13	42253785	45972872	2	1	1	0
PD8997a	13	45973768	46636884	2	1	4	1
PD8997a	13	46637711	46699801	2	1	9	3
PD8997a	13	46700642	47750224	2	1	3	1
PD8997a	13	47750255	53177137	2	1	1	0
PD8997a	13	53177560	53764412	2	1	5	2
PD8997a	13	53767483	54908651	2	1	3	1
PD8997a	13	54909286	65912637	2	1	4	1
PD8997a	13	65917529	77930376	2	1	3	2
PD8997a	13	77931211	78665652	2	1	4	1
PD8997a	13	78665738	78683234	2	1	0	0
PD8997a	13	78683247	89005271	2	1	3	2
PD8997a	13	89011830	90517661	2	1	4	1
PD8997a	13	90517862	90828517	2	1	3	0
PD8997a	13	90830570	97797221	2	1	3	2
PD8997a	13	97801436	100747566	2	1	4	1
PD8997a	13	100750294	106376128	2	1	3	2
PD8997a	13	106376216	106381879	2	1	10	5
PD8997a	13	106382965	107419862	2	1	4	2
PD8997a	13	107421986	107428165	2	1	9	5
PD8997a	13	107440320	111028978	2	1	3	2
PD8997a	13	111029256	111033821	2	1	14	5
PD8997a	13	111034542	113274351	2	1	3	2
PD8997a	13	113274588	115108397	2	1	4	1
PD8997a	14	19002124	22259931	2	1	4	0
PD8997a	14	22260519	22868825	2	1	2	0
PD8997a	14	22870114	36572327	2	1	4	0
PD8997a	14	36573128	66203027	2	1	5	0
PD8997a	14	66205649	66433757	2	1	8	1
PD8997a	14	66435829	76542174	2	1	5	0
PD8997a	14	76542284	76543373	2	1	0	0
PD8997a	14	76543660	85481545	2	1	5	0
PD8997a	14	85483392	87808238	2	1	6	0
PD8997a	14	87809079	87813007	2	1	0	0
PD8997a	14	87813312	97089607	2	1	6	0
PD8997a	14	97089705	103774287	2	1	7	0
PD8997a	14	103775800	107058006	2	1	11	1
PD8997a	14	107059064	107285437	2	1	5	0
PD8997a	15	20016328	23715222	2	1	1	0
PD8997a	15	23721867	40643018	2	1	2	1
PD8997a	15	40643379	41132870	2	1	3	0
PD8997a	15	41133577	41287017	2	1	3	1
PD8997a	15	41287487	42403716	2	1	3	0
PD8997a	15	42404355	46619133	2	1	2	0
PD8997a	15	46623626	56485981	2	1	2	1
PD8997a	15	56489135	57370220	2	1	2	0
PD8997a	15	57370419	58536395	2	1	3	1
PD8997a	15	58536784	63120482	2	1	5	1
PD8997a	15	63122240	69042499	2	1	3	2
PD8997a	15	69054530	69625974	2	1	3	0
PD8997a	15	69626327	75738666	2	1	3	1
PD8997a	15	75738826	76891241	2	1	3	2
PD8997a	15	76891511	76902179	2	1	0	0
PD8997a	15	76902194	86261659	2	1	3	2
PD8997a	15	86261840	88413152	2	1	4	1
PD8997a	15	88416534	89869666	2	1	4	2
PD8997a	15	89869733	100588511	2	1	4	1
PD8997a	15	100589056	101972931	2	1	5	1
PD8997a	15	101974398	102469040	2	1	9	1
PD8997a	16	60777	15498807	2	1	5	3
PD8997a	16	15499057	16955711	2	1	5	1
PD8997a	16	16957915	26357434	2	1	5	3
PD8997a	16	26357720	26357925	2	1	22	11
PD8997a	16	26358132	35283226	2	1	5	3
PD8997a	16	46463782	55523705	2	1	3	2
PD8997a	16	55523998	55527422	2	1	15	8
PD8997a	16	55529411	66977713	2	1	3	2
PD8997a	16	66982994	71372483	2	1	4	1
PD8997a	16	71373048	71376500	2	1	25	12
PD8997a	16	71378301	75186213	2	1	3	2
PD8997a	16	75187610	75220492	2	1	1	0
PD8997a	16	75224733	75318586	2	1	6	3
PD8997a	16	75318646	76905154	2	1	3	1
PD8997a	16	76905295	81902139	2	1	3	2
PD8997a	16	81903315	81909113	2	1	0	0
PD8997a	16	81909228	90287535	2	1	3	2
PD8997a	17	526	10135410	2	1	2	0
PD8997a	17	10136081	13675840	2	1	3	0
PD8997a	17	13676016	13706852	2	1	5	1
PD8997a	17	13707817	22235650	2	1	2	0
PD8997a	17	25270411	28699088	2	1	5	3
PD8997a	17	28699529	32704480	2	1	2	0
PD8997a	17	32704563	33028368	2	1	6	3
PD8997a	17	33028690	33029774	2	1	23	12
PD8997a	17	33029798	33486316	2	1	5	3
PD8997a	17	33486948	33717917	2	1	2	0
PD8997a	17	33718077	34358452	2	1	6	3
PD8997a	17	34358839	37619818	2	1	2	0
PD8997a	17	37622982	37987272	2	1	29	0
PD8997a	17	37989049	38033433	2	1	3	0
PD8997a	17	38040712	38077601	2	1	5	1
PD8997a	17	38079231	38614178	2	1	6	1
PD8997a	17	38615079	38744246	2	1	12	3
PD8997a	17	38750296	39116072	2	1	2	0
PD8997a	17	39116603	39245956	2	1	19	0
PD8997a	17	39246391	39379568	2	1	2	0
PD8997a	17	39379671	40462065	2	1	7	3
PD8997a	17	40462620	41780119	2	1	4	1
PD8997a	17	41781069	41781160	2	1	35	12
PD8997a	17	41782779	51881558	2	1	2	0
PD8997a	17	51884794	81049726	2	1	5	2
PD8997a	18	48133	2137944	2	1	3	0
PD8997a	18	2140752	2170788	2	1	0	0
PD8997a	18	2171010	15402408	2	1	3	0
PD8997a	18	18529353	20921661	2	1	3	1
PD8997a	18	20921743	22638245	2	1	4	1
PD8997a	18	22643154	31147039	2	1	3	2
PD8997a	18	31148827	38108623	2	1	5	2
PD8997a	18	38110201	61904151	2	1	3	2
PD8997a	18	61904363	71495497	2	1	4	2
PD8997a	18	71497474	71566733	2	1	7	3
PD8997a	18	71567698	75364313	2	1	4	2
PD8997a	18	75366853	75378371	2	1	12	6
PD8997a	18	75379424	78015057	2	1	5	2
PD8997a	19	90910	2924341	2	1	2	0
PD8997a	19	2924898	3975346	2	1	4	1
PD8997a	19	3979372	8815994	2	1	5	2
PD8997a	19	8816581	31857778	2	1	4	2
PD8997a	19	31861914	31899871	2	1	8	4
PD8997a	19	31900008	44394480	2	1	4	2
PD8997a	19	44398632	44443073	2	1	1	1
PD8997a	19	44444416	59097854	2	1	3	2
PD8997a	20	61305	2176984	2	1	4	2
PD8997a	20	2177405	4048824	2	1	6	3
PD8997a	20	4049791	4798628	2	1	8	2
PD8997a	20	4798942	5294890	2	1	9	2
PD8997a	20	5298552	5843479	2	1	6	3
PD8997a	20	5843577	7262340	2	1	7	2
PD8997a	20	7263956	26305579	2	1	4	2
PD8997a	20	29420352	36443704	2	1	5	2
PD8997a	20	36444034	36745965	2	1	3	2
PD8997a	20	36750098	54507088	2	1	4	2
PD8997a	20	54507813	62044369	2	1	5	2
PD8997a	20	62044808	62956153	2	1	4	1
PD8997a	21	10736871	17765299	2	1	3	0
PD8997a	21	17765426	18346630	2	1	4	1
PD8997a	21	18347660	18347660	2	1	4	2
PD8997a	21	18348183	18348183	2	1	2	0
PD8997a	21	18354419	18555608	2	1	27	0
PD8997a	21	18562198	19673518	2	1	7	4
PD8997a	21	19674235	19848927	2	1	3	0
PD8997a	21	19851737	20116533	2	1	11	3
PD8997a	21	20116857	20490427	2	1	17	3
PD8997a	21	20491478	21765213	2	1	25	4
PD8997a	21	21765269	22722455	2	1	18	3
PD8997a	21	22722870	23827553	2	1	3	0
PD8997a	21	23827808	24458492	2	1	4	1
PD8997a	21	24458925	37827708	2	1	3	0
PD8997a	21	37827846	37882329	2	1	8	2
PD8997a	21	37883174	38515424	2	1	5	3
PD8997a	21	38517264	38605495	2	1	3	0
PD8997a	21	38605712	39175865	2	1	6	3
PD8997a	21	39179051	39688107	2	1	19	4
PD8997a	21	39696476	39810743	2	1	18	6
PD8997a	21	39818701	39820676	2	1	8	2
PD8997a	21	39820740	39846695	2	1	5	1
PD8997a	21	39846807	39959579	2	1	4	1
PD8997a	21	39962813	40215688	2	1	10	3
PD8997a	21	40216398	40609930	2	1	13	3
PD8997a	21	40610410	41527029	2	1	27	4
PD8997a	21	41528198	41607764	2	1	16	2
PD8997a	21	41608736	41895367	2	1	6	1
PD8997a	21	41896110	41902761	2	1	29	5
PD8997a	21	41903109	41995594	2	1	7	0
PD8997a	21	41995874	42817725	2	1	20	3
PD8997a	21	42817930	43117606	2	1	9	3
PD8997a	21	43120083	43121233	2	1	37	19
PD8997a	21	43121333	44784639	2	1	7	4
PD8997a	21	44788262	45608537	2	1	6	3
PD8997a	21	45608685	45615183	2	1	21	11
PD8997a	21	45615561	47858400	2	1	5	3
PD8997a	21	47864456	48096957	2	1	10	3
PD8997a	22	16052528	51234455	2	1	6	3
PD8997a	23	119805	10132223	2	1	4	2
PD8997a	23	10134939	10138335	2	1	14	7
PD8997a	23	10138370	37325713	2	1	4	2
PD8997a	23	37328598	37333891	2	1	20	8
PD8997a	23	37334511	67245557	2	1	4	2
PD8997a	23	67248834	67281956	2	1	10	5
PD8997a	23	67282713	69700991	2	1	5	2
PD8997a	23	69701778	78692019	2	1	3	1
PD8997a	23	78693408	78703159	2	1	0	0
PD8997a	23	78704704	114664942	2	1	3	2
PD8997a	23	114665117	120297554	2	1	4	2
PD8997a	23	120297685	125200182	2	1	3	2
PD8997a	23	125201670	125208538	2	1	12	6
PD8997a	23	125211324	125248392	2	1	1	0
PD8997a	23	125249754	125589887	2	1	3	2
PD8997a	23	125598947	129006813	2	1	3	0
PD8997a	23	129011487	155182354	2	1	3	2
PD8997a	24	2649553	59033810	0	0	0	0
PD13755a	1	61735	7737799	2	1	3	1
PD13755a	1	7738180	26746327	2	1	2	1
PD13755a	1	26746807	29632400	2	1	1	0
PD13755a	1	29632600	51067762	2	1	2	1
PD13755a	1	51069957	53492604	2	1	1	1
PD13755a	1	53493074	67188276	2	1	2	1
PD13755a	1	67188335	68137094	2	1	1	1
PD13755a	1	68137545	116017851	2	1	2	1
PD13755a	1	116019125	116813944	2	1	2	0
PD13755a	1	116815058	121482979	2	1	2	1
PD13755a	1	143982530	149036524	2	1	4	1
PD13755a	1	149040066	149122476	2	1	1	0
PD13755a	1	149123326	151731281	2	1	3	1
PD13755a	1	151732083	211185046	2	1	4	1
PD13755a	1	211185917	213547097	2	1	3	1
PD13755a	1	213547243	234903271	2	1	4	1
PD13755a	1	234904587	237413650	2	1	3	1
PD13755a	1	237413808	249224388	2	1	4	1
PD13755a	2	12784	89133124	2	1	2	1
PD13755a	2	89133631	89399965	2	1	9	0
PD13755a	2	89402425	92305784	2	1	3	2
PD13755a	2	95327887	236573993	2	1	2	1
PD13755a	2	236575316	243089456	2	1	3	1
PD13755a	3	60345	12926633	2	1	2	1
PD13755a	3	12928548	14914385	2	1	3	1
PD13755a	3	14914657	125451739	2	1	2	1
PD13755a	3	125452841	127182224	2	1	3	1
PD13755a	3	127183990	182453475	2	1	2	1
PD13755a	3	182453765	183975952	2	1	1	1
PD13755a	3	183976537	197896118	2	1	2	1
PD13755a	4	12281	5753053	2	1	2	1
PD13755a	4	5753111	10383179	2	1	3	1
PD13755a	4	10384116	38767542	2	1	2	1
PD13755a	4	38768533	40815268	2	1	1	1
PD13755a	4	40818523	191027923	2	1	2	1
PD13755a	5	15532	180790320	2	1	2	1
PD13755a	6	149661	29837477	2	1	2	1
PD13755a	6	29837524	29917703	2	1	4	1
PD13755a	6	29918436	31778314	2	1	2	1
PD13755a	6	31794592	32581889	2	1	2	0
PD13755a	6	32582075	99793615	2	1	2	1
PD13755a	6	99798677	100018840	2	1	1	1
PD13755a	6	100018951	171051005	2	1	2	1
PD13755a	7	43259	2269947	2	1	3	1
PD13755a	7	2272936	152707327	2	1	2	1
PD13755a	7	152707976	159127004	2	1	3	1
PD13755a	8	31254	96462577	2	1	2	1
PD13755a	8	96462673	97491135	2	1	2	0
PD13755a	8	97492799	137747692	2	1	2	1
PD13755a	8	137748557	137837766	2	1	0	0
PD13755a	8	137837940	142197681	2	1	2	1
PD13755a	8	142198596	146298155	2	1	3	1
PD13755a	9	37747	127686635	2	1	2	1
PD13755a	9	127693248	128153961	2	1	1	1
PD13755a	9	128154100	135992648	2	1	2	1
PD13755a	9	136000496	141091394	2	1	3	1
PD13755a	10	72759	69004536	2	1	2	1
PD13755a	10	69005195	70976416	2	1	1	0
PD13755a	10	70976702	73600155	2	1	3	1
PD13755a	10	73600220	80054737	2	1	2	1
PD13755a	10	80055274	81597779	2	1	3	2
PD13755a	10	81598055	103403769	2	1	2	1
PD13755a	10	103404601	105792077	2	1	2	0
PD13755a	10	105792376	106010261	2	1	3	1
PD13755a	10	106013670	135506704	2	1	2	1
PD13755a	11	198572	3173885	2	1	3	1
PD13755a	11	3174177	44014589	2	1	2	1
PD13755a	11	44015075	45801764	2	1	3	1
PD13755a	11	45804551	77276321	2	1	2	1
PD13755a	11	77276462	78357331	2	1	1	1
PD13755a	11	78357427	79489932	2	1	3	1
PD13755a	11	79490072	126383125	2	1	2	1
PD13755a	11	126383237	127044915	2	1	3	1
PD13755a	11	127045352	130248286	2	1	2	1
PD13755a	11	130249365	134944770	2	1	3	1
PD13755a	12	150442	31384676	2	1	2	1
PD13755a	12	31384709	32899495	2	1	1	1
PD13755a	12	32899929	47531926	2	1	2	1
PD13755a	12	47533602	47642097	2	1	1	0
PD13755a	12	47642732	47914103	2	1	2	1
PD13755a	12	47914273	48952204	2	1	2	0
PD13755a	12	48953932	52442691	2	1	2	1
PD13755a	12	52453004	53208321	2	1	3	1
PD13755a	12	53208408	133778189	2	1	2	1
PD13755a	13	19026949	115108397	2	1	2	1
PD13755a	14	19002124	34783048	2	1	2	1
PD13755a	14	34783345	36489944	2	1	1	1
PD13755a	14	36489971	107285437	2	1	2	1
PD13755a	15	20016328	48854616	2	1	2	1
PD13755a	15	48861222	49117549	2	1	2	0
PD13755a	15	49117821	52271519	2	1	2	1
PD13755a	15	52273284	52976474	2	1	1	0
PD13755a	15	52977390	58803225	2	1	2	1
PD13755a	15	58808317	60111906	2	1	1	1
PD13755a	15	60112464	81826833	2	1	2	1
PD13755a	15	81830175	84201589	2	1	2	0
PD13755a	15	84201832	102469040	2	1	2	1
PD13755a	16	60777	1593645	2	1	4	1
PD13755a	16	1593843	34459709	2	1	3	1
PD13755a	16	34466571	34608891	2	1	6	2
PD13755a	16	34609668	35283226	2	1	5	0
PD13755a	16	46463782	90287535	2	1	1	0
PD13755a	17	526	27545217	2	1	2	1
PD13755a	17	27548873	31375663	2	1	1	0
PD13755a	17	31375917	33142272	2	1	3	1
PD13755a	17	33145143	47534574	2	1	2	1
PD13755a	17	47536521	56443545	2	1	3	1
PD13755a	17	56443943	61021225	2	1	2	1
PD13755a	17	61021269	81049726	2	1	3	1
PD13755a	18	48133	78015057	2	1	2	1
PD13755a	19	90910	6599004	2	1	2	1
PD13755a	19	6600803	7466137	2	1	1	1
PD13755a	19	7480364	47518852	2	1	2	1
PD13755a	19	47518884	49461305	2	1	1	0
PD13755a	19	49462977	59097854	2	1	2	1
PD13755a	20	61305	21537762	2	1	2	1
PD13755a	20	21539073	26305579	2	1	3	1
PD13755a	20	29420352	55538006	2	1	2	1
PD13755a	20	55540140	62956153	2	1	3	1
PD13755a	21	10736871	48096957	2	1	2	1
PD13755a	22	16052528	28129287	2	1	2	1
PD13755a	22	28130072	29654894	2	1	1	0
PD13755a	22	29655416	41404668	2	1	2	1
PD13755a	22	41404858	43495913	2	1	1	0
PD13755a	22	43498114	51234455	2	1	3	1
PD13755a	23	119805	9666977	2	1	2	1
PD13755a	23	9668752	9888383	2	1	2	0
PD13755a	23	9889979	24077442	2	1	2	1
PD13755a	23	24077458	24250265	2	1	1	0
PD13755a	23	24250333	40621209	2	1	2	1
PD13755a	23	40623093	41350637	2	1	1	1
PD13755a	23	41350855	71699208	2	1	2	1
PD13755a	23	71699850	72403312	2	1	2	0
PD13755a	23	72404033	73835548	2	1	2	1
PD13755a	23	73836318	76287953	2	1	2	0
PD13755a	23	76290520	155182354	2	1	2	1
PD13755a	24	2649553	59033810	0	0	0	0
PD5953a	1	61735	3743432	2	1	2	1
PD5953a	1	3743703	3766441	2	1	1	0
PD5953a	1	3769231	72768418	2	1	2	1
PD5953a	1	72768498	72811904	2	1	1	0
PD5953a	1	72812440	119294044	2	1	2	1
PD5953a	1	119296728	119300817	2	1	0	0
PD5953a	1	119300941	121482979	2	1	2	1
