ENSRNOG00000065359	ENSRNOT00000116931	7	-1	340974	342280	lncRNA
ENSRNOG00000065359	ENSRNOT00000119885	7	-1	341022	342280	lncRNA
ENSRNOG00000067773	ENSRNOT00000098636	7	-1	348423	352322	protein_coding
ENSRNOG00000067773	ENSRNOT00000051488	7	-1	348423	352322	protein_coding
ENSRNOG00000026128	ENSRNOT00000112767	7	-1	121753416	121789507	Cpne8	protein_coding
ENSRNOG00000014844	ENSRNOT00000044092	7	-1	122062537	122124466	Kif21a	protein_coding
ENSRNOG00000014844	ENSRNOT00000055742	7	-1	122062537	122124466	Kif21a	protein_coding
ENSRNOG00000014844	ENSRNOT00000038946	7	-1	122062537	122178999	Kif21a	protein_coding
ENSRNOG00000014844	ENSRNOT00000119582	7	-1	122062537	122178999	Kif21a	protein_coding
ENSRNOG00000014844	ENSRNOT00000110094	7	-1	122062537	122178999	Kif21a	protein_coding
ENSRNOG00000014844	ENSRNOT00000110235	7	-1	122062537	122178999	Kif21a	protein_coding
ENSRNOG00000014844	ENSRNOT00000066528	7	-1	122062537	122178999	Kif21a	protein_coding
ENSRNOG00000014844	ENSRNOT00000046744	7	-1	122062537	122178999	Kif21a	protein_coding
ENSRNOG00000014844	ENSRNOT00000045553	7	-1	122062537	122178999	Kif21a	protein_coding
ENSRNOG00000015538	ENSRNOT00000021064	7	-1	122263032	122311642	Abcd2	protein_coding
ENSRNOG00000025898	ENSRNOT00000010990	7	1	122318499	122385983	C7h12orf40	protein_coding
ENSRNOG00000025898	ENSRNOT00000094492	7	1	122324267	122385983	C7h12orf40	protein_coding
ENSRNOG00000015741	ENSRNOT00000021153	7	-1	122399330	122726605	Slc2a13	protein_coding
ENSRNOG00000067207	ENSRNOT00000112436	7	-1	122821943	122826368	lncRNA
ENSRNOG00000004048	ENSRNOT00000104823	7	1	122826696	122987519	Lrrk2	protein_coding
ENSRNOG00000004048	ENSRNOT00000005438	7	1	122826696	122987703	Lrrk2	protein_coding
ENSRNOG00000055582	ENSRNOT00000081790	7	-1	122910569	122910631	LOC120093930	snRNA
ENSRNOG00000032420	ENSRNOT00000046626	7	-1	122951378	122953062	AC108595.1	protein_coding
ENSRNOG00000037025	ENSRNOT00000042254	7	1	123017896	123048211	Smgc	protein_coding
ENSRNOG00000054624	ENSRNOT00000085280	7	1	123017896	123139053	AC096792.1	protein_coding
ENSRNOG00000037025	ENSRNOT00000111436	7	1	123017936	123048211	Smgc	protein_coding
ENSRNOG00000037025	ENSRNOT00000119061	7	1	123017936	123048211	Smgc	protein_coding
ENSRNOG00000037025	ENSRNOT00000104399	7	1	123021002	123048211	Smgc	protein_coding
ENSRNOG00000050884	ENSRNOT00000071423	7	1	123059219	123107765	AABR07058745.1	protein_coding
ENSRNOG00000067950	ENSRNOT00000120000	7	1	123165869	123165933	LOC120093941	snRNA
ENSRNOG00000064246	ENSRNOT00000118342	7	1	123347871	123350125	lncRNA
ENSRNOG00000004438	ENSRNOT00000006219	7	1	123372792	123558541	Cntn1	protein_coding
ENSRNOG00000004438	ENSRNOT00000080621	7	1	123441350	123529306	Cntn1	protein_coding
ENSRNOG00000064691	ENSRNOT00000096051	7	1	123775855	123778730	lncRNA
ENSRNOG00000022844	ENSRNOT00000038686	7	1	123816961	123965491	Pdzrn4	protein_coding
ENSRNOG00000058099	ENSRNOT00000089299	7	1	123911328	123911427	LOC120093912	snRNA
ENSRNOG00000053692	ENSRNOT00000091986	7	1	123941058	123941188	Snora3l1	snoRNA
ENSRNOG00000005234	ENSRNOT00000058349	7	-1	124400896	124434636	Gxylt1	protein_coding
ENSRNOG00000005234	ENSRNOT00000099240	7	-1	124405775	124434699	Gxylt1	protein_coding
ENSRNOG00000005234	ENSRNOT00000081104	7	-1	124405776	124421589	Gxylt1	protein_coding
ENSRNOG00000004773	ENSRNOT00000006621	7	-1	124444152	124499928	Yaf2	protein_coding
ENSRNOG00000004996	ENSRNOT00000111421	7	-1	124524870	124537480	Zcrb1	protein_coding
ENSRNOG00000004996	ENSRNOT00000006780	7	-1	124524870	124538571	Zcrb1	protein_coding
ENSRNOG00000004996	ENSRNOT00000094501	7	-1	124525228	124571261	Zcrb1	protein_coding
ENSRNOG00000022778	ENSRNOT00000098702	7	1	124538627	124629982	Pphln1	protein_coding
ENSRNOG00000022778	ENSRNOT00000055688	7	1	124539447	124629982	Pphln1	protein_coding
ENSRNOG00000022778	ENSRNOT00000102144	7	1	124539447	124629982	Pphln1	protein_coding
ENSRNOG00000022778	ENSRNOT00000115812	7	1	124539447	124629982	Pphln1	protein_coding
ENSRNOG00000022778	ENSRNOT00000090908	7	1	124539447	124629985	Pphln1	protein_coding
ENSRNOG00000022772	ENSRNOT00000036750	7	-1	124639142	124658113	Prickle1	protein_coding
ENSRNOG00000033397	ENSRNOT00000088223	7	-1	125397734	125527777	Adamts20	protein_coding
ENSRNOG00000065531	ENSRNOT00000098452	7	1	125646624	125648517	LOC108351537	lncRNA
ENSRNOG00000022570	ENSRNOT00000029097	7	-1	125659507	125682333	Pus7l	protein_coding
ENSRNOG00000005965	ENSRNOT00000007932	7	1	125682488	125717837	Irak4	protein_coding
ENSRNOG00000005965	ENSRNOT00000104284	7	1	125682509	125709485	Irak4	protein_coding
ENSRNOG00000071195	ENSRNOT00000111750	7	-1	125693106	125693670	protein_coding
ENSRNOG00000022507	ENSRNOT00000038032	7	-1	125716015	125727894	Twf1	protein_coding
ENSRNOG00000064416	ENSRNOT00000106641	7	-1	125743257	125743646	protein_coding
ENSRNOG00000006068	ENSRNOT00000008159	7	1	125757591	126219690	Tmem117	protein_coding
ENSRNOG00000067345	ENSRNOT00000079105	7	-1	125810986	125811117	LOC120093979	snoRNA
ENSRNOG00000006235	ENSRNOT00000115194	7	-1	126198851	126662694	Nell2	protein_coding
ENSRNOG00000006235	ENSRNOT00000099152	7	-1	126343090	126662028	Nell2	protein_coding
ENSRNOG00000006235	ENSRNOT00000008985	7	-1	126343090	126662694	Nell2	protein_coding
ENSRNOG00000006235	ENSRNOT00000099586	7	-1	126343090	126733503	Nell2	protein_coding
ENSRNOG00000006235	ENSRNOT00000087376	7	-1	126352591	126595056	Nell2	protein_coding
ENSRNOG00000062426	ENSRNOT00000117471	7	1	126638318	126638409	LOC120094043	snRNA
ENSRNOG00000054025	ENSRNOT00000082993	7	-1	126753845	126753948	LOC120093922	snRNA
ENSRNOG00000006885	ENSRNOT00000009143	7	-1	126772227	126802564	Dbx2	protein_coding
ENSRNOG00000006995	ENSRNOT00000100449	7	1	126933936	127113420	Ano6	protein_coding
ENSRNOG00000006995	ENSRNOT00000098487	7	1	126933961	127113420	Ano6	protein_coding
ENSRNOG00000006995	ENSRNOT00000098138	7	1	126934008	127113589	Ano6	protein_coding
ENSRNOG00000006995	ENSRNOT00000068742	7	1	126934008	127113589	Ano6	protein_coding
ENSRNOG00000006995	ENSRNOT00000116780	7	1	126939780	127113301	Ano6	protein_coding
ENSRNOG00000006995	ENSRNOT00000089895	7	1	126947461	127113420	Ano6	protein_coding
ENSRNOG00000006995	ENSRNOT00000117459	7	1	126947657	127113420	Ano6	protein_coding
ENSRNOG00000006995	ENSRNOT00000099376	7	1	126976706	127113589	Ano6	protein_coding
ENSRNOG00000006995	ENSRNOT00000110510	7	1	126976778	127113420	Ano6	protein_coding
ENSRNOG00000071151	ENSRNOT00000101636	7	-1	127325504	127340301	lncRNA
ENSRNOG00000071151	ENSRNOT00000107408	7	-1	127326165	127340301	lncRNA
ENSRNOG00000065252	ENSRNOT00000097936	7	1	127326516	127341967	lncRNA
ENSRNOG00000071151	ENSRNOT00000096449	7	-1	127329733	127340301	lncRNA
ENSRNOG00000071151	ENSRNOT00000103368	7	-1	127329733	127340301	lncRNA
ENSRNOG00000071151	ENSRNOT00000117996	7	-1	127330096	127340301	lncRNA
ENSRNOG00000065252	ENSRNOT00000120284	7	1	127330171	127337466	lncRNA
ENSRNOG00000067243	ENSRNOT00000094136	7	1	127344732	127346273	protein_coding
ENSRNOG00000069679	ENSRNOT00000110812	7	-1	127402737	127421660	lncRNA
ENSRNOG00000069679	ENSRNOT00000096734	7	-1	127402760	127422676	lncRNA
ENSRNOG00000063228	ENSRNOT00000118885	7	1	127431399	127441629	lncRNA
ENSRNOG00000065308	ENSRNOT00000112280	7	-1	127431515	127445640	lncRNA
ENSRNOG00000065308	ENSRNOT00000098526	7	-1	127431817	127441480	lncRNA
ENSRNOG00000004831	ENSRNOT00000006970	7	1	127447278	127563512	Arid2	protein_coding
ENSRNOG00000068601	ENSRNOT00000106531	7	-1	127571671	127573227	lncRNA
ENSRNOG00000005263	ENSRNOT00000109436	7	-1	127574463	127624101	Scaf11	protein_coding
ENSRNOG00000005263	ENSRNOT00000007003	7	-1	127574480	127624101	Scaf11	protein_coding
ENSRNOG00000066635	ENSRNOT00000106450	7	-1	127624477	127625892	lncRNA
ENSRNOG00000069806	ENSRNOT00000094138	7	-1	127684705	127685569	RGD1564963	protein_coding
ENSRNOG00000059077	ENSRNOT00000083530	7	-1	127685171	127685275	LOC120093945	snoRNA
ENSRNOG00000005291	ENSRNOT00000008138	7	-1	127738226	127802218	Slc38a1	protein_coding
ENSRNOG00000068009	ENSRNOT00000103320	7	1	127808227	127811688	lncRNA
ENSRNOG00000052214	ENSRNOT00000089793	7	1	127831831	127831938	LOC120093902	snRNA
ENSRNOG00000006305	ENSRNOT00000039002	7	-1	127851267	127863436	Slc38a2	protein_coding
ENSRNOG00000006653	ENSRNOT00000009187	7	-1	128144807	128202995	Slc38a4	protein_coding
ENSRNOG00000007032	ENSRNOT00000097759	7	-1	128390412	128394695	Amigo2	protein_coding
ENSRNOG00000022807	ENSRNOT00000009199	7	1	128391319	128528231	Pced1b	protein_coding
ENSRNOG00000022807	ENSRNOT00000105071	7	1	128393972	128528231	Pced1b	protein_coding
ENSRNOG00000022807	ENSRNOT00000037874	7	1	128394753	128528231	Pced1b	protein_coding
ENSRNOG00000022807	ENSRNOT00000107243	7	1	128400020	128528231	Pced1b	protein_coding
ENSRNOG00000022807	ENSRNOT00000118269	7	1	128427300	128528231	Pced1b	protein_coding
ENSRNOG00000022807	ENSRNOT00000110065	7	1	128505726	128528231	Pced1b	protein_coding
ENSRNOG00000022807	ENSRNOT00000109503	7	1	128516570	128528231	Pced1b	protein_coding
ENSRNOG00000022807	ENSRNOT00000098442	7	1	128518168	128528228	Pced1b	protein_coding
ENSRNOG00000022807	ENSRNOT00000111212	7	1	128518638	128528231	Pced1b	protein_coding
ENSRNOG00000002475	ENSRNOT00000003348	7	-1	128577102	128577620	RGD1565798	protein_coding
ENSRNOG00000053405	ENSRNOT00000106326	7	-1	128810827	128839877	Rpap3	protein_coding
ENSRNOG00000053405	ENSRNOT00000083926	7	-1	128810828	128839950	Rpap3	protein_coding
ENSRNOG00000053405	ENSRNOT00000111323	7	-1	128810829	128839938	Rpap3	protein_coding
ENSRNOG00000056446	ENSRNOT00000086559	7	-1	128844862	128866596	Endou	protein_coding
ENSRNOG00000059961	ENSRNOT00000078644	7	-1	128875773	128897672	Rapgef3	protein_coding
ENSRNOG00000059961	ENSRNOT00000083182	7	-1	128875773	128897898	Rapgef3	protein_coding
ENSRNOG00000059961	ENSRNOT00000096691	7	-1	128875773	128898521	Rapgef3	protein_coding
ENSRNOG00000059961	ENSRNOT00000098812	7	-1	128875773	128898521	Rapgef3	protein_coding
ENSRNOG00000053196	ENSRNOT00000105518	7	1	128915195	128923024	Slc48a1	protein_coding
ENSRNOG00000053196	ENSRNOT00000110329	7	1	128915196	128923000	Slc48a1	protein_coding
ENSRNOG00000053196	ENSRNOT00000079388	7	1	128915241	128923018	Slc48a1	protein_coding
ENSRNOG00000055597	ENSRNOT00000118593	7	-1	128923920	128941801	Hdac7	protein_coding
ENSRNOG00000055597	ENSRNOT00000094130	7	-1	128923920	128941801	Hdac7	protein_coding
ENSRNOG00000055597	ENSRNOT00000100053	7	-1	128923920	128942587	Hdac7	protein_coding
ENSRNOG00000055597	ENSRNOT00000092029	7	-1	128923920	128962072	Hdac7	protein_coding
ENSRNOG00000055597	ENSRNOT00000106809	7	-1	128923920	128962072	Hdac7	protein_coding
ENSRNOG00000055597	ENSRNOT00000119709	7	-1	128925137	128944545	Hdac7	protein_coding
ENSRNOG00000054420	ENSRNOT00000082429	7	-1	128987981	129037677	Vdr	protein_coding
ENSRNOG00000053269	ENSRNOT00000109634	7	1	129088498	129094130	Tmem106c	protein_coding
ENSRNOG00000053269	ENSRNOT00000090079	7	1	129088498	129094130	Tmem106c	protein_coding
ENSRNOG00000058560	ENSRNOT00000107179	7	-1	129098786	129127405	Col2a1	protein_coding
ENSRNOG00000058560	ENSRNOT00000086062	7	-1	129098786	129127546	Col2a1	protein_coding
ENSRNOG00000063058	ENSRNOT00000109845	7	-1	129163173	129164737	lncRNA
ENSRNOG00000022260	ENSRNOT00000030943	7	-1	129165774	129212148	Senp1	protein_coding
ENSRNOG00000022260	ENSRNOT00000080056	7	-1	129165774	129221598	Senp1	protein_coding
ENSRNOG00000022260	ENSRNOT00000089425	7	-1	129166214	129221356	Senp1	protein_coding
ENSRNOG00000060456	ENSRNOT00000090462	7	1	129193716	129193841	LOC120093995	snoRNA
ENSRNOG00000057988	ENSRNOT00000088376	7	1	129221653	129259192	Pfkm	protein_coding
ENSRNOG00000057988	ENSRNOT00000115728	7	1	129221653	129259192	Pfkm	protein_coding
ENSRNOG00000057988	ENSRNOT00000078579	7	1	129235040	129259192	Pfkm	protein_coding
ENSRNOG00000010099	ENSRNOT00000013704	7	-1	129261397	129271654	Asb8	protein_coding
ENSRNOG00000010099	ENSRNOT00000079377	7	-1	129261397	129297485	Asb8	protein_coding
ENSRNOG00000021945	ENSRNOT00000031157	7	1	129298212	129304494	Ccdc184	protein_coding
ENSRNOG00000064488	ENSRNOT00000080497	7	-1	129318457	129319407	Or10ad1	protein_coding
ENSRNOG00000066134	ENSRNOT00000084656	7	-1	129338576	129344369	Olfr287	protein_coding
ENSRNOG00000070612	ENSRNOT00000014258	7	-1	129370929	129382142	Olr1877	protein_coding
ENSRNOG00000029545	ENSRNOT00000046402	7	-1	129408359	129409930	H1f7	protein_coding
ENSRNOG00000032447	ENSRNOT00000045473	7	-1	129434576	129444644	Zfp641	protein_coding
ENSRNOG00000067164	ENSRNOT00000110972	7	-1	129464357	129467838	Or8s16	protein_coding
ENSRNOG00000067164	ENSRNOT00000107332	7	-1	129464357	129470780	Or8s16	protein_coding
ENSRNOG00000067164	ENSRNOT00000094932	7	-1	129464357	129470780	Or8s16	protein_coding
ENSRNOG00000067164	ENSRNOT00000099089	7	-1	129464451	129470780	Or8s16	protein_coding
ENSRNOG00000067164	ENSRNOT00000047272	7	-1	129464499	129470780	Or8s16	protein_coding
ENSRNOG00000064461	ENSRNOT00000117054	7	-1	129486292	129496949	Or8s5	protein_coding
ENSRNOG00000033022	ENSRNOT00000048039	7	-1	129515163	129516092	Or8s2	protein_coding
ENSRNOG00000067109	ENSRNOT00000014337	7	1	129564136	129571746	Or8s10	protein_coding
ENSRNOG00000067109	ENSRNOT00000014316	7	1	129564311	129571746	Or8s10	protein_coding
ENSRNOG00000052505	ENSRNOT00000087339	7	-1	129573994	129574095	LOC120094029	snRNA
ENSRNOG00000070632	ENSRNOT00000110334	7	1	129588021	129596083	Or8s8	protein_coding
ENSRNOG00000070632	ENSRNOT00000107033	7	1	129588021	129596083	Or8s8	protein_coding
ENSRNOG00000062462	ENSRNOT00000110837	7	1	129615464	129621478	protein_coding
ENSRNOG00000010811	ENSRNOT00000014456	7	-1	129625535	129628061	Lalba	protein_coding
ENSRNOG00000031503	ENSRNOT00000043467	7	1	129644623	129645555	Or11m3	protein_coding
ENSRNOG00000060185	ENSRNOT00000086886	7	-1	129669031	129685725	Kansl2	protein_coding
ENSRNOG00000060185	ENSRNOT00000090730	7	-1	129669049	129685723	Kansl2	protein_coding
ENSRNOG00000070636	ENSRNOT00000103618	7	-1	129669954	129670089	Snora2l2	snoRNA
ENSRNOG00000063116	ENSRNOT00000084715	7	-1	129676333	129676469	Snora2l1	snoRNA
ENSRNOG00000067620	ENSRNOT00000110579	7	-1	129687148	129688820	lncRNA
ENSRNOG00000053054	ENSRNOT00000077672	7	-1	129691209	129717871	Ccnt1	protein_coding
ENSRNOG00000053054	ENSRNOT00000088999	7	-1	129691645	129717871	Ccnt1	protein_coding
ENSRNOG00000053054	ENSRNOT00000110064	7	-1	129699369	129717871	Ccnt1	protein_coding
ENSRNOG00000069968	ENSRNOT00000118642	7	1	129718154	129719445	lncRNA
ENSRNOG00000064133	ENSRNOT00000097473	7	-1	129718161	129719410	lncRNA
ENSRNOG00000057264	ENSRNOT00000087338	7	1	129720950	129742485	Tex49	protein_coding
ENSRNOG00000054757	ENSRNOT00000082699	7	-1	129742838	129757847	Adcy6	protein_coding
ENSRNOG00000054757	ENSRNOT00000112169	7	-1	129742838	129758402	Adcy6	protein_coding
ENSRNOG00000054757	ENSRNOT00000109694	7	-1	129742838	129762975	Adcy6	protein_coding
ENSRNOG00000054757	ENSRNOT00000088323	7	-1	129742838	129763754	Adcy6	protein_coding
ENSRNOG00000068023	ENSRNOT00000116383	7	1	129758017	129758437	pseudogene
ENSRNOG00000054274	ENSRNOT00000095350	7	1	129783674	129797074	Cacnb3	protein_coding
ENSRNOG00000054274	ENSRNOT00000097309	7	1	129784776	129797074	Cacnb3	protein_coding
ENSRNOG00000054274	ENSRNOT00000081206	7	1	129787539	129797074	Cacnb3	protein_coding
ENSRNOG00000054274	ENSRNOT00000102945	7	1	129787539	129797074	Cacnb3	protein_coding
ENSRNOG00000060154	ENSRNOT00000089612	7	-1	129797614	129814949	Ddx23	protein_coding
ENSRNOG00000059857	ENSRNOT00000113005	7	-1	129821311	129827983	Rnd1	protein_coding
ENSRNOG00000059857	ENSRNOT00000077856	7	-1	129821313	129828398	Rnd1	protein_coding
ENSRNOG00000059857	ENSRNOT00000109910	7	-1	129823591	129828399	Rnd1	protein_coding
ENSRNOG00000058916	ENSRNOT00000090760	7	1	129857247	129870803	Ccdc65	protein_coding
ENSRNOG00000070637	ENSRNOT00000083955	7	-1	129871870	129875303	Fkbp11	protein_coding
ENSRNOG00000054775	ENSRNOT00000077884	7	-1	129886082	129912002	Arf3	protein_coding
ENSRNOG00000061238	ENSRNOT00000081468	7	-1	129922088	129927892	Wnt10b	protein_coding
ENSRNOG00000061238	ENSRNOT00000099764	7	-1	129922088	129927892	Wnt10b	protein_coding
ENSRNOG00000061818	ENSRNOT00000090156	7	1	129938604	129942651	Wnt1	protein_coding
ENSRNOG00000059605	ENSRNOT00000089060	7	-1	129953318	129957341	Ddn	protein_coding
ENSRNOG00000061499	ENSRNOT00000077502	7	-1	129962887	130020325	Prkag1	protein_coding
ENSRNOG00000061499	ENSRNOT00000111826	7	-1	129962986	130020325	Prkag1	protein_coding
ENSRNOG00000070180	ENSRNOT00000089544	7	-1	129963105	129966398	Prkag1	protein_coding
ENSRNOG00000070180	ENSRNOT00000083354	7	-1	129963105	129966458	Prkag1	protein_coding
ENSRNOG00000070180	ENSRNOT00000105867	7	-1	129963106	129980561	Prkag1	protein_coding
ENSRNOG00000054385	ENSRNOT00000089523	7	-1	130026341	130030248	Rhebl1	protein_coding
ENSRNOG00000054385	ENSRNOT00000102528	7	-1	130027087	130030248	Rhebl1	protein_coding
ENSRNOG00000053675	ENSRNOT00000087327	7	-1	130050910	130056406	Dhh	protein_coding
ENSRNOG00000069732	ENSRNOT00000104524	7	-1	130056833	130058256	lncRNA
ENSRNOG00000061607	ENSRNOT00000082375	7	-1	130061136	130076381	Lmbr1l	protein_coding
ENSRNOG00000053468	ENSRNOT00000107560	7	-1	130081032	130116326	Tuba1a	protein_coding
ENSRNOG00000059545	ENSRNOT00000001163	7	1	130084060	130084412	AC114446.1	protein_coding
ENSRNOG00000053468	ENSRNOT00000083156	7	-1	130090665	130093644	Tuba1a	protein_coding
ENSRNOG00000053468	ENSRNOT00000081355	7	-1	130090668	130196186	Tuba1a	protein_coding
ENSRNOG00000053468	ENSRNOT00000110990	7	-1	130113199	130116912	Tuba1a	protein_coding
ENSRNOG00000021438	ENSRNOT00000033450	7	1	130192016	130199647	Tuba1c	protein_coding
ENSRNOG00000064067	ENSRNOT00000110752	7	-1	130202745	130216614	LOC102546594	lncRNA
ENSRNOG00000052880	ENSRNOT00000094354	7	1	130218357	130222136	Prph	protein_coding
ENSRNOG00000052880	ENSRNOT00000089211	7	1	130218357	130222136	Prph	protein_coding
ENSRNOG00000060703	ENSRNOT00000112650	7	1	130234544	130242358	Troap	protein_coding
ENSRNOG00000060703	ENSRNOT00000089448	7	1	130234556	130242365	Troap	protein_coding
ENSRNOG00000060020	ENSRNOT00000081784	7	-1	130243606	130246678	C1ql4	protein_coding
ENSRNOG00000063063	ENSRNOT00000112385	7	1	130256056	130257791	lncRNA
ENSRNOG00000053498	ENSRNOT00000087932	7	1	130257851	130263230	Dnajc22	protein_coding
ENSRNOG00000052307	ENSRNOT00000097746	7	1	130280108	130353419	Spats2	protein_coding
ENSRNOG00000052307	ENSRNOT00000086179	7	1	130280108	130353419	Spats2	protein_coding
ENSRNOG00000064897	ENSRNOT00000094834	7	1	130311337	130312214	protein_coding
ENSRNOG00000052307	ENSRNOT00000101673	7	1	130312703	130353424	Spats2	protein_coding
ENSRNOG00000057315	ENSRNOT00000086611	7	1	130366011	130383855	Kcnh3	protein_coding
ENSRNOG00000061082	ENSRNOT00000084477	7	1	130377835	130377998	LOC120093942	snRNA
ENSRNOG00000054838	ENSRNOT00000082470	7	-1	130383853	130392685	Mcrs1	protein_coding
ENSRNOG00000054838	ENSRNOT00000102790	7	-1	130383853	130392685	Mcrs1	protein_coding
ENSRNOG00000057766	ENSRNOT00000084504	7	-1	130395470	130395601	LOC120093946	snoRNA
ENSRNOG00000054250	ENSRNOT00000082521	7	-1	130408830	130424261	Fam186b	protein_coding
ENSRNOG00000052539	ENSRNOT00000113677	7	1	130432112	130454052	Prpf40b	protein_coding
ENSRNOG00000052539	ENSRNOT00000113722	7	1	130433857	130454052	Prpf40b	protein_coding
ENSRNOG00000052539	ENSRNOT00000091306	7	1	130439808	130454052	Prpf40b	protein_coding
ENSRNOG00000056297	ENSRNOT00000105112	7	-1	130454275	130505488	Fmnl3	protein_coding
ENSRNOG00000056297	ENSRNOT00000106042	7	-1	130454275	130505626	Fmnl3	protein_coding
ENSRNOG00000056297	ENSRNOT00000092068	7	-1	130454275	130505626	Fmnl3	protein_coding
ENSRNOG00000056297	ENSRNOT00000101420	7	-1	130454300	130505626	Fmnl3	protein_coding
ENSRNOG00000055579	ENSRNOT00000105911	7	1	130527316	130543633	Tmbim6	protein_coding
ENSRNOG00000055579	ENSRNOT00000084674	7	1	130527320	130542184	Tmbim6	protein_coding
ENSRNOG00000055579	ENSRNOT00000111575	7	1	130527583	130541573	Tmbim6	protein_coding
ENSRNOG00000055579	ENSRNOT00000088176	7	1	130527583	130541589	Tmbim6	protein_coding
ENSRNOG00000055579	ENSRNOT00000091050	7	1	130534803	130543358	Tmbim6	protein_coding
ENSRNOG00000055579	ENSRNOT00000106863	7	1	130535188	130543633	Tmbim6	protein_coding
ENSRNOG00000056678	ENSRNOT00000081434	7	-1	130555368	130591857	Nckap5l	protein_coding
ENSRNOG00000058430	ENSRNOT00000091538	7	-1	130605541	130610115	Bcdin3d	protein_coding
ENSRNOG00000045554	ENSRNOT00000072309	7	-1	130633348	130659168	Faim2	protein_coding
ENSRNOG00000063448	ENSRNOT00000098480	7	1	130633579	130734950	Aqp6	protein_coding
ENSRNOG00000063448	ENSRNOT00000109729	7	1	130633579	130735194	Aqp6	protein_coding
ENSRNOG00000053181	ENSRNOT00000083570	7	1	130633579	130735194	Aqp6	protein_coding
ENSRNOG00000054378	ENSRNOT00000091717	7	1	130711413	130716468	Aqp2	protein_coding
ENSRNOG00000051970	ENSRNOT00000084911	7	1	130721748	130726209	Aqp5	protein_coding
ENSRNOG00000049033	ENSRNOT00000097336	7	-1	130750936	130773854	Racgap1	protein_coding
ENSRNOG00000049033	ENSRNOT00000071885	7	-1	130750936	130780831	Racgap1	protein_coding
ENSRNOG00000059765	ENSRNOT00000088191	7	1	130799917	130828541	Asic1	protein_coding
ENSRNOG00000059765	ENSRNOT00000077175	7	1	130819879	130828163	Asic1	protein_coding
ENSRNOG00000070544	ENSRNOT00000104165	7	-1	130829642	130829926	Gm17349	protein_coding
ENSRNOG00000061572	ENSRNOT00000081195	7	1	130829768	130840322	Smarcd1	protein_coding
ENSRNOG00000061572	ENSRNOT00000103185	7	1	130829783	130840323	Smarcd1	protein_coding
ENSRNOG00000056457	ENSRNOT00000087662	7	1	130844138	130851525	Gpd1	protein_coding
ENSRNOG00000056457	ENSRNOT00000097280	7	1	130844138	130851529	Gpd1	protein_coding
ENSRNOG00000067873	ENSRNOT00000102097	7	1	130852138	130855744	lncRNA
