ENSMUSG00000051951	ENSMUST00000070533	1	-1	3214482	3671498	Xkr4	protein_coding
ENSMUSG00000039997	ENSMUST00000156895	1	-1	173920407	173942672	Ifi203	protein_coding
ENSMUSG00000039997	ENSMUST00000129829	1	-1	173922220	173942491	Ifi203	protein_coding
ENSMUSG00000026535	ENSMUST00000000266	1	-1	173962568	173982744	Ifi202b	protein_coding
ENSMUSG00000054203	ENSMUST00000059226	1	-1	174011998	174031755	Ifi205	protein_coding
ENSMUSG00000045381	ENSMUST00000214690	1	1	174040705	174044411	Olfr433	protein_coding
ENSMUSG00000045381	ENSMUST00000052975	1	1	174041118	174043523	Olfr433	protein_coding
ENSMUSG00000047048	ENSMUST00000213211	1	1	174049205	174054752	Olfr432	protein_coding
ENSMUSG00000047048	ENSMUST00000213381	1	1	174049205	174054752	Olfr432	protein_coding
ENSMUSG00000047048	ENSMUST00000062665	1	1	174050375	174051313	Olfr432	protein_coding
ENSMUSG00000050134	ENSMUST00000213425	1	1	174066605	174072273	Olfr430	protein_coding
ENSMUSG00000050134	ENSMUST00000214390	1	1	174066665	174072273	Olfr430	protein_coding
ENSMUSG00000050134	ENSMUST00000055873	1	1	174069300	174070253	Olfr430	protein_coding
ENSMUSG00000049528	ENSMUST00000216346	1	1	174084331	174091343	Olfr429	protein_coding
ENSMUSG00000049528	ENSMUST00000060693	1	1	174089038	174089980	Olfr429	protein_coding
ENSMUSG00000059371	ENSMUST00000213832	1	1	174096891	174103224	Olfr427	protein_coding
ENSMUSG00000059371	ENSMUST00000080831	1	1	174099460	174100407	Olfr427	protein_coding
ENSMUSG00000046486	ENSMUST00000214446	1	-1	174113211	174121162	Olfr231	protein_coding
ENSMUSG00000046486	ENSMUST00000063030	1	-1	174117091	174118014	Olfr231	protein_coding
ENSMUSG00000051528	ENSMUST00000214751	1	1	174131517	174138257	Olfr424	protein_coding
ENSMUSG00000051528	ENSMUST00000053941	1	1	174136746	174137693	Olfr424	protein_coding
ENSMUSG00000055033	ENSMUST00000213748	1	1	174155633	174162195	Olfr420	protein_coding
ENSMUSG00000055033	ENSMUST00000068403	1	1	174158722	174159767	Olfr420	protein_coding
ENSMUSG00000026532	ENSMUST00000027817	1	1	174172776	174248450	Spta1	protein_coding
ENSMUSG00000050788	ENSMUST00000214725	1	-1	174248514	174252061	Olfr419	protein_coding
ENSMUSG00000050788	ENSMUST00000061990	1	-1	174249889	174250976	Olfr419	protein_coding
ENSMUSG00000026531	ENSMUST00000027816	1	1	174330518	174332873	Mptx1	protein_coding
ENSMUSG00000066672	ENSMUST00000217962	1	1	174365122	174374472	Olfr417	protein_coding
ENSMUSG00000066672	ENSMUST00000220394	1	1	174365122	174374472	Olfr417	protein_coding
ENSMUSG00000066672	ENSMUST00000085862	1	1	174368919	174369848	Olfr417	protein_coding
ENSMUSG00000059503	ENSMUST00000075329	1	1	174391046	174392055	Olfr248	protein_coding
ENSMUSG00000051509	ENSMUST00000192358	1	1	174424064	174434747	Olfr414	protein_coding
ENSMUSG00000051509	ENSMUST00000053178	1	1	174430430	174431384	Olfr414	protein_coding
ENSMUSG00000066671	ENSMUST00000194229	1	1	174442082	174451277	Olfr220	protein_coding
ENSMUSG00000066671	ENSMUST00000085861	1	1	174448625	174449602	Olfr220	protein_coding
ENSMUSG00000028354	ENSMUST00000030039	1	1	174501825	174822729	Fmn2	protein_coding
ENSMUSG00000028354	ENSMUST00000195621	1	1	174609809	174694483	Fmn2	protein_coding
ENSMUSG00000050069	ENSMUST00000055294	1	-1	174833785	174921819	Grem2	protein_coding
ENSMUSG00000026527	ENSMUST00000194555	1	-1	175059087	175492500	Rgs7	protein_coding
ENSMUSG00000026527	ENSMUST00000195324	1	-1	175059088	175492276	Rgs7	protein_coding
ENSMUSG00000026527	ENSMUST00000192227	1	-1	175059217	175492390	Rgs7	protein_coding
ENSMUSG00000026527	ENSMUST00000194288	1	-1	175059736	175086120	Rgs7	protein_coding
ENSMUSG00000026527	ENSMUST00000195477	1	-1	175059736	175086180	Rgs7	protein_coding
ENSMUSG00000026527	ENSMUST00000027812	1	-1	175059736	175491130	Rgs7	protein_coding
ENSMUSG00000026527	ENSMUST00000192203	1	-1	175059737	175079425	Rgs7	protein_coding
ENSMUSG00000026526	ENSMUST00000027810	1	-1	175600374	175625635	Fh1	protein_coding
ENSMUSG00000026526	ENSMUST00000176740	1	-1	175601384	175609713	Fh1	protein_coding
ENSMUSG00000039783	ENSMUST00000040250	1	1	175631996	175660853	Kmo	protein_coding
ENSMUSG00000039783	ENSMUST00000097458	1	1	175632180	175662116	Kmo	protein_coding
ENSMUSG00000026525	ENSMUST00000027809	1	-1	175662421	175692776	Opn3	protein_coding
ENSMUSG00000078185	ENSMUST00000104984	1	-1	175682237	175692630	Chml	protein_coding
ENSMUSG00000078185	ENSMUST00000209720	1	-1	175682237	175692630	Chml	protein_coding
ENSMUSG00000078185	ENSMUST00000210367	1	-1	175686356	175692901	Chml	protein_coding
ENSMUSG00000078185	ENSMUST00000211207	1	-1	175686488	175688353	Chml	protein_coding
ENSMUSG00000078185	ENSMUST00000211489	1	-1	175687327	175692630	Chml	protein_coding
ENSMUSG00000026523	ENSMUST00000094288	1	1	175698593	175815734	Wdr64	protein_coding
ENSMUSG00000026523	ENSMUST00000171939	1	1	175698593	175815734	Wdr64	protein_coding
ENSMUSG00000026523	ENSMUST00000194087	1	1	175698787	175815366	Wdr64	protein_coding
ENSMUSG00000039748	ENSMUST00000039725	1	1	175880581	175913489	Exo1	protein_coding
ENSMUSG00000039748	ENSMUST00000195196	1	1	175880794	175887612	Exo1	protein_coding
ENSMUSG00000039748	ENSMUST00000194306	1	1	175880796	175892061	Exo1	protein_coding
ENSMUSG00000039748	ENSMUST00000193822	1	1	175880813	175892083	Exo1	protein_coding
ENSMUSG00000039748	ENSMUST00000193858	1	1	175881183	175892079	Exo1	protein_coding
ENSMUSG00000039748	ENSMUST00000191680	1	1	175892882	175900918	Exo1	protein_coding
ENSMUSG00000039748	ENSMUST00000194636	1	1	175901369	175908732	Exo1	protein_coding
ENSMUSG00000039748	ENSMUST00000194816	1	1	175904373	175906196	Exo1	protein_coding
ENSMUSG00000104158	ENSMUST00000201297	1	1	175920329	175922225	Gm38100	protein_coding
ENSMUSG00000104158	ENSMUST00000194391	1	1	175920370	175921698	Gm38100	protein_coding
ENSMUSG00000055214	ENSMUST00000065967	1	-1	175962306	176275298	Pld5	protein_coding
ENSMUSG00000055214	ENSMUST00000111167	1	-1	175963712	176213942	Pld5	protein_coding
ENSMUSG00000078184	ENSMUST00000104983	1	-1	175977777	175979114	Rbm8a2	protein_coding
ENSMUSG00000055214	ENSMUST00000111166	1	-1	176260740	176275274	Pld5	protein_coding
ENSMUSG00000057335	ENSMUST00000057037	1	-1	176733653	176807124	Cep170	protein_coding
ENSMUSG00000057335	ENSMUST00000192664	1	-1	176733662	176755333	Cep170	protein_coding
ENSMUSG00000057335	ENSMUST00000195717	1	-1	176733662	176814067	Cep170	protein_coding
ENSMUSG00000057335	ENSMUST00000194727	1	-1	176733663	176793609	Cep170	protein_coding
ENSMUSG00000057335	ENSMUST00000192927	1	-1	176734139	176756516	Cep170	protein_coding
ENSMUSG00000057335	ENSMUST00000192991	1	-1	176735149	176750160	Cep170	protein_coding
ENSMUSG00000057335	ENSMUST00000194371	1	-1	176774488	176782300	Cep170	protein_coding
ENSMUSG00000057335	ENSMUST00000192961	1	-1	176778393	176814067	Cep170	protein_coding
ENSMUSG00000057335	ENSMUST00000194263	1	-1	176788467	176807124	Cep170	protein_coding
ENSMUSG00000026504	ENSMUST00000056773	1	1	176814660	176862127	Sdccag8	protein_coding
ENSMUSG00000026504	ENSMUST00000027785	1	1	176814660	177020437	Sdccag8	protein_coding
ENSMUSG00000019699	ENSMUST00000019843	1	-1	177020073	177248805	Akt3	protein_coding
ENSMUSG00000019699	ENSMUST00000111160	1	-1	177022115	177248767	Akt3	protein_coding
ENSMUSG00000019699	ENSMUST00000111159	1	-1	177022116	177258203	Akt3	protein_coding
ENSMUSG00000063659	ENSMUST00000195002	1	1	177442351	177447237	Zbtb18	protein_coding
ENSMUSG00000063659	ENSMUST00000195549	1	1	177442466	177447486	Zbtb18	protein_coding
ENSMUSG00000063659	ENSMUST00000194319	1	1	177442544	177447145	Zbtb18	protein_coding
ENSMUSG00000063659	ENSMUST00000192699	1	1	177443216	177447096	Zbtb18	protein_coding
ENSMUSG00000063659	ENSMUST00000094276	1	1	177444295	177450764	Zbtb18	protein_coding
ENSMUSG00000063659	ENSMUST00000192851	1	1	177444649	177447788	Zbtb18	protein_coding
ENSMUSG00000063659	ENSMUST00000193480	1	1	177444653	177450764	Zbtb18	protein_coding
ENSMUSG00000063659	ENSMUST00000195388	1	1	177444661	177447586	Zbtb18	protein_coding
ENSMUSG00000063659	ENSMUST00000193440	1	1	177444737	177447518	Zbtb18	protein_coding
ENSMUSG00000063659	ENSMUST00000195612	1	1	177444938	177450760	Zbtb18	protein_coding
ENSMUSG00000063659	ENSMUST00000077225	1	1	177445821	177450764	Zbtb18	protein_coding
ENSMUSG00000015962	ENSMUST00000016106	1	1	177729814	177753324	1700016C15Rik	protein_coding
ENSMUSG00000015961	ENSMUST00000016105	1	-1	177762962	177796511	Adss	protein_coding
ENSMUSG00000091476	ENSMUST00000094273	1	1	177991435	178048291	Catspere2	protein_coding
ENSMUSG00000026502	ENSMUST00000161075	1	1	178187417	178250901	Desi2	protein_coding
ENSMUSG00000026502	ENSMUST00000027783	1	1	178187532	178257301	Desi2	protein_coding
ENSMUSG00000026502	ENSMUST00000159284	1	1	178187847	178249338	Desi2	protein_coding
ENSMUSG00000026502	ENSMUST00000069568	1	1	178256103	178257295	Desi2	protein_coding
ENSMUSG00000026500	ENSMUST00000027781	1	1	178319130	178322693	Cox20	protein_coding
ENSMUSG00000039630	ENSMUST00000037748	1	-1	178324343	178337797	Hnrnpu	protein_coding
ENSMUSG00000026495	ENSMUST00000027775	1	1	178406103	178484513	Efcab2	protein_coding
ENSMUSG00000026494	ENSMUST00000161017	1	1	178529125	178939200	Kif26b	protein_coding
ENSMUSG00000026494	ENSMUST00000160789	1	1	178798438	178932855	Kif26b	protein_coding
ENSMUSG00000055067	ENSMUST00000128302	1	-1	178951960	179518034	Smyd3	protein_coding
ENSMUSG00000055067	ENSMUST00000111134	1	-1	179395224	179518041	Smyd3	protein_coding
ENSMUSG00000055067	ENSMUST00000194237	1	-1	179508307	179518005	Smyd3	protein_coding
ENSMUSG00000026492	ENSMUST00000027769	1	-1	179528055	179546267	Tfb2m	protein_coding
ENSMUSG00000038949	ENSMUST00000040706	1	1	179546370	179627478	Cnst	protein_coding
ENSMUSG00000038936	ENSMUST00000040538	1	1	179668210	179687189	Sccpdh	protein_coding
ENSMUSG00000038936	ENSMUST00000144480	1	1	179680518	179686825	Sccpdh	protein_coding
ENSMUSG00000038936	ENSMUST00000143936	1	1	179680547	179684491	Sccpdh	protein_coding
ENSMUSG00000087236	ENSMUST00000131716	1	-1	179695297	179745271	Kif28	protein_coding
ENSMUSG00000087236	ENSMUST00000221136	1	-1	179695297	179745271	Kif28	protein_coding
ENSMUSG00000087236	ENSMUST00000211943	1	-1	179695659	179745200	Kif28	protein_coding
ENSMUSG00000087236	ENSMUST00000223392	1	-1	179697864	179700280	Kif28	protein_coding
ENSMUSG00000026491	ENSMUST00000027768	1	-1	179744894	179803680	Ahctf1	protein_coding
ENSMUSG00000026491	ENSMUST00000140489	1	-1	179745337	179752409	Ahctf1	protein_coding
ENSMUSG00000026491	ENSMUST00000145968	1	-1	179768295	179770918	Ahctf1	protein_coding
ENSMUSG00000073486	ENSMUST00000097454	1	1	179803376	179804676	Gm10518	protein_coding
ENSMUSG00000026490	ENSMUST00000097453	1	1	179960472	180163156	Cdc42bpa	protein_coding
ENSMUSG00000026490	ENSMUST00000111117	1	1	179960585	180165603	Cdc42bpa	protein_coding
ENSMUSG00000026490	ENSMUST00000076687	1	1	179961110	180162166	Cdc42bpa	protein_coding
ENSMUSG00000026490	ENSMUST00000097450	1	1	179961110	180162166	Cdc42bpa	protein_coding
ENSMUSG00000026490	ENSMUST00000212756	1	1	179961110	180162166	Cdc42bpa	protein_coding
ENSMUSG00000026490	ENSMUST00000133890	1	1	180101144	180162588	Cdc42bpa	protein_coding
ENSMUSG00000026490	ENSMUST00000143176	1	1	180109192	180165602	Cdc42bpa	protein_coding
ENSMUSG00000026490	ENSMUST00000135056	1	1	180109265	180149237	Cdc42bpa	protein_coding
ENSMUSG00000026490	ENSMUST00000145181	1	1	180111339	180136724	Cdc42bpa	protein_coding
ENSMUSG00000026489	ENSMUST00000170472	1	-1	180165238	180193485	Coq8a	protein_coding
ENSMUSG00000026489	ENSMUST00000027766	1	-1	180165238	180196020	Coq8a	protein_coding
ENSMUSG00000026489	ENSMUST00000160879	1	-1	180167019	180195938	Coq8a	protein_coding
ENSMUSG00000026489	ENSMUST00000161300	1	-1	180167151	180178631	Coq8a	protein_coding
ENSMUSG00000026489	ENSMUST00000162769	1	-1	180170123	180195961	Coq8a	protein_coding
ENSMUSG00000026489	ENSMUST00000161379	1	-1	180179007	180195961	Coq8a	protein_coding
ENSMUSG00000026489	ENSMUST00000160482	1	-1	180179072	180193483	Coq8a	protein_coding
ENSMUSG00000026489	ENSMUST00000161814	1	-1	180179109	180196075	Coq8a	protein_coding
ENSMUSG00000026489	ENSMUST00000162725	1	-1	180179136	180182800	Coq8a	protein_coding
ENSMUSG00000026489	ENSMUST00000159914	1	-1	180179145	180193662	Coq8a	protein_coding
ENSMUSG00000026489	ENSMUST00000161743	1	-1	180179248	180199602	Coq8a	protein_coding
ENSMUSG00000026489	ENSMUST00000161746	1	-1	180182173	180195902	Coq8a	protein_coding
ENSMUSG00000010609	ENSMUST00000111106	1	-1	180227004	180253138	Psen2	protein_coding
ENSMUSG00000010609	ENSMUST00000111108	1	-1	180227004	180256300	Psen2	protein_coding
ENSMUSG00000010609	ENSMUST00000010753	1	-1	180227006	180245950	Psen2	protein_coding
ENSMUSG00000010609	ENSMUST00000111105	1	-1	180227443	180248150	Psen2	protein_coding
ENSMUSG00000010609	ENSMUST00000111104	1	-1	180227445	180245757	Psen2	protein_coding
ENSMUSG00000010609	ENSMUST00000133340	1	-1	180245638	180263438	Psen2	protein_coding
ENSMUSG00000038855	ENSMUST00000070181	1	1	180330485	180424802	Itpkb	protein_coding
ENSMUSG00000053963	ENSMUST00000136521	1	-1	180432387	180483467	Stum	protein_coding
ENSMUSG00000053963	ENSMUST00000211561	1	-1	180437683	180483329	Stum	protein_coding
ENSMUSG00000053963	ENSMUST00000179826	1	-1	180438329	180483504	Stum	protein_coding
ENSMUSG00000026496	ENSMUST00000027777	1	1	180568929	180601254	Parp1	protein_coding
ENSMUSG00000026496	ENSMUST00000194434	1	1	180569226	180577624	Parp1	protein_coding
ENSMUSG00000026496	ENSMUST00000195560	1	1	180598988	180601252	Parp1	protein_coding
ENSMUSG00000058729	ENSMUST00000192561	1	1	180641150	180690687	Lin9	protein_coding
ENSMUSG00000058729	ENSMUST00000192725	1	1	180641334	180690694	Lin9	protein_coding
ENSMUSG00000026497	ENSMUST00000027778	1	-1	180693043	180697034	Mixl1	protein_coding
ENSMUSG00000026499	ENSMUST00000027780	1	1	180726043	180754204	Acbd3	protein_coding
ENSMUSG00000060743	ENSMUST00000161308	1	-1	180800832	180813632	H3f3a	protein_coding
ENSMUSG00000060743	ENSMUST00000081026	1	-1	180802697	180813547	H3f3a	protein_coding
ENSMUSG00000060743	ENSMUST00000162814	1	-1	180803024	180813943	H3f3a	protein_coding
ENSMUSG00000060743	ENSMUST00000159789	1	-1	180803131	180813534	H3f3a	protein_coding
ENSMUSG00000060743	ENSMUST00000162118	1	-1	180810233	180813603	H3f3a	protein_coding
ENSMUSG00000060743	ENSMUST00000159685	1	-1	180810241	180813603	H3f3a	protein_coding
ENSMUSG00000038806	ENSMUST00000038091	1	1	180851127	180868113	Sde2	protein_coding
ENSMUSG00000066652	ENSMUST00000085797	1	1	180893108	180899103	Lefty2	protein_coding
ENSMUSG00000026520	ENSMUST00000027802	1	1	180904293	180908088	Pycr2	protein_coding
ENSMUSG00000038793	ENSMUST00000037361	1	1	180935022	180938400	Lefty1	protein_coding
ENSMUSG00000026519	ENSMUST00000161847	1	1	180942344	180952172	Tmem63a	protein_coding
ENSMUSG00000026519	ENSMUST00000027800	1	1	180942459	180975112	Tmem63a	protein_coding
ENSMUSG00000026519	ENSMUST00000159436	1	1	180942574	180956005	Tmem63a	protein_coding
ENSMUSG00000026519	ENSMUST00000161523	1	1	180944035	180975103	Tmem63a	protein_coding
ENSMUSG00000026519	ENSMUST00000160508	1	1	180945906	180946714	Tmem63a	protein_coding
ENSMUSG00000026519	ENSMUST00000160536	1	1	180945962	180948838	Tmem63a	protein_coding
ENSMUSG00000038776	ENSMUST00000154133	1	-1	180976210	180996170	Ephx1	protein_coding
ENSMUSG00000038776	ENSMUST00000036928	1	-1	180989554	181017569	Ephx1	protein_coding
ENSMUSG00000038776	ENSMUST00000111068	1	-1	180989554	181017569	Ephx1	protein_coding
ENSMUSG00000038776	ENSMUST00000147585	1	-1	180996149	181020904	Ephx1	protein_coding
ENSMUSG00000038768	ENSMUST00000036819	1	1	181051237	181060667	9130409I23Rik	protein_coding
ENSMUSG00000026516	ENSMUST00000027797	1	-1	181087138	181144204	Nvl	protein_coding
ENSMUSG00000062169	ENSMUST00000193907	1	1	181144693	181166248	Cnih4	protein_coding
ENSMUSG00000062169	ENSMUST00000111059	1	1	181150931	181168994	Cnih4	protein_coding
ENSMUSG00000062169	ENSMUST00000134115	1	1	181150931	181168994	Cnih4	protein_coding
ENSMUSG00000038733	ENSMUST00000162819	1	-1	181173228	181211552	Wdr26	protein_coding
ENSMUSG00000038733	ENSMUST00000162963	1	-1	181173232	181211437	Wdr26	protein_coding
ENSMUSG00000038733	ENSMUST00000159290	1	-1	181180407	181183739	Wdr26	protein_coding
ENSMUSG00000026514	ENSMUST00000161880	1	1	181352628	181459909	Cnih3	protein_coding
ENSMUSG00000026514	ENSMUST00000027795	1	1	181352630	181460641	Cnih3	protein_coding
ENSMUSG00000026514	ENSMUST00000162685	1	1	181353198	181459287	Cnih3	protein_coding
ENSMUSG00000026514	ENSMUST00000209607	1	1	181353426	181459252	Cnih3	protein_coding
ENSMUSG00000050625	ENSMUST00000058825	1	-1	181509633	181511451	Ccdc121	protein_coding
ENSMUSG00000047369	ENSMUST00000208001	1	1	181576559	181814741	Dnah14	protein_coding
ENSMUSG00000047369	ENSMUST00000195458	1	1	181806001	181814741	Dnah14	protein_coding
ENSMUSG00000047369	ENSMUST00000192602	1	1	181809055	181814719	Dnah14	protein_coding
ENSMUSG00000004880	ENSMUST00000005003	1	-1	181815335	181842379	Lbr	protein_coding
ENSMUSG00000004880	ENSMUST00000194415	1	-1	181819880	181828886	Lbr	protein_coding
ENSMUSG00000004880	ENSMUST00000193030	1	-1	181836058	181843046	Lbr	protein_coding
ENSMUSG00000004880	ENSMUST00000191878	1	-1	181836087	181842361	Lbr	protein_coding
ENSMUSG00000004880	ENSMUST00000195299	1	-1	181836238	181842859	Lbr	protein_coding
ENSMUSG00000004880	ENSMUST00000193028	1	-1	181838462	181842326	Lbr	protein_coding
ENSMUSG00000022995	ENSMUST00000193703	1	-1	181896384	182019661	Enah	protein_coding
ENSMUSG00000022995	ENSMUST00000111024	1	-1	181904400	182019990	Enah	protein_coding
ENSMUSG00000022995	ENSMUST00000111025	1	-1	181904445	182019980	Enah	protein_coding
ENSMUSG00000022995	ENSMUST00000177811	1	-1	181904445	182019980	Enah	protein_coding
ENSMUSG00000022995	ENSMUST00000193074	1	-1	181905506	182014404	Enah	protein_coding
ENSMUSG00000022995	ENSMUST00000078719	1	-1	181905513	182019661	Enah	protein_coding
ENSMUSG00000022995	ENSMUST00000111030	1	-1	181905513	182019661	Enah	protein_coding
ENSMUSG00000022995	ENSMUST00000195059	1	-1	181905513	182019661	Enah	protein_coding
ENSMUSG00000022995	ENSMUST00000192967	1	-1	181919451	181923764	Enah	protein_coding
ENSMUSG00000026511	ENSMUST00000111018	1	1	182124737	182131919	Srp9	protein_coding
ENSMUSG00000026511	ENSMUST00000027792	1	1	182124750	182132407	Srp9	protein_coding
ENSMUSG00000091013	ENSMUST00000227586	1	-1	182154704	182164486	Vmn1r1	protein_coding
ENSMUSG00000091013	ENSMUST00000227629	1	-1	182154704	182164486	Vmn1r1	protein_coding
ENSMUSG00000091013	ENSMUST00000169123	1	-1	182157178	182158098	Vmn1r1	protein_coding
ENSMUSG00000038633	ENSMUST00000035295	1	-1	182275772	182282804	Degs1	protein_coding
ENSMUSG00000038633	ENSMUST00000133052	1	-1	182279004	182282224	Degs1	protein_coding
ENSMUSG00000047539	ENSMUST00000051431	1	-1	182313102	182341618	Fbxo28	protein_coding
ENSMUSG00000026510	ENSMUST00000117245	1	1	182409172	182462432	Trp53bp2	protein_coding
ENSMUSG00000026510	ENSMUST00000191626	1	1	182444772	182448515	Trp53bp2	protein_coding
ENSMUSG00000026509	ENSMUST00000068505	1	-1	182467260	182517524	Capn2	protein_coding
ENSMUSG00000038599	ENSMUST00000168514	1	1	182565007	182606526	Capn8	protein_coding
ENSMUSG00000038599	ENSMUST00000048941	1	1	182565012	182632352	Capn8	protein_coding
ENSMUSG00000043429	ENSMUST00000060041	1	-1	182747126	182749180	Ccdc185	protein_coding
ENSMUSG00000038576	ENSMUST00000155229	1	1	182763860	182854040	Susd4	protein_coding
ENSMUSG00000038576	ENSMUST00000153348	1	1	182764012	182895232	Susd4	protein_coding
ENSMUSG00000038576	ENSMUST00000193660	1	1	182764395	182833228	Susd4	protein_coding
ENSMUSG00000038576	ENSMUST00000194981	1	1	182764556	182833254	Susd4	protein_coding
ENSMUSG00000038576	ENSMUST00000085724	1	1	182764895	182896591	Susd4	protein_coding
ENSMUSG00000079164	ENSMUST00000193687	1	1	182954788	182975692	Tlr5	protein_coding
ENSMUSG00000079164	ENSMUST00000110997	1	1	182954788	182976044	Tlr5	protein_coding
ENSMUSG00000079164	ENSMUST00000191820	1	1	182972177	182975994	Tlr5	protein_coding
ENSMUSG00000030768	ENSMUST00000171366	1	-1	183086266	183147461	Disp1	protein_coding
ENSMUSG00000030768	ENSMUST00000003035	1	-1	183086266	183221485	Disp1	protein_coding
ENSMUSG00000030768	ENSMUST00000195372	1	-1	183086266	183221490	Disp1	protein_coding
ENSMUSG00000030768	ENSMUST00000194033	1	-1	183135458	183221522	Disp1	protein_coding
ENSMUSG00000046836	ENSMUST00000057062	1	-1	183276352	183296992	Brox	protein_coding
ENSMUSG00000046836	ENSMUST00000163528	1	-1	183276354	183297256	Brox	protein_coding
ENSMUSG00000046836	ENSMUST00000192829	1	-1	183291937	183295852	Brox	protein_coding
ENSMUSG00000042901	ENSMUST00000109166	1	1	183297049	183325476	Aida	protein_coding
ENSMUSG00000042901	ENSMUST00000193625	1	1	183297405	183323609	Aida	protein_coding
