ENSG00000186092	ENST00000335137	1	1	69091	70008	OR4F5	protein_coding
ENSG00000116711	ENST00000442353	1	1	186798122	186957806	PLA2G4A	protein_coding
ENSG00000162670	ENST00000367462	1	-1	190066792	190446759	BRINP3	protein_coding
ENSG00000162670	ENST00000534846	1	-1	190066797	190444942	BRINP3	protein_coding
ENSG00000162670	ENST00000445957	1	-1	190423937	190443931	BRINP3	protein_coding
ENSG00000150681	ENST00000367460	1	1	192127587	192154945	RGS18	protein_coding
ENSG00000253148	ENST00000417209	1	1	192286122	192336415	RGS21	protein_coding
ENSG00000090104	ENST00000367459	1	1	192544857	192549161	RGS1	protein_coding
ENSG00000090104	ENST00000469578	1	1	192544903	192548085	RGS1	protein_coding
ENSG00000127074	ENST00000391995	1	1	192605275	192629390	RGS13	protein_coding
ENSG00000127074	ENST00000543215	1	1	192605282	192629390	RGS13	protein_coding
ENSG00000116741	ENST00000235382	1	1	192778171	192781403	RGS2	protein_coding
ENSG00000116750	ENST00000367455	1	-1	192981380	193028626	UCHL5	protein_coding
ENSG00000116750	ENST00000420791	1	-1	192984889	192998705	UCHL5	protein_coding
ENSG00000116750	ENST00000367454	1	-1	192984889	193028626	UCHL5	protein_coding
ENSG00000116750	ENST00000449480	1	-1	192985124	192993070	UCHL5	protein_coding
ENSG00000116750	ENST00000367450	1	-1	192985233	193028426	UCHL5	protein_coding
ENSG00000116750	ENST00000367451	1	-1	192985292	193028479	UCHL5	protein_coding
ENSG00000116750	ENST00000367448	1	-1	192987535	193028491	UCHL5	protein_coding
ENSG00000116750	ENST00000367449	1	-1	192987535	193028539	UCHL5	protein_coding
ENSG00000116750	ENST00000443327	1	-1	192987752	192998439	UCHL5	protein_coding
ENSG00000116750	ENST00000367452	1	-1	192989017	193029237	UCHL5	protein_coding
ENSG00000116750	ENST00000530098	1	-1	192989436	193028467	UCHL5	protein_coding
ENSG00000116750	ENST00000416915	1	-1	192989465	192993052	UCHL5	protein_coding
ENSG00000116750	ENST00000421683	1	-1	192992098	193028651	UCHL5	protein_coding
ENSG00000116750	ENST00000417752	1	-1	193020922	193029210	UCHL5	protein_coding
ENSG00000116747	ENST00000400968	1	1	193028552	193054011	TROVE2	protein_coding
ENSG00000116747	ENST00000432079	1	1	193028584	193060349	TROVE2	protein_coding
ENSG00000116747	ENST00000415442	1	1	193028749	193045020	TROVE2	protein_coding
ENSG00000116747	ENST00000506303	1	1	193028789	193038309	TROVE2	protein_coding
ENSG00000116747	ENST00000416058	1	1	193029004	193053861	TROVE2	protein_coding
ENSG00000116747	ENST00000367446	1	1	193029164	193055115	TROVE2	protein_coding
ENSG00000116747	ENST00000367443	1	1	193029187	193060907	TROVE2	protein_coding
ENSG00000116747	ENST00000367444	1	1	193029187	193060907	TROVE2	protein_coding
ENSG00000116747	ENST00000367445	1	1	193029187	193060907	TROVE2	protein_coding
ENSG00000116747	ENST00000367441	1	1	193038146	193053996	TROVE2	protein_coding
ENSG00000116747	ENST00000512587	1	1	193038362	193045061	TROVE2	protein_coding
ENSG00000023572	ENST00000367439	1	-1	193065598	193074561	GLRX2	protein_coding
ENSG00000023572	ENST00000367440	1	-1	193065598	193075244	GLRX2	protein_coding
ENSG00000134371	ENST00000367435	1	1	193091147	193223031	CDC73	protein_coding
ENSG00000162630	ENST00000367434	1	-1	193148175	193155784	B3GALT2	protein_coding
ENSG00000162687	ENST00000367433	1	-1	196194909	196577541	KCNT2	protein_coding
ENSG00000162687	ENST00000367431	1	-1	196194913	196577541	KCNT2	protein_coding
ENSG00000162687	ENST00000451324	1	-1	196196989	196577489	KCNT2	protein_coding
ENSG00000162687	ENST00000609185	1	-1	196196989	196577489	KCNT2	protein_coding
ENSG00000162687	ENST00000294725	1	-1	196197269	196578355	KCNT2	protein_coding
ENSG00000000971	ENST00000439155	1	1	196621008	196670693	CFH	protein_coding
ENSG00000000971	ENST00000367429	1	1	196621008	196716634	CFH	protein_coding
ENSG00000000971	ENST00000359637	1	1	196621186	196670695	CFH	protein_coding
ENSG00000116785	ENST00000367425	1	1	196743925	196763203	CFHR3	protein_coding
ENSG00000116785	ENST00000471440	1	1	196743943	196759152	CFHR3	protein_coding
ENSG00000116785	ENST00000391985	1	1	196743946	196762805	CFHR3	protein_coding
ENSG00000244414	ENST00000320493	1	1	196788887	196801319	CFHR1	protein_coding
ENSG00000080910	ENST00000367421	1	1	196788898	196928356	CFHR2	protein_coding
ENSG00000244414	ENST00000367424	1	1	196788911	196801319	CFHR1	protein_coding
ENSG00000134365	ENST00000608469	1	1	196819371	196888102	CFHR4	protein_coding
ENSG00000134365	ENST00000367416	1	1	196857144	196887843	CFHR4	protein_coding
ENSG00000134365	ENST00000251424	1	1	196857212	196887763	CFHR4	protein_coding
ENSG00000134365	ENST00000367418	1	1	196857233	196887558	CFHR4	protein_coding
ENSG00000080910	ENST00000476712	1	1	196912902	196928356	CFHR2	protein_coding
ENSG00000080910	ENST00000367415	1	1	196912911	196928356	CFHR2	protein_coding
ENSG00000134389	ENST00000367414	1	1	196946667	196978804	CFHR5	protein_coding
ENSG00000134389	ENST00000256785	1	1	196946686	196978804	CFHR5	protein_coding
ENSG00000143278	ENST00000367412	1	-1	197008321	197036397	F13B	protein_coding
ENSG00000066279	ENST00000294732	1	-1	197053258	197115824	ASPM	protein_coding
ENSG00000066279	ENST00000367409	1	-1	197053258	197115824	ASPM	protein_coding
ENSG00000066279	ENST00000367408	1	-1	197053262	197104274	ASPM	protein_coding
ENSG00000177888	ENST00000367405	1	-1	197122810	197169672	ZBTB41	protein_coding
ENSG00000134376	ENST00000535699	1	1	197170592	197447212	CRB1	protein_coding
ENSG00000134376	ENST00000538660	1	1	197237370	197447165	CRB1	protein_coding
ENSG00000134376	ENST00000367400	1	1	197237408	197447585	CRB1	protein_coding
ENSG00000134376	ENST00000367399	1	1	197237543	197447009	CRB1	protein_coding
ENSG00000134376	ENST00000543483	1	1	197302331	197396842	CRB1	protein_coding
ENSG00000134376	ENST00000544212	1	1	197329444	197447267	CRB1	protein_coding
ENSG00000134376	ENST00000367397	1	1	197382959	197413949	CRB1	protein_coding
ENSG00000134376	ENST00000448952	1	1	197411300	197447585	CRB1	protein_coding
ENSG00000213047	ENST00000391979	1	-1	197473878	197552350	DENND1B	protein_coding
ENSG00000213047	ENST00000400967	1	-1	197521385	197704767	DENND1B	protein_coding
ENSG00000213047	ENST00000235453	1	-1	197521385	197744322	DENND1B	protein_coding
ENSG00000213047	ENST00000367396	1	-1	197521385	197744455	DENND1B	protein_coding
ENSG00000213047	ENST00000422998	1	-1	197611903	197744763	DENND1B	protein_coding
ENSG00000203724	ENST00000367393	1	1	197871777	197876497	C1orf53	protein_coding
ENSG00000203724	ENST00000436652	1	1	197871908	197876497	C1orf53	protein_coding
ENSG00000143355	ENST00000367391	1	1	197881621	197901721	LHX9	protein_coding
ENSG00000143355	ENST00000367390	1	1	197881635	197904608	LHX9	protein_coding
ENSG00000143355	ENST00000561173	1	1	197884967	197901396	LHX9	protein_coding
ENSG00000143355	ENST00000367388	1	1	197886489	197887896	LHX9	protein_coding
ENSG00000143355	ENST00000337020	1	1	197886504	197901998	LHX9	protein_coding
ENSG00000143355	ENST00000367387	1	1	197886529	197899273	LHX9	protein_coding
ENSG00000151414	ENST00000367385	1	1	198126093	198291550	NEK7	protein_coding
ENSG00000151414	ENST00000442588	1	1	198126124	198222208	NEK7	protein_coding
ENSG00000151414	ENST00000538004	1	1	198126128	198288652	NEK7	protein_coding
ENSG00000151414	ENST00000367383	1	1	198126251	198225661	NEK7	protein_coding
ENSG00000151414	ENST00000544035	1	1	198176004	198222298	NEK7	protein_coding
ENSG00000151414	ENST00000391974	1	1	198189929	198231753	NEK7	protein_coding
ENSG00000151418	ENST00000367382	1	-1	198492352	198509865	ATP6V1G3	protein_coding
ENSG00000151418	ENST00000309309	1	-1	198492352	198510075	ATP6V1G3	protein_coding
ENSG00000151418	ENST00000281087	1	-1	198492356	198510075	ATP6V1G3	protein_coding
ENSG00000151418	ENST00000367381	1	-1	198492356	198510075	ATP6V1G3	protein_coding
ENSG00000151418	ENST00000489986	1	-1	198492471	198509804	ATP6V1G3	protein_coding
ENSG00000081237	ENST00000367379	1	1	198607801	198677286	PTPRC	protein_coding
ENSG00000081237	ENST00000598951	1	1	198608146	198662335	PTPRC	protein_coding
ENSG00000081237	ENST00000352140	1	1	198608146	198726545	PTPRC	protein_coding
ENSG00000081237	ENST00000367376	1	1	198608146	198726545	PTPRC	protein_coding
ENSG00000081237	ENST00000594404	1	1	198608146	198726545	PTPRC	protein_coding
ENSG00000081237	ENST00000530727	1	1	198608149	198701685	PTPRC	protein_coding
ENSG00000081237	ENST00000442510	1	1	198608170	198726412	PTPRC	protein_coding
ENSG00000081237	ENST00000367367	1	1	198608225	198704381	PTPRC	protein_coding
ENSG00000081237	ENST00000348564	1	1	198608225	198726412	PTPRC	protein_coding
ENSG00000081237	ENST00000367364	1	1	198608227	198662335	PTPRC	protein_coding
ENSG00000081237	ENST00000413409	1	1	198608227	198664300	PTPRC	protein_coding
ENSG00000081237	ENST00000418674	1	1	198608292	198668749	PTPRC	protein_coding
ENSG00000116833	ENST00000367362	1	1	199996730	200146552	NR5A2	protein_coding
ENSG00000116833	ENST00000236914	1	1	199996742	200144731	NR5A2	protein_coding
ENSG00000116833	ENST00000447034	1	1	199997011	200008897	NR5A2	protein_coding
ENSG00000116833	ENST00000544748	1	1	200011717	200143389	NR5A2	protein_coding
ENSG00000116833	ENST00000367357	1	1	200012938	200027552	NR5A2	protein_coding
ENSG00000162702	ENST00000294740	1	-1	200374068	200379184	ZNF281	protein_coding
ENSG00000162702	ENST00000367353	1	-1	200375836	200379137	ZNF281	protein_coding
ENSG00000162702	ENST00000367352	1	-1	200375858	200379120	ZNF281	protein_coding
ENSG00000118193	ENST00000367350	1	-1	200520628	200589862	KIF14	protein_coding
ENSG00000118197	ENST00000447706	1	-1	200593024	200639035	DDX59	protein_coding
ENSG00000118197	ENST00000452560	1	-1	200609939	200618277	DDX59	protein_coding
ENSG00000118197	ENST00000413408	1	-1	200609950	200619780	DDX59	protein_coding
ENSG00000118197	ENST00000367348	1	-1	200610119	200638997	DDX59	protein_coding
ENSG00000118197	ENST00000331314	1	-1	200613167	200639097	DDX59	protein_coding
ENSG00000118197	ENST00000429498	1	-1	200613249	200633092	DDX59	protein_coding
ENSG00000118197	ENST00000433235	1	-1	200613497	200623997	DDX59	protein_coding
ENSG00000118197	ENST00000453944	1	-1	200619571	200624232	DDX59	protein_coding
ENSG00000118197	ENST00000436897	1	-1	200635387	200638836	DDX59	protein_coding
ENSG00000118200	ENST00000358823	1	1	200708686	200829832	CAMSAP2	protein_coding
ENSG00000118200	ENST00000413307	1	1	200708907	200827247	CAMSAP2	protein_coding
ENSG00000118200	ENST00000236925	1	1	200708907	200829829	CAMSAP2	protein_coding
ENSG00000118200	ENST00000475326	1	1	200825222	200826852	CAMSAP2	protein_coding
ENSG00000170128	ENST00000304244	1	1	200842083	200843306	GPR25	protein_coding
ENSG00000163362	ENST00000532631	1	1	200860176	200868666	C1orf106	protein_coding
ENSG00000163362	ENST00000451872	1	1	200860202	200870137	C1orf106	protein_coding
ENSG00000163362	ENST00000367342	1	1	200860469	200884863	C1orf106	protein_coding
ENSG00000163362	ENST00000413687	1	1	200863949	200882856	C1orf106	protein_coding
ENSG00000116852	ENST00000332129	1	-1	200938520	200992828	KIF21B	protein_coding
ENSG00000116852	ENST00000360529	1	-1	200942118	200992536	KIF21B	protein_coding
ENSG00000116852	ENST00000461742	1	-1	200942118	200992536	KIF21B	protein_coding
ENSG00000116852	ENST00000422435	1	-1	200942935	200992828	KIF21B	protein_coding
ENSG00000081248	ENST00000367338	1	-1	201008642	201081579	CACNA1S	protein_coding
ENSG00000081248	ENST00000362061	1	-1	201008642	201081694	CACNA1S	protein_coding
ENSG00000232237	ENST00000449188	1	-1	201083081	201096312	ASCL5	protein_coding
ENSG00000232237	ENST00000458416	1	-1	201083880	201084796	ASCL5	protein_coding
ENSG00000116857	ENST00000367334	1	-1	201103900	201123622	TMEM9	protein_coding
ENSG00000116857	ENST00000367333	1	-1	201103900	201140702	TMEM9	protein_coding
ENSG00000116857	ENST00000367330	1	-1	201103901	201123568	TMEM9	protein_coding
ENSG00000116857	ENST00000367332	1	-1	201103901	201123629	TMEM9	protein_coding
ENSG00000116857	ENST00000485839	1	-1	201104727	201123561	TMEM9	protein_coding
ENSG00000116857	ENST00000455367	1	-1	201104911	201123085	TMEM9	protein_coding
ENSG00000116857	ENST00000435310	1	-1	201104929	201123546	TMEM9	protein_coding
ENSG00000116857	ENST00000414605	1	-1	201104929	201123592	TMEM9	protein_coding
ENSG00000163395	ENST00000451870	1	1	201159953	201185111	IGFN1	protein_coding
ENSG00000163395	ENST00000295591	1	1	201159953	201198080	IGFN1	protein_coding
ENSG00000163395	ENST00000335211	1	1	201159953	201198080	IGFN1	protein_coding
ENSG00000163395	ENST00000412892	1	1	201181770	201198080	IGFN1	protein_coding
ENSG00000081277	ENST00000263946	1	1	201252580	201302121	PKP1	protein_coding
ENSG00000081277	ENST00000367324	1	1	201252580	201302121	PKP1	protein_coding
ENSG00000081277	ENST00000352845	1	1	201252831	201297964	PKP1	protein_coding
ENSG00000118194	ENST00000367318	1	-1	201328136	201346789	TNNT2	protein_coding
ENSG00000118194	ENST00000367322	1	-1	201328136	201346808	TNNT2	protein_coding
ENSG00000118194	ENST00000236918	1	-1	201328142	201342382	TNNT2	protein_coding
ENSG00000118194	ENST00000360372	1	-1	201328142	201342382	TNNT2	protein_coding
ENSG00000118194	ENST00000367315	1	-1	201328142	201342382	TNNT2	protein_coding
ENSG00000118194	ENST00000367317	1	-1	201328142	201342382	TNNT2	protein_coding
ENSG00000118194	ENST00000421663	1	-1	201328142	201346805	TNNT2	protein_coding
ENSG00000118194	ENST00000458432	1	-1	201328142	201346805	TNNT2	protein_coding
ENSG00000118194	ENST00000367320	1	-1	201328152	201346789	TNNT2	protein_coding
ENSG00000118194	ENST00000509001	1	-1	201328162	201346890	TNNT2	protein_coding
ENSG00000118194	ENST00000438742	1	-1	201328373	201346792	TNNT2	protein_coding
ENSG00000118194	ENST00000455702	1	-1	201332484	201346761	TNNT2	protein_coding
ENSG00000118194	ENST00000422165	1	-1	201334373	201346780	TNNT2	protein_coding
ENSG00000118194	ENST00000412633	1	-1	201334404	201346792	TNNT2	protein_coding
ENSG00000159166	ENST00000503578	1	-1	201342372	201354912	LAD1	protein_coding
ENSG00000159166	ENST00000391967	1	-1	201349966	201368736	LAD1	protein_coding
ENSG00000159166	ENST00000367313	1	-1	201350335	201368676	LAD1	protein_coding
ENSG00000159173	ENST00000361379	1	-1	201373625	201390874	TNNI1	protein_coding
ENSG00000159173	ENST00000336092	1	-1	201377992	201398994	TNNI1	protein_coding
ENSG00000159173	ENST00000555948	1	-1	201378195	201391149	TNNI1	protein_coding
ENSG00000159173	ENST00000367312	1	-1	201378985	201390846	TNNI1	protein_coding
ENSG00000159173	ENST00000555340	1	-1	201380485	201390854	TNNI1	protein_coding
ENSG00000159173	ENST00000556362	1	-1	201380530	201391295	TNNI1	protein_coding
ENSG00000174307	ENST00000367311	1	-1	201434620	201438312	PHLDA3	protein_coding
ENSG00000174307	ENST00000367309	1	-1	201435086	201438365	PHLDA3	protein_coding
ENSG00000159176	ENST00000367306	1	-1	201452658	201478584	CSRP1	protein_coding
ENSG00000159176	ENST00000340006	1	-1	201452662	201476387	CSRP1	protein_coding
ENSG00000159176	ENST00000531916	1	-1	201453054	201478584	CSRP1	protein_coding
ENSG00000159176	ENST00000532460	1	-1	201453107	201465701	CSRP1	protein_coding
ENSG00000159176	ENST00000533432	1	-1	201453491	201475967	CSRP1	protein_coding
ENSG00000159176	ENST00000526723	1	-1	201453805	201476251	CSRP1	protein_coding
ENSG00000159176	ENST00000524951	1	-1	201453853	201476251	CSRP1	protein_coding
ENSG00000269690	ENST00000593583	1	1	201592013	201592738	AC096677.1	protein_coding
ENSG00000134369	ENST00000367302	1	1	201592601	201792472	NAV1	protein_coding
ENSG00000134369	ENST00000367296	1	1	201617377	201796097	NAV1	protein_coding
ENSG00000134369	ENST00000295624	1	1	201617450	201796102	NAV1	protein_coding
ENSG00000134369	ENST00000367297	1	1	201617450	201796102	NAV1	protein_coding
ENSG00000134369	ENST00000367300	1	1	201617450	201796102	NAV1	protein_coding
ENSG00000134369	ENST00000367295	1	1	201708996	201796097	NAV1	protein_coding
ENSG00000134369	ENST00000430015	1	1	201749651	201772818	NAV1	protein_coding
ENSG00000134369	ENST00000438083	1	1	201755568	201777173	NAV1	protein_coding
ENSG00000198700	ENST00000361565	1	1	201798269	201853422	IPO9	protein_coding
ENSG00000198700	ENST00000456707	1	1	201843443	201845501	IPO9	protein_coding
ENSG00000198892	ENST00000362011	1	1	201857836	201861434	SHISA4	protein_coding
ENSG00000163431	ENST00000367288	1	-1	201865580	201915715	LMOD1	protein_coding
ENSG00000134375	ENST00000367287	1	1	201924619	201939789	TIMM17A	protein_coding
ENSG00000176393	ENST00000295640	1	1	201951752	201975275	RNPEP	protein_coding
ENSG00000176393	ENST00000367286	1	1	201951780	201975275	RNPEP	protein_coding
ENSG00000176393	ENST00000447312	1	1	201952458	201970895	RNPEP	protein_coding
ENSG00000176393	ENST00000449524	1	1	201965300	201970850	RNPEP	protein_coding
ENSG00000163435	ENST00000359651	1	1	201977073	201985137	ELF3	protein_coding
ENSG00000163435	ENST00000367284	1	1	201979645	201986316	ELF3	protein_coding
ENSG00000163435	ENST00000367283	1	1	201979715	201985137	ELF3	protein_coding
ENSG00000163435	ENST00000446188	1	1	201979772	201982325	ELF3	protein_coding
ENSG00000170075	ENST00000367282	1	1	202091986	202102720	GPR37L1	protein_coding
ENSG00000143862	ENST00000272217	1	-1	202102532	202113869	ARL8A	protein_coding
ENSG00000143851	ENST00000367279	1	-1	202116141	202129119	PTPN7	protein_coding
ENSG00000143851	ENST00000309017	1	-1	202116141	202130709	PTPN7	protein_coding
ENSG00000143851	ENST00000308986	1	-1	202116143	202129751	PTPN7	protein_coding
ENSG00000143851	ENST00000544762	1	-1	202117341	202129736	PTPN7	protein_coding
ENSG00000143851	ENST00000543735	1	-1	202117567	202129743	PTPN7	protein_coding
ENSG00000143851	ENST00000477554	1	-1	202117628	202130709	PTPN7	protein_coding
ENSG00000143851	ENST00000477625	1	-1	202121666	202129772	PTPN7	protein_coding
ENSG00000143851	ENST00000476061	1	-1	202123367	202129730	PTPN7	protein_coding
ENSG00000143851	ENST00000464870	1	-1	202124665	202129736	PTPN7	protein_coding
ENSG00000143851	ENST00000467283	1	-1	202124665	202129736	PTPN7	protein_coding
ENSG00000143851	ENST00000435759	1	-1	202124689	202129736	PTPN7	protein_coding
ENSG00000143851	ENST00000486116	1	-1	202124709	202129736	PTPN7	protein_coding
ENSG00000143851	ENST00000492451	1	-1	202127246	202130716	PTPN7	protein_coding
ENSG00000133067	ENST00000367278	1	1	202163029	202288909	LGR6	protein_coding
ENSG00000133067	ENST00000255432	1	1	202172864	202288909	LGR6	protein_coding
ENSG00000133067	ENST00000423542	1	1	202179836	202274877	LGR6	protein_coding
ENSG00000133067	ENST00000439764	1	1	202183283	202288335	LGR6	protein_coding
ENSG00000077152	ENST00000367274	1	-1	202300785	202311108	UBE2T	protein_coding
ENSG00000077157	ENST00000608999	1	1	202317827	202561834	PPP1R12B	protein_coding
ENSG00000077157	ENST00000336894	1	1	202317830	202557697	PPP1R12B	protein_coding
ENSG00000077157	ENST00000480184	1	1	202317848	202407370	PPP1R12B	protein_coding
ENSG00000077157	ENST00000356764	1	1	202317856	202407370	PPP1R12B	protein_coding
ENSG00000077157	ENST00000466968	1	1	202385959	202403891	PPP1R12B	protein_coding
ENSG00000077157	ENST00000367270	1	1	202431871	202557697	PPP1R12B	protein_coding
