ENSG00000234769	ENST00000326592	16	-1	64043	69448	WASH4P	protein_coding
ENSG00000050820	ENST00000538440	16	-1	75263001	75299905	BCAR1	protein_coding
ENSG00000050820	ENST00000418647	16	-1	75263057	75299905	BCAR1	protein_coding
ENSG00000050820	ENST00000542031	16	-1	75263351	75282138	BCAR1	protein_coding
ENSG00000050820	ENST00000420641	16	-1	75263353	75300679	BCAR1	protein_coding
ENSG00000050820	ENST00000393420	16	-1	75263409	75285380	BCAR1	protein_coding
ENSG00000050820	ENST00000569340	16	-1	75269566	75276600	BCAR1	protein_coding
ENSG00000050820	ENST00000568864	16	-1	75276509	75298314	BCAR1	protein_coding
ENSG00000050820	ENST00000564028	16	-1	75276513	75285778	BCAR1	protein_coding
ENSG00000050820	ENST00000566465	16	-1	75276530	75282841	BCAR1	protein_coding
ENSG00000050820	ENST00000569006	16	-1	75276554	75290178	BCAR1	protein_coding
ENSG00000050820	ENST00000561970	16	-1	75276674	75284845	BCAR1	protein_coding
ENSG00000050820	ENST00000563323	16	-1	75276738	75300280	BCAR1	protein_coding
ENSG00000050820	ENST00000567215	16	-1	75276763	75283864	BCAR1	protein_coding
ENSG00000153774	ENST00000283882	16	-1	75327608	75467383	CFDP1	protein_coding
ENSG00000261717	ENST00000567194	16	-1	75446582	75498604	RP11-77K12.1	protein_coding
ENSG00000261717	ENST00000566594	16	-1	75446602	75498450	RP11-77K12.1	protein_coding
ENSG00000153774	ENST00000566254	16	-1	75448531	75467289	CFDP1	protein_coding
ENSG00000166822	ENST00000357613	16	-1	75476952	75498587	TMEM170A	protein_coding
ENSG00000166822	ENST00000569540	16	-1	75479612	75498314	TMEM170A	protein_coding
ENSG00000166822	ENST00000561878	16	-1	75480917	75498596	TMEM170A	protein_coding
ENSG00000166822	ENST00000567796	16	-1	75481100	75499395	TMEM170A	protein_coding
ENSG00000166822	ENST00000566980	16	-1	75481208	75498635	TMEM170A	protein_coding
ENSG00000166822	ENST00000569276	16	-1	75485334	75498570	TMEM170A	protein_coding
ENSG00000183196	ENST00000332272	16	-1	75510949	75528926	CHST6	protein_coding
ENSG00000183196	ENST00000390664	16	-1	75512326	75529282	CHST6	protein_coding
ENSG00000135702	ENST00000336257	16	-1	75562433	75569068	CHST5	protein_coding
ENSG00000135702	ENST00000541075	16	-1	75563047	75565538	CHST5	protein_coding
ENSG00000135702	ENST00000565039	16	-1	75564003	75569145	CHST5	protein_coding
ENSG00000205084	ENST00000258173	16	-1	75572015	75590184	TMEM231	protein_coding
ENSG00000205084	ENST00000568377	16	-1	75572049	75590136	TMEM231	protein_coding
ENSG00000205084	ENST00000565067	16	-1	75573652	75590138	TMEM231	protein_coding
ENSG00000034713	ENST00000037243	16	1	75600249	75611779	GABARAPL2	protein_coding
ENSG00000034713	ENST00000565057	16	1	75600273	75602303	GABARAPL2	protein_coding
ENSG00000034713	ENST00000563744	16	1	75600287	75611779	GABARAPL2	protein_coding
ENSG00000034713	ENST00000568455	16	1	75600496	75611428	GABARAPL2	protein_coding
ENSG00000065457	ENST00000568510	16	-1	75630879	75637032	ADAT1	protein_coding
ENSG00000065457	ENST00000566450	16	-1	75632031	75642855	ADAT1	protein_coding
ENSG00000065457	ENST00000307921	16	-1	75633900	75657198	ADAT1	protein_coding
ENSG00000065457	ENST00000567281	16	-1	75646702	75657179	ADAT1	protein_coding
ENSG00000065457	ENST00000564657	16	-1	75651135	75656681	ADAT1	protein_coding
ENSG00000065457	ENST00000562374	16	-1	75654667	75657157	ADAT1	protein_coding
ENSG00000065427	ENST00000319410	16	-1	75661622	75681563	KARS	protein_coding
ENSG00000065427	ENST00000302445	16	-1	75661622	75681577	KARS	protein_coding
ENSG00000065427	ENST00000568378	16	-1	75661656	75681522	KARS	protein_coding
ENSG00000065427	ENST00000566772	16	-1	75669222	75669971	KARS	protein_coding
ENSG00000065427	ENST00000568682	16	-1	75669597	75681548	KARS	protein_coding
ENSG00000065427	ENST00000570215	16	-1	75669689	75681553	KARS	protein_coding
ENSG00000166848	ENST00000300086	16	1	75681684	75691330	TERF2IP	protein_coding
ENSG00000166848	ENST00000564671	16	1	75690105	75795770	TERF2IP	protein_coding
ENSG00000214325	ENST00000398113	16	-1	75728367	75734044	AC025287.1	protein_coding
ENSG00000214325	ENST00000538623	16	-1	75729841	75734089	AC025287.1	protein_coding
ENSG00000152910	ENST00000307431	16	1	76311176	76593128	CNTNAP4	protein_coding
ENSG00000152910	ENST00000377504	16	1	76311176	76593128	CNTNAP4	protein_coding
ENSG00000152910	ENST00000478060	16	1	76343794	76592580	CNTNAP4	protein_coding
ENSG00000152910	ENST00000476707	16	1	76350077	76592860	CNTNAP4	protein_coding
ENSG00000261833	ENST00000563764	16	1	76587314	76669520	RP11-58C22.1	protein_coding
ENSG00000103111	ENST00000569610	16	1	77224732	77228257	MON1B	protein_coding
ENSG00000103111	ENST00000248248	16	1	77224816	77236302	MON1B	protein_coding
ENSG00000103111	ENST00000567291	16	1	77224824	77228522	MON1B	protein_coding
ENSG00000103111	ENST00000320859	16	1	77224836	77229583	MON1B	protein_coding
ENSG00000103111	ENST00000563612	16	1	77224838	77227531	MON1B	protein_coding
ENSG00000103111	ENST00000563279	16	1	77224860	77227503	MON1B	protein_coding
ENSG00000103111	ENST00000439557	16	1	77225089	77232570	MON1B	protein_coding
ENSG00000103111	ENST00000545553	16	1	77225097	77232791	MON1B	protein_coding
ENSG00000205078	ENST00000378644	16	1	77233294	77246902	SYCE1L	protein_coding
ENSG00000205078	ENST00000563157	16	1	77246490	77246902	SYCE1L	protein_coding
ENSG00000140873	ENST00000562332	16	-1	77281710	77323256	ADAMTS18	protein_coding
ENSG00000140873	ENST00000282849	16	-1	77316025	77469011	ADAMTS18	protein_coding
ENSG00000140873	ENST00000562345	16	-1	77398249	77465484	ADAMTS18	protein_coding
ENSG00000140876	ENST00000564085	16	1	77756411	77775866	NUDT7	protein_coding
ENSG00000140876	ENST00000268533	16	1	77756411	77776157	NUDT7	protein_coding
ENSG00000140876	ENST00000568787	16	1	77756413	77770146	NUDT7	protein_coding
ENSG00000140876	ENST00000437314	16	1	77756416	77776155	NUDT7	protein_coding
ENSG00000140876	ENST00000563839	16	1	77756442	77775721	NUDT7	protein_coding
ENSG00000171724	ENST00000302536	16	1	77822427	78014004	VAT1L	protein_coding
ENSG00000166509	ENST00000299642	16	1	78056412	78066003	CLEC3A	protein_coding
ENSG00000166509	ENST00000575655	16	1	78056443	78065994	CLEC3A	protein_coding
ENSG00000186153	ENST00000566780	16	1	78133310	79246564	WWOX	protein_coding
ENSG00000186153	ENST00000402655	16	1	78133551	79246564	WWOX	protein_coding
ENSG00000186153	ENST00000406884	16	1	78133551	79246564	WWOX	protein_coding
ENSG00000186153	ENST00000539474	16	1	78133551	79246564	WWOX	protein_coding
ENSG00000186153	ENST00000569818	16	1	78133572	78134096	WWOX	protein_coding
ENSG00000186153	ENST00000355860	16	1	78133576	78312593	WWOX	protein_coding
ENSG00000186153	ENST00000408984	16	1	78133591	78814346	WWOX	protein_coding
ENSG00000268977	ENST00000594986	16	-1	79015647	79015739	PIH1	protein_coding
ENSG00000178573	ENST00000569649	16	-1	79619740	79633799	MAF	protein_coding
ENSG00000178573	ENST00000326043	16	-1	79627735	79634611	MAF	protein_coding
ENSG00000178573	ENST00000393350	16	-1	79628228	79634611	MAF	protein_coding
ENSG00000168589	ENST00000562982	16	1	80574631	80584538	DYNLRB2	protein_coding
ENSG00000168589	ENST00000305904	16	1	80574854	80584541	DYNLRB2	protein_coding
ENSG00000168589	ENST00000568035	16	1	80574890	80584657	DYNLRB2	protein_coding
ENSG00000166446	ENST00000570137	16	-1	80631803	80838226	CDYL2	protein_coding
ENSG00000166446	ENST00000562812	16	-1	80637813	80838160	CDYL2	protein_coding
ENSG00000166446	ENST00000563890	16	-1	80637813	80838160	CDYL2	protein_coding
ENSG00000166446	ENST00000566173	16	-1	80637813	80838160	CDYL2	protein_coding
ENSG00000166446	ENST00000561616	16	-1	80646537	80673633	CDYL2	protein_coding
ENSG00000103121	ENST00000570195	16	-1	81009699	81040476	CMC2	protein_coding
ENSG00000103121	ENST00000486645	16	-1	81009699	81040500	CMC2	protein_coding
ENSG00000103121	ENST00000219400	16	-1	81009699	81040719	CMC2	protein_coding
ENSG00000103121	ENST00000564249	16	-1	81009750	81032264	CMC2	protein_coding
ENSG00000103121	ENST00000565650	16	-1	81009825	81040499	CMC2	protein_coding
ENSG00000103121	ENST00000565914	16	-1	81009900	81053875	CMC2	protein_coding
ENSG00000103121	ENST00000565925	16	-1	81009947	81040480	CMC2	protein_coding
ENSG00000103121	ENST00000565108	16	-1	81009947	81040491	CMC2	protein_coding
ENSG00000103121	ENST00000564174	16	-1	81009957	81040459	CMC2	protein_coding
ENSG00000103121	ENST00000562713	16	-1	81010014	81040463	CMC2	protein_coding
ENSG00000166451	ENST00000305850	16	1	81040103	81062927	CENPN	protein_coding
ENSG00000166451	ENST00000299572	16	1	81040157	81056490	CENPN	protein_coding
ENSG00000166451	ENST00000439957	16	1	81040812	81062914	CENPN	protein_coding
ENSG00000166451	ENST00000393335	16	1	81040819	81066719	CENPN	protein_coding
ENSG00000166451	ENST00000428963	16	1	81040849	81062265	CENPN	protein_coding
ENSG00000166451	ENST00000564669	16	1	81040862	81053881	CENPN	protein_coding
ENSG00000166451	ENST00000562943	16	1	81051360	81056479	CENPN	protein_coding
ENSG00000166454	ENST00000299575	16	1	81069452	81080963	ATMIN	protein_coding
ENSG00000166454	ENST00000564241	16	1	81070792	81080953	ATMIN	protein_coding
ENSG00000166454	ENST00000565237	16	1	81070813	81076055	ATMIN	protein_coding
ENSG00000166454	ENST00000566488	16	1	81074130	81080951	ATMIN	protein_coding
ENSG00000166455	ENST00000378611	16	-1	81087102	81110818	C16orf46	protein_coding
ENSG00000166455	ENST00000299578	16	-1	81094592	81110849	C16orf46	protein_coding
ENSG00000166455	ENST00000565253	16	-1	81097359	81110683	C16orf46	protein_coding
ENSG00000140905	ENST00000315467	16	-1	81115566	81130008	GCSH	protein_coding
ENSG00000140905	ENST00000569885	16	-1	81116114	81129845	GCSH	protein_coding
ENSG00000140905	ENST00000566566	16	-1	81117921	81129904	GCSH	protein_coding
ENSG00000135697	ENST00000258168	16	1	81272053	81324747	BCMO1	protein_coding
ENSG00000135697	ENST00000425577	16	1	81272294	81324305	BCMO1	protein_coding
ENSG00000135697	ENST00000564552	16	1	81272296	81296148	BCMO1	protein_coding
ENSG00000261609	ENST00000568107	16	1	81348557	81424489	GAN	protein_coding
ENSG00000153815	ENST00000537098	16	1	81478775	81745367	CMIP	protein_coding
ENSG00000153815	ENST00000539778	16	1	81528954	81745173	CMIP	protein_coding
ENSG00000153815	ENST00000398040	16	1	81678963	81744143	CMIP	protein_coding
ENSG00000197943	ENST00000565054	16	1	81772702	81892768	PLCG2	protein_coding
ENSG00000197943	ENST00000359376	16	1	81812863	81991899	PLCG2	protein_coding
ENSG00000197943	ENST00000563193	16	1	81916874	81932261	PLCG2	protein_coding
ENSG00000184860	ENST00000328945	16	-1	82031221	82045093	SDR42E1	protein_coding
ENSG00000184860	ENST00000532128	16	-1	82033304	82045086	SDR42E1	protein_coding
ENSG00000086696	ENST00000563491	16	1	82068609	82104675	HSD17B2	protein_coding
ENSG00000086696	ENST00000199936	16	1	82068837	82132139	HSD17B2	protein_coding
ENSG00000086696	ENST00000566213	16	1	82068879	82104681	HSD17B2	protein_coding
ENSG00000086696	ENST00000569351	16	1	82069246	82105586	HSD17B2	protein_coding
ENSG00000086696	ENST00000568090	16	1	82090058	82131946	HSD17B2	protein_coding
ENSG00000086696	ENST00000566838	16	1	82101882	82124817	HSD17B2	protein_coding
ENSG00000135698	ENST00000258169	16	-1	82181767	82203831	MPHOSPH6	protein_coding
ENSG00000135698	ENST00000563504	16	-1	82182221	82203800	MPHOSPH6	protein_coding
ENSG00000135698	ENST00000569021	16	-1	82197481	82203802	MPHOSPH6	protein_coding
ENSG00000140945	ENST00000566620	16	1	82660408	83830204	CDH13	protein_coding
ENSG00000140945	ENST00000268613	16	1	82660570	83828981	CDH13	protein_coding
ENSG00000140945	ENST00000565636	16	1	82660575	83214630	CDH13	protein_coding
ENSG00000140945	ENST00000431540	16	1	82660575	83214699	CDH13	protein_coding
ENSG00000140945	ENST00000428848	16	1	82660575	83828682	CDH13	protein_coding
ENSG00000140945	ENST00000567445	16	1	82660644	82893323	CDH13	protein_coding
ENSG00000140945	ENST00000446376	16	1	82660698	83205171	CDH13	protein_coding
ENSG00000230989	ENST00000433866	16	1	83841448	83846603	HSBP1	protein_coding
ENSG00000230989	ENST00000570259	16	1	83841594	83852089	HSBP1	protein_coding
ENSG00000103150	ENST00000262430	16	1	83932731	83949787	MLYCD	protein_coding
ENSG00000140961	ENST00000561552	16	1	83981887	83991255	OSGIN1	protein_coding
ENSG00000140961	ENST00000361711	16	1	83982672	83999936	OSGIN1	protein_coding
ENSG00000140961	ENST00000343939	16	1	83982672	83999937	OSGIN1	protein_coding
ENSG00000140961	ENST00000393306	16	1	83986827	83999937	OSGIN1	protein_coding
ENSG00000140961	ENST00000565123	16	1	83986844	83994858	OSGIN1	protein_coding
ENSG00000140961	ENST00000567707	16	1	83990593	83994337	OSGIN1	protein_coding
ENSG00000103154	ENST00000305202	16	1	84002237	84036381	NECAB2	protein_coding
ENSG00000103154	ENST00000565691	16	1	84005056	84036381	NECAB2	protein_coding
ENSG00000103154	ENST00000566836	16	1	84012150	84031890	NECAB2	protein_coding
ENSG00000103154	ENST00000564166	16	1	84031857	84036381	NECAB2	protein_coding
ENSG00000166558	ENST00000299709	16	-1	84043389	84075762	SLC38A8	protein_coding
ENSG00000166558	ENST00000568178	16	-1	84056399	84076241	SLC38A8	protein_coding
ENSG00000166558	ENST00000569816	16	-1	84066986	84074961	SLC38A8	protein_coding
ENSG00000140943	ENST00000343411	16	-1	84087371	84150511	MBTPS1	protein_coding
ENSG00000140943	ENST00000570012	16	-1	84118659	84150400	MBTPS1	protein_coding
ENSG00000140943	ENST00000569907	16	-1	84135340	84150440	MBTPS1	protein_coding
ENSG00000103160	ENST00000219439	16	-1	84155886	84178793	HSDL1	protein_coding
ENSG00000103160	ENST00000434463	16	-1	84157728	84178774	HSDL1	protein_coding
ENSG00000103160	ENST00000568857	16	-1	84163924	84178043	HSDL1	protein_coding
ENSG00000103160	ENST00000562224	16	-1	84163933	84178761	HSDL1	protein_coding
ENSG00000103160	ENST00000564998	16	-1	84164716	84178780	HSDL1	protein_coding
ENSG00000154099	ENST00000334315	16	1	84178865	84203879	DNAAF1	protein_coding
ENSG00000154099	ENST00000378553	16	1	84178922	84211524	DNAAF1	protein_coding
ENSG00000154099	ENST00000569735	16	1	84209539	84211523	DNAAF1	protein_coding
ENSG00000154099	ENST00000564928	16	1	84209747	84212373	DNAAF1	protein_coding
ENSG00000103168	ENST00000341690	16	-1	84211458	84220655	TAF1C	protein_coding
ENSG00000103168	ENST00000567759	16	-1	84211461	84220617	TAF1C	protein_coding
ENSG00000103168	ENST00000378541	16	-1	84211464	84218594	TAF1C	protein_coding
ENSG00000103168	ENST00000541676	16	-1	84211464	84220662	TAF1C	protein_coding
ENSG00000103168	ENST00000566732	16	-1	84212318	84220645	TAF1C	protein_coding
ENSG00000103168	ENST00000570117	16	-1	84212454	84220663	TAF1C	protein_coding
ENSG00000103168	ENST00000568265	16	-1	84212728	84215024	TAF1C	protein_coding
ENSG00000103168	ENST00000561955	16	-1	84215873	84220645	TAF1C	protein_coding
ENSG00000103168	ENST00000564345	16	-1	84216726	84220669	TAF1C	protein_coding
ENSG00000103168	ENST00000564454	16	-1	84216873	84220651	TAF1C	protein_coding
ENSG00000140955	ENST00000268624	16	1	84224744	84230772	ADAD2	protein_coding
ENSG00000140955	ENST00000315906	16	1	84224785	84230771	ADAD2	protein_coding
ENSG00000140955	ENST00000567685	16	1	84225063	84229443	ADAD2	protein_coding
ENSG00000168418	ENST00000308251	16	-1	84255823	84273304	KCNG4	protein_coding
ENSG00000168418	ENST00000568181	16	-1	84269014	84273356	KCNG4	protein_coding
ENSG00000103175	ENST00000219454	16	1	84328252	84363450	WFDC1	protein_coding
ENSG00000103175	ENST00000568638	16	1	84328452	84363446	WFDC1	protein_coding
ENSG00000064270	ENST00000262429	16	1	84402133	84497784	ATP2C2	protein_coding
ENSG00000064270	ENST00000416219	16	1	84402133	84497793	ATP2C2	protein_coding
ENSG00000140950	ENST00000343629	16	-1	84511681	84538364	TLDC1	protein_coding
ENSG00000140950	ENST00000535580	16	-1	84513397	84538296	TLDC1	protein_coding
ENSG00000140950	ENST00000565079	16	-1	84522969	84587639	TLDC1	protein_coding
ENSG00000140950	ENST00000562447	16	-1	84529424	84538227	TLDC1	protein_coding
ENSG00000140950	ENST00000565765	16	-1	84531557	84538265	TLDC1	protein_coding
ENSG00000103187	ENST00000262428	16	-1	84599200	84651683	COTL1	protein_coding
ENSG00000103187	ENST00000564057	16	-1	84599265	84651665	COTL1	protein_coding
ENSG00000135686	ENST00000564996	16	1	84682131	84695920	KLHL36	protein_coding
ENSG00000135686	ENST00000258157	16	1	84682141	84695920	KLHL36	protein_coding
ENSG00000135686	ENST00000567410	16	1	84682218	84690706	KLHL36	protein_coding
ENSG00000135686	ENST00000569472	16	1	84682528	84690760	KLHL36	protein_coding
ENSG00000135686	ENST00000565743	16	1	84682572	84690599	KLHL36	protein_coding
ENSG00000103194	ENST00000219473	16	1	84733584	84813187	USP10	protein_coding
ENSG00000103194	ENST00000563892	16	1	84733601	84793842	USP10	protein_coding
ENSG00000103194	ENST00000562283	16	1	84733610	84778529	USP10	protein_coding
ENSG00000103194	ENST00000570191	16	1	84733610	84812800	USP10	protein_coding
ENSG00000103194	ENST00000569038	16	1	84733635	84801876	USP10	protein_coding
ENSG00000103194	ENST00000570053	16	1	84733646	84801881	USP10	protein_coding
ENSG00000103194	ENST00000569925	16	1	84801871	84812912	USP10	protein_coding
ENSG00000103194	ENST00000567526	16	1	84801873	84812593	USP10	protein_coding
ENSG00000103196	ENST00000262424	16	1	84853590	84943114	CRISPLD2	protein_coding
ENSG00000103196	ENST00000566151	16	1	84853591	84872157	CRISPLD2	protein_coding
ENSG00000103196	ENST00000567845	16	1	84853597	84940718	CRISPLD2	protein_coding
ENSG00000103196	ENST00000564567	16	1	84853609	84914331	CRISPLD2	protein_coding
ENSG00000103196	ENST00000569090	16	1	84853611	84879756	CRISPLD2	protein_coding
ENSG00000103196	ENST00000563066	16	1	84875609	84906716	CRISPLD2	protein_coding
ENSG00000103196	ENST00000566789	16	1	84882823	84900599	CRISPLD2	protein_coding
ENSG00000153786	ENST00000313732	16	-1	85007787	85045141	ZDHHC7	protein_coding
ENSG00000153786	ENST00000564466	16	-1	85009819	85045108	ZDHHC7	protein_coding
ENSG00000153786	ENST00000566909	16	-1	85010102	85015723	ZDHHC7	protein_coding
ENSG00000153786	ENST00000569017	16	-1	85023939	85038616	ZDHHC7	protein_coding
ENSG00000135709	ENST00000538274	16	1	85061375	85122055	KIAA0513	protein_coding
ENSG00000135709	ENST00000258180	16	1	85061410	85127826	KIAA0513	protein_coding
ENSG00000135709	ENST00000566428	16	1	85096818	85127836	KIAA0513	protein_coding
ENSG00000135709	ENST00000567328	16	1	85100458	85113360	KIAA0513	protein_coding
ENSG00000135709	ENST00000562580	16	1	85111066	85122009	KIAA0513	protein_coding
ENSG00000135709	ENST00000562564	16	1	85112025	85121953	KIAA0513	protein_coding
ENSG00000153789	ENST00000539556	16	-1	85131965	85146114	FAM92B	protein_coding
ENSG00000262601	ENST00000574293	16	1	85204882	85218969	CTC-786C10.1	protein_coding
ENSG00000261567	ENST00000568080	16	1	85391069	85393055	RP11-680G10.1	protein_coding
ENSG00000131149	ENST00000405402	16	1	85645015	85706960	GSE1	protein_coding
ENSG00000131149	ENST00000411612	16	1	85646763	85689478	GSE1	protein_coding
ENSG00000131149	ENST00000253458	16	1	85646822	85709810	GSE1	protein_coding
ENSG00000131149	ENST00000393243	16	1	85646958	85709810	GSE1	protein_coding
ENSG00000131149	ENST00000412692	16	1	85688038	85709810	GSE1	protein_coding
ENSG00000131149	ENST00000438180	16	1	85696972	85706499	GSE1	protein_coding
ENSG00000131153	ENST00000253462	16	-1	85709804	85722605	GINS2	protein_coding
ENSG00000131153	ENST00000595355	16	-1	85712176	85721631	GINS2	protein_coding
ENSG00000131153	ENST00000596233	16	-1	85712229	85723679	GINS2	protein_coding
