ENSG00000268640	ENST00000594563	12	1	147052	147377	AC026369.1	protein_coding
ENSG00000089041	ENST00000328963	12	1	121570733	121623856	P2RX7	protein_coding
ENSG00000089041	ENST00000535250	12	1	121570774	121622605	P2RX7	protein_coding
ENSG00000089041	ENST00000541446	12	1	121570774	121622605	P2RX7	protein_coding
ENSG00000135124	ENST00000337233	12	1	121647660	121671909	P2RX4	protein_coding
ENSG00000135124	ENST00000359949	12	1	121647868	121671873	P2RX4	protein_coding
ENSG00000135124	ENST00000541532	12	1	121647932	121670482	P2RX4	protein_coding
ENSG00000135124	ENST00000543171	12	1	121647932	121671909	P2RX4	protein_coding
ENSG00000135124	ENST00000538701	12	1	121647954	121666845	P2RX4	protein_coding
ENSG00000135124	ENST00000542067	12	1	121647968	121671350	P2RX4	protein_coding
ENSG00000110931	ENST00000392474	12	-1	121675497	121712334	CAMKK2	protein_coding
ENSG00000110931	ENST00000337174	12	-1	121675500	121735860	CAMKK2	protein_coding
ENSG00000110931	ENST00000347034	12	-1	121675500	121735860	CAMKK2	protein_coding
ENSG00000110931	ENST00000538733	12	-1	121675500	121735860	CAMKK2	protein_coding
ENSG00000110931	ENST00000324774	12	-1	121675500	121736111	CAMKK2	protein_coding
ENSG00000110931	ENST00000545538	12	-1	121675573	121698345	CAMKK2	protein_coding
ENSG00000110931	ENST00000412367	12	-1	121678328	121734489	CAMKK2	protein_coding
ENSG00000110931	ENST00000404169	12	-1	121678328	121734556	CAMKK2	protein_coding
ENSG00000110931	ENST00000402834	12	-1	121678350	121734513	CAMKK2	protein_coding
ENSG00000110931	ENST00000446440	12	-1	121681391	121735860	CAMKK2	protein_coding
ENSG00000110931	ENST00000392473	12	-1	121681391	121736111	CAMKK2	protein_coding
ENSG00000110931	ENST00000543477	12	-1	121711955	121735366	CAMKK2	protein_coding
ENSG00000110931	ENST00000544485	12	-1	121712068	121735139	CAMKK2	protein_coding
ENSG00000089053	ENST00000441917	12	-1	121746160	121785686	ANAPC5	protein_coding
ENSG00000089053	ENST00000541887	12	-1	121746160	121790191	ANAPC5	protein_coding
ENSG00000089053	ENST00000261819	12	-1	121746160	121790265	ANAPC5	protein_coding
ENSG00000089053	ENST00000535482	12	-1	121746161	121769194	ANAPC5	protein_coding
ENSG00000089053	ENST00000344395	12	-1	121746283	121784798	ANAPC5	protein_coding
ENSG00000089053	ENST00000536366	12	-1	121766228	121783868	ANAPC5	protein_coding
ENSG00000089053	ENST00000544442	12	-1	121773336	121790188	ANAPC5	protein_coding
ENSG00000089053	ENST00000539871	12	-1	121783727	121790198	ANAPC5	protein_coding
ENSG00000089053	ENST00000536837	12	-1	121783802	121837699	ANAPC5	protein_coding
ENSG00000170633	ENST00000361234	12	1	121837844	121862154	RNF34	protein_coding
ENSG00000170633	ENST00000392465	12	1	121837922	121862151	RNF34	protein_coding
ENSG00000170633	ENST00000554606	12	1	121837945	121855592	RNF34	protein_coding
ENSG00000170633	ENST00000392464	12	1	121837947	121868389	RNF34	protein_coding
ENSG00000170633	ENST00000555076	12	1	121837950	121861709	RNF34	protein_coding
ENSG00000170633	ENST00000554868	12	1	121847258	121855324	RNF34	protein_coding
ENSG00000170633	ENST00000557402	12	1	121847278	121854089	RNF34	protein_coding
ENSG00000089094	ENST00000377069	12	-1	121866900	122018364	KDM2B	protein_coding
ENSG00000089094	ENST00000542973	12	-1	121867312	121947509	KDM2B	protein_coding
ENSG00000089094	ENST00000377071	12	-1	121867580	122018889	KDM2B	protein_coding
ENSG00000089094	ENST00000536437	12	-1	121867674	122018859	KDM2B	protein_coding
ENSG00000089094	ENST00000538046	12	-1	121931649	122018920	KDM2B	protein_coding
ENSG00000089094	ENST00000446152	12	-1	121947375	122017549	KDM2B	protein_coding
ENSG00000089094	ENST00000542030	12	-1	121947746	121962598	KDM2B	protein_coding
ENSG00000089094	ENST00000538379	12	-1	121947810	121973974	KDM2B	protein_coding
ENSG00000089094	ENST00000545022	12	-1	121951096	121972565	KDM2B	protein_coding
ENSG00000089094	ENST00000541318	12	-1	121951131	121974033	KDM2B	protein_coding
ENSG00000089094	ENST00000543852	12	-1	121954150	121975521	KDM2B	protein_coding
ENSG00000089094	ENST00000541511	12	-1	121958849	121974140	KDM2B	protein_coding
ENSG00000089094	ENST00000539394	12	-1	121970751	122018130	KDM2B	protein_coding
ENSG00000182500	ENST00000330079	12	1	122064455	122080583	ORAI1	protein_coding
ENSG00000182500	ENST00000537188	12	1	122064721	122079439	ORAI1	protein_coding
ENSG00000139714	ENST00000355329	12	-1	122089024	122107560	MORN3	protein_coding
ENSG00000188735	ENST00000449592	12	1	122150701	122219968	TMEM120B	protein_coding
ENSG00000188735	ENST00000541467	12	1	122181529	122215695	TMEM120B	protein_coding
ENSG00000188735	ENST00000540377	12	1	122190035	122214064	TMEM120B	protein_coding
ENSG00000139725	ENST00000267205	12	-1	122215664	122232168	RHOF	protein_coding
ENSG00000139725	ENST00000537265	12	-1	122217324	122231266	RHOF	protein_coding
ENSG00000139725	ENST00000546227	12	-1	122217514	122238583	RHOF	protein_coding
ENSG00000139725	ENST00000537171	12	-1	122218393	122232168	RHOF	protein_coding
ENSG00000139725	ENST00000541657	12	-1	122218858	122240834	RHOF	protein_coding
ENSG00000139725	ENST00000535560	12	-1	122218986	122232261	RHOF	protein_coding
ENSG00000139718	ENST00000604567	12	1	122242086	122268145	SETD1B	protein_coding
ENSG00000139718	ENST00000542440	12	1	122242086	122270490	SETD1B	protein_coding
ENSG00000139718	ENST00000267197	12	1	122242638	122270562	SETD1B	protein_coding
ENSG00000158104	ENST00000289004	12	-1	122277433	122296765	HPD	protein_coding
ENSG00000158104	ENST00000543163	12	-1	122277436	122301502	HPD	protein_coding
ENSG00000110801	ENST00000541212	12	1	122326637	122356203	PSMD9	protein_coding
ENSG00000110801	ENST00000340175	12	1	122326646	122348916	PSMD9	protein_coding
ENSG00000110801	ENST00000261817	12	1	122326677	122355769	PSMD9	protein_coding
ENSG00000110801	ENST00000538613	12	1	122326690	122337759	PSMD9	protein_coding
ENSG00000110801	ENST00000542602	12	1	122326692	122354305	PSMD9	protein_coding
ENSG00000158023	ENST00000288912	12	1	122355768	122441833	WDR66	protein_coding
ENSG00000158023	ENST00000397454	12	1	122356498	122409975	WDR66	protein_coding
ENSG00000110987	ENST00000538010	12	1	122457328	122499948	BCL7A	protein_coding
ENSG00000110987	ENST00000261822	12	1	122459792	122498811	BCL7A	protein_coding
ENSG00000175727	ENST00000319080	12	1	122516628	122631894	MLXIP	protein_coding
ENSG00000175727	ENST00000535430	12	1	122612427	122615448	MLXIP	protein_coding
ENSG00000175727	ENST00000538698	12	1	122617072	122628965	MLXIP	protein_coding
ENSG00000175727	ENST00000377037	12	1	122617982	122618689	MLXIP	protein_coding
ENSG00000175727	ENST00000366272	12	1	122618868	122623488	MLXIP	protein_coding
ENSG00000175727	ENST00000542417	12	1	122620175	122625495	MLXIP	protein_coding
ENSG00000158113	ENST00000537729	12	1	122652285	122676021	LRRC43	protein_coding
ENSG00000204671	ENST00000377035	12	-1	122656577	122658746	IL31	protein_coding
ENSG00000158113	ENST00000339777	12	1	122667664	122688018	LRRC43	protein_coding
ENSG00000158113	ENST00000425921	12	1	122667667	122688017	LRRC43	protein_coding
ENSG00000176383	ENST00000324189	12	1	122688090	122692084	B3GNT4	protein_coding
ENSG00000176383	ENST00000546192	12	1	122688228	122693492	B3GNT4	protein_coding
ENSG00000176383	ENST00000535274	12	1	122689147	122692084	B3GNT4	protein_coding
ENSG00000184047	ENST00000413918	12	-1	122692210	122712068	DIABLO	protein_coding
ENSG00000184047	ENST00000353548	12	-1	122692216	122710599	DIABLO	protein_coding
ENSG00000184047	ENST00000443649	12	-1	122692216	122712081	DIABLO	protein_coding
ENSG00000184047	ENST00000464942	12	-1	122692314	122710609	DIABLO	protein_coding
ENSG00000184047	ENST00000267169	12	-1	122692341	122710599	DIABLO	protein_coding
ENSG00000184047	ENST00000439489	12	-1	122692863	122701418	DIABLO	protein_coding
ENSG00000184047	ENST00000541273	12	-1	122692957	122710586	DIABLO	protein_coding
ENSG00000184047	ENST00000474004	12	-1	122692959	122703242	DIABLO	protein_coding
ENSG00000184047	ENST00000540535	12	-1	122693043	122710520	DIABLO	protein_coding
ENSG00000184047	ENST00000541656	12	-1	122693053	122710520	DIABLO	protein_coding
ENSG00000184047	ENST00000446652	12	-1	122693258	122710556	DIABLO	protein_coding
ENSG00000184047	ENST00000485724	12	-1	122701108	122711968	DIABLO	protein_coding
ENSG00000139719	ENST00000267199	12	-1	122714111	122751068	VPS33A	protein_coding
ENSG00000139719	ENST00000536212	12	-1	122726978	122734712	VPS33A	protein_coding
ENSG00000139719	ENST00000451053	12	-1	122737428	122750963	VPS33A	protein_coding
ENSG00000130779	ENST00000361654	12	-1	122755979	122907135	CLIP1	protein_coding
ENSG00000130779	ENST00000545889	12	-1	122755981	122848564	CLIP1	protein_coding
ENSG00000130779	ENST00000302528	12	-1	122755981	122865107	CLIP1	protein_coding
ENSG00000130779	ENST00000358808	12	-1	122755981	122907116	CLIP1	protein_coding
ENSG00000130779	ENST00000537178	12	-1	122756590	122907179	CLIP1	protein_coding
ENSG00000130779	ENST00000540539	12	-1	122757215	122763019	CLIP1	protein_coding
ENSG00000130779	ENST00000540338	12	-1	122757381	122865041	CLIP1	protein_coding
ENSG00000130779	ENST00000540304	12	-1	122817532	122879974	CLIP1	protein_coding
ENSG00000130779	ENST00000537004	12	-1	122835575	122880544	CLIP1	protein_coding
ENSG00000130779	ENST00000535290	12	-1	122862268	122884561	CLIP1	protein_coding
ENSG00000130779	ENST00000539080	12	-1	122862343	122907159	CLIP1	protein_coding
ENSG00000033030	ENST00000536306	12	-1	122957417	122983872	ZCCHC8	protein_coding
ENSG00000033030	ENST00000543897	12	-1	122957417	122985142	ZCCHC8	protein_coding
ENSG00000033030	ENST00000336229	12	-1	122957437	122985518	ZCCHC8	protein_coding
ENSG00000033030	ENST00000538116	12	-1	122957440	122963080	ZCCHC8	protein_coding
ENSG00000033030	ENST00000542892	12	-1	122958487	122965969	ZCCHC8	protein_coding
ENSG00000033030	ENST00000544054	12	-1	122962385	122968709	ZCCHC8	protein_coding
ENSG00000033030	ENST00000536663	12	-1	122962464	122984795	ZCCHC8	protein_coding
ENSG00000033030	ENST00000540586	12	-1	122966538	122985067	ZCCHC8	protein_coding
ENSG00000111011	ENST00000331738	12	-1	122989190	123011546	RSRC2	protein_coding
ENSG00000111011	ENST00000354654	12	-1	122989273	123011546	RSRC2	protein_coding
ENSG00000111011	ENST00000344591	12	-1	122992914	123011507	RSRC2	protein_coding
ENSG00000111011	ENST00000526560	12	-1	123001783	123011509	RSRC2	protein_coding
ENSG00000111011	ENST00000528279	12	-1	123005093	123011487	RSRC2	protein_coding
ENSG00000184445	ENST00000450485	12	1	123011795	123110879	KNTC1	protein_coding
ENSG00000184445	ENST00000333479	12	1	123011795	123110943	KNTC1	protein_coding
ENSG00000184445	ENST00000423927	12	1	123077963	123086154	KNTC1	protein_coding
ENSG00000184445	ENST00000537348	12	1	123086944	123110926	KNTC1	protein_coding
ENSG00000184445	ENST00000436959	12	1	123086944	123110943	KNTC1	protein_coding
ENSG00000184445	ENST00000546125	12	1	123089906	123103084	KNTC1	protein_coding
ENSG00000184445	ENST00000534995	12	1	123104589	123110922	KNTC1	protein_coding
ENSG00000196917	ENST00000356987	12	-1	123104824	123215390	HCAR1	protein_coding
ENSG00000182782	ENST00000328880	12	-1	123185840	123187890	HCAR2	protein_coding
ENSG00000255398	ENST00000528880	12	-1	123199303	123201439	HCAR3	protein_coding
ENSG00000196917	ENST00000432564	12	-1	123210731	123215129	HCAR1	protein_coding
ENSG00000196917	ENST00000436083	12	-1	123212752	123215390	HCAR1	protein_coding
ENSG00000139726	ENST00000280557	12	1	123237321	123255611	DENR	protein_coding
ENSG00000139726	ENST00000455982	12	1	123237371	123254617	DENR	protein_coding
ENSG00000130783	ENST00000253079	12	1	123258874	123312075	CCDC62	protein_coding
ENSG00000130783	ENST00000392441	12	1	123259073	123311758	CCDC62	protein_coding
ENSG00000130783	ENST00000539171	12	1	123259079	123273358	CCDC62	protein_coding
ENSG00000130783	ENST00000537566	12	1	123261105	123311925	CCDC62	protein_coding
ENSG00000130783	ENST00000392440	12	1	123265787	123311929	CCDC62	protein_coding
ENSG00000130787	ENST00000253083	12	1	123319973	123347507	HIP1R	protein_coding
ENSG00000130787	ENST00000535012	12	1	123344712	123346631	HIP1R	protein_coding
ENSG00000139722	ENST00000267202	12	-1	123349882	123380991	VPS37B	protein_coding
ENSG00000139722	ENST00000535765	12	-1	123351701	123380674	VPS37B	protein_coding
ENSG00000139722	ENST00000371248	12	-1	123351962	123374706	VPS37B	protein_coding
ENSG00000150967	ENST00000344275	12	-1	123405498	123451007	ABCB9	protein_coding
ENSG00000150967	ENST00000442833	12	-1	123409072	123451007	ABCB9	protein_coding
ENSG00000150967	ENST00000280560	12	-1	123413541	123451043	ABCB9	protein_coding
ENSG00000150967	ENST00000540285	12	-1	123413541	123451047	ABCB9	protein_coding
ENSG00000150967	ENST00000346530	12	-1	123413541	123451056	ABCB9	protein_coding
ENSG00000150967	ENST00000392439	12	-1	123413546	123459752	ABCB9	protein_coding
ENSG00000150967	ENST00000442028	12	-1	123413547	123459752	ABCB9	protein_coding
ENSG00000150967	ENST00000542678	12	-1	123413547	123466196	ABCB9	protein_coding
ENSG00000150967	ENST00000546289	12	-1	123414558	123429222	ABCB9	protein_coding
ENSG00000150967	ENST00000542448	12	-1	123419820	123431024	ABCB9	protein_coding
ENSG00000150967	ENST00000545373	12	-1	123424754	123429219	ABCB9	protein_coding
ENSG00000150967	ENST00000540971	12	-1	123425493	123433859	ABCB9	protein_coding
ENSG00000150967	ENST00000536976	12	-1	123428938	123435552	ABCB9	protein_coding
ENSG00000150967	ENST00000546077	12	-1	123428942	123433118	ABCB9	protein_coding
ENSG00000150967	ENST00000541424	12	-1	123430723	123437631	ABCB9	protein_coding
ENSG00000150967	ENST00000543935	12	-1	123444586	123459229	ABCB9	protein_coding
ENSG00000111325	ENST00000397389	12	1	123459127	123464589	OGFOD2	protein_coding
ENSG00000111325	ENST00000538755	12	1	123459250	123464309	OGFOD2	protein_coding
ENSG00000111325	ENST00000536150	12	1	123459274	123464590	OGFOD2	protein_coding
ENSG00000111325	ENST00000545056	12	1	123459295	123463812	OGFOD2	protein_coding
ENSG00000111325	ENST00000538628	12	1	123459299	123463985	OGFOD2	protein_coding
ENSG00000111325	ENST00000545612	12	1	123459299	123463985	OGFOD2	protein_coding
ENSG00000111325	ENST00000545317	12	1	123459364	123463985	OGFOD2	protein_coding
ENSG00000111325	ENST00000454694	12	1	123459518	123464309	OGFOD2	protein_coding
ENSG00000111325	ENST00000228922	12	1	123459767	123464588	OGFOD2	protein_coding
ENSG00000111325	ENST00000537966	12	1	123459786	123461517	OGFOD2	protein_coding
ENSG00000111325	ENST00000536439	12	1	123461972	123463812	OGFOD2	protein_coding
ENSG00000182196	ENST00000315580	12	1	123464607	123467456	ARL6IP4	protein_coding
ENSG00000182196	ENST00000543566	12	1	123464607	123467456	ARL6IP4	protein_coding
ENSG00000182196	ENST00000542099	12	1	123464738	123466620	ARL6IP4	protein_coding
ENSG00000182196	ENST00000392435	12	1	123464738	123467258	ARL6IP4	protein_coding
ENSG00000182196	ENST00000413381	12	1	123464778	123467085	ARL6IP4	protein_coding
ENSG00000182196	ENST00000426960	12	1	123464810	123467342	ARL6IP4	protein_coding
ENSG00000182196	ENST00000453766	12	1	123464873	123467456	ARL6IP4	protein_coding
ENSG00000182196	ENST00000454885	12	1	123465042	123467456	ARL6IP4	protein_coding
ENSG00000182196	ENST00000412505	12	1	123465250	123467407	ARL6IP4	protein_coding
ENSG00000182196	ENST00000439686	12	1	123465295	123467253	ARL6IP4	protein_coding
ENSG00000182196	ENST00000456762	12	1	123465684	123467278	ARL6IP4	protein_coding
ENSG00000182196	ENST00000357866	12	1	123465687	123467223	ARL6IP4	protein_coding
ENSG00000090975	ENST00000320201	12	-1	123468027	123594975	PITPNM2	protein_coding
ENSG00000090975	ENST00000392428	12	-1	123468027	123594975	PITPNM2	protein_coding
ENSG00000090975	ENST00000280562	12	-1	123468027	123595042	PITPNM2	protein_coding
ENSG00000090975	ENST00000542749	12	-1	123468028	123519201	PITPNM2	protein_coding
ENSG00000090975	ENST00000546049	12	-1	123484850	123565880	PITPNM2	protein_coding
ENSG00000090975	ENST00000542210	12	-1	123498543	123634562	PITPNM2	protein_coding
ENSG00000090975	ENST00000541244	12	-1	123519092	123560642	PITPNM2	protein_coding
ENSG00000051825	ENST00000541603	12	-1	123636871	123648508	MPHOSPH9	protein_coding
ENSG00000051825	ENST00000302349	12	-1	123637080	123706441	MPHOSPH9	protein_coding
ENSG00000051825	ENST00000541076	12	-1	123638762	123714993	MPHOSPH9	protein_coding
ENSG00000051825	ENST00000606320	12	-1	123638762	123717670	MPHOSPH9	protein_coding
ENSG00000051825	ENST00000392425	12	-1	123640948	123706441	MPHOSPH9	protein_coding
ENSG00000051825	ENST00000606321	12	-1	123648316	123661263	MPHOSPH9	protein_coding
ENSG00000051825	ENST00000539336	12	-1	123687432	123707674	MPHOSPH9	protein_coding
ENSG00000051825	ENST00000537854	12	-1	123703005	123717717	MPHOSPH9	protein_coding
ENSG00000051825	ENST00000541437	12	-1	123706240	123717654	MPHOSPH9	protein_coding
ENSG00000051825	ENST00000545406	12	-1	123712015	123728561	MPHOSPH9	protein_coding
ENSG00000130921	ENST00000253233	12	1	123717463	123742506	C12orf65	protein_coding
ENSG00000130921	ENST00000536130	12	1	123718005	123738330	C12orf65	protein_coding
ENSG00000130921	ENST00000546132	12	1	123718009	123738511	C12orf65	protein_coding
ENSG00000130921	ENST00000366329	12	1	123718302	123742484	C12orf65	protein_coding
ENSG00000130921	ENST00000543139	12	1	123732825	123741492	C12orf65	protein_coding
ENSG00000130921	ENST00000429587	12	1	123737937	123742118	C12orf65	protein_coding
ENSG00000111328	ENST00000261692	12	-1	123745528	123756687	CDK2AP1	protein_coding
ENSG00000111328	ENST00000538446	12	-1	123745550	123753786	CDK2AP1	protein_coding
ENSG00000111328	ENST00000535979	12	-1	123745550	123755688	CDK2AP1	protein_coding
ENSG00000111328	ENST00000542174	12	-1	123745559	123752624	CDK2AP1	protein_coding
ENSG00000111328	ENST00000544658	12	-1	123745823	123756881	CDK2AP1	protein_coding
ENSG00000111328	ENST00000535796	12	-1	123749740	123752831	CDK2AP1	protein_coding
ENSG00000139697	ENST00000267176	12	-1	123773656	123834988	SBNO1	protein_coding
ENSG00000139697	ENST00000420886	12	-1	123773656	123834988	SBNO1	protein_coding
ENSG00000139697	ENST00000602750	12	-1	123779077	123849390	SBNO1	protein_coding
ENSG00000139697	ENST00000602398	12	-1	123780452	123849375	SBNO1	protein_coding
ENSG00000183955	ENST00000330479	12	1	123868320	123893898	SETD8	protein_coding
ENSG00000183955	ENST00000402868	12	1	123868320	123893905	SETD8	protein_coding
ENSG00000183955	ENST00000437502	12	1	123874589	123892115	SETD8	protein_coding
ENSG00000150977	ENST00000280571	12	-1	123899936	123921264	RILPL2	protein_coding
ENSG00000184209	ENST00000526639	12	1	123942188	123951483	SNRNP35	protein_coding
ENSG00000184209	ENST00000412157	12	1	123944070	123950846	SNRNP35	protein_coding
ENSG00000184209	ENST00000350887	12	1	123949053	123950937	SNRNP35	protein_coding
