ENSG00000170122	ENST00000382500	9	-1	116237	118417	FOXD4	protein_coding
ENSG00000160323	ENST00000356589	9	1	136287444	136324508	ADAMTS13	protein_coding
ENSG00000160323	ENST00000536611	9	1	136293751	136315077	ADAMTS13	protein_coding
ENSG00000160323	ENST00000371910	9	1	136320770	136324508	ADAMTS13	protein_coding
ENSG00000160325	ENST00000291722	9	1	136325089	136335970	CACFD1	protein_coding
ENSG00000160325	ENST00000316948	9	1	136325109	136335970	CACFD1	protein_coding
ENSG00000160325	ENST00000540581	9	1	136325112	136334087	CACFD1	protein_coding
ENSG00000160325	ENST00000542192	9	1	136325155	136334500	CACFD1	protein_coding
ENSG00000160325	ENST00000444798	9	1	136327293	136333150	CACFD1	protein_coding
ENSG00000160326	ENST00000371897	9	-1	136336217	136344218	SLC2A6	protein_coding
ENSG00000160326	ENST00000371899	9	-1	136336217	136344259	SLC2A6	protein_coding
ENSG00000160326	ENST00000432868	9	-1	136340522	136344249	SLC2A6	protein_coding
ENSG00000160326	ENST00000414172	9	-1	136340528	136344197	SLC2A6	protein_coding
ENSG00000187616	ENST00000339996	9	-1	136379708	136390068	TMEM8C	protein_coding
ENSG00000197859	ENST00000354484	9	1	136397286	136440641	ADAMTSL2	protein_coding
ENSG00000197859	ENST00000393061	9	1	136399431	136440641	ADAMTSL2	protein_coding
ENSG00000197859	ENST00000393060	9	1	136399975	136440640	ADAMTSL2	protein_coding
ENSG00000196990	ENST00000356873	9	-1	136444079	136445368	FAM163B	protein_coding
ENSG00000196990	ENST00000496132	9	-1	136444079	136451319	FAM163B	protein_coding
ENSG00000123454	ENST00000393056	9	1	136501482	136524466	DBH	protein_coding
ENSG00000123454	ENST00000263611	9	1	136501500	136508712	DBH	protein_coding
ENSG00000123453	ENST00000371872	9	-1	136528682	136605042	SARDH	protein_coding
ENSG00000123453	ENST00000371868	9	-1	136528686	136568823	SARDH	protein_coding
ENSG00000123453	ENST00000439388	9	-1	136528686	136603479	SARDH	protein_coding
ENSG00000123453	ENST00000422262	9	-1	136529004	136605077	SARDH	protein_coding
ENSG00000123453	ENST00000427237	9	-1	136559476	136603477	SARDH	protein_coding
ENSG00000123453	ENST00000371867	9	-1	136583444	136599165	SARDH	protein_coding
ENSG00000123453	ENST00000298628	9	-1	136590244	136605046	SARDH	protein_coding
ENSG00000160293	ENST00000406606	9	-1	136627016	136857403	VAV2	protein_coding
ENSG00000160293	ENST00000371850	9	-1	136627016	136857432	VAV2	protein_coding
ENSG00000160293	ENST00000371851	9	-1	136627016	136857726	VAV2	protein_coding
ENSG00000169925	ENST00000303407	9	-1	136895427	136933139	BRD3	protein_coding
ENSG00000169925	ENST00000371834	9	-1	136901150	136933657	BRD3	protein_coding
ENSG00000169925	ENST00000357885	9	-1	136901686	136933092	BRD3	protein_coding
ENSG00000169925	ENST00000371842	9	-1	136917555	136921134	BRD3	protein_coding
ENSG00000169925	ENST00000433041	9	-1	136918540	136919262	BRD3	protein_coding
ENSG00000196363	ENST00000608937	9	1	137000487	137005912	WDR5	protein_coding
ENSG00000196363	ENST00000608739	9	1	137000499	137007096	WDR5	protein_coding
ENSG00000196363	ENST00000358625	9	1	137001210	137025090	WDR5	protein_coding
ENSG00000196363	ENST00000425041	9	1	137004914	137025093	WDR5	protein_coding
ENSG00000186350	ENST00000481739	9	1	137218426	137328865	RXRA	protein_coding
ENSG00000186350	ENST00000540193	9	1	137298428	137328860	RXRA	protein_coding
ENSG00000130635	ENST00000371817	9	1	137533620	137736686	COL5A1	protein_coding
ENSG00000130635	ENST00000371820	9	1	137716490	137727050	COL5A1	protein_coding
ENSG00000160339	ENST00000350339	9	1	137772654	137779924	FCN2	protein_coding
ENSG00000160339	ENST00000291744	9	1	137772658	137779366	FCN2	protein_coding
ENSG00000085265	ENST00000371806	9	-1	137801431	137809809	FCN1	protein_coding
ENSG00000130558	ENST00000371799	9	1	137967268	137969237	OLFM1	protein_coding
ENSG00000130558	ENST00000277415	9	1	137967268	137989953	OLFM1	protein_coding
ENSG00000130558	ENST00000252854	9	1	137967366	138013024	OLFM1	protein_coding
ENSG00000130558	ENST00000371801	9	1	137967512	137968333	OLFM1	protein_coding
ENSG00000130558	ENST00000339720	9	1	137978400	137990198	OLFM1	protein_coding
ENSG00000130558	ENST00000371796	9	1	137979106	138013025	OLFM1	protein_coding
ENSG00000130558	ENST00000539529	9	1	137979515	137990312	OLFM1	protein_coding
ENSG00000130558	ENST00000392991	9	1	137979520	137989911	OLFM1	protein_coding
ENSG00000130558	ENST00000371793	9	1	137979585	138012759	OLFM1	protein_coding
ENSG00000130558	ENST00000539877	9	1	137986906	138011500	OLFM1	protein_coding
ENSG00000130558	ENST00000545657	9	1	137987832	138011822	OLFM1	protein_coding
ENSG00000269408	ENST00000593613	9	-1	138150512	138151275	AL390778.1	protein_coding
ENSG00000178243	ENST00000320778	9	1	138235095	138238408	C9orf62	protein_coding
ENSG00000196422	ENST00000605286	9	1	138370925	138380739	PPP1R26	protein_coding
ENSG00000196422	ENST00000604351	9	1	138371509	138380739	PPP1R26	protein_coding
ENSG00000196422	ENST00000356818	9	1	138371648	138380739	PPP1R26	protein_coding
ENSG00000196422	ENST00000401470	9	1	138375209	138380739	PPP1R26	protein_coding
ENSG00000196422	ENST00000605660	9	1	138376238	138380739	PPP1R26	protein_coding
ENSG00000160345	ENST00000429260	9	-1	138387027	138391718	C9orf116	protein_coding
ENSG00000160345	ENST00000371789	9	-1	138387027	138392364	C9orf116	protein_coding
ENSG00000160345	ENST00000371791	9	-1	138387027	138393580	C9orf116	protein_coding
ENSG00000160345	ENST00000419770	9	-1	138387298	138391364	C9orf116	protein_coding
ENSG00000122140	ENST00000371785	9	1	138391830	138396519	MRPS2	protein_coding
ENSG00000122140	ENST00000241600	9	1	138392483	138396516	MRPS2	protein_coding
ENSG00000122140	ENST00000453385	9	1	138392759	138395856	MRPS2	protein_coding
ENSG00000160349	ENST00000263598	9	1	138413284	138418378	LCN1	protein_coding
ENSG00000160349	ENST00000371781	9	1	138413301	138418378	LCN1	protein_coding
ENSG00000122136	ENST00000340780	9	1	138437985	138441802	OBP2A	protein_coding
ENSG00000122136	ENST00000342114	9	1	138437985	138441802	OBP2A	protein_coding
ENSG00000122136	ENST00000371776	9	1	138437985	138441815	OBP2A	protein_coding
ENSG00000122136	ENST00000539850	9	1	138438001	138441792	OBP2A	protein_coding
ENSG00000122133	ENST00000479141	9	1	138453604	138458801	PAEP	protein_coding
ENSG00000122133	ENST00000371766	9	1	138453613	138458622	PAEP	protein_coding
ENSG00000122133	ENST00000277508	9	1	138453623	138458622	PAEP	protein_coding
ENSG00000122133	ENST00000433563	9	1	138453692	138458801	PAEP	protein_coding
ENSG00000122133	ENST00000418284	9	1	138454188	138458074	PAEP	protein_coding
ENSG00000122133	ENST00000454923	9	1	138454208	138458629	PAEP	protein_coding
ENSG00000122133	ENST00000457014	9	1	138457278	138458512	PAEP	protein_coding
ENSG00000204007	ENST00000371763	9	-1	138515502	138531386	GLT6D1	protein_coding
ENSG00000148386	ENST00000277526	9	1	138555168	138557949	LCN9	protein_coding
ENSG00000165643	ENST00000298466	9	-1	138585253	138591374	SOHLH1	protein_coding
ENSG00000165643	ENST00000425225	9	-1	138585257	138591374	SOHLH1	protein_coding
ENSG00000107147	ENST00000298480	9	1	138594031	138684992	KCNT1	protein_coding
ENSG00000107147	ENST00000487664	9	1	138594031	138684992	KCNT1	protein_coding
ENSG00000107147	ENST00000371757	9	1	138594038	138684949	KCNT1	protein_coding
ENSG00000107147	ENST00000473941	9	1	138606304	138651685	KCNT1	protein_coding
ENSG00000107147	ENST00000486577	9	1	138606400	138684007	KCNT1	protein_coding
ENSG00000107147	ENST00000491806	9	1	138628365	138684010	KCNT1	protein_coding
ENSG00000107147	ENST00000488444	9	1	138628471	138684010	KCNT1	protein_coding
ENSG00000107147	ENST00000490355	9	1	138628479	138684010	KCNT1	protein_coding
ENSG00000107147	ENST00000263604	9	1	138628479	138684992	KCNT1	protein_coding
ENSG00000130559	ENST00000389532	9	-1	138700333	138799070	CAMSAP1	protein_coding
ENSG00000130559	ENST00000312405	9	-1	138701427	138774743	CAMSAP1	protein_coding
ENSG00000130559	ENST00000409386	9	-1	138702336	138799074	CAMSAP1	protein_coding
ENSG00000130560	ENST00000371756	9	-1	138824815	138853226	UBAC1	protein_coding
ENSG00000148411	ENST00000371753	9	-1	138898383	138942426	NACC2	protein_coding
ENSG00000148411	ENST00000277554	9	-1	138903205	138987131	NACC2	protein_coding
ENSG00000238227	ENST00000418388	9	-1	139006427	139010709	C9orf69	protein_coding
ENSG00000238227	ENST00000561457	9	-1	139006428	139010731	C9orf69	protein_coding
ENSG00000238227	ENST00000447934	9	-1	139008632	139010120	C9orf69	protein_coding
ENSG00000238227	ENST00000448040	9	-1	139008650	139010284	C9orf69	protein_coding
ENSG00000107187	ENST00000371746	9	-1	139088096	139095004	LHX3	protein_coding
ENSG00000107187	ENST00000371748	9	-1	139088097	139096955	LHX3	protein_coding
ENSG00000165661	ENST00000358701	9	-1	139098179	139137687	QSOX2	protein_coding
ENSG00000165661	ENST00000455222	9	-1	139103110	139116723	QSOX2	protein_coding
ENSG00000267845	ENST00000601276	9	-1	139219089	139219640	DKFZP434A062	protein_coding
ENSG00000160360	ENST00000392945	9	1	139221932	139236288	GPSM1	protein_coding
ENSG00000160360	ENST00000440944	9	1	139221932	139254057	GPSM1	protein_coding
ENSG00000160360	ENST00000354753	9	1	139228905	139254057	GPSM1	protein_coding
ENSG00000160360	ENST00000429455	9	1	139247509	139254057	GPSM1	protein_coding
ENSG00000160360	ENST00000392944	9	1	139249260	139252995	GPSM1	protein_coding
ENSG00000160360	ENST00000291775	9	1	139249982	139254053	GPSM1	protein_coding
ENSG00000213221	ENST00000371739	9	-1	139253932	139258171	DNLZ	protein_coding
ENSG00000213221	ENST00000371738	9	-1	139256352	139258241	DNLZ	protein_coding
ENSG00000187796	ENST00000371732	9	-1	139258408	139268133	CARD9	protein_coding
ENSG00000187796	ENST00000371734	9	-1	139258408	139268133	CARD9	protein_coding
ENSG00000187796	ENST00000315908	9	-1	139262405	139268133	CARD9	protein_coding
ENSG00000165684	ENST00000298532	9	-1	139270029	139293249	SNAPC4	protein_coding
ENSG00000165689	ENST00000357365	9	-1	139296377	139304979	SDCCAG3	protein_coding
ENSG00000165689	ENST00000298537	9	-1	139296377	139305061	SDCCAG3	protein_coding
ENSG00000165689	ENST00000371725	9	-1	139296403	139305052	SDCCAG3	protein_coding
ENSG00000165689	ENST00000417512	9	-1	139297117	139301637	SDCCAG3	protein_coding
ENSG00000165689	ENST00000371723	9	-1	139301597	139305045	SDCCAG3	protein_coding
ENSG00000165689	ENST00000446833	9	-1	139302327	139304720	SDCCAG3	protein_coding
ENSG00000165688	ENST00000371720	9	1	139305110	139311007	PMPCA	protein_coding
ENSG00000165688	ENST00000371717	9	1	139305112	139318213	PMPCA	protein_coding
ENSG00000165688	ENST00000399219	9	1	139305113	139318212	PMPCA	protein_coding
ENSG00000165688	ENST00000444897	9	1	139311646	139316925	PMPCA	protein_coding
ENSG00000148384	ENST00000371712	9	-1	139323071	139334274	INPP5E	protein_coding
ENSG00000148396	ENST00000313050	9	-1	139334549	139372141	SEC16A	protein_coding
ENSG00000148396	ENST00000277537	9	-1	139334553	139357413	SEC16A	protein_coding
ENSG00000148396	ENST00000453963	9	-1	139334553	139361503	SEC16A	protein_coding
ENSG00000148396	ENST00000371706	9	-1	139334553	139371567	SEC16A	protein_coding
ENSG00000148396	ENST00000313084	9	-1	139334555	139343294	SEC16A	protein_coding
ENSG00000148396	ENST00000290037	9	-1	139336131	139371533	SEC16A	protein_coding
ENSG00000148396	ENST00000431893	9	-1	139336131	139371533	SEC16A	protein_coding
ENSG00000148396	ENST00000398335	9	-1	139340916	139345270	SEC16A	protein_coding
ENSG00000196366	ENST00000354376	9	1	139377947	139380518	C9orf163	protein_coding
ENSG00000148400	ENST00000277541	9	-1	139388896	139440314	NOTCH1	protein_coding
ENSG00000172889	ENST00000371699	9	1	139553308	139567130	EGFL7	protein_coding
ENSG00000172889	ENST00000308874	9	1	139557377	139567129	EGFL7	protein_coding
ENSG00000172889	ENST00000406555	9	1	139557382	139567130	EGFL7	protein_coding
ENSG00000172889	ENST00000492862	9	1	139557384	139563125	EGFL7	protein_coding
ENSG00000172889	ENST00000371698	9	1	139560244	139567130	EGFL7	protein_coding
ENSG00000169692	ENST00000371694	9	-1	139567595	139581850	AGPAT2	protein_coding
ENSG00000169692	ENST00000371696	9	-1	139567595	139581875	AGPAT2	protein_coding
ENSG00000169692	ENST00000538402	9	-1	139567602	139581848	AGPAT2	protein_coding
ENSG00000165716	ENST00000371692	9	1	139607022	139618502	FAM69B	protein_coding
ENSG00000165716	ENST00000371691	9	1	139615337	139618502	FAM69B	protein_coding
ENSG00000187922	ENST00000497771	9	-1	139633913	139637411	LCN10	protein_coding
ENSG00000187922	ENST00000527229	9	-1	139633913	139637411	LCN10	protein_coding
ENSG00000187922	ENST00000474369	9	-1	139633977	139637355	LCN10	protein_coding
ENSG00000267206	ENST00000341206	9	-1	139638463	139642980	LCN6	protein_coding
ENSG00000267206	ENST00000476567	9	-1	139638469	139640474	LCN6	protein_coding
ENSG00000204001	ENST00000371688	9	-1	139648838	139652678	LCN8	protein_coding
ENSG00000177984	ENST00000316144	9	-1	139654086	139658965	LCN15	protein_coding
ENSG00000244187	ENST00000290079	9	1	139685807	139687709	TMEM141	protein_coding
ENSG00000272896	ENST00000456614	9	1	139685831	139695047	RP11-216L13.17	protein_coding
ENSG00000213213	ENST00000338005	9	1	139690815	139702173	CCDC183	protein_coding
ENSG00000196642	ENST00000371671	9	1	139702374	139728794	RABL6	protein_coding
ENSG00000196642	ENST00000371663	9	1	139702374	139735639	RABL6	protein_coding
ENSG00000196642	ENST00000311502	9	1	139702413	139735639	RABL6	protein_coding
ENSG00000196642	ENST00000357466	9	1	139702611	139735639	RABL6	protein_coding
ENSG00000196642	ENST00000432842	9	1	139715781	139734665	RABL6	protein_coding
ENSG00000196642	ENST00000436380	9	1	139717978	139728792	RABL6	protein_coding
ENSG00000196642	ENST00000371675	9	1	139719104	139735639	RABL6	protein_coding
ENSG00000196642	ENST00000425121	9	1	139720235	139728622	RABL6	protein_coding
ENSG00000196642	ENST00000435930	9	1	139729623	139734637	RABL6	protein_coding
ENSG00000232434	ENST00000436881	9	1	139738867	139741797	C9orf172	protein_coding
ENSG00000054148	ENST00000371661	9	1	139743176	139745474	PHPT1	protein_coding
ENSG00000054148	ENST00000545326	9	1	139743256	139745488	PHPT1	protein_coding
ENSG00000054148	ENST00000247665	9	1	139743546	139745474	PHPT1	protein_coding
ENSG00000177943	ENST00000317446	9	1	139746819	139755249	MAMDC4	protein_coding
ENSG00000177943	ENST00000445819	9	1	139746819	139755249	MAMDC4	protein_coding
ENSG00000107223	ENST00000371649	9	-1	139756571	139760737	EDF1	protein_coding
ENSG00000107223	ENST00000224073	9	-1	139756571	139760738	EDF1	protein_coding
ENSG00000107223	ENST00000371648	9	-1	139756942	139760718	EDF1	protein_coding
ENSG00000127191	ENST00000419057	9	1	139776364	139802670	TRAF2	protein_coding
ENSG00000127191	ENST00000536468	9	1	139776385	139820463	TRAF2	protein_coding
ENSG00000127191	ENST00000429509	9	1	139780517	139804423	TRAF2	protein_coding
ENSG00000127191	ENST00000247668	9	1	139780970	139821059	TRAF2	protein_coding
ENSG00000127191	ENST00000359662	9	1	139780977	139821059	TRAF2	protein_coding
ENSG00000127191	ENST00000414589	9	1	139783987	139794969	TRAF2	protein_coding
ENSG00000159069	ENST00000325285	9	-1	139834887	139839102	FBXW5	protein_coding
ENSG00000159069	ENST00000433269	9	-1	139835863	139837178	FBXW5	protein_coding
ENSG00000159069	ENST00000428398	9	-1	139837103	139839139	FBXW5	protein_coding
ENSG00000159069	ENST00000443788	9	-1	139837359	139838986	FBXW5	protein_coding
ENSG00000176919	ENST00000371634	9	1	139839698	139840813	C8G	protein_coding
ENSG00000176919	ENST00000224181	9	1	139839713	139841419	C8G	protein_coding
ENSG00000184925	ENST00000371633	9	1	139846780	139849851	LCN12	protein_coding
ENSG00000184925	ENST00000371632	9	1	139847428	139849949	LCN12	protein_coding
ENSG00000198454	ENST00000371629	9	1	139863695	139866442	C9orf141	protein_coding
ENSG00000107317	ENST00000224167	9	1	139871956	139876193	PTGDS	protein_coding
ENSG00000107317	ENST00000457950	9	1	139871957	139874671	PTGDS	protein_coding
ENSG00000107317	ENST00000371625	9	1	139871957	139876190	PTGDS	protein_coding
ENSG00000107317	ENST00000371623	9	1	139871968	139874278	PTGDS	protein_coding
ENSG00000107317	ENST00000446677	9	1	139873264	139876144	PTGDS	protein_coding
ENSG00000107317	ENST00000444903	9	1	139874707	139876193	PTGDS	protein_coding
ENSG00000214402	ENST00000408973	9	1	139877445	139880213	LCNL1	protein_coding
ENSG00000148362	ENST00000371620	9	1	139886870	139888428	C9orf142	protein_coding
ENSG00000169583	ENST00000494426	9	-1	139889087	139891255	CLIC3	protein_coding
ENSG00000107331	ENST00000341511	9	-1	139901686	139922642	ABCA2	protein_coding
ENSG00000107331	ENST00000265662	9	-1	139901686	139922740	ABCA2	protein_coding
ENSG00000107331	ENST00000371605	9	-1	139901686	139922740	ABCA2	protein_coding
ENSG00000107331	ENST00000490486	9	-1	139902303	139904030	ABCA2	protein_coding
ENSG00000107331	ENST00000448336	9	-1	139902385	139903922	ABCA2	protein_coding
ENSG00000107331	ENST00000470535	9	-1	139913235	139915257	ABCA2	protein_coding
ENSG00000180539	ENST00000314330	9	1	139921916	139931234	C9orf139	protein_coding
ENSG00000180549	ENST00000314412	9	-1	139924626	139927462	FUT7	protein_coding
ENSG00000107281	ENST00000371600	9	-1	139933922	139938544	NPDC1	protein_coding
ENSG00000107281	ENST00000371601	9	-1	139933922	139940655	NPDC1	protein_coding
ENSG00000054179	ENST00000355097	9	-1	139942550	139948497	ENTPD2	protein_coding
ENSG00000054179	ENST00000312665	9	-1	139943049	139948470	ENTPD2	protein_coding
ENSG00000186193	ENST00000409687	9	-1	139956581	139965040	SAPCD2	protein_coding
ENSG00000197355	ENST00000409858	9	1	139971953	139978990	UAP1L1	protein_coding
ENSG00000197355	ENST00000360271	9	1	139972593	139978991	UAP1L1	protein_coding
ENSG00000268996	ENST00000596585	9	-1	139980807	139981121	AL807752.1	protein_coding
ENSG00000177239	ENST00000371589	9	1	139981379	140003635	MAN1B1	protein_coding
ENSG00000177239	ENST00000535144	9	1	139981532	140002594	MAN1B1	protein_coding
ENSG00000177239	ENST00000542372	9	1	139981535	139992371	MAN1B1	protein_coding
ENSG00000177239	ENST00000540346	9	1	139981810	139990803	MAN1B1	protein_coding
ENSG00000177239	ENST00000474902	9	1	139983633	140003633	MAN1B1	protein_coding
ENSG00000177239	ENST00000475449	9	1	140001716	140003571	MAN1B1	protein_coding
ENSG00000177239	ENST00000550113	9	1	140001824	140003444	MAN1B1	protein_coding
ENSG00000176978	ENST00000371579	9	-1	140004994	140009170	DPP7	protein_coding
ENSG00000176978	ENST00000463619	9	-1	140005058	140007564	DPP7	protein_coding
ENSG00000176978	ENST00000497375	9	-1	140007827	140009156	DPP7	protein_coding
ENSG00000176978	ENST00000473703	9	-1	140007886	140009629	DPP7	protein_coding
ENSG00000176884	ENST00000315048	9	1	140032842	140063207	GRIN1	protein_coding
ENSG00000176884	ENST00000371561	9	1	140032842	140063207	GRIN1	protein_coding
ENSG00000176884	ENST00000350902	9	1	140033862	140059874	GRIN1	protein_coding
ENSG00000176884	ENST00000371546	9	1	140033933	140063207	GRIN1	protein_coding
ENSG00000176884	ENST00000371550	9	1	140033933	140063207	GRIN1	protein_coding
ENSG00000176884	ENST00000371553	9	1	140033933	140063207	GRIN1	protein_coding
ENSG00000176884	ENST00000371555	9	1	140033933	140063207	GRIN1	protein_coding
