ENSG00000176269	ENST00000320901	8	-1	166049	167043	OR4F21	protein_coding
ENSG00000184428	ENST00000518760	8	-1	143326290	143356046	TOP1MT	protein_coding
ENSG00000184428	ENST00000520950	8	-1	143326312	143359960	TOP1MT	protein_coding
ENSG00000184428	ENST00000522043	8	-1	143329387	143334866	TOP1MT	protein_coding
ENSG00000158106	ENST00000289013	8	1	143368887	143384220	RHPN1	protein_coding
ENSG00000182759	ENST00000333480	8	-1	143428060	143430406	MAFA	protein_coding
ENSG00000014164	ENST00000262577	8	-1	143437655	143541453	ZC3H3	protein_coding
ENSG00000014164	ENST00000528401	8	-1	143484497	143507840	ZC3H3	protein_coding
ENSG00000104518	ENST00000526406	8	1	143553207	143563062	GSDMD	protein_coding
ENSG00000104518	ENST00000529854	8	1	143553707	143559479	GSDMD	protein_coding
ENSG00000104518	ENST00000533348	8	1	143557886	143560686	GSDMD	protein_coding
ENSG00000104518	ENST00000533063	8	1	143557913	143563062	GSDMD	protein_coding
ENSG00000104518	ENST00000262580	8	1	143558307	143563062	GSDMD	protein_coding
ENSG00000104518	ENST00000525721	8	1	143558354	143559902	GSDMD	protein_coding
ENSG00000104518	ENST00000534018	8	1	143558371	143561788	GSDMD	protein_coding
ENSG00000104518	ENST00000533888	8	1	143558558	143560653	GSDMD	protein_coding
ENSG00000204839	ENST00000398882	8	-1	143566187	143572971	MROH6	protein_coding
ENSG00000204839	ENST00000533679	8	-1	143566192	143569750	MROH6	protein_coding
ENSG00000204839	ENST00000524906	8	-1	143566198	143568854	MROH6	protein_coding
ENSG00000204839	ENST00000534459	8	-1	143566302	143568887	MROH6	protein_coding
ENSG00000204839	ENST00000532862	8	-1	143567372	143568860	MROH6	protein_coding
ENSG00000204839	ENST00000529971	8	-1	143568587	143572748	MROH6	protein_coding
ENSG00000147813	ENST00000435154	8	-1	143574785	143578343	NAPRT	protein_coding
ENSG00000147813	ENST00000449291	8	-1	143574785	143578613	NAPRT	protein_coding
ENSG00000147813	ENST00000426292	8	-1	143574787	143578343	NAPRT	protein_coding
ENSG00000104529	ENST00000317198	8	-1	143579697	143597388	EEF1D	protein_coding
ENSG00000104529	ENST00000419152	8	-1	143579697	143597675	EEF1D	protein_coding
ENSG00000104529	ENST00000423316	8	-1	143579697	143597675	EEF1D	protein_coding
ENSG00000104529	ENST00000532400	8	-1	143579722	143597396	EEF1D	protein_coding
ENSG00000104529	ENST00000529576	8	-1	143579728	143580637	EEF1D	protein_coding
ENSG00000104529	ENST00000530109	8	-1	143579728	143580740	EEF1D	protein_coding
ENSG00000104529	ENST00000532741	8	-1	143579728	143590460	EEF1D	protein_coding
ENSG00000104529	ENST00000526838	8	-1	143579728	143597413	EEF1D	protein_coding
ENSG00000104529	ENST00000442189	8	-1	143579728	143597415	EEF1D	protein_coding
ENSG00000104529	ENST00000528610	8	-1	143579728	143597425	EEF1D	protein_coding
ENSG00000104529	ENST00000395119	8	-1	143579728	143597679	EEF1D	protein_coding
ENSG00000104529	ENST00000529272	8	-1	143579728	143597744	EEF1D	protein_coding
ENSG00000104529	ENST00000531621	8	-1	143579729	143597400	EEF1D	protein_coding
ENSG00000104529	ENST00000524624	8	-1	143579736	143597415	EEF1D	protein_coding
ENSG00000104529	ENST00000618139	8	-1	143580019	143597675	EEF1D	protein_coding
ENSG00000104529	ENST00000534380	8	-1	143580034	143597362	EEF1D	protein_coding
ENSG00000104529	ENST00000528382	8	-1	143580079	143586817	EEF1D	protein_coding
ENSG00000104529	ENST00000534377	8	-1	143580186	143597399	EEF1D	protein_coding
ENSG00000104529	ENST00000533204	8	-1	143580506	143597394	EEF1D	protein_coding
ENSG00000104529	ENST00000530191	8	-1	143580506	143597402	EEF1D	protein_coding
ENSG00000104529	ENST00000530616	8	-1	143580513	143589222	EEF1D	protein_coding
ENSG00000104529	ENST00000531218	8	-1	143580522	143597380	EEF1D	protein_coding
ENSG00000104529	ENST00000533494	8	-1	143580613	143597365	EEF1D	protein_coding
ENSG00000104529	ENST00000530445	8	-1	143580620	143587564	EEF1D	protein_coding
ENSG00000104529	ENST00000529516	8	-1	143580642	143597397	EEF1D	protein_coding
ENSG00000104529	ENST00000533749	8	-1	143581079	143599541	EEF1D	protein_coding
ENSG00000104529	ENST00000526340	8	-1	143586219	143597393	EEF1D	protein_coding
ENSG00000104529	ENST00000525223	8	-1	143586729	143589316	EEF1D	protein_coding
ENSG00000104529	ENST00000532543	8	-1	143586729	143596754	EEF1D	protein_coding
ENSG00000104529	ENST00000531931	8	-1	143586740	143597413	EEF1D	protein_coding
ENSG00000104529	ENST00000526710	8	-1	143589181	143597442	EEF1D	protein_coding
ENSG00000104529	ENST00000531281	8	-1	143589311	143596129	EEF1D	protein_coding
ENSG00000104529	ENST00000532596	8	-1	143589511	143597415	EEF1D	protein_coding
ENSG00000104529	ENST00000524883	8	-1	143589540	143590893	EEF1D	protein_coding
ENSG00000104529	ENST00000531670	8	-1	143589545	143596345	EEF1D	protein_coding
ENSG00000104529	ENST00000528519	8	-1	143589610	143592169	EEF1D	protein_coding
ENSG00000104529	ENST00000529832	8	-1	143589644	143597415	EEF1D	protein_coding
ENSG00000104529	ENST00000530306	8	-1	143589695	143597415	EEF1D	protein_coding
ENSG00000104529	ENST00000530545	8	-1	143589830	143597415	EEF1D	protein_coding
ENSG00000104529	ENST00000525261	8	-1	143589838	143597415	EEF1D	protein_coding
ENSG00000104529	ENST00000534804	8	-1	143589877	143597415	EEF1D	protein_coding
ENSG00000104529	ENST00000524900	8	-1	143589894	143597411	EEF1D	protein_coding
ENSG00000104529	ENST00000526135	8	-1	143589922	143592893	EEF1D	protein_coding
ENSG00000104529	ENST00000531953	8	-1	143589934	143597105	EEF1D	protein_coding
ENSG00000104529	ENST00000526133	8	-1	143589972	143597111	EEF1D	protein_coding
ENSG00000104529	ENST00000534475	8	-1	143589988	143597413	EEF1D	protein_coding
ENSG00000104529	ENST00000528303	8	-1	143590018	143597415	EEF1D	protein_coding
ENSG00000179886	ENST00000504548	8	1	143597835	143603224	TIGD5	protein_coding
ENSG00000104524	ENST00000220966	8	-1	143603913	143609614	PYCR3	protein_coding
ENSG00000104524	ENST00000495276	8	-1	143604219	143609574	PYCR3	protein_coding
ENSG00000104524	ENST00000433751	8	-1	143605486	143609569	PYCR3	protein_coding
ENSG00000104524	ENST00000377579	8	-1	143605547	143609773	PYCR3	protein_coding
ENSG00000104524	ENST00000462036	8	-1	143606116	143608449	PYCR3	protein_coding
ENSG00000104522	ENST00000524719	8	-1	143612618	143613607	TSTA3	protein_coding
ENSG00000104522	ENST00000529064	8	-1	143612618	143617482	TSTA3	protein_coding
ENSG00000104522	ENST00000425753	8	-1	143612618	143617566	TSTA3	protein_coding
ENSG00000104522	ENST00000529048	8	-1	143613529	143617474	TSTA3	protein_coding
ENSG00000104522	ENST00000533817	8	-1	143614322	143617300	TSTA3	protein_coding
ENSG00000104522	ENST00000526290	8	-1	143614821	143618048	TSTA3	protein_coding
ENSG00000104522	ENST00000527006	8	-1	143614863	143616464	TSTA3	protein_coding
ENSG00000183309	ENST00000526926	8	1	143636013	143652376	ZNF623	protein_coding
ENSG00000183309	ENST00000458270	8	1	143636162	143652376	ZNF623	protein_coding
ENSG00000183309	ENST00000501748	8	1	143649660	143656418	ZNF623	protein_coding
ENSG00000181135	ENST00000534303	8	1	143684453	143693839	ZNF707	protein_coding
ENSG00000181135	ENST00000529833	8	1	143684473	143691694	ZNF707	protein_coding
ENSG00000181135	ENST00000530574	8	1	143684473	143693827	ZNF707	protein_coding
ENSG00000181135	ENST00000442058	8	1	143684481	143691700	ZNF707	protein_coding
ENSG00000181135	ENST00000358656	8	1	143684481	143695385	ZNF707	protein_coding
ENSG00000181135	ENST00000526970	8	1	143684487	143691199	ZNF707	protein_coding
ENSG00000181135	ENST00000532158	8	1	143684492	143695357	ZNF707	protein_coding
ENSG00000181135	ENST00000526315	8	1	143684508	143693959	ZNF707	protein_coding
ENSG00000181135	ENST00000532205	8	1	143684508	143695380	ZNF707	protein_coding
ENSG00000181135	ENST00000418203	8	1	143688659	143695380	ZNF707	protein_coding
ENSG00000255181	ENST00000542437	8	-1	143706694	143708109	CCDC166	protein_coding
ENSG00000181085	ENST00000338033	8	1	143716259	143722458	MAPK15	protein_coding
ENSG00000181085	ENST00000395107	8	1	143716378	143720291	MAPK15	protein_coding
ENSG00000181085	ENST00000395108	8	1	143716378	143720591	MAPK15	protein_coding
ENSG00000180921	ENST00000388913	8	-1	143723933	143733801	FAM83H	protein_coding
ENSG00000203499	ENST00000533004	8	1	143734140	143746337	IQANK1	protein_coding
ENSG00000203499	ENST00000527139	8	1	143734140	143790644	IQANK1	protein_coding
ENSG00000180900	ENST00000320476	8	-1	143790920	143815379	SCRIB	protein_coding
ENSG00000180900	ENST00000356994	8	-1	143790920	143815379	SCRIB	protein_coding
ENSG00000180900	ENST00000526832	8	-1	143790925	143804151	SCRIB	protein_coding
ENSG00000180900	ENST00000377533	8	-1	143790926	143814968	SCRIB	protein_coding
ENSG00000180900	ENST00000531942	8	-1	143805252	143808677	SCRIB	protein_coding
ENSG00000179950	ENST00000526683	8	-1	143816344	143829859	PUF60	protein_coding
ENSG00000179950	ENST00000453551	8	-1	143816377	143829026	PUF60	protein_coding
ENSG00000179950	ENST00000313352	8	-1	143816377	143829039	PUF60	protein_coding
ENSG00000179950	ENST00000456095	8	-1	143816377	143829303	PUF60	protein_coding
ENSG00000179950	ENST00000349157	8	-1	143816377	143829352	PUF60	protein_coding
ENSG00000179950	ENST00000527197	8	-1	143816520	143829320	PUF60	protein_coding
ENSG00000179950	ENST00000532884	8	-1	143817080	143818476	PUF60	protein_coding
ENSG00000179950	ENST00000526459	8	-1	143817578	143829338	PUF60	protein_coding
ENSG00000179950	ENST00000527744	8	-1	143817586	143829299	PUF60	protein_coding
ENSG00000179950	ENST00000529999	8	-1	143817950	143829044	PUF60	protein_coding
ENSG00000179950	ENST00000531897	8	-1	143817996	143829304	PUF60	protein_coding
ENSG00000179950	ENST00000533162	8	-1	143818222	143829338	PUF60	protein_coding
ENSG00000185189	ENST00000442628	8	-1	143833721	143840974	NRBP2	protein_coding
ENSG00000185189	ENST00000530123	8	-1	143835018	143837132	NRBP2	protein_coding
ENSG00000185189	ENST00000530347	8	-1	143838679	143840630	NRBP2	protein_coding
ENSG00000261150	ENST00000615648	8	-1	143857324	143878464	EPPK1	protein_coding
ENSG00000261150	ENST00000568225	8	-1	143857737	143873266	EPPK1	protein_coding
ENSG00000178209	ENST00000345136	8	-1	143915147	143939590	PLEC	protein_coding
ENSG00000178209	ENST00000357649	8	-1	143915153	143942524	PLEC	protein_coding
ENSG00000178209	ENST00000354589	8	-1	143915153	143943958	PLEC	protein_coding
ENSG00000178209	ENST00000398774	8	-1	143915153	143944737	PLEC	protein_coding
ENSG00000178209	ENST00000322810	8	-1	143915153	143950876	PLEC	protein_coding
ENSG00000178209	ENST00000354958	8	-1	143915153	143953920	PLEC	protein_coding
ENSG00000178209	ENST00000356346	8	-1	143915153	143973529	PLEC	protein_coding
ENSG00000178209	ENST00000436759	8	-1	143915153	143976734	PLEC	protein_coding
ENSG00000178209	ENST00000527303	8	-1	143915153	143976734	PLEC	protein_coding
ENSG00000178209	ENST00000527096	8	-1	143916177	143975369	PLEC	protein_coding
ENSG00000178209	ENST00000528025	8	-1	143932400	143975375	PLEC	protein_coding
ENSG00000178209	ENST00000526416	8	-1	143935277	143946405	PLEC	protein_coding
ENSG00000178209	ENST00000527816	8	-1	143935918	143946547	PLEC	protein_coding
ENSG00000178209	ENST00000528131	8	-1	143935979	143958799	PLEC	protein_coding
ENSG00000178685	ENST00000524918	8	-1	143977153	143986446	PARP10	protein_coding
ENSG00000178685	ENST00000313028	8	-1	143977160	143986454	PARP10	protein_coding
ENSG00000178685	ENST00000525773	8	-1	143977383	143986460	PARP10	protein_coding
ENSG00000178685	ENST00000313059	8	-1	143984728	143986430	PARP10	protein_coding
ENSG00000178685	ENST00000525879	8	-1	143985550	143990933	PARP10	protein_coding
ENSG00000178685	ENST00000528625	8	-1	143985569	143990269	PARP10	protein_coding
ENSG00000178685	ENST00000525486	8	-1	143985718	143987181	PARP10	protein_coding
ENSG00000178685	ENST00000531537	8	-1	143985724	143987144	PARP10	protein_coding
ENSG00000178685	ENST00000529842	8	-1	143985725	143987099	PARP10	protein_coding
ENSG00000178685	ENST00000528914	8	-1	143985750	143991135	PARP10	protein_coding
ENSG00000178685	ENST00000528136	8	-1	143985771	143991039	PARP10	protein_coding
ENSG00000178685	ENST00000529311	8	-1	143985837	143988965	PARP10	protein_coding
ENSG00000178685	ENST00000530478	8	-1	143985891	144012772	PARP10	protein_coding
ENSG00000178685	ENST00000532311	8	-1	143985908	143991188	PARP10	protein_coding
ENSG00000178685	ENST00000531707	8	-1	143985914	143986932	PARP10	protein_coding
ENSG00000178719	ENST00000313269	8	1	143990058	143993415	GRINA	protein_coding
ENSG00000178719	ENST00000529301	8	1	143990083	143992373	GRINA	protein_coding
ENSG00000178719	ENST00000395068	8	1	143990100	143993415	GRINA	protein_coding
ENSG00000178719	ENST00000530898	8	1	143990677	143991526	GRINA	protein_coding
ENSG00000178719	ENST00000534791	8	1	143991454	143992839	GRINA	protein_coding
ENSG00000178719	ENST00000533044	8	1	143991556	143992822	GRINA	protein_coding
ENSG00000178719	ENST00000527194	8	1	143991747	143993094	GRINA	protein_coding
ENSG00000186583	ENST00000377470	8	1	144012414	144047085	SPATC1	protein_coding
ENSG00000186583	ENST00000447830	8	1	144012426	144047025	SPATC1	protein_coding
ENSG00000178814	ENST00000618853	8	-1	144051266	144060703	OPLAH	protein_coding
ENSG00000178814	ENST00000567871	8	-1	144058887	144063965	OPLAH	protein_coding
ENSG00000178896	ENST00000316052	8	1	144078626	144080647	EXOSC4	protein_coding
ENSG00000178896	ENST00000525936	8	1	144078648	144080516	EXOSC4	protein_coding
ENSG00000178896	ENST00000527954	8	1	144079423	144080579	EXOSC4	protein_coding
ENSG00000197858	ENST00000355091	8	1	144082610	144086216	GPAA1	protein_coding
ENSG00000197858	ENST00000525087	8	1	144082614	144084747	GPAA1	protein_coding
ENSG00000197858	ENST00000361036	8	1	144082668	144086216	GPAA1	protein_coding
ENSG00000197858	ENST00000524418	8	1	144082686	144084339	GPAA1	protein_coding
ENSG00000197858	ENST00000530258	8	1	144082905	144083737	GPAA1	protein_coding
ENSG00000179091	ENST00000318911	8	1	144095027	144097525	CYC1	protein_coding
ENSG00000179526	ENST00000532536	8	-1	144098633	144099322	SHARPIN	protein_coding
ENSG00000179526	ENST00000398712	8	-1	144098637	144104190	SHARPIN	protein_coding
ENSG00000179632	ENST00000322428	8	1	144104499	144107611	MAF1	protein_coding
ENSG00000179632	ENST00000534585	8	1	144104512	144107611	MAF1	protein_coding
ENSG00000179632	ENST00000532522	8	1	144104975	144107217	MAF1	protein_coding
ENSG00000179632	ENST00000527572	8	1	144104978	144105995	MAF1	protein_coding
ENSG00000179632	ENST00000527058	8	1	144105083	144106881	MAF1	protein_coding
ENSG00000179632	ENST00000534811	8	1	144106601	144107392	MAF1	protein_coding
ENSG00000179698	ENST00000323662	8	1	144107726	144118315	WDR97	protein_coding
ENSG00000235173	ENST00000347708	8	1	144137769	144140843	HGH1	protein_coding
ENSG00000235173	ENST00000628266	8	1	144137836	144138364	HGH1	protein_coding
ENSG00000179832	ENST00000423230	8	1	144148036	144213467	MROH1	protein_coding
ENSG00000179832	ENST00000534366	8	1	144148645	144261809	MROH1	protein_coding
ENSG00000179832	ENST00000528919	8	1	144161025	144261927	MROH1	protein_coding
ENSG00000179832	ENST00000326134	8	1	144163770	144261940	MROH1	protein_coding
ENSG00000179832	ENST00000544576	8	1	144239112	144261925	MROH1	protein_coding
ENSG00000261236	ENST00000569669	8	-1	144262102	144291370	BOP1	protein_coding
ENSG00000261236	ENST00000569403	8	-1	144264342	144291370	BOP1	protein_coding
ENSG00000260428	ENST00000567180	8	1	144266560	144268481	SCX	protein_coding
ENSG00000185122	ENST00000400780	8	1	144291591	144314668	HSF1	protein_coding
ENSG00000185122	ENST00000528838	8	1	144291598	144314722	HSF1	protein_coding
ENSG00000185122	ENST00000533240	8	1	144292580	144311367	HSF1	protein_coding
ENSG00000185000	ENST00000528718	8	-1	144314584	144326910	DGAT1	protein_coding
ENSG00000185000	ENST00000332324	8	-1	144316325	144326910	DGAT1	protein_coding
ENSG00000261678	ENST00000569446	8	-1	144330565	144336281	SCRT1	protein_coding
ENSG00000261587	ENST00000565365	8	-1	144353228	144354914	TMEM249	protein_coding
ENSG00000261587	ENST00000562477	8	-1	144353314	144354845	TMEM249	protein_coding
ENSG00000185803	ENST00000524541	8	1	144354135	144359700	SLC52A2	protein_coding
ENSG00000182325	ENST00000455319	8	-1	144355431	144358472	FBXL6	protein_coding
ENSG00000182325	ENST00000331890	8	-1	144355431	144358512	FBXL6	protein_coding
ENSG00000185803	ENST00000530047	8	1	144358557	144361270	SLC52A2	protein_coding
ENSG00000185803	ENST00000527078	8	1	144358565	144361021	SLC52A2	protein_coding
ENSG00000185803	ENST00000526338	8	1	144358577	144360605	SLC52A2	protein_coding
ENSG00000185803	ENST00000402965	8	1	144358581	144361270	SLC52A2	protein_coding
ENSG00000185803	ENST00000534725	8	1	144358593	144360009	SLC52A2	protein_coding
ENSG00000185803	ENST00000329994	8	1	144358593	144361272	SLC52A2	protein_coding
ENSG00000185803	ENST00000532887	8	1	144358593	144361286	SLC52A2	protein_coding
ENSG00000185803	ENST00000526752	8	1	144358596	144361271	SLC52A2	protein_coding
ENSG00000185803	ENST00000643944	8	1	144358613	144361272	SLC52A2	protein_coding
ENSG00000173137	ENST00000308860	8	1	144374052	144393236	ADCK5	protein_coding
ENSG00000071894	ENST00000531727	8	-1	144393229	144394441	CPSF1	protein_coding
ENSG00000071894	ENST00000616140	8	-1	144393231	144409349	CPSF1	protein_coding
ENSG00000071894	ENST00000620219	8	-1	144393318	144409288	CPSF1	protein_coding
ENSG00000071894	ENST00000532935	8	-1	144393883	144394761	CPSF1	protein_coding
ENSG00000147804	ENST00000276833	8	-1	144412414	144416512	SLC39A4	protein_coding
ENSG00000147804	ENST00000301305	8	-1	144412414	144416895	SLC39A4	protein_coding
ENSG00000147804	ENST00000526658	8	-1	144414866	144416819	SLC39A4	protein_coding
ENSG00000160948	ENST00000292510	8	-1	144423601	144428563	VPS28	protein_coding
ENSG00000160948	ENST00000377348	8	-1	144423601	144428563	VPS28	protein_coding
ENSG00000160948	ENST00000526054	8	-1	144423617	144426983	VPS28	protein_coding
ENSG00000160948	ENST00000529182	8	-1	144423617	144426983	VPS28	protein_coding
ENSG00000160948	ENST00000533806	8	-1	144423864	144428548	VPS28	protein_coding
ENSG00000160948	ENST00000531032	8	-1	144424105	144428543	VPS28	protein_coding
ENSG00000160948	ENST00000530790	8	-1	144425718	144428544	VPS28	protein_coding
ENSG00000160949	ENST00000409379	8	-1	144428808	144444444	TONSL	protein_coding
ENSG00000160949	ENST00000613741	8	-1	144436605	144443347	TONSL	protein_coding
ENSG00000187954	ENST00000438911	8	-1	144449582	144465035	CYHR1	protein_coding
ENSG00000187954	ENST00000530374	8	-1	144449931	144462861	CYHR1	protein_coding
ENSG00000187954	ENST00000526887	8	-1	144450576	144465430	CYHR1	protein_coding
ENSG00000187954	ENST00000403000	8	-1	144463817	144465489	CYHR1	protein_coding
ENSG00000187954	ENST00000424149	8	-1	144463817	144465648	CYHR1	protein_coding
ENSG00000187954	ENST00000306145	8	-1	144463817	144465677	CYHR1	protein_coding
ENSG00000187954	ENST00000533764	8	-1	144464275	144465434	CYHR1	protein_coding
ENSG00000187954	ENST00000530637	8	-1	144464578	144465667	CYHR1	protein_coding
ENSG00000167702	ENST00000645548	8	1	144466043	144474202	KIFC2	protein_coding
ENSG00000167702	ENST00000642354	8	1	144466352	144473296	KIFC2	protein_coding
ENSG00000167702	ENST00000301332	8	1	144466355	144474115	KIFC2	protein_coding
ENSG00000160973	ENST00000377317	8	-1	144473412	144476335	FOXH1	protein_coding
