ENSG00000161980	ENST00000293860	16	-1	46407	53628	POLR3K	protein_coding
ENSG00000140950	ENST00000562447	16	-1	84495818	84504621	TLDC1	protein_coding
ENSG00000140950	ENST00000565765	16	-1	84497951	84504659	TLDC1	protein_coding
ENSG00000103187	ENST00000262428	16	-1	84565594	84618077	COTL1	protein_coding
ENSG00000103187	ENST00000564057	16	-1	84565659	84618059	COTL1	protein_coding
ENSG00000103187	ENST00000567786	16	-1	84616004	84617559	COTL1	protein_coding
ENSG00000135686	ENST00000564996	16	1	84648525	84662314	KLHL36	protein_coding
ENSG00000135686	ENST00000258157	16	1	84648535	84662314	KLHL36	protein_coding
ENSG00000135686	ENST00000567410	16	1	84648612	84657100	KLHL36	protein_coding
ENSG00000135686	ENST00000569472	16	1	84648922	84657154	KLHL36	protein_coding
ENSG00000135686	ENST00000565743	16	1	84648966	84656993	KLHL36	protein_coding
ENSG00000103194	ENST00000219473	16	1	84699978	84779581	USP10	protein_coding
ENSG00000103194	ENST00000563892	16	1	84699995	84760236	USP10	protein_coding
ENSG00000103194	ENST00000562283	16	1	84700004	84744923	USP10	protein_coding
ENSG00000103194	ENST00000570191	16	1	84700004	84779194	USP10	protein_coding
ENSG00000103194	ENST00000569038	16	1	84700029	84768270	USP10	protein_coding
ENSG00000103194	ENST00000570053	16	1	84700040	84768275	USP10	protein_coding
ENSG00000103194	ENST00000569925	16	1	84768265	84779306	USP10	protein_coding
ENSG00000103194	ENST00000567526	16	1	84768267	84778987	USP10	protein_coding
ENSG00000103196	ENST00000262424	16	1	84819984	84909510	CRISPLD2	protein_coding
ENSG00000103196	ENST00000566151	16	1	84819985	84838551	CRISPLD2	protein_coding
ENSG00000103196	ENST00000567845	16	1	84819991	84907112	CRISPLD2	protein_coding
ENSG00000103196	ENST00000564567	16	1	84820003	84880725	CRISPLD2	protein_coding
ENSG00000103196	ENST00000569090	16	1	84820005	84846150	CRISPLD2	protein_coding
ENSG00000103196	ENST00000563066	16	1	84842003	84873110	CRISPLD2	protein_coding
ENSG00000103196	ENST00000566789	16	1	84849217	84866993	CRISPLD2	protein_coding
ENSG00000153786	ENST00000313732	16	-1	84974181	85011535	ZDHHC7	protein_coding
ENSG00000153786	ENST00000564466	16	-1	84976213	85011502	ZDHHC7	protein_coding
ENSG00000153786	ENST00000566909	16	-1	84976496	84982117	ZDHHC7	protein_coding
ENSG00000153786	ENST00000569017	16	-1	84990333	85005010	ZDHHC7	protein_coding
ENSG00000135709	ENST00000258180	16	1	85027751	85094220	KIAA0513	protein_coding
ENSG00000135709	ENST00000538274	16	1	85027751	85094220	KIAA0513	protein_coding
ENSG00000135709	ENST00000566428	16	1	85063212	85094230	KIAA0513	protein_coding
ENSG00000135709	ENST00000567328	16	1	85066852	85079754	KIAA0513	protein_coding
ENSG00000135709	ENST00000562580	16	1	85077460	85088403	KIAA0513	protein_coding
ENSG00000135709	ENST00000562564	16	1	85078419	85088347	KIAA0513	protein_coding
ENSG00000153789	ENST00000539556	16	-1	85098358	85112508	FAM92B	protein_coding
ENSG00000153789	ENST00000618669	16	-1	85098370	85108071	FAM92B	protein_coding
ENSG00000153789	ENST00000629253	16	-1	85099127	85112390	FAM92B	protein_coding
ENSG00000131149	ENST00000637419	16	1	85169525	85634132	GSE1	protein_coding
ENSG00000131149	ENST00000635906	16	1	85555967	85654346	GSE1	protein_coding
ENSG00000131149	ENST00000405402	16	1	85611409	85673354	GSE1	protein_coding
ENSG00000131149	ENST00000411612	16	1	85613157	85655872	GSE1	protein_coding
ENSG00000131149	ENST00000253458	16	1	85613216	85676204	GSE1	protein_coding
ENSG00000131149	ENST00000393243	16	1	85613352	85676204	GSE1	protein_coding
ENSG00000131149	ENST00000412692	16	1	85654432	85676204	GSE1	protein_coding
ENSG00000131149	ENST00000438180	16	1	85663366	85672893	GSE1	protein_coding
ENSG00000131153	ENST00000253462	16	-1	85676198	85688999	GINS2	protein_coding
ENSG00000131153	ENST00000595355	16	-1	85678570	85688025	GINS2	protein_coding
ENSG00000131153	ENST00000596233	16	-1	85678623	85690073	GINS2	protein_coding
ENSG00000154102	ENST00000602719	16	-1	85690170	85751129	C16orf74	protein_coding
ENSG00000154102	ENST00000602583	16	-1	85707517	85710850	C16orf74	protein_coding
ENSG00000154102	ENST00000602675	16	-1	85707517	85750951	C16orf74	protein_coding
ENSG00000154102	ENST00000284245	16	-1	85707517	85751091	C16orf74	protein_coding
ENSG00000154102	ENST00000602914	16	-1	85707532	85751105	C16orf74	protein_coding
ENSG00000154102	ENST00000602766	16	-1	85707654	85751112	C16orf74	protein_coding
ENSG00000131148	ENST00000253457	16	-1	85778624	85799540	EMC8	protein_coding
ENSG00000131148	ENST00000435200	16	-1	85778624	85799608	EMC8	protein_coding
ENSG00000131143	ENST00000565078	16	1	85798633	85804992	COX4I1	protein_coding
ENSG00000131143	ENST00000568794	16	1	85799683	85806805	COX4I1	protein_coding
ENSG00000131143	ENST00000253452	16	1	85799684	85807002	COX4I1	protein_coding
ENSG00000131143	ENST00000562336	16	1	85799693	85807044	COX4I1	protein_coding
ENSG00000131143	ENST00000561569	16	1	85799697	85807002	COX4I1	protein_coding
ENSG00000131143	ENST00000566405	16	1	85799698	85806802	COX4I1	protein_coding
ENSG00000131143	ENST00000564903	16	1	85801202	85806968	COX4I1	protein_coding
ENSG00000140968	ENST00000268638	16	1	85898803	85922609	IRF8	protein_coding
ENSG00000140968	ENST00000565552	16	1	85899163	85903156	IRF8	protein_coding
ENSG00000140968	ENST00000563180	16	1	85902689	85909882	IRF8	protein_coding
ENSG00000140968	ENST00000564617	16	1	85902815	85913160	IRF8	protein_coding
ENSG00000140968	ENST00000564803	16	1	85902838	85918800	IRF8	protein_coding
ENSG00000140968	ENST00000566369	16	1	85908988	85922296	IRF8	protein_coding
ENSG00000140968	ENST00000569145	16	1	85913974	85918489	IRF8	protein_coding
ENSG00000140968	ENST00000562492	16	1	85914043	85921371	IRF8	protein_coding
ENSG00000140968	ENST00000569607	16	1	85914313	85921274	IRF8	protein_coding
ENSG00000103241	ENST00000262426	16	1	86510527	86515418	FOXF1	protein_coding
ENSG00000103248	ENST00000360900	16	-1	86530176	86555210	MTHFSD	protein_coding
ENSG00000103248	ENST00000546093	16	-1	86530833	86555235	MTHFSD	protein_coding
ENSG00000103248	ENST00000381214	16	-1	86531972	86555203	MTHFSD	protein_coding
ENSG00000103248	ENST00000543303	16	-1	86531972	86555203	MTHFSD	protein_coding
ENSG00000103248	ENST00000634347	16	-1	86531972	86555203	MTHFSD	protein_coding
ENSG00000103248	ENST00000562940	16	-1	86540720	86554749	MTHFSD	protein_coding
ENSG00000103248	ENST00000566469	16	-1	86541535	86554748	MTHFSD	protein_coding
ENSG00000103248	ENST00000569000	16	-1	86541739	86555235	MTHFSD	protein_coding
ENSG00000103248	ENST00000562994	16	-1	86542112	86555235	MTHFSD	protein_coding
ENSG00000103248	ENST00000561522	16	-1	86542117	86555235	MTHFSD	protein_coding
ENSG00000103248	ENST00000564364	16	-1	86546605	86555154	MTHFSD	protein_coding
ENSG00000103248	ENST00000568037	16	-1	86547146	86555178	MTHFSD	protein_coding
ENSG00000103248	ENST00000561989	16	-1	86548067	86555169	MTHFSD	protein_coding
ENSG00000103248	ENST00000565482	16	-1	86548488	86555021	MTHFSD	protein_coding
ENSG00000176692	ENST00000649859	16	1	86566829	86569728	FOXC2	protein_coding
ENSG00000176692	ENST00000320354	16	1	86567251	86569728	FOXC2	protein_coding
ENSG00000176678	ENST00000593625	16	1	86576368	86579066	FOXL1	protein_coding
ENSG00000176678	ENST00000320241	16	1	86578506	86582160	FOXL1	protein_coding
ENSG00000260456	ENST00000618367	16	-1	87302801	87317420	C16orf95	protein_coding
ENSG00000260456	ENST00000253461	16	-1	87302814	87317416	C16orf95	protein_coding
ENSG00000131152	ENST00000568879	16	-1	87302876	87334273	AC010531.1	protein_coding
ENSG00000260456	ENST00000567970	16	-1	87302884	87317380	C16orf95	protein_coding
ENSG00000103264	ENST00000311635	16	-1	87326987	87383757	FBXO31	protein_coding
ENSG00000103264	ENST00000618298	16	-1	87330811	87389850	FBXO31	protein_coding
ENSG00000103264	ENST00000636077	16	-1	87343686	87383748	FBXO31	protein_coding
ENSG00000140941	ENST00000268607	16	1	87391800	87404779	MAP1LC3B	protein_coding
ENSG00000140941	ENST00000565788	16	1	87392334	87402609	MAP1LC3B	protein_coding
ENSG00000140948	ENST00000268616	16	-1	87406246	87492045	ZCCHC14	protein_coding
ENSG00000140948	ENST00000561928	16	-1	87411412	87433134	ZCCHC14	protein_coding
ENSG00000154118	ENST00000284262	16	1	87602905	87698156	JPH3	protein_coding
ENSG00000104731	ENST00000446344	16	-1	87698148	87702591	KLHDC4	protein_coding
ENSG00000104731	ENST00000353170	16	-1	87707812	87765899	KLHDC4	protein_coding
ENSG00000104731	ENST00000347925	16	-1	87707812	87765976	KLHDC4	protein_coding
ENSG00000104731	ENST00000270583	16	-1	87707813	87765949	KLHDC4	protein_coding
ENSG00000104731	ENST00000622456	16	-1	87707914	87765992	KLHDC4	protein_coding
ENSG00000104731	ENST00000562261	16	-1	87709438	87765951	KLHDC4	protein_coding
ENSG00000104731	ENST00000561825	16	-1	87748799	87765931	KLHDC4	protein_coding
ENSG00000103257	ENST00000565644	16	-1	87830023	87863639	SLC7A5	protein_coding
ENSG00000103257	ENST00000261622	16	-1	87830023	87869488	SLC7A5	protein_coding
ENSG00000174990	ENST00000309893	16	-1	87881546	87936516	CA5A	protein_coding
ENSG00000174990	ENST00000649158	16	-1	87881546	87936580	CA5A	protein_coding
ENSG00000174990	ENST00000648177	16	-1	87881549	87936580	CA5A	protein_coding
ENSG00000174990	ENST00000649794	16	-1	87888018	87936479	CA5A	protein_coding
ENSG00000172530	ENST00000423252	16	1	87950436	87981049	BANP	protein_coding
ENSG00000172530	ENST00000439677	16	1	87951432	88018455	BANP	protein_coding
ENSG00000172530	ENST00000286122	16	1	87951432	88077317	BANP	protein_coding
ENSG00000172530	ENST00000454563	16	1	87951434	87981102	BANP	protein_coding
ENSG00000172530	ENST00000479780	16	1	87951434	88076661	BANP	protein_coding
ENSG00000172530	ENST00000393208	16	1	87951434	88077318	BANP	protein_coding
ENSG00000172530	ENST00000412691	16	1	87951445	87984251	BANP	protein_coding
ENSG00000172530	ENST00000626016	16	1	87951479	88077206	BANP	protein_coding
ENSG00000172530	ENST00000355022	16	1	87951487	88077318	BANP	protein_coding
ENSG00000172530	ENST00000436970	16	1	87959871	88004301	BANP	protein_coding
ENSG00000172530	ENST00000538234	16	1	87959871	88077315	BANP	protein_coding
ENSG00000172530	ENST00000436274	16	1	87963379	87984182	BANP	protein_coding
ENSG00000172530	ENST00000456902	16	1	87966703	87984254	BANP	protein_coding
ENSG00000172530	ENST00000393207	16	1	87970018	88077318	BANP	protein_coding
ENSG00000225614	ENST00000565624	16	1	88427471	88440749	ZNF469	protein_coding
ENSG00000225614	ENST00000437464	16	1	88427471	88440757	ZNF469	protein_coding
ENSG00000179588	ENST00000319555	16	1	88453317	88537016	ZFPM1	protein_coding
ENSG00000179588	ENST00000569086	16	1	88453625	88516551	ZFPM1	protein_coding
ENSG00000179588	ENST00000563351	16	1	88453627	88516629	ZFPM1	protein_coding
ENSG00000179588	ENST00000562437	16	1	88453627	88516646	ZFPM1	protein_coding
ENSG00000158545	ENST00000301011	16	1	88570381	88631966	ZC3H18	protein_coding
ENSG00000158545	ENST00000452588	16	1	88570403	88631398	ZC3H18	protein_coding
ENSG00000158545	ENST00000569435	16	1	88570478	88599802	ZC3H18	protein_coding
ENSG00000158545	ENST00000567085	16	1	88586617	88623270	ZC3H18	protein_coding
ENSG00000158545	ENST00000564341	16	1	88624043	88631847	ZC3H18	protein_coding
ENSG00000158545	ENST00000565583	16	1	88627922	88631930	ZC3H18	protein_coding
ENSG00000124391	ENST00000244241	16	1	88638593	88640473	IL17C	protein_coding
ENSG00000051523	ENST00000261623	16	-1	88643283	88651152	CYBA	protein_coding
ENSG00000051523	ENST00000565588	16	-1	88643514	88646825	CYBA	protein_coding
ENSG00000051523	ENST00000566229	16	-1	88643540	88650314	CYBA	protein_coding
ENSG00000051523	ENST00000567174	16	-1	88644742	88651041	CYBA	protein_coding
ENSG00000051523	ENST00000569359	16	-1	88645087	88651030	CYBA	protein_coding
ENSG00000051523	ENST00000568278	16	-1	88646132	88651015	CYBA	protein_coding
ENSG00000167508	ENST00000301012	16	-1	88651935	88663110	MVD	protein_coding
ENSG00000167508	ENST00000569177	16	-1	88655385	88663137	MVD	protein_coding
ENSG00000185669	ENST00000332281	16	-1	88677682	88686493	SNAI3	protein_coding
ENSG00000158717	ENST00000312838	16	-1	88696495	88706421	RNF166	protein_coding
ENSG00000158717	ENST00000567408	16	-1	88696499	88699706	RNF166	protein_coding
ENSG00000158717	ENST00000562544	16	-1	88696499	88706262	RNF166	protein_coding
ENSG00000158717	ENST00000537718	16	-1	88696502	88700603	RNF166	protein_coding
ENSG00000158717	ENST00000541206	16	-1	88696536	88703617	RNF166	protein_coding
ENSG00000158717	ENST00000568683	16	-1	88697394	88700056	RNF166	protein_coding
ENSG00000158717	ENST00000567844	16	-1	88697479	88706398	RNF166	protein_coding
ENSG00000174177	ENST00000453996	16	1	88706463	88715386	CTU2	protein_coding
ENSG00000174177	ENST00000312060	16	1	88706483	88715386	CTU2	protein_coding
ENSG00000174177	ENST00000567949	16	1	88706522	88715386	CTU2	protein_coding
ENSG00000174177	ENST00000564921	16	1	88706589	88712382	CTU2	protein_coding
ENSG00000174177	ENST00000567316	16	1	88714682	88715376	CTU2	protein_coding
ENSG00000103335	ENST00000301015	16	-1	88715338	88785220	PIEZO1	protein_coding
ENSG00000103335	ENST00000518793	16	-1	88715346	88716277	PIEZO1	protein_coding
ENSG00000103335	ENST00000327397	16	-1	88715491	88717611	PIEZO1	protein_coding
ENSG00000103335	ENST00000466823	16	-1	88717715	88720258	PIEZO1	protein_coding
ENSG00000103335	ENST00000474606	16	-1	88722982	88726344	PIEZO1	protein_coding
ENSG00000167513	ENST00000301019	16	1	88803213	88809258	CDT1	protein_coding
ENSG00000167513	ENST00000569140	16	1	88805768	88807342	CDT1	protein_coding
ENSG00000198931	ENST00000378364	16	-1	88809339	88811944	APRT	protein_coding
ENSG00000198931	ENST00000567713	16	-1	88809411	88811923	APRT	protein_coding
ENSG00000198931	ENST00000426324	16	-1	88809469	88811925	APRT	protein_coding
ENSG00000198931	ENST00000563655	16	-1	88809472	88811920	APRT	protein_coding
ENSG00000198931	ENST00000569616	16	-1	88809518	88811897	APRT	protein_coding
ENSG00000141012	ENST00000268695	16	-1	88813734	88856966	GALNS	protein_coding
ENSG00000141012	ENST00000562831	16	-1	88835755	88856575	GALNS	protein_coding
ENSG00000141012	ENST00000568311	16	-1	88855128	88856970	GALNS	protein_coding
ENSG00000141012	ENST00000569433	16	-1	88855753	88856931	GALNS	protein_coding
ENSG00000167515	ENST00000564365	16	1	88856220	88861415	TRAPPC2L	protein_coding
ENSG00000167515	ENST00000567895	16	1	88857086	88861351	TRAPPC2L	protein_coding
ENSG00000167515	ENST00000301021	16	1	88857086	88862686	TRAPPC2L	protein_coding
ENSG00000167515	ENST00000625770	16	1	88857098	88859368	TRAPPC2L	protein_coding
ENSG00000167515	ENST00000565504	16	1	88857127	88862676	TRAPPC2L	protein_coding
ENSG00000167515	ENST00000567312	16	1	88857135	88861112	TRAPPC2L	protein_coding
ENSG00000167515	ENST00000568583	16	1	88857141	88861309	TRAPPC2L	protein_coding
ENSG00000167515	ENST00000561840	16	1	88857168	88861049	TRAPPC2L	protein_coding
ENSG00000205022	ENST00000419291	16	-1	88863333	88866618	PABPN1L	protein_coding
ENSG00000205022	ENST00000411789	16	-1	88863686	88866660	PABPN1L	protein_coding
ENSG00000205022	ENST00000547152	16	-1	88863686	88866660	PABPN1L	protein_coding
ENSG00000129993	ENST00000327483	16	-1	88874858	88941198	CBFA2T3	protein_coding
ENSG00000129993	ENST00000268679	16	-1	88874858	88977204	CBFA2T3	protein_coding
ENSG00000129993	ENST00000569464	16	-1	88881112	88941809	CBFA2T3	protein_coding
ENSG00000129993	ENST00000569443	16	-1	88892244	88941844	CBFA2T3	protein_coding
ENSG00000129993	ENST00000562719	16	-1	88892285	88902515	CBFA2T3	protein_coding
ENSG00000129993	ENST00000563640	16	-1	88892399	88977080	CBFA2T3	protein_coding
ENSG00000129993	ENST00000564416	16	-1	88898088	88941200	CBFA2T3	protein_coding
ENSG00000129993	ENST00000570046	16	-1	88901558	88957775	CBFA2T3	protein_coding
ENSG00000176715	ENST00000537895	16	1	89088375	89114473	ACSF3	protein_coding
ENSG00000176715	ENST00000317447	16	1	89093809	89155763	ACSF3	protein_coding
ENSG00000176715	ENST00000614302	16	1	89093809	89155846	ACSF3	protein_coding
ENSG00000176715	ENST00000537290	16	1	89093855	89102648	ACSF3	protein_coding
ENSG00000176715	ENST00000540697	16	1	89093868	89133262	ACSF3	protein_coding
ENSG00000176715	ENST00000406948	16	1	89093883	89154589	ACSF3	protein_coding
ENSG00000176715	ENST00000378345	16	1	89093898	89154588	ACSF3	protein_coding
ENSG00000176715	ENST00000541755	16	1	89093904	89100767	ACSF3	protein_coding
ENSG00000176715	ENST00000544543	16	1	89102352	89145400	ACSF3	protein_coding
ENSG00000176715	ENST00000538340	16	1	89102613	89122392	ACSF3	protein_coding
ENSG00000176715	ENST00000543676	16	1	89102696	89122832	ACSF3	protein_coding
ENSG00000176715	ENST00000535176	16	1	89145950	89151348	ACSF3	protein_coding
ENSG00000129910	ENST00000289746	16	1	89171767	89195492	CDH15	protein_coding
ENSG00000259803	ENST00000614943	16	-1	89195761	89200121	SLC22A31	protein_coding
ENSG00000259803	ENST00000562855	16	-1	89195761	89201664	SLC22A31	protein_coding
ENSG00000170100	ENST00000433976	16	1	89217703	89229557	ZNF778	protein_coding
ENSG00000170100	ENST00000564906	16	1	89217710	89223282	ZNF778	protein_coding
ENSG00000170100	ENST00000620195	16	1	89217710	89237071	ZNF778	protein_coding
ENSG00000170100	ENST00000306502	16	1	89221076	89228714	ZNF778	protein_coding
ENSG00000167522	ENST00000301030	16	-1	89267619	89490561	ANKRD11	protein_coding
ENSG00000167522	ENST00000378330	16	-1	89267630	89490320	ANKRD11	protein_coding
ENSG00000167522	ENST00000644285	16	-1	89267701	89317019	ANKRD11	protein_coding
ENSG00000167522	ENST00000642600	16	-1	89268122	89490479	ANKRD11	protein_coding
ENSG00000167522	ENST00000642443	16	-1	89283333	89418305	ANKRD11	protein_coding
ENSG00000167522	ENST00000613312	16	-1	89285175	89490318	ANKRD11	protein_coding
ENSG00000167522	ENST00000644784	16	-1	89286669	89418364	ANKRD11	protein_coding
ENSG00000167522	ENST00000642695	16	-1	89286673	89490302	ANKRD11	protein_coding
ENSG00000167522	ENST00000646838	16	-1	89286743	89343823	ANKRD11	protein_coding
ENSG00000167522	ENST00000642333	16	-1	89287651	89373485	ANKRD11	protein_coding
ENSG00000167522	ENST00000646975	16	-1	89287993	89490274	ANKRD11	protein_coding
ENSG00000167522	ENST00000646166	16	-1	89291038	89490293	ANKRD11	protein_coding
ENSG00000167522	ENST00000647213	16	-1	89291707	89490320	ANKRD11	protein_coding
ENSG00000167522	ENST00000567736	16	-1	89298868	89320356	ANKRD11	protein_coding
ENSG00000167522	ENST00000645664	16	-1	89300120	89316998	ANKRD11	protein_coding
ENSG00000167522	ENST00000647238	16	-1	89300236	89418368	ANKRD11	protein_coding
ENSG00000167522	ENST00000563291	16	-1	89300696	89328986	ANKRD11	protein_coding
ENSG00000167522	ENST00000566858	16	-1	89300766	89339970	ANKRD11	protein_coding
ENSG00000167522	ENST00000644045	16	-1	89301324	89490319	ANKRD11	protein_coding
ENSG00000197912	ENST00000647079	16	1	89490917	89557748	SPG7	protein_coding
ENSG00000197912	ENST00000646303	16	1	89507502	89557748	SPG7	protein_coding
ENSG00000197912	ENST00000645818	16	1	89508122	89557768	SPG7	protein_coding
ENSG00000197912	ENST00000643649	16	1	89508367	89557272	SPG7	protein_coding
ENSG00000197912	ENST00000643307	16	1	89508393	89537226	SPG7	protein_coding
ENSG00000197912	ENST00000566371	16	1	89508394	89530780	SPG7	protein_coding
ENSG00000197912	ENST00000645897	16	1	89508397	89557739	SPG7	protein_coding
ENSG00000197912	ENST00000644781	16	1	89508403	89557747	SPG7	protein_coding
ENSG00000197912	ENST00000645063	16	1	89508403	89557748	SPG7	protein_coding
ENSG00000197912	ENST00000646716	16	1	89508410	89557701	SPG7	protein_coding
