ENSG00000268320	ENST00000595228	17	1	137526	139067	SCGB1C2	protein_coding
ENSG00000170190	ENST00000584207	17	1	75090162	75100182	SLC16A5	protein_coding
ENSG00000170190	ENST00000538213	17	1	75093287	75104410	SLC16A5	protein_coding
ENSG00000170190	ENST00000584118	17	1	75093356	75100371	SLC16A5	protein_coding
ENSG00000125449	ENST00000581078	17	1	75109952	75129170	ARMC7	protein_coding
ENSG00000125449	ENST00000582136	17	1	75109978	75114826	ARMC7	protein_coding
ENSG00000125449	ENST00000245543	17	1	75109987	75130265	ARMC7	protein_coding
ENSG00000125449	ENST00000584947	17	1	75110181	75114830	ARMC7	protein_coding
ENSG00000125458	ENST00000582160	17	-1	75130225	75131446	NT5C	protein_coding
ENSG00000125458	ENST00000245552	17	-1	75130228	75131795	NT5C	protein_coding
ENSG00000125458	ENST00000578407	17	-1	75130230	75131683	NT5C	protein_coding
ENSG00000125458	ENST00000580423	17	-1	75130332	75131258	NT5C	protein_coding
ENSG00000125458	ENST00000582170	17	-1	75130473	75131744	NT5C	protein_coding
ENSG00000125458	ENST00000578337	17	-1	75130568	75131321	NT5C	protein_coding
ENSG00000189159	ENST00000476258	17	-1	75135248	75154243	JPT1	protein_coding
ENSG00000189159	ENST00000409753	17	-1	75135248	75154683	JPT1	protein_coding
ENSG00000189159	ENST00000482348	17	-1	75135286	75153293	JPT1	protein_coding
ENSG00000189159	ENST00000356033	17	-1	75135307	75154675	JPT1	protein_coding
ENSG00000189159	ENST00000470924	17	-1	75135886	75153866	JPT1	protein_coding
ENSG00000189159	ENST00000481647	17	-1	75135992	75153826	JPT1	protein_coding
ENSG00000189159	ENST00000580380	17	-1	75136148	75168281	JPT1	protein_coding
ENSG00000189159	ENST00000581874	17	-1	75136201	75154512	JPT1	protein_coding
ENSG00000188612	ENST00000420826	17	-1	75165586	75182983	SUMO2	protein_coding
ENSG00000188612	ENST00000314523	17	-1	75167868	75182956	SUMO2	protein_coding
ENSG00000188612	ENST00000578238	17	-1	75168298	75182563	SUMO2	protein_coding
ENSG00000125450	ENST00000583569	17	1	75205659	75215775	NUP85	protein_coding
ENSG00000125450	ENST00000245544	17	1	75205691	75235758	NUP85	protein_coding
ENSG00000125450	ENST00000579324	17	1	75205707	75235757	NUP85	protein_coding
ENSG00000125450	ENST00000579298	17	1	75205720	75235691	NUP85	protein_coding
ENSG00000125450	ENST00000583877	17	1	75218208	75226157	NUP85	protein_coding
ENSG00000125450	ENST00000579557	17	1	75225103	75232952	NUP85	protein_coding
ENSG00000125450	ENST00000583070	17	1	75225391	75235152	NUP85	protein_coding
ENSG00000125450	ENST00000540768	17	1	75228161	75235757	NUP85	protein_coding
ENSG00000125450	ENST00000579900	17	1	75233125	75235758	NUP85	protein_coding
ENSG00000125450	ENST00000579838	17	1	75234704	75235757	NUP85	protein_coding
ENSG00000125447	ENST00000538886	17	-1	75236599	75261600	GGA3	protein_coding
ENSG00000125447	ENST00000537686	17	-1	75236599	75261804	GGA3	protein_coding
ENSG00000125447	ENST00000578348	17	-1	75237284	75262361	GGA3	protein_coding
ENSG00000125447	ENST00000582486	17	-1	75237427	75262361	GGA3	protein_coding
ENSG00000125447	ENST00000583282	17	-1	75237526	75239081	GGA3	protein_coding
ENSG00000125447	ENST00000582717	17	-1	75238238	75262363	GGA3	protein_coding
ENSG00000125447	ENST00000580799	17	-1	75241669	75261593	GGA3	protein_coding
ENSG00000125447	ENST00000579743	17	-1	75243517	75262358	GGA3	protein_coding
ENSG00000125445	ENST00000579761	17	1	75261674	75264490	MRPS7	protein_coding
ENSG00000125445	ENST00000245539	17	1	75261674	75266373	MRPS7	protein_coding
ENSG00000125445	ENST00000579002	17	1	75261912	75266330	MRPS7	protein_coding
ENSG00000125445	ENST00000581993	17	1	75262626	75266363	MRPS7	protein_coding
ENSG00000125445	ENST00000584678	17	1	75262673	75266373	MRPS7	protein_coding
ENSG00000125457	ENST00000325102	17	-1	75266228	75271218	MIF4GD	protein_coding
ENSG00000125457	ENST00000618645	17	-1	75266232	75270248	MIF4GD	protein_coding
ENSG00000125457	ENST00000245551	17	-1	75266233	75271173	MIF4GD	protein_coding
ENSG00000125457	ENST00000579297	17	-1	75266247	75271227	MIF4GD	protein_coding
ENSG00000125457	ENST00000577542	17	-1	75266264	75271155	MIF4GD	protein_coding
ENSG00000125457	ENST00000580571	17	-1	75266435	75271227	MIF4GD	protein_coding
ENSG00000125457	ENST00000649805	17	-1	75266512	75271211	MIF4GD	protein_coding
ENSG00000125457	ENST00000579119	17	-1	75266672	75270227	MIF4GD	protein_coding
ENSG00000125457	ENST00000578305	17	-1	75266681	75271200	MIF4GD	protein_coding
ENSG00000125457	ENST00000580717	17	-1	75266795	75271133	MIF4GD	protein_coding
ENSG00000125457	ENST00000579612	17	-1	75266933	75271170	MIF4GD	protein_coding
ENSG00000125457	ENST00000579194	17	-1	75267751	75270619	MIF4GD	protein_coding
ENSG00000125457	ENST00000581777	17	-1	75267824	75270621	MIF4GD	protein_coding
ENSG00000125454	ENST00000375261	17	-1	75272981	75289449	SLC25A19	protein_coding
ENSG00000125454	ENST00000582822	17	-1	75272992	75286723	SLC25A19	protein_coding
ENSG00000125454	ENST00000416858	17	-1	75272992	75289390	SLC25A19	protein_coding
ENSG00000125454	ENST00000402418	17	-1	75272993	75287674	SLC25A19	protein_coding
ENSG00000125454	ENST00000442286	17	-1	75272993	75289390	SLC25A19	protein_coding
ENSG00000125454	ENST00000320362	17	-1	75272993	75289433	SLC25A19	protein_coding
ENSG00000125454	ENST00000580994	17	-1	75273030	75289411	SLC25A19	protein_coding
ENSG00000125454	ENST00000583332	17	-1	75273551	75289386	SLC25A19	protein_coding
ENSG00000125454	ENST00000580273	17	-1	75278238	75289510	SLC25A19	protein_coding
ENSG00000125454	ENST00000579207	17	-1	75283423	75289372	SLC25A19	protein_coding
ENSG00000125454	ENST00000580151	17	-1	75283429	75289406	SLC25A19	protein_coding
ENSG00000125454	ENST00000581988	17	-1	75283565	75289360	SLC25A19	protein_coding
ENSG00000125454	ENST00000582778	17	-1	75286335	75289212	SLC25A19	protein_coding
ENSG00000125454	ENST00000584438	17	-1	75286647	75289422	SLC25A19	protein_coding
ENSG00000177885	ENST00000581959	17	-1	75318076	75321753	GRB2	protein_coding
ENSG00000177885	ENST00000392563	17	-1	75318076	75393656	GRB2	protein_coding
ENSG00000177885	ENST00000392564	17	-1	75318076	75393864	GRB2	protein_coding
ENSG00000177885	ENST00000392562	17	-1	75318076	75405486	GRB2	protein_coding
ENSG00000177885	ENST00000316804	17	-1	75318076	75405653	GRB2	protein_coding
ENSG00000177885	ENST00000316615	17	-1	75318076	75405709	GRB2	protein_coding
ENSG00000177885	ENST00000578961	17	-1	75320341	75393803	GRB2	protein_coding
ENSG00000177885	ENST00000582582	17	-1	75321795	75394033	GRB2	protein_coding
ENSG00000177728	ENST00000577380	17	1	75441159	75486380	TMEM94	protein_coding
ENSG00000177728	ENST00000314256	17	1	75456464	75500082	TMEM94	protein_coding
ENSG00000177728	ENST00000582186	17	1	75456641	75486339	TMEM94	protein_coding
ENSG00000177728	ENST00000582455	17	1	75456650	75485898	TMEM94	protein_coding
ENSG00000177728	ENST00000581252	17	1	75456650	75491379	TMEM94	protein_coding
ENSG00000177728	ENST00000579208	17	1	75456650	75499645	TMEM94	protein_coding
ENSG00000177728	ENST00000581519	17	1	75459707	75486392	TMEM94	protein_coding
ENSG00000177728	ENST00000375248	17	1	75476498	75499744	TMEM94	protein_coding
ENSG00000177728	ENST00000580918	17	1	75491049	75492762	TMEM94	protein_coding
ENSG00000177728	ENST00000578853	17	1	75491377	75493769	TMEM94	protein_coding
ENSG00000177728	ENST00000577247	17	1	75496334	75499368	TMEM94	protein_coding
ENSG00000177728	ENST00000584694	17	1	75497166	75499073	TMEM94	protein_coding
ENSG00000177728	ENST00000577245	17	1	75497803	75498720	TMEM94	protein_coding
ENSG00000177303	ENST00000321617	17	-1	75500261	75515583	CASKIN2	protein_coding
ENSG00000177303	ENST00000433559	17	-1	75500809	75509888	CASKIN2	protein_coding
ENSG00000177303	ENST00000581870	17	-1	75505319	75515440	CASKIN2	protein_coding
ENSG00000177303	ENST00000580075	17	-1	75513728	75515260	CASKIN2	protein_coding
ENSG00000182173	ENST00000434205	17	1	75516060	75519047	TSEN54	protein_coding
ENSG00000182173	ENST00000333213	17	1	75516525	75524739	TSEN54	protein_coding
ENSG00000182173	ENST00000545228	17	1	75521993	75524693	TSEN54	protein_coding
ENSG00000073350	ENST00000580578	17	1	75525080	75559332	LLGL2	protein_coding
ENSG00000073350	ENST00000167462	17	1	75525726	75575208	LLGL2	protein_coding
ENSG00000073350	ENST00000375227	17	1	75525732	75564721	LLGL2	protein_coding
ENSG00000073350	ENST00000392550	17	1	75525739	75575207	LLGL2	protein_coding
ENSG00000073350	ENST00000578363	17	1	75525779	75564723	LLGL2	protein_coding
ENSG00000073350	ENST00000579392	17	1	75525789	75558566	LLGL2	protein_coding
ENSG00000073350	ENST00000577200	17	1	75532493	75574906	LLGL2	protein_coding
ENSG00000073350	ENST00000578536	17	1	75542635	75558572	LLGL2	protein_coding
ENSG00000073350	ENST00000580925	17	1	75543154	75556089	LLGL2	protein_coding
ENSG00000073350	ENST00000581713	17	1	75543261	75559299	LLGL2	protein_coding
ENSG00000073350	ENST00000583658	17	1	75546148	75559345	LLGL2	protein_coding
ENSG00000266714	ENST00000645453	17	1	75588058	75591712	MYO15B	protein_coding
ENSG00000266714	ENST00000610510	17	1	75588058	75626484	MYO15B	protein_coding
ENSG00000266714	ENST00000633867	17	1	75596390	75626121	MYO15B	protein_coding
ENSG00000266714	ENST00000584762	17	1	75596490	75601500	MYO15B	protein_coding
ENSG00000266714	ENST00000583560	17	1	75602517	75610933	MYO15B	protein_coding
ENSG00000266714	ENST00000642007	17	1	75610699	75626484	MYO15B	protein_coding
ENSG00000266714	ENST00000583140	17	1	75619879	75620921	MYO15B	protein_coding
ENSG00000266714	ENST00000578220	17	1	75621075	75624897	MYO15B	protein_coding
ENSG00000108469	ENST00000423245	17	-1	75626854	75667142	RECQL5	protein_coding
ENSG00000108469	ENST00000317905	17	-1	75626854	75667189	RECQL5	protein_coding
ENSG00000108469	ENST00000581825	17	-1	75626910	75629095	RECQL5	protein_coding
ENSG00000108469	ENST00000582548	17	-1	75628397	75629442	RECQL5	protein_coding
ENSG00000108469	ENST00000580707	17	-1	75629318	75639940	RECQL5	protein_coding
ENSG00000108469	ENST00000578201	17	-1	75631457	75667088	RECQL5	protein_coding
ENSG00000204323	ENST00000375215	17	1	75633434	75641404	SMIM5	protein_coding
ENSG00000204323	ENST00000537494	17	1	75636595	75641400	SMIM5	protein_coding
ENSG00000259120	ENST00000556126	17	1	75646243	75647975	SMIM6	protein_coding
ENSG00000259120	ENST00000579469	17	1	75646437	75647977	SMIM6	protein_coding
ENSG00000108469	ENST00000420326	17	-1	75648865	75667189	RECQL5	protein_coding
ENSG00000108469	ENST00000340830	17	-1	75650359	75667189	RECQL5	protein_coding
ENSG00000108469	ENST00000584999	17	-1	75650362	75667173	RECQL5	protein_coding
ENSG00000108469	ENST00000580078	17	-1	75651095	75662960	RECQL5	protein_coding
ENSG00000161526	ENST00000584667	17	1	75667116	75708059	SAP30BP	protein_coding
ENSG00000161526	ENST00000355423	17	1	75667346	75708054	SAP30BP	protein_coding
ENSG00000161526	ENST00000583536	17	1	75667426	75706545	SAP30BP	protein_coding
ENSG00000161526	ENST00000578909	17	1	75668516	75700259	SAP30BP	protein_coding
ENSG00000161526	ENST00000584240	17	1	75692044	75704768	SAP30BP	protein_coding
ENSG00000161526	ENST00000583063	17	1	75692546	75704814	SAP30BP	protein_coding
ENSG00000132470	ENST00000579662	17	1	75721328	75757604	ITGB4	protein_coding
ENSG00000132470	ENST00000200181	17	1	75721436	75757818	ITGB4	protein_coding
ENSG00000132470	ENST00000450894	17	1	75721497	75757815	ITGB4	protein_coding
ENSG00000132470	ENST00000449880	17	1	75724696	75757818	ITGB4	protein_coding
ENSG00000132470	ENST00000582629	17	1	75727801	75757818	ITGB4	protein_coding
ENSG00000108479	ENST00000225614	17	-1	75751594	75765236	GALK1	protein_coding
ENSG00000132470	ENST00000584939	17	1	75754618	75757002	ITGB4	protein_coding
ENSG00000132470	ENST00000578318	17	1	75757039	75757818	ITGB4	protein_coding
ENSG00000108479	ENST00000592997	17	-1	75757894	75763090	GALK1	protein_coding
ENSG00000108479	ENST00000588479	17	-1	75757944	75765711	GALK1	protein_coding
ENSG00000132475	ENST00000254810	17	-1	75776434	75779779	H3F3B	protein_coding
ENSG00000132475	ENST00000592643	17	-1	75778250	75779758	H3F3B	protein_coding
ENSG00000132475	ENST00000591890	17	-1	75778325	75779759	H3F3B	protein_coding
ENSG00000132475	ENST00000587560	17	-1	75778567	75779286	H3F3B	protein_coding
ENSG00000132475	ENST00000589599	17	-1	75778574	75779780	H3F3B	protein_coding
ENSG00000132475	ENST00000586607	17	-1	75778576	75785486	H3F3B	protein_coding
ENSG00000132475	ENST00000586270	17	-1	75778610	75779603	H3F3B	protein_coding
ENSG00000132475	ENST00000587171	17	-1	75778638	75779778	H3F3B	protein_coding
ENSG00000132478	ENST00000589666	17	1	75784771	75825799	UNK	protein_coding
ENSG00000132478	ENST00000587258	17	1	75819739	75824329	UNK	protein_coding
ENSG00000092929	ENST00000589670	17	-1	75827225	75830147	UNC13D	protein_coding
ENSG00000092929	ENST00000207549	17	-1	75827225	75844717	UNC13D	protein_coding
ENSG00000092929	ENST00000412096	17	-1	75827264	75844350	UNC13D	protein_coding
ENSG00000092929	ENST00000586147	17	-1	75835419	75844360	UNC13D	protein_coding
ENSG00000092929	ENST00000592386	17	-1	75840018	75844334	UNC13D	protein_coding
ENSG00000092929	ENST00000590762	17	-1	75840225	75843769	UNC13D	protein_coding
ENSG00000092929	ENST00000586108	17	-1	75842493	75844552	UNC13D	protein_coding
ENSG00000132471	ENST00000254806	17	-1	75845699	75855420	WBP2	protein_coding
ENSG00000132471	ENST00000626827	17	-1	75845699	75855420	WBP2	protein_coding
ENSG00000132471	ENST00000585462	17	-1	75845709	75855322	WBP2	protein_coding
ENSG00000132471	ENST00000591399	17	-1	75845720	75856507	WBP2	protein_coding
ENSG00000132471	ENST00000590221	17	-1	75845772	75855306	WBP2	protein_coding
ENSG00000132471	ENST00000586257	17	-1	75845837	75848662	WBP2	protein_coding
ENSG00000132471	ENST00000433525	17	-1	75846495	75855335	WBP2	protein_coding
ENSG00000132471	ENST00000589642	17	-1	75847487	75855204	WBP2	protein_coding
ENSG00000132471	ENST00000587374	17	-1	75847560	75855316	WBP2	protein_coding
ENSG00000132471	ENST00000593002	17	-1	75847575	75855225	WBP2	protein_coding
ENSG00000132481	ENST00000254816	17	-1	75874161	75878575	TRIM47	protein_coding
ENSG00000132481	ENST00000585333	17	-1	75874164	75874892	TRIM47	protein_coding
ENSG00000132481	ENST00000586495	17	-1	75876435	75877264	TRIM47	protein_coding
ENSG00000141569	ENST00000591668	17	-1	75880335	75892303	TRIM65	protein_coding
ENSG00000141569	ENST00000592642	17	-1	75880444	75892149	TRIM65	protein_coding
ENSG00000141569	ENST00000269383	17	-1	75888960	75897003	TRIM65	protein_coding
ENSG00000141569	ENST00000543309	17	-1	75891023	75896558	TRIM65	protein_coding
ENSG00000141569	ENST00000540128	17	-1	75891180	75896911	TRIM65	protein_coding
ENSG00000204316	ENST00000309352	17	-1	75898643	75905413	MRPL38	protein_coding
ENSG00000188878	ENST00000586717	17	-1	75909574	75941038	FBF1	protein_coding
ENSG00000188878	ENST00000590264	17	-1	75909581	75913780	FBF1	protein_coding
ENSG00000188878	ENST00000319129	17	-1	75909844	75931289	FBF1	protein_coding
ENSG00000188878	ENST00000592193	17	-1	75910723	75937593	FBF1	protein_coding
ENSG00000188878	ENST00000636174	17	-1	75910723	75940943	FBF1	protein_coding
ENSG00000188878	ENST00000586631	17	-1	75937712	75940947	FBF1	protein_coding
ENSG00000161533	ENST00000293217	17	-1	75941507	75979363	ACOX1	protein_coding
ENSG00000161533	ENST00000588968	17	-1	75942596	75949532	ACOX1	protein_coding
ENSG00000161533	ENST00000587927	17	-1	75942878	75949359	ACOX1	protein_coding
ENSG00000161533	ENST00000301608	17	-1	75946577	75979134	ACOX1	protein_coding
ENSG00000161533	ENST00000588176	17	-1	75955908	75979177	ACOX1	protein_coding
ENSG00000161533	ENST00000576743	17	-1	75973309	75978693	ACOX1	protein_coding
ENSG00000257949	ENST00000397640	17	1	75979220	76000586	TEN1	protein_coding
ENSG00000257949	ENST00000588202	17	1	75979241	76000521	TEN1	protein_coding
ENSG00000257949	ENST00000590676	17	1	75979268	75991540	TEN1	protein_coding
ENSG00000257949	ENST00000586891	17	1	75979271	75991568	TEN1	protein_coding
ENSG00000250506	ENST00000588812	17	1	76000906	76002518	CDK3	protein_coding
ENSG00000250506	ENST00000448471	17	1	76000906	76005999	CDK3	protein_coding
ENSG00000250506	ENST00000425876	17	1	76001338	76005999	CDK3	protein_coding
ENSG00000250506	ENST00000586261	17	1	76001715	76003366	CDK3	protein_coding
ENSG00000167880	ENST00000589231	17	-1	76004502	76007441	EVPL	protein_coding
ENSG00000167880	ENST00000301607	17	-1	76006845	76027452	EVPL	protein_coding
ENSG00000167880	ENST00000586740	17	-1	76007081	76027231	EVPL	protein_coding
ENSG00000167881	ENST00000602720	17	-1	76038775	76053648	SRP68	protein_coding
ENSG00000167881	ENST00000307877	17	-1	76039103	76072653	SRP68	protein_coding
ENSG00000167881	ENST00000539137	17	-1	76039106	76072507	SRP68	protein_coding
ENSG00000167881	ENST00000629930	17	-1	76067313	76072491	SRP68	protein_coding
ENSG00000182687	ENST00000329003	17	1	76074794	76077541	GALR2	protein_coding
ENSG00000186919	ENST00000334586	17	1	76079182	76082666	ZACN	protein_coding
ENSG00000182473	ENST00000332065	17	-1	76081017	76103695	EXOC7	protein_coding
ENSG00000182473	ENST00000589210	17	-1	76081018	76103758	EXOC7	protein_coding
ENSG00000182473	ENST00000335146	17	-1	76082391	76103746	EXOC7	protein_coding
ENSG00000182473	ENST00000607838	17	-1	76082392	76103695	EXOC7	protein_coding
ENSG00000182473	ENST00000467929	17	-1	76083519	76103523	EXOC7	protein_coding
ENSG00000182473	ENST00000405575	17	-1	76083576	76103746	EXOC7	protein_coding
ENSG00000182473	ENST00000357231	17	-1	76083577	76101853	EXOC7	protein_coding
ENSG00000182473	ENST00000411744	17	-1	76083648	76103692	EXOC7	protein_coding
ENSG00000182473	ENST00000634349	17	-1	76083648	76103692	EXOC7	protein_coding
ENSG00000182473	ENST00000420116	17	-1	76094511	76103226	EXOC7	protein_coding
ENSG00000182473	ENST00000442951	17	-1	76097914	76103270	EXOC7	protein_coding
ENSG00000182473	ENST00000589507	17	-1	76097989	76121576	EXOC7	protein_coding
ENSG00000182473	ENST00000406660	17	-1	76101012	76103734	EXOC7	protein_coding
ENSG00000129654	ENST00000322957	17	-1	76136333	76141299	FOXJ1	protein_coding
ENSG00000141576	ENST00000269391	17	-1	76142453	76240373	RNF157	protein_coding
ENSG00000141576	ENST00000647930	17	-1	76142465	76240289	RNF157	protein_coding
ENSG00000141576	ENST00000319945	17	-1	76144340	76240308	RNF157	protein_coding
ENSG00000141576	ENST00000591355	17	-1	76145279	76156256	RNF157	protein_coding
ENSG00000141576	ENST00000591615	17	-1	76162761	76167082	RNF157	protein_coding
ENSG00000141576	ENST00000592271	17	-1	76211877	76240301	RNF157	protein_coding
ENSG00000185262	ENST00000327490	17	1	76265202	76271299	UBALD2	protein_coding
ENSG00000185262	ENST00000587913	17	1	76265371	76270383	UBALD2	protein_coding
ENSG00000185262	ENST00000589240	17	1	76265703	76270586	UBALD2	protein_coding
ENSG00000129646	ENST00000636395	17	-1	76274049	76307998	QRICH2	protein_coding
ENSG00000129646	ENST00000447564	17	-1	76274051	76291252	QRICH2	protein_coding
ENSG00000129646	ENST00000262765	17	-1	76274051	76307680	QRICH2	protein_coding
ENSG00000129646	ENST00000532549	17	-1	76274184	76280357	QRICH2	protein_coding
ENSG00000161542	ENST00000446526	17	-1	76309486	76354149	PRPSAP1	protein_coding
ENSG00000161542	ENST00000324684	17	-1	76310934	76354198	PRPSAP1	protein_coding
ENSG00000161542	ENST00000435555	17	-1	76312870	76354929	PRPSAP1	protein_coding
ENSG00000161542	ENST00000436498	17	-1	76328717	76353452	PRPSAP1	protein_coding
ENSG00000161542	ENST00000423915	17	-1	76330552	76384521	PRPSAP1	protein_coding
ENSG00000161542	ENST00000442767	17	-1	76332287	76384484	PRPSAP1	protein_coding
