ENSMUSG00000047735	ENSMUST00000201638	6	-1	3376950	3385006	Samd9l	protein_coding
ENSMUSG00000032899	ENSMUST00000121078	6	-1	131277096	131293361	Styk1	protein_coding
ENSMUSG00000030189	ENSMUST00000032309	6	-1	131341818	131365401	Ybx3	protein_coding
ENSMUSG00000030189	ENSMUST00000087865	6	-1	131341818	131365439	Ybx3	protein_coding
ENSMUSG00000095577	ENSMUST00000159229	6	1	131463363	131468456	Gm6619	protein_coding
ENSMUSG00000094113	ENSMUST00000075020	6	1	131463363	131530720	5430401F13Rik	protein_coding
ENSMUSG00000094113	ENSMUST00000161385	6	1	131520725	131530726	5430401F13Rik	protein_coding
ENSMUSG00000054497	ENSMUST00000067597	6	-1	131606786	131607875	Tas2r130	protein_coding
ENSMUSG00000053389	ENSMUST00000065781	6	-1	131636081	131637112	Tas2r107	protein_coding
ENSMUSG00000057754	ENSMUST00000076756	6	-1	131654923	131655849	Tas2r106	protein_coding
ENSMUSG00000061977	ENSMUST00000072404	6	-1	131661799	131662707	Tas2r104	protein_coding
ENSMUSG00000051153	ENSMUST00000053652	6	-1	131663495	131664458	Tas2r105	protein_coding
ENSMUSG00000063478	ENSMUST00000080619	6	-1	131666097	131667026	Tas2r114	protein_coding
ENSMUSG00000067543	ENSMUST00000087853	6	-1	132183758	132187484	Prb1	protein_coding
ENSMUSG00000107874	ENSMUST00000048686	6	-1	132288553	132291720	Prpmp5	protein_coding
ENSMUSG00000030143	ENSMUST00000080849	6	-1	132338004	132341097	Gm8882	protein_coding
ENSMUSG00000059934	ENSMUST00000074042	6	1	132546772	132549364	Prh1	protein_coding
ENSMUSG00000059934	ENSMUST00000177523	6	1	132546772	132549904	Prh1	protein_coding
ENSMUSG00000059934	ENSMUST00000111972	6	1	132546805	132549364	Prh1	protein_coding
ENSMUSG00000058295	ENSMUST00000076061	6	1	132572876	132578199	Prp2	protein_coding
ENSMUSG00000058295	ENSMUST00000178961	6	1	132572909	132577665	Prp2	protein_coding
ENSMUSG00000067541	ENSMUST00000091791	6	-1	132602074	132604474	A630073D07Rik	protein_coding
ENSMUSG00000059382	ENSMUST00000071707	6	1	132633916	132634807	Tas2r120	protein_coding
ENSMUSG00000071150	ENSMUST00000095395	6	-1	132677053	132677970	Tas2r121	protein_coding
ENSMUSG00000078280	ENSMUST00000105077	6	-1	132687962	132688891	Tas2r122	protein_coding
ENSMUSG00000071149	ENSMUST00000095394	6	-1	132713966	132714998	Tas2r115	protein_coding
ENSMUSG00000060412	ENSMUST00000076150	6	1	132731693	132732622	Tas2r124	protein_coding
ENSMUSG00000056901	ENSMUST00000069268	6	1	132739094	132740137	Tas2r102	protein_coding
ENSMUSG00000053217	ENSMUST00000065532	6	-1	132754142	132755125	Tas2r136	protein_coding
ENSMUSG00000058349	ENSMUST00000068302	6	1	132779781	132780938	Tas2r117	protein_coding
ENSMUSG00000057381	ENSMUST00000071696	6	1	132824105	132825106	Tas2r123	protein_coding
ENSMUSG00000030194	ENSMUST00000032315	6	1	132832401	132833318	Tas2r116	protein_coding
ENSMUSG00000062952	ENSMUST00000082014	6	1	132844971	132845972	Tas2r110	protein_coding
ENSMUSG00000056926	ENSMUST00000079035	6	1	132869974	132870903	Tas2r113	protein_coding
ENSMUSG00000059410	ENSMUST00000076119	6	1	132886614	132887550	Tas2r125	protein_coding
ENSMUSG00000063762	ENSMUST00000070991	6	1	132928065	132929029	Tas2r129	protein_coding
ENSMUSG00000057699	ENSMUST00000082085	6	-1	132933847	132934882	Tas2r131	protein_coding
ENSMUSG00000062528	ENSMUST00000067539	6	-1	132956978	132957928	Tas2r109	protein_coding
ENSMUSG00000030196	ENSMUST00000032317	6	-1	133013126	133014064	Tas2r103	protein_coding
ENSMUSG00000071147	ENSMUST00000095391	6	-1	133031780	133032779	Tas2r140	protein_coding
ENSMUSG00000072704	ENSMUST00000100864	6	1	133081872	133084713	Smim10l1	protein_coding
ENSMUSG00000072704	ENSMUST00000191462	6	1	133082219	133087860	Smim10l1	protein_coding
ENSMUSG00000072704	ENSMUST00000186945	6	1	133082455	133084392	Smim10l1	protein_coding
ENSMUSG00000055594	ENSMUST00000048459	6	1	133269179	133272755	5530400C23Rik	protein_coding
ENSMUSG00000032758	ENSMUST00000048032	6	-1	133826814	133830725	Kap	protein_coding
ENSMUSG00000032758	ENSMUST00000203168	6	-1	133826917	133830636	Kap	protein_coding
ENSMUSG00000030199	ENSMUST00000081028	6	1	134012663	134247118	Etv6	protein_coding
ENSMUSG00000030199	ENSMUST00000111963	6	1	134012663	134247121	Etv6	protein_coding
ENSMUSG00000030199	ENSMUST00000164648	6	1	134012932	134225247	Etv6	protein_coding
ENSMUSG00000030200	ENSMUST00000032321	6	1	134373281	134415699	Bcl2l14	protein_coding
ENSMUSG00000030200	ENSMUST00000163589	6	1	134375603	134415687	Bcl2l14	protein_coding
ENSMUSG00000030200	ENSMUST00000127865	6	1	134375615	134400958	Bcl2l14	protein_coding
ENSMUSG00000030200	ENSMUST00000111960	6	1	134391391	134415078	Bcl2l14	protein_coding
ENSMUSG00000030201	ENSMUST00000032322	6	-1	134423439	134543876	Lrp6	protein_coding
ENSMUSG00000030201	ENSMUST00000126836	6	-1	134488247	134543928	Lrp6	protein_coding
ENSMUSG00000032718	ENSMUST00000047443	6	-1	134586170	134609451	Mansc1	protein_coding
ENSMUSG00000042992	ENSMUST00000166591	6	1	134616473	134687318	Borcs5	protein_coding
ENSMUSG00000042992	ENSMUST00000062755	6	1	134617903	134688150	Borcs5	protein_coding
ENSMUSG00000030203	ENSMUST00000129433	6	-1	134692431	134769438	Dusp16	protein_coding
ENSMUSG00000030203	ENSMUST00000100857	6	-1	134692436	134769588	Dusp16	protein_coding
ENSMUSG00000030203	ENSMUST00000149776	6	-1	134714459	134768297	Dusp16	protein_coding
ENSMUSG00000032652	ENSMUST00000046303	6	1	134807117	134835894	Crebl2	protein_coding
ENSMUSG00000032652	ENSMUST00000111937	6	1	134807218	134833123	Crebl2	protein_coding
ENSMUSG00000032641	ENSMUST00000165392	6	-1	134846056	134874778	Gpr19	protein_coding
ENSMUSG00000032641	ENSMUST00000116515	6	-1	134846056	134874888	Gpr19	protein_coding
ENSMUSG00000032641	ENSMUST00000046255	6	-1	134846071	134874821	Gpr19	protein_coding
ENSMUSG00000032641	ENSMUST00000066107	6	-1	134846120	134864795	Gpr19	protein_coding
ENSMUSG00000032641	ENSMUST00000215088	6	-1	134846125	134864748	Gpr19	protein_coding
ENSMUSG00000032641	ENSMUST00000111932	6	-1	134846125	134874826	Gpr19	protein_coding
ENSMUSG00000032641	ENSMUST00000203409	6	-1	134847000	134874788	Gpr19	protein_coding
ENSMUSG00000032641	ENSMUST00000204880	6	-1	134847171	134874778	Gpr19	protein_coding
ENSMUSG00000032641	ENSMUST00000203762	6	-1	134847212	134864731	Gpr19	protein_coding
ENSMUSG00000032641	ENSMUST00000149375	6	-1	134854214	134874850	Gpr19	protein_coding
ENSMUSG00000032641	ENSMUST00000156379	6	-1	134863854	134874047	Gpr19	protein_coding
ENSMUSG00000032641	ENSMUST00000204908	6	-1	134864614	134875541	Gpr19	protein_coding
ENSMUSG00000003031	ENSMUST00000067327	6	1	134897364	134902476	Cdkn1b	protein_coding
ENSMUSG00000003031	ENSMUST00000003115	6	1	134897364	134902476	Cdkn1b	protein_coding
ENSMUSG00000003031	ENSMUST00000204807	6	1	134897476	134902283	Cdkn1b	protein_coding
ENSMUSG00000090698	ENSMUST00000167323	6	1	134958681	134963799	Apold1	protein_coding
ENSMUSG00000030204	ENSMUST00000032326	6	1	134988575	135000739	Ddx47	protein_coding
ENSMUSG00000030204	ENSMUST00000130851	6	1	134988585	134996000	Ddx47	protein_coding
ENSMUSG00000030204	ENSMUST00000205244	6	1	134988587	134995964	Ddx47	protein_coding
ENSMUSG00000030204	ENSMUST00000205055	6	1	134988596	134995078	Ddx47	protein_coding
ENSMUSG00000030204	ENSMUST00000204646	6	1	134988607	134998518	Ddx47	protein_coding
ENSMUSG00000030204	ENSMUST00000154558	6	1	134988616	134998541	Ddx47	protein_coding
ENSMUSG00000030204	ENSMUST00000155022	6	1	134995963	135000735	Ddx47	protein_coding
ENSMUSG00000046733	ENSMUST00000050104	6	1	135042649	135061707	Gprc5a	protein_coding
ENSMUSG00000030205	ENSMUST00000032327	6	-1	135082989	135095244	Gprc5d	protein_coding
ENSMUSG00000030205	ENSMUST00000111922	6	-1	135082989	135095281	Gprc5d	protein_coding
ENSMUSG00000042770	ENSMUST00000045855	6	-1	135114520	135145213	Hebp1	protein_coding
ENSMUSG00000030207	ENSMUST00000111915	6	1	135174975	135213240	Fam234b	protein_coding
ENSMUSG00000030207	ENSMUST00000111916	6	1	135174975	135221953	Fam234b	protein_coding
ENSMUSG00000030207	ENSMUST00000130612	6	1	135175107	135186278	Fam234b	protein_coding
ENSMUSG00000030207	ENSMUST00000151071	6	1	135175410	135186307	Fam234b	protein_coding
ENSMUSG00000030206	ENSMUST00000087729	6	-1	135214324	135224963	Gsg1	protein_coding
ENSMUSG00000030206	ENSMUST00000111909	6	-1	135214327	135231168	Gsg1	protein_coding
ENSMUSG00000030206	ENSMUST00000111911	6	-1	135214327	135231324	Gsg1	protein_coding
ENSMUSG00000030206	ENSMUST00000111910	6	-1	135214334	135231349	Gsg1	protein_coding
ENSMUSG00000047104	ENSMUST00000050471	6	-1	135286125	135287403	Pbp2	protein_coding
ENSMUSG00000030208	ENSMUST00000205156	6	1	135339543	135360171	Emp1	protein_coding
ENSMUSG00000030208	ENSMUST00000032330	6	1	135339929	135360171	Emp1	protein_coding
ENSMUSG00000030208	ENSMUST00000111907	6	1	135344491	135360171	Emp1	protein_coding
ENSMUSG00000030209	ENSMUST00000053880	6	-1	135690231	136150123	Grin2b	protein_coding
ENSMUSG00000030209	ENSMUST00000111905	6	-1	135706824	136150509	Grin2b	protein_coding
ENSMUSG00000030209	ENSMUST00000152012	6	-1	135846701	136150509	Grin2b	protein_coding
ENSMUSG00000030209	ENSMUST00000188999	6	-1	136021191	136148887	Grin2b	protein_coding
ENSMUSG00000030209	ENSMUST00000143943	6	-1	136021194	136150509	Grin2b	protein_coding
ENSMUSG00000030209	ENSMUST00000125905	6	-1	136021194	136150509	Grin2b	protein_coding
ENSMUSG00000094973	ENSMUST00000204530	6	1	136304537	136306981	Eif4a3l1	protein_coding
ENSMUSG00000094973	ENSMUST00000204966	6	1	136305528	136306401	Eif4a3l1	protein_coding
ENSMUSG00000094973	ENSMUST00000077886	6	1	136305541	136306776	Eif4a3l1	protein_coding
ENSMUSG00000045291	ENSMUST00000204830	6	-1	136377315	136392567	E330021D16Rik	protein_coding
ENSMUSG00000045291	ENSMUST00000058713	6	-1	136377713	136378828	E330021D16Rik	protein_coding
ENSMUSG00000045291	ENSMUST00000203392	6	-1	136378493	136392562	E330021D16Rik	protein_coding
ENSMUSG00000030213	ENSMUST00000203988	6	1	136483165	136543756	Atf7ip	protein_coding
ENSMUSG00000030213	ENSMUST00000032335	6	1	136495800	136587860	Atf7ip	protein_coding
ENSMUSG00000030213	ENSMUST00000185724	6	1	136495804	136540767	Atf7ip	protein_coding
ENSMUSG00000030213	ENSMUST00000186577	6	1	136495839	136559462	Atf7ip	protein_coding
ENSMUSG00000030213	ENSMUST00000187429	6	1	136509925	136564666	Atf7ip	protein_coding
ENSMUSG00000030213	ENSMUST00000186742	6	1	136528185	136536908	Atf7ip	protein_coding
ENSMUSG00000030213	ENSMUST00000189535	6	1	136531002	136537091	Atf7ip	protein_coding
ENSMUSG00000030213	ENSMUST00000203178	6	1	136537841	136548536	Atf7ip	protein_coding
ENSMUSG00000030214	ENSMUST00000032336	6	-1	136589068	136638926	Plbd1	protein_coding
ENSMUSG00000042638	ENSMUST00000032338	6	-1	136674282	136758763	Gucy2c	protein_coding
ENSMUSG00000042638	ENSMUST00000078095	6	-1	136674283	136758740	Gucy2c	protein_coding
ENSMUSG00000096010	ENSMUST00000179285	6	-1	136778551	136781413	H4f16	protein_coding
ENSMUSG00000060032	ENSMUST00000074556	6	1	136785242	136787072	H2aj	protein_coding
ENSMUSG00000060032	ENSMUST00000203982	6	1	136785331	136786791	H2aj	protein_coding
ENSMUSG00000030216	ENSMUST00000116514	6	-1	136790652	136805231	Wbp11	protein_coding
ENSMUSG00000030216	ENSMUST00000204129	6	-1	136793949	136798212	Wbp11	protein_coding
ENSMUSG00000030216	ENSMUST00000146348	6	-1	136802514	136804734	Wbp11	protein_coding
ENSMUSG00000047515	ENSMUST00000204086	6	1	136804983	136816796	BC049715	protein_coding
ENSMUSG00000047515	ENSMUST00000052702	6	1	136805841	136817534	BC049715	protein_coding
ENSMUSG00000043298	ENSMUST00000068293	6	-1	136806925	136812448	Smco3	protein_coding
ENSMUSG00000043298	ENSMUST00000203468	6	-1	136807359	136812377	Smco3	protein_coding
ENSMUSG00000043298	ENSMUST00000111894	6	-1	136807419	136812450	Smco3	protein_coding
ENSMUSG00000047515	ENSMUST00000203499	6	1	136807901	136817660	BC049715	protein_coding
ENSMUSG00000047515	ENSMUST00000163640	6	1	136816762	136817505	BC049715	protein_coding
ENSMUSG00000030217	ENSMUST00000032341	6	-1	136825449	136834731	Art4	protein_coding
ENSMUSG00000030218	ENSMUST00000032342	6	-1	136849433	136852821	Mgp	protein_coding
ENSMUSG00000030219	ENSMUST00000032343	6	-1	136884309	136899178	Erp27	protein_coding
ENSMUSG00000030220	ENSMUST00000111892	6	-1	136900653	136918501	Arhgdib	protein_coding
ENSMUSG00000030220	ENSMUST00000032344	6	-1	136900653	136918754	Arhgdib	protein_coding
ENSMUSG00000064330	ENSMUST00000204627	6	1	136900830	136940236	Pde6h	protein_coding
ENSMUSG00000030220	ENSMUST00000111891	6	-1	136900999	136918897	Arhgdib	protein_coding
ENSMUSG00000030220	ENSMUST00000204934	6	-1	136901210	136918866	Arhgdib	protein_coding
ENSMUSG00000030220	ENSMUST00000154440	6	-1	136910609	136916589	Arhgdib	protein_coding
ENSMUSG00000064330	ENSMUST00000137768	6	1	136931521	136945863	Pde6h	protein_coding
ENSMUSG00000064330	ENSMUST00000204382	6	1	136936259	136940267	Pde6h	protein_coding
ENSMUSG00000030222	ENSMUST00000032347	6	-1	137031823	137147495	Rerg	protein_coding
ENSMUSG00000030222	ENSMUST00000117919	6	-1	137031829	137146730	Rerg	protein_coding
ENSMUSG00000030222	ENSMUST00000119610	6	-1	137033097	137146683	Rerg	protein_coding
ENSMUSG00000030222	ENSMUST00000203003	6	-1	137033387	137117061	Rerg	protein_coding
ENSMUSG00000030222	ENSMUST00000149100	6	-1	137097655	137146706	Rerg	protein_coding
ENSMUSG00000030223	ENSMUST00000167679	6	1	137229332	137440225	Ptpro	protein_coding
ENSMUSG00000030223	ENSMUST00000077115	6	1	137229463	137440225	Ptpro	protein_coding
ENSMUSG00000030223	ENSMUST00000167002	6	1	137387719	137440231	Ptpro	protein_coding
ENSMUSG00000030223	ENSMUST00000203914	6	1	137387735	137440231	Ptpro	protein_coding
ENSMUSG00000015766	ENSMUST00000058210	6	-1	137454243	137626283	Eps8	protein_coding
ENSMUSG00000015766	ENSMUST00000100841	6	-1	137454666	137548015	Eps8	protein_coding
ENSMUSG00000015766	ENSMUST00000111878	6	-1	137455175	137626283	Eps8	protein_coding
ENSMUSG00000015766	ENSMUST00000147526	6	-1	137476637	137625281	Eps8	protein_coding
ENSMUSG00000015766	ENSMUST00000132920	6	-1	137494069	137631874	Eps8	protein_coding
ENSMUSG00000015766	ENSMUST00000146442	6	-1	137499860	137566024	Eps8	protein_coding
ENSMUSG00000015766	ENSMUST00000139753	6	-1	137514636	137625281	Eps8	protein_coding
ENSMUSG00000015766	ENSMUST00000134630	6	-1	137516335	137626240	Eps8	protein_coding
ENSMUSG00000030224	ENSMUST00000064910	6	1	137712076	137728930	Strap	protein_coding
ENSMUSG00000030225	ENSMUST00000203216	6	1	137731554	137814455	Dera	protein_coding
ENSMUSG00000030225	ENSMUST00000087675	6	1	137731556	137814892	Dera	protein_coding
ENSMUSG00000030225	ENSMUST00000203693	6	1	137731574	137834338	Dera	protein_coding
ENSMUSG00000030225	ENSMUST00000204356	6	1	137731613	137814434	Dera	protein_coding
ENSMUSG00000030225	ENSMUST00000204779	6	1	137757821	137814481	Dera	protein_coding
ENSMUSG00000030225	ENSMUST00000203507	6	1	137807287	137833812	Dera	protein_coding
ENSMUSG00000030225	ENSMUST00000204723	6	1	137813850	137820699	Dera	protein_coding
ENSMUSG00000044378	ENSMUST00000111873	6	-1	137960584	138020409	Slc15a5	protein_coding
ENSMUSG00000044378	ENSMUST00000171804	6	-1	137960588	138056914	Slc15a5	protein_coding
ENSMUSG00000044378	ENSMUST00000150278	6	-1	137994383	138013901	Slc15a5	protein_coding
ENSMUSG00000044378	ENSMUST00000141280	6	-1	138010280	138020479	Slc15a5	protein_coding
ENSMUSG00000008540	ENSMUST00000008684	6	1	138117314	138133753	Mgst1	protein_coding
ENSMUSG00000008540	ENSMUST00000120939	6	1	138117526	138133603	Mgst1	protein_coding
ENSMUSG00000008540	ENSMUST00000204628	6	1	138117552	138133390	Mgst1	protein_coding
ENSMUSG00000008540	ENSMUST00000140932	6	1	138117569	138133740	Mgst1	protein_coding
ENSMUSG00000008540	ENSMUST00000120302	6	1	138117597	138133382	Mgst1	protein_coding
ENSMUSG00000008540	ENSMUST00000120230	6	1	138118368	138133557	Mgst1	protein_coding
ENSMUSG00000008540	ENSMUST00000118091	6	1	138118584	138133610	Mgst1	protein_coding
ENSMUSG00000008540	ENSMUST00000125810	6	1	138119852	138127794	Mgst1	protein_coding
ENSMUSG00000030226	ENSMUST00000162772	6	-1	138339916	138558966	Lmo3	protein_coding
ENSMUSG00000030226	ENSMUST00000163065	6	-1	138341194	138398450	Lmo3	protein_coding
ENSMUSG00000030226	ENSMUST00000163024	6	-1	138342589	138399972	Lmo3	protein_coding
ENSMUSG00000030226	ENSMUST00000161450	6	-1	138342593	138399915	Lmo3	protein_coding
ENSMUSG00000030226	ENSMUST00000203435	6	-1	138342900	138404160	Lmo3	protein_coding
ENSMUSG00000030226	ENSMUST00000162185	6	-1	138354206	138399997	Lmo3	protein_coding
ENSMUSG00000030226	ENSMUST00000162932	6	-1	138393413	138403814	Lmo3	protein_coding
ENSMUSG00000046717	ENSMUST00000054786	6	-1	138634087	138635542	Igbp1b	protein_coding
ENSMUSG00000092164	ENSMUST00000170650	6	-1	139469971	139478974	Rergl	protein_coding
ENSMUSG00000030228	ENSMUST00000188066	6	1	139564219	139599485	Pik3c2g	protein_coding
ENSMUSG00000030228	ENSMUST00000190962	6	1	139564235	139612965	Pik3c2g	protein_coding
ENSMUSG00000030228	ENSMUST00000187618	6	1	139576478	139613072	Pik3c2g	protein_coding
ENSMUSG00000030228	ENSMUST00000186585	6	1	139576481	139634229	Pik3c2g	protein_coding
ENSMUSG00000030228	ENSMUST00000185968	6	1	139591069	139634229	Pik3c2g	protein_coding
ENSMUSG00000030228	ENSMUST00000032353	6	1	139598886	139612738	Pik3c2g	protein_coding
ENSMUSG00000030228	ENSMUST00000111868	6	1	139645173	139915010	Pik3c2g	protein_coding
ENSMUSG00000030228	ENSMUST00000218528	6	1	139682621	139913669	Pik3c2g	protein_coding
ENSMUSG00000030228	ENSMUST00000087657	6	1	139789374	139915010	Pik3c2g	protein_coding
ENSMUSG00000030230	ENSMUST00000032356	6	-1	139935399	139987183	Plcz1	protein_coding
ENSMUSG00000041791	ENSMUST00000043797	6	1	139987283	139988504	Capza3	protein_coding
ENSMUSG00000030231	ENSMUST00000087622	6	1	140369780	140542836	Plekha5	protein_coding
ENSMUSG00000030231	ENSMUST00000203517	6	1	140369887	140532225	Plekha5	protein_coding
ENSMUSG00000030231	ENSMUST00000203774	6	1	140378715	140498755	Plekha5	protein_coding
ENSMUSG00000030231	ENSMUST00000204876	6	1	140462150	140498756	Plekha5	protein_coding
ENSMUSG00000030231	ENSMUST00000203955	6	1	140470591	140532225	Plekha5	protein_coding
ENSMUSG00000030231	ENSMUST00000203012	6	1	140489744	140542836	Plekha5	protein_coding
ENSMUSG00000030231	ENSMUST00000205026	6	1	140489879	140542836	Plekha5	protein_coding
ENSMUSG00000030231	ENSMUST00000213444	6	1	140509294	140542836	Plekha5	protein_coding
ENSMUSG00000030231	ENSMUST00000203483	6	1	140523049	140542836	Plekha5	protein_coding
ENSMUSG00000030232	ENSMUST00000032359	6	1	140568389	140601207	Aebp2	protein_coding
ENSMUSG00000030232	ENSMUST00000087614	6	1	140569225	140598552	Aebp2	protein_coding
ENSMUSG00000030232	ENSMUST00000095350	6	1	140569415	140624198	Aebp2	protein_coding
ENSMUSG00000030232	ENSMUST00000160836	6	1	140570635	140597470	Aebp2	protein_coding
ENSMUSG00000030232	ENSMUST00000161335	6	1	140572608	140598552	Aebp2	protein_coding
ENSMUSG00000030232	ENSMUST00000162903	6	1	140583478	140600144	Aebp2	protein_coding
ENSMUSG00000079264	ENSMUST00000111844	6	1	140675010	140701779	Gm11077	protein_coding
ENSMUSG00000041741	ENSMUST00000043259	6	1	141194995	141453174	Pde3a	protein_coding
ENSMUSG00000030235	ENSMUST00000032362	6	1	141470112	141515903	Slco1c1	protein_coding
ENSMUSG00000030235	ENSMUST00000205214	6	1	141470125	141515522	Slco1c1	protein_coding
ENSMUSG00000030235	ENSMUST00000203140	6	1	141470261	141515839	Slco1c1	protein_coding
ENSMUSG00000030236	ENSMUST00000042812	6	1	141575244	141632372	Slco1b2	protein_coding
ENSMUSG00000030236	ENSMUST00000203597	6	1	141580184	141631332	Slco1b2	protein_coding
ENSMUSG00000084927	ENSMUST00000148411	6	-1	141653844	141719536	Gm5724	protein_coding
ENSMUSG00000030237	ENSMUST00000165990	6	-1	141751166	141801897	Slco1a4	protein_coding
ENSMUSG00000030237	ENSMUST00000032364	6	-1	141752448	141791194	Slco1a4	protein_coding
ENSMUSG00000030237	ENSMUST00000163678	6	-1	141780370	141801925	Slco1a4	protein_coding
ENSMUSG00000041698	ENSMUST00000168119	6	-1	141853008	141892536	Slco1a1	protein_coding
ENSMUSG00000041698	ENSMUST00000042119	6	-1	141853579	141892688	Slco1a1	protein_coding
ENSMUSG00000079263	ENSMUST00000181791	6	-1	141917571	141957140	Gm6614	protein_coding
ENSMUSG00000079263	ENSMUST00000181628	6	-1	141917571	141957140	Gm6614	protein_coding
ENSMUSG00000079263	ENSMUST00000111832	6	-1	141917922	141954471	Gm6614	protein_coding
ENSMUSG00000079262	ENSMUST00000111827	6	-1	142031487	142131879	Slco1a6	protein_coding
ENSMUSG00000079262	ENSMUST00000174455	6	-1	142106774	142154247	Slco1a6	protein_coding
ENSMUSG00000063975	ENSMUST00000111825	6	-1	142179953	142224562	Slco1a5	protein_coding
ENSMUSG00000063975	ENSMUST00000081380	6	-1	142179953	142268707	Slco1a5	protein_coding
ENSMUSG00000063975	ENSMUST00000128446	6	-1	142200186	142268674	Slco1a5	protein_coding
ENSMUSG00000041681	ENSMUST00000041993	6	1	142244149	142249687	Iapp	protein_coding
