ENSMUSG00000091618	ENSMUST00000216211	10	-1	3207930	3217750	H60c	protein_coding
ENSMUSG00000040415	ENSMUST00000144322	10	-1	127028888	127031597	Dtx3	protein_coding
ENSMUSG00000025417	ENSMUST00000013970	10	-1	127032936	127047424	Pip4k2c	protein_coding
ENSMUSG00000074657	ENSMUST00000099172	10	-1	127061565	127099217	Kif5a	protein_coding
ENSMUSG00000074657	ENSMUST00000217895	10	-1	127064919	127098949	Kif5a	protein_coding
ENSMUSG00000025410	ENSMUST00000026479	10	1	127102256	127117819	Dctn2	protein_coding
ENSMUSG00000025409	ENSMUST00000026476	10	-1	127117825	127124759	Mbd6	protein_coding
ENSMUSG00000025409	ENSMUST00000119078	10	-1	127117825	127124887	Mbd6	protein_coding
ENSMUSG00000025409	ENSMUST00000154851	10	-1	127118545	127120227	Mbd6	protein_coding
ENSMUSG00000025409	ENSMUST00000172567	10	-1	127119395	127120240	Mbd6	protein_coding
ENSMUSG00000025409	ENSMUST00000156208	10	-1	127122437	127124722	Mbd6	protein_coding
ENSMUSG00000025408	ENSMUST00000026475	10	1	127126643	127132157	Ddit3	protein_coding
ENSMUSG00000025408	ENSMUST00000139091	10	1	127126662	127131934	Ddit3	protein_coding
ENSMUSG00000116429	ENSMUST00000230446	10	1	127126698	127129622	Ddit3	protein_coding
ENSMUSG00000040354	ENSMUST00000037290	10	-1	127132090	127147655	Mars1	protein_coding
ENSMUSG00000040354	ENSMUST00000171564	10	-1	127132091	127147655	Mars1	protein_coding
ENSMUSG00000040354	ENSMUST00000134778	10	-1	127132095	127133633	Mars1	protein_coding
ENSMUSG00000040345	ENSMUST00000219511	10	1	127157833	127165657	Arhgap9	protein_coding
ENSMUSG00000040345	ENSMUST00000219026	10	1	127159576	127165812	Arhgap9	protein_coding
ENSMUSG00000040345	ENSMUST00000069548	10	1	127159625	127165812	Arhgap9	protein_coding
ENSMUSG00000025407	ENSMUST00000026474	10	-1	127165751	127177843	Gli1	protein_coding
ENSMUSG00000025407	ENSMUST00000218236	10	-1	127173378	127175828	Gli1	protein_coding
ENSMUSG00000025407	ENSMUST00000219671	10	-1	127173378	127177843	Gli1	protein_coding
ENSMUSG00000047492	ENSMUST00000059718	10	-1	127184726	127190280	Inhbe	protein_coding
ENSMUSG00000025405	ENSMUST00000026472	10	-1	127192191	127206300	Inhbc	protein_coding
ENSMUSG00000025404	ENSMUST00000170164	10	1	127216196	127280260	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000166820	10	1	127216531	127335229	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000111628	10	1	127216668	127280201	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000077046	10	1	127226180	127335252	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000105250	10	1	127226180	127335252	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000171434	10	1	127256207	127287883	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000064793	10	1	127256736	127335218	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000170336	10	1	127256993	127334900	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000168780	10	1	127257101	127288648	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000164831	10	1	127280180	127334578	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000105251	10	1	127280180	127335236	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000105249	10	1	127280180	127335253	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000165440	10	1	127295334	127301051	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000169888	10	1	127295364	127335252	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000168079	10	1	127321351	127331012	R3hdm2	protein_coding
ENSMUSG00000025404	ENSMUST00000171426	10	1	127328526	127335236	R3hdm2	protein_coding
ENSMUSG00000040287	ENSMUST00000160019	10	1	127337555	127344692	Stac3	protein_coding
ENSMUSG00000040287	ENSMUST00000160610	10	1	127337563	127338707	Stac3	protein_coding
ENSMUSG00000040287	ENSMUST00000035839	10	1	127337586	127344684	Stac3	protein_coding
ENSMUSG00000040280	ENSMUST00000035735	10	1	127350836	127353023	Ndufa4l2	protein_coding
ENSMUSG00000025403	ENSMUST00000219239	10	-1	127352992	127358255	Shmt2	protein_coding
ENSMUSG00000025403	ENSMUST00000026470	10	-1	127353008	127358313	Shmt2	protein_coding
ENSMUSG00000040258	ENSMUST00000095266	10	-1	127361342	127370428	Nxph4	protein_coding
ENSMUSG00000040249	ENSMUST00000049149	10	-1	127374030	127457017	Lrp1	protein_coding
ENSMUSG00000040249	ENSMUST00000133620	10	-1	127417598	127419329	Lrp1	protein_coding
ENSMUSG00000040249	ENSMUST00000121829	10	-1	127425025	127456839	Lrp1	protein_coding
ENSMUSG00000040249	ENSMUST00000118455	10	-1	127435753	127456791	Lrp1	protein_coding
ENSMUSG00000002147	ENSMUST00000092074	10	1	127478855	127496826	Stat6	protein_coding
ENSMUSG00000002147	ENSMUST00000120279	10	1	127478871	127486649	Stat6	protein_coding
ENSMUSG00000025402	ENSMUST00000026469	10	-1	127496787	127502579	Nab2	protein_coding
ENSMUSG00000025402	ENSMUST00000099157	10	-1	127496788	127502501	Nab2	protein_coding
ENSMUSG00000025402	ENSMUST00000128780	10	-1	127500794	127501350	Nab2	protein_coding
ENSMUSG00000025402	ENSMUST00000129252	10	-1	127500853	127504437	Nab2	protein_coding
ENSMUSG00000040195	ENSMUST00000118728	10	1	127503013	127532809	Nemp1	protein_coding
ENSMUSG00000040195	ENSMUST00000118612	10	1	127512933	127531037	Nemp1	protein_coding
ENSMUSG00000040195	ENSMUST00000048099	10	1	127512935	127536918	Nemp1	protein_coding
ENSMUSG00000025401	ENSMUST00000079590	10	1	127541039	127556809	Myo1a	protein_coding
ENSMUSG00000025400	ENSMUST00000179960	10	1	127560347	127567636	Tac2	protein_coding
ENSMUSG00000025400	ENSMUST00000026466	10	1	127561264	127567637	Tac2	protein_coding
ENSMUSG00000044617	ENSMUST00000054287	10	1	127575407	127583218	Zbtb39	protein_coding
ENSMUSG00000058396	ENSMUST00000079692	10	-1	127583145	127587601	Gpr182	protein_coding
ENSMUSG00000089789	ENSMUST00000073639	10	1	127595590	127604166	Rdh1	protein_coding
ENSMUSG00000099009	ENSMUST00000128247	10	1	127595656	127628563	Rdh16f1	protein_coding
ENSMUSG00000056148	ENSMUST00000136223	10	1	127612264	127618907	Rdh9	protein_coding
ENSMUSG00000056148	ENSMUST00000052652	10	1	127612274	127628566	Rdh9	protein_coding
ENSMUSG00000069456	ENSMUST00000071646	10	1	127637023	127651708	Rdh16	protein_coding
ENSMUSG00000054052	ENSMUST00000077530	10	1	127685797	127697045	Rdh19	protein_coding
ENSMUSG00000074639	ENSMUST00000092058	10	1	127702343	127713186	Rdh16f2	protein_coding
ENSMUSG00000040134	ENSMUST00000047199	10	-1	127719897	127724686	Rdh7	protein_coding
ENSMUSG00000040127	ENSMUST00000047134	10	1	127734387	127747630	Sdr9c7	protein_coding
ENSMUSG00000025396	ENSMUST00000219447	10	-1	127826805	127843377	Hsd17b6	protein_coding
ENSMUSG00000025396	ENSMUST00000219183	10	-1	127826807	127843480	Hsd17b6	protein_coding
ENSMUSG00000025396	ENSMUST00000026462	10	-1	127826810	127836547	Hsd17b6	protein_coding
ENSMUSG00000025396	ENSMUST00000219707	10	-1	127830361	127843463	Hsd17b6	protein_coding
ENSMUSG00000025396	ENSMUST00000219953	10	-1	127833576	127843463	Hsd17b6	protein_coding
ENSMUSG00000025396	ENSMUST00000219780	10	-1	127833711	127843448	Hsd17b6	protein_coding
ENSMUSG00000025395	ENSMUST00000178041	10	1	127851037	127865852	Prim1	protein_coding
ENSMUSG00000025395	ENSMUST00000026461	10	1	127851041	127865906	Prim1	protein_coding
ENSMUSG00000061315	ENSMUST00000073868	10	1	127871444	127884502	Naca	protein_coding
ENSMUSG00000061315	ENSMUST00000092048	10	1	127871504	127884506	Naca	protein_coding
ENSMUSG00000071072	ENSMUST00000052798	10	1	127894823	127913141	Ptges3	protein_coding
ENSMUSG00000071072	ENSMUST00000084771	10	1	127894880	127912847	Ptges3	protein_coding
ENSMUSG00000025393	ENSMUST00000026459	10	1	127919142	127926260	Atp5b	protein_coding
ENSMUSG00000040054	ENSMUST00000238829	10	1	127927451	127965172	Baz2a	protein_coding
ENSMUSG00000040054	ENSMUST00000217851	10	1	127927479	127965171	Baz2a	protein_coding
ENSMUSG00000040054	ENSMUST00000220049	10	1	127927504	127965172	Baz2a	protein_coding
ENSMUSG00000040054	ENSMUST00000219072	10	1	127928652	127955194	Baz2a	protein_coding
ENSMUSG00000040054	ENSMUST00000045621	10	1	127928652	127965172	Baz2a	protein_coding
ENSMUSG00000040054	ENSMUST00000170054	10	1	127928652	127965172	Baz2a	protein_coding
ENSMUSG00000040043	ENSMUST00000238843	10	-1	127967427	128016166	Rbms2	protein_coding
ENSMUSG00000040043	ENSMUST00000099139	10	-1	127967427	128016166	Rbms2	protein_coding
ENSMUSG00000040043	ENSMUST00000092033	10	-1	127968976	128012348	Rbms2	protein_coding
ENSMUSG00000044005	ENSMUST00000044776	10	1	128030326	128045808	Gls2	protein_coding
ENSMUSG00000044005	ENSMUST00000123291	10	1	128030506	128035149	Gls2	protein_coding
ENSMUSG00000044005	ENSMUST00000132441	10	1	128042794	128045599	Gls2	protein_coding
ENSMUSG00000051346	ENSMUST00000061995	10	-1	128045777	128047676	Spryd4	protein_coding
ENSMUSG00000025389	ENSMUST00000026455	10	1	128061707	128067681	Mip	protein_coding
ENSMUSG00000039994	ENSMUST00000055539	10	1	128067934	128088810	Timeless	protein_coding
ENSMUSG00000039994	ENSMUST00000105244	10	1	128067958	128088721	Timeless	protein_coding
ENSMUSG00000039994	ENSMUST00000105243	10	1	128067960	128081978	Timeless	protein_coding
ENSMUSG00000039994	ENSMUST00000125289	10	1	128067984	128077544	Timeless	protein_coding
ENSMUSG00000039994	ENSMUST00000105242	10	1	128068003	128088810	Timeless	protein_coding
ENSMUSG00000039994	ENSMUST00000105245	10	1	128073935	128088810	Timeless	protein_coding
ENSMUSG00000051716	ENSMUST00000060782	10	1	128089965	128091514	Apon	protein_coding
ENSMUSG00000051716	ENSMUST00000218722	10	1	128090019	128091765	Apon	protein_coding
ENSMUSG00000047631	ENSMUST00000238970	10	1	128103866	128106020	Apof	protein_coding
ENSMUSG00000047631	ENSMUST00000050901	10	1	128104540	128106022	Apof	protein_coding
ENSMUSG00000040033	ENSMUST00000085708	10	1	128106445	128128718	Stat2	protein_coding
ENSMUSG00000040033	ENSMUST00000105238	10	1	128106445	128128718	Stat2	protein_coding
ENSMUSG00000025383	ENSMUST00000026449	10	-1	128132008	128133953	Il23a	protein_coding
ENSMUSG00000005682	ENSMUST00000005825	10	1	128139204	128157222	Pan2	protein_coding
ENSMUSG00000005682	ENSMUST00000218315	10	1	128139243	128157222	Pan2	protein_coding
ENSMUSG00000005682	ENSMUST00000219721	10	1	128139246	128157216	Pan2	protein_coding
ENSMUSG00000025381	ENSMUST00000219037	10	1	128158328	128163422	Cnpy2	protein_coding
ENSMUSG00000025381	ENSMUST00000026446	10	1	128158337	128163056	Cnpy2	protein_coding
ENSMUSG00000025381	ENSMUST00000219836	10	1	128158414	128162136	Cnpy2	protein_coding
ENSMUSG00000005683	ENSMUST00000005826	10	1	128173603	128198348	Cs	protein_coding
ENSMUSG00000039914	ENSMUST00000220027	10	-1	128198969	128204560	Coq10a	protein_coding
ENSMUSG00000039914	ENSMUST00000043211	10	-1	128198969	128204823	Coq10a	protein_coding
ENSMUSG00000039914	ENSMUST00000220227	10	-1	128198969	128204866	Coq10a	protein_coding
ENSMUSG00000039914	ENSMUST00000219815	10	-1	128201006	128204202	Coq10a	protein_coding
ENSMUSG00000014498	ENSMUST00000014642	10	1	128212988	128229875	Ankrd52	protein_coding
ENSMUSG00000014498	ENSMUST00000166577	10	1	128225159	128244573	Ankrd52	protein_coding
ENSMUSG00000039878	ENSMUST00000042666	10	-1	128231800	128237098	Slc39a5	protein_coding
ENSMUSG00000039878	ENSMUST00000167859	10	-1	128231803	128236335	Slc39a5	protein_coding
ENSMUSG00000039878	ENSMUST00000219131	10	-1	128234373	128236386	Slc39a5	protein_coding
ENSMUSG00000039878	ENSMUST00000218858	10	-1	128235262	128236335	Slc39a5	protein_coding
ENSMUSG00000025374	ENSMUST00000164199	10	-1	128237264	128245597	Nabp2	protein_coding
ENSMUSG00000025374	ENSMUST00000026439	10	-1	128237264	128245743	Nabp2	protein_coding
ENSMUSG00000025374	ENSMUST00000166608	10	-1	128237343	128245591	Nabp2	protein_coding
ENSMUSG00000025374	ENSMUST00000172348	10	-1	128237769	128245501	Nabp2	protein_coding
ENSMUSG00000025374	ENSMUST00000164664	10	-1	128237779	128246420	Nabp2	protein_coding
ENSMUSG00000025374	ENSMUST00000171494	10	-1	128244588	128247361	Nabp2	protein_coding
ENSMUSG00000025374	ENSMUST00000171370	10	-1	128244616	128245605	Nabp2	protein_coding
ENSMUSG00000025373	ENSMUST00000171342	10	1	128247526	128277310	Rnf41	protein_coding
ENSMUSG00000025373	ENSMUST00000096386	10	1	128247615	128276207	Rnf41	protein_coding
ENSMUSG00000025369	ENSMUST00000218228	10	1	128295117	128326351	Smarcc2	protein_coding
ENSMUSG00000025369	ENSMUST00000026433	10	1	128295163	128326041	Smarcc2	protein_coding
ENSMUSG00000025369	ENSMUST00000099131	10	1	128295177	128325991	Smarcc2	protein_coding
ENSMUSG00000025369	ENSMUST00000105235	10	1	128295190	128325225	Smarcc2	protein_coding
ENSMUSG00000090841	ENSMUST00000164181	10	-1	128326729	128329744	Myl6	protein_coding
ENSMUSG00000090841	ENSMUST00000217733	10	-1	128326730	128329723	Myl6	protein_coding
ENSMUSG00000090841	ENSMUST00000218127	10	-1	128326730	128329726	Myl6	protein_coding
ENSMUSG00000090841	ENSMUST00000219236	10	-1	128326732	128329716	Myl6	protein_coding
ENSMUSG00000090841	ENSMUST00000217969	10	-1	128326732	128329726	Myl6	protein_coding
ENSMUSG00000090841	ENSMUST00000217776	10	-1	128326843	128329693	Myl6	protein_coding
ENSMUSG00000039824	ENSMUST00000026428	10	-1	128330026	128334554	Myl6b	protein_coding
ENSMUSG00000025366	ENSMUST00000026427	10	-1	128345834	128361739	Esyt1	protein_coding
ENSMUSG00000039810	ENSMUST00000040572	10	-1	128377832	128383643	Zc3h10	protein_coding
ENSMUSG00000039810	ENSMUST00000152539	10	-1	128380949	128383508	Zc3h10	protein_coding
ENSMUSG00000039810	ENSMUST00000133458	10	-1	128381207	128383594	Zc3h10	protein_coding
ENSMUSG00000093674	ENSMUST00000177163	10	-1	128383983	128385022	Rpl41	protein_coding
ENSMUSG00000093674	ENSMUST00000176683	10	-1	128383983	128385031	Rpl41	protein_coding
ENSMUSG00000093674	ENSMUST00000176010	10	-1	128383983	128385174	Rpl41	protein_coding
ENSMUSG00000093674	ENSMUST00000176906	10	-1	128383989	128384971	Rpl41	protein_coding
ENSMUSG00000025364	ENSMUST00000026425	10	-1	128393635	128401803	Pa2g4	protein_coding
ENSMUSG00000025364	ENSMUST00000131728	10	-1	128393637	128401856	Pa2g4	protein_coding
ENSMUSG00000018166	ENSMUST00000082059	10	-1	128403392	128425521	Erbb3	protein_coding
ENSMUSG00000025362	ENSMUST00000026420	10	-1	128460406	128462616	Rps26	protein_coding
ENSMUSG00000002578	ENSMUST00000133342	10	-1	128466712	128481860	Ikzf4	protein_coding
ENSMUSG00000002578	ENSMUST00000238610	10	-1	128466712	128505227	Ikzf4	protein_coding
ENSMUSG00000002578	ENSMUST00000238712	10	-1	128466712	128505227	Ikzf4	protein_coding
ENSMUSG00000002578	ENSMUST00000221150	10	-1	128468284	128481695	Ikzf4	protein_coding
ENSMUSG00000002578	ENSMUST00000222067	10	-1	128469583	128480517	Ikzf4	protein_coding
ENSMUSG00000049858	ENSMUST00000054764	10	-1	128505763	128509942	Suox	protein_coding
ENSMUSG00000000711	ENSMUST00000000727	10	-1	128513044	128532133	Rab5b	protein_coding
ENSMUSG00000025358	ENSMUST00000026415	10	-1	128533808	128540872	Cdk2	protein_coding
ENSMUSG00000025358	ENSMUST00000026416	10	-1	128533813	128540899	Cdk2	protein_coding
ENSMUSG00000025359	ENSMUST00000217836	10	1	128540064	128551496	Pmel	protein_coding
ENSMUSG00000025359	ENSMUST00000219157	10	1	128541049	128551225	Pmel	protein_coding
ENSMUSG00000025359	ENSMUST00000054125	10	1	128542127	128556107	Pmel	protein_coding
ENSMUSG00000025357	ENSMUST00000026414	10	-1	128556003	128579944	Dgka	protein_coding
ENSMUSG00000064030	ENSMUST00000163377	10	1	128583758	128602432	Pym1	protein_coding
ENSMUSG00000064030	ENSMUST00000065210	10	1	128584324	128602428	Pym1	protein_coding
ENSMUSG00000064030	ENSMUST00000218218	10	1	128584397	128602433	Pym1	protein_coding
ENSMUSG00000025355	ENSMUST00000219404	10	1	128626779	128635654	Mmp19	protein_coding
ENSMUSG00000025355	ENSMUST00000026411	10	1	128626830	128636693	Mmp19	protein_coding
ENSMUSG00000047090	ENSMUST00000051011	10	-1	128635905	128640239	Tmem198b	protein_coding
ENSMUSG00000025354	ENSMUST00000218001	10	1	128639931	128642489	Dnajc14	protein_coding
ENSMUSG00000025354	ENSMUST00000217745	10	1	128641423	128655128	Dnajc14	protein_coding
ENSMUSG00000025354	ENSMUST00000219508	10	1	128641545	128653372	Dnajc14	protein_coding
ENSMUSG00000025354	ENSMUST00000026410	10	1	128641545	128655315	Dnajc14	protein_coding
ENSMUSG00000025354	ENSMUST00000218511	10	1	128641749	128642632	Dnajc14	protein_coding
ENSMUSG00000025353	ENSMUST00000026409	10	-1	128653771	128657463	Ormdl2	protein_coding
ENSMUSG00000025353	ENSMUST00000219215	10	-1	128654351	128657475	Ormdl2	protein_coding
ENSMUSG00000025353	ENSMUST00000217685	10	-1	128654421	128657460	Ormdl2	protein_coding
ENSMUSG00000025353	ENSMUST00000219524	10	-1	128654592	128657514	Ormdl2	protein_coding
ENSMUSG00000078427	ENSMUST00000105230	10	1	128657763	128713486	Sarnp	protein_coding
ENSMUSG00000078427	ENSMUST00000219512	10	1	128657766	128713493	Sarnp	protein_coding
ENSMUSG00000025352	ENSMUST00000026408	10	-1	128718164	128727587	Gdf11	protein_coding
ENSMUSG00000025351	ENSMUST00000219317	10	1	128736858	128748691	Cd63	protein_coding
ENSMUSG00000025351	ENSMUST00000105229	10	1	128744689	128748691	Cd63	protein_coding
ENSMUSG00000025351	ENSMUST00000220308	10	1	128745214	128748096	Cd63	protein_coding
ENSMUSG00000025351	ENSMUST00000026407	10	1	128745568	128748684	Cd63	protein_coding
ENSMUSG00000025350	ENSMUST00000026406	10	-1	128749462	128755166	Rdh5	protein_coding
ENSMUSG00000025350	ENSMUST00000137747	10	-1	128749686	128753921	Rdh5	protein_coding
ENSMUSG00000025350	ENSMUST00000149961	10	-1	128750094	128755141	Rdh5	protein_coding
ENSMUSG00000090247	ENSMUST00000153731	10	-1	128753751	128759393	Bloc1s1	protein_coding
ENSMUSG00000025350	ENSMUST00000145616	10	-1	128753793	128754574	Rdh5	protein_coding
ENSMUSG00000025350	ENSMUST00000135161	10	-1	128754289	128758757	Rdh5	protein_coding
ENSMUSG00000090247	ENSMUST00000026405	10	-1	128755783	128759393	Bloc1s1	protein_coding
ENSMUSG00000090247	ENSMUST00000131271	10	-1	128755816	128759904	Bloc1s1	protein_coding
ENSMUSG00000025348	ENSMUST00000099112	10	1	128769687	128794151	Itga7	protein_coding
ENSMUSG00000025348	ENSMUST00000218290	10	1	128769689	128794148	Itga7	protein_coding
ENSMUSG00000025348	ENSMUST00000219427	10	1	128789642	128794148	Itga7	protein_coding
ENSMUSG00000025347	ENSMUST00000026398	10	-1	128794143	128796857	Mettl7b	protein_coding
ENSMUSG00000069430	ENSMUST00000091996	10	1	128825300	128827971	Olfr9	protein_coding
ENSMUSG00000063374	ENSMUST00000077460	10	1	128846660	128849182	Olfr763	protein_coding
ENSMUSG00000107648	ENSMUST00000204763	10	-1	128868566	128875765	Olfr764-ps1	protein_coding
ENSMUSG00000056853	ENSMUST00000216460	10	-1	128880686	128885867	Olfr765	protein_coding
ENSMUSG00000056853	ENSMUST00000071559	10	-1	128882001	128882930	Olfr765	protein_coding
ENSMUSG00000107748	ENSMUST00000204515	10	-1	128897722	128904846	Olfr766-ps1	protein_coding
ENSMUSG00000059762	ENSMUST00000213579	10	-1	128910694	128918779	Olfr767	protein_coding
ENSMUSG00000059762	ENSMUST00000082131	10	-1	128914841	128915926	Olfr767	protein_coding
ENSMUSG00000050198	ENSMUST00000063031	10	-1	128928903	128929841	Olfr768	protein_coding
ENSMUSG00000042801	ENSMUST00000215453	10	-1	128944821	128953730	Olfr769	protein_coding
ENSMUSG00000042801	ENSMUST00000216906	10	-1	128944821	128953730	Olfr769	protein_coding
ENSMUSG00000042801	ENSMUST00000050915	10	-1	128947297	128948380	Olfr769	protein_coding
ENSMUSG00000047868	ENSMUST00000203887	10	-1	128968447	128974829	Olfr770	protein_coding
ENSMUSG00000047868	ENSMUST00000204250	10	-1	128968554	128974851	Olfr770	protein_coding
ENSMUSG00000047868	ENSMUST00000204712	10	-1	128968554	128974867	Olfr770	protein_coding
ENSMUSG00000047868	ENSMUST00000062314	10	-1	128968700	128969635	Olfr770	protein_coding
ENSMUSG00000061367	ENSMUST00000214271	10	-1	128995872	129000620	Olfr771	protein_coding
ENSMUSG00000061367	ENSMUST00000078914	10	-1	128995898	128996851	Olfr771	protein_coding
ENSMUSG00000107662	ENSMUST00000214672	10	-1	129008442	129013790	Olfr772	protein_coding
ENSMUSG00000107662	ENSMUST00000169800	10	-1	129009920	129010923	Olfr772	protein_coding
ENSMUSG00000096000	ENSMUST00000072976	10	-1	129022353	129023288	Olfr773	protein_coding
ENSMUSG00000096229	ENSMUST00000203248	10	1	129072073	129075272	Olfr774	protein_coding
ENSMUSG00000096229	ENSMUST00000097164	10	1	129074020	129074958	Olfr774	protein_coding
ENSMUSG00000096220	ENSMUST00000214109	10	1	129084281	129089793	Olfr775	protein_coding
ENSMUSG00000096220	ENSMUST00000097163	10	1	129086405	129087343	Olfr775	protein_coding
ENSMUSG00000095483	ENSMUST00000213512	10	1	129094996	129100167	Olfr776	protein_coding
ENSMUSG00000095483	ENSMUST00000073704	10	1	129096832	129097770	Olfr776	protein_coding
