ENSMUSG00000017688	ENSMUST00000108394	3	1	3699210	3723112	Hnf4g	protein_coding
ENSMUSG00000045328	ENSMUST00000062893	3	1	134918298	134979372	Cenpe	protein_coding
ENSMUSG00000045328	ENSMUST00000197369	3	1	134947971	134952406	Cenpe	protein_coding
ENSMUSG00000028167	ENSMUST00000120397	3	1	134986982	135010187	Bdh2	protein_coding
ENSMUSG00000028167	ENSMUST00000029817	3	1	134987022	135010187	Bdh2	protein_coding
ENSMUSG00000037994	ENSMUST00000149655	3	1	135013503	135024126	Slc9b2	protein_coding
ENSMUSG00000037994	ENSMUST00000051849	3	1	135013506	135051148	Slc9b2	protein_coding
ENSMUSG00000050150	ENSMUST00000159658	3	1	135053790	135077740	Slc9b1	protein_coding
ENSMUSG00000050150	ENSMUST00000078568	3	1	135053795	135103588	Slc9b1	protein_coding
ENSMUSG00000028165	ENSMUST00000029815	3	-1	135112173	135129686	Cisd2	protein_coding
ENSMUSG00000028165	ENSMUST00000120988	3	-1	135115773	135129168	Cisd2	protein_coding
ENSMUSG00000078578	ENSMUST00000196446	3	1	135143910	135170998	Ube2d3	protein_coding
ENSMUSG00000078578	ENSMUST00000106291	3	1	135143995	135171819	Ube2d3	protein_coding
ENSMUSG00000078578	ENSMUST00000199613	3	1	135144077	135171047	Ube2d3	protein_coding
ENSMUSG00000078578	ENSMUST00000166033	3	1	135144241	135172711	Ube2d3	protein_coding
ENSMUSG00000078578	ENSMUST00000196591	3	1	135144294	135165756	Ube2d3	protein_coding
ENSMUSG00000078578	ENSMUST00000198685	3	1	135144304	135168802	Ube2d3	protein_coding
ENSMUSG00000078578	ENSMUST00000197859	3	1	135144326	135173959	Ube2d3	protein_coding
ENSMUSG00000078578	ENSMUST00000199582	3	1	135144508	135161010	Ube2d3	protein_coding
ENSMUSG00000078578	ENSMUST00000197539	3	1	135144898	135172434	Ube2d3	protein_coding
ENSMUSG00000078578	ENSMUST00000197134	3	1	135144972	135172436	Ube2d3	protein_coding
ENSMUSG00000028164	ENSMUST00000029814	3	1	135191372	135277165	Manba	protein_coding
ENSMUSG00000028163	ENSMUST00000029812	3	-1	135290416	135397307	Nfkb1	protein_coding
ENSMUSG00000028163	ENSMUST00000132668	3	-1	135290418	135314031	Nfkb1	protein_coding
ENSMUSG00000028163	ENSMUST00000164430	3	-1	135291039	135373560	Nfkb1	protein_coding
ENSMUSG00000053897	ENSMUST00000081978	3	1	135531040	135594155	Slc39a8	protein_coding
ENSMUSG00000053897	ENSMUST00000180196	3	1	135531418	135594333	Slc39a8	protein_coding
ENSMUSG00000053897	ENSMUST00000167390	3	1	135531551	135594333	Slc39a8	protein_coding
ENSMUSG00000053897	ENSMUST00000029810	3	1	135531851	135594147	Slc39a8	protein_coding
ENSMUSG00000037922	ENSMUST00000196159	3	-1	135759124	136031807	Bank1	protein_coding
ENSMUSG00000037922	ENSMUST00000041577	3	-1	135759124	136031827	Bank1	protein_coding
ENSMUSG00000037922	ENSMUST00000198206	3	-1	135759210	136031786	Bank1	protein_coding
ENSMUSG00000028161	ENSMUST00000070198	3	1	136375885	136643488	Ppp3ca	protein_coding
ENSMUSG00000028161	ENSMUST00000056758	3	1	136376531	136641540	Ppp3ca	protein_coding
ENSMUSG00000054690	ENSMUST00000122064	3	1	137046828	137137946	Emcn	protein_coding
ENSMUSG00000054690	ENSMUST00000119475	3	1	137046904	137136830	Emcn	protein_coding
ENSMUSG00000054690	ENSMUST00000197511	3	1	137046935	137133085	Emcn	protein_coding
ENSMUSG00000046818	ENSMUST00000053855	3	1	137329433	137334094	Ddit4l	protein_coding
ENSMUSG00000046818	ENSMUST00000165845	3	1	137329798	137331935	Ddit4l	protein_coding
ENSMUSG00000094856	ENSMUST00000166899	3	1	137377285	137378301	Gm21962	protein_coding
ENSMUSG00000037894	ENSMUST00000041045	3	1	137570248	137572683	H2az1	protein_coding
ENSMUSG00000037894	ENSMUST00000174561	3	1	137570334	137572579	H2az1	protein_coding
ENSMUSG00000037894	ENSMUST00000173790	3	1	137570374	137572268	H2az1	protein_coding
ENSMUSG00000074212	ENSMUST00000090178	3	1	137573436	137622318	Dnajb14	protein_coding
ENSMUSG00000074212	ENSMUST00000197711	3	1	137573927	137608018	Dnajb14	protein_coding
ENSMUSG00000091512	ENSMUST00000197064	3	1	137624267	137633980	Lamtor3	protein_coding
ENSMUSG00000091512	ENSMUST00000168345	3	1	137624287	137634526	Lamtor3	protein_coding
ENSMUSG00000091512	ENSMUST00000197817	3	1	137624333	137632575	Lamtor3	protein_coding
ENSMUSG00000028159	ENSMUST00000029806	3	-1	137636768	137687306	Dapp1	protein_coding
ENSMUSG00000028159	ENSMUST00000136613	3	-1	137636769	137687297	Dapp1	protein_coding
ENSMUSG00000049349	ENSMUST00000053318	3	-1	137754522	137773149	Gm5105	protein_coding
ENSMUSG00000090066	ENSMUST00000163080	3	1	137770813	137787267	1110002E22Rik	protein_coding
ENSMUSG00000028158	ENSMUST00000029805	3	-1	137795615	137837138	Mttp	protein_coding
ENSMUSG00000028158	ENSMUST00000098580	3	-1	137796816	137849149	Mttp	protein_coding
ENSMUSG00000004127	ENSMUST00000040321	3	1	137849209	137865582	Trmt10a	protein_coding
ENSMUSG00000004127	ENSMUST00000162864	3	1	137849278	137865579	Trmt10a	protein_coding
ENSMUSG00000004127	ENSMUST00000159622	3	1	137849560	137854123	Trmt10a	protein_coding
ENSMUSG00000004127	ENSMUST00000159481	3	1	137849622	137854225	Trmt10a	protein_coding
ENSMUSG00000004127	ENSMUST00000161141	3	1	137849671	137856237	Trmt10a	protein_coding
ENSMUSG00000012042	ENSMUST00000012186	3	-1	137869839	137892434	4930579F01Rik	protein_coding
ENSMUSG00000012042	ENSMUST00000199804	3	-1	137869839	137945424	4930579F01Rik	protein_coding
ENSMUSG00000012042	ENSMUST00000199293	3	-1	137869896	137892474	4930579F01Rik	protein_coding
ENSMUSG00000055301	ENSMUST00000090171	3	1	137923521	137939143	Adh7	protein_coding
ENSMUSG00000074207	ENSMUST00000004232	3	1	137983255	137996459	Adh1	protein_coding
ENSMUSG00000053054	ENSMUST00000013455	3	1	138019047	138036176	Adh6a	protein_coding
ENSMUSG00000053054	ENSMUST00000106247	3	1	138019047	138036895	Adh6a	protein_coding
ENSMUSG00000074206	ENSMUST00000199673	3	1	138047536	138064621	Adh6b	protein_coding
ENSMUSG00000074206	ENSMUST00000090166	3	1	138058139	138064622	Adh6b	protein_coding
ENSMUSG00000037797	ENSMUST00000161312	3	1	138121248	138129789	Adh4	protein_coding
ENSMUSG00000037797	ENSMUST00000013458	3	1	138121256	138136653	Adh4	protein_coding
ENSMUSG00000028138	ENSMUST00000005964	3	1	138148854	138161260	Adh5	protein_coding
ENSMUSG00000005813	ENSMUST00000029804	3	-1	138164717	138195276	Metap1	protein_coding
ENSMUSG00000005813	ENSMUST00000198700	3	-1	138165442	138174715	Metap1	protein_coding
ENSMUSG00000005813	ENSMUST00000197531	3	-1	138181290	138195159	Metap1	protein_coding
ENSMUSG00000028156	ENSMUST00000029803	3	1	138231940	138265457	Eif4e	protein_coding
ENSMUSG00000028156	ENSMUST00000200020	3	1	138232186	138261160	Eif4e	protein_coding
ENSMUSG00000028156	ENSMUST00000196990	3	1	138233046	138261319	Eif4e	protein_coding
ENSMUSG00000028156	ENSMUST00000200239	3	1	138233046	138261975	Eif4e	protein_coding
ENSMUSG00000028156	ENSMUST00000200100	3	1	138233057	138261435	Eif4e	protein_coding
ENSMUSG00000028152	ENSMUST00000029800	3	1	138447956	138613666	Tspan5	protein_coding
ENSMUSG00000028152	ENSMUST00000153336	3	1	138448530	138600245	Tspan5	protein_coding
ENSMUSG00000028152	ENSMUST00000135629	3	1	138483968	138600279	Tspan5	protein_coding
ENSMUSG00000028152	ENSMUST00000146356	3	1	138488615	138602632	Tspan5	protein_coding
ENSMUSG00000028152	ENSMUST00000119993	3	1	138515635	138609435	Tspan5	protein_coding
ENSMUSG00000028152	ENSMUST00000121826	3	1	138566254	138608418	Tspan5	protein_coding
ENSMUSG00000028149	ENSMUST00000098574	3	-1	138631663	138780962	Rap1gds1	protein_coding
ENSMUSG00000028149	ENSMUST00000196280	3	-1	138631667	138780898	Rap1gds1	protein_coding
ENSMUSG00000028149	ENSMUST00000029796	3	-1	138631671	138780831	Rap1gds1	protein_coding
ENSMUSG00000028149	ENSMUST00000200396	3	-1	138646527	138780909	Rap1gds1	protein_coding
ENSMUSG00000047940	ENSMUST00000106239	3	1	138911455	139415371	Stpg2	protein_coding
ENSMUSG00000047940	ENSMUST00000062306	3	1	138911654	139416060	Stpg2	protein_coding
ENSMUSG00000047674	ENSMUST00000057860	3	-1	140915765	140918116	Pdha2	protein_coding
ENSMUSG00000059921	ENSMUST00000106236	3	1	141170977	141540685	Unc5c	protein_coding
ENSMUSG00000059921	ENSMUST00000075282	3	1	141171335	141535230	Unc5c	protein_coding
ENSMUSG00000059921	ENSMUST00000130636	3	1	141171360	141535182	Unc5c	protein_coding
ENSMUSG00000052430	ENSMUST00000029948	3	-1	141542897	141688025	Bmpr1b	protein_coding
ENSMUSG00000052430	ENSMUST00000106232	3	-1	141543863	141637284	Bmpr1b	protein_coding
ENSMUSG00000052430	ENSMUST00000098568	3	-1	141546128	141874974	Bmpr1b	protein_coding
ENSMUSG00000052430	ENSMUST00000106230	3	-1	141546129	141875186	Bmpr1b	protein_coding
ENSMUSG00000028273	ENSMUST00000029941	3	-1	141945351	142101454	Pdlim5	protein_coding
ENSMUSG00000028273	ENSMUST00000195975	3	-1	141948441	142097569	Pdlim5	protein_coding
ENSMUSG00000028273	ENSMUST00000200043	3	-1	141948441	142097569	Pdlim5	protein_coding
ENSMUSG00000028273	ENSMUST00000196220	3	-1	141948441	142097569	Pdlim5	protein_coding
ENSMUSG00000028273	ENSMUST00000198381	3	-1	141948441	142101339	Pdlim5	protein_coding
ENSMUSG00000028273	ENSMUST00000200650	3	-1	141955129	142009740	Pdlim5	protein_coding
ENSMUSG00000028273	ENSMUST00000197808	3	-1	141955188	142010203	Pdlim5	protein_coding
ENSMUSG00000028273	ENSMUST00000170361	3	-1	142007841	142097611	Pdlim5	protein_coding
ENSMUSG00000028273	ENSMUST00000090134	3	-1	142008076	142101368	Pdlim5	protein_coding
ENSMUSG00000028273	ENSMUST00000168967	3	-1	142008081	142097611	Pdlim5	protein_coding
ENSMUSG00000028273	ENSMUST00000196908	3	-1	142008982	142101379	Pdlim5	protein_coding
ENSMUSG00000028273	ENSMUST00000058626	3	-1	142009089	142101457	Pdlim5	protein_coding
ENSMUSG00000105504	ENSMUST00000090127	3	1	142202661	142228105	Gbp5	protein_coding
ENSMUSG00000040253	ENSMUST00000171263	3	1	142236103	142252811	Gbp7	protein_coding
ENSMUSG00000040253	ENSMUST00000045097	3	1	142236103	142255910	Gbp7	protein_coding
ENSMUSG00000028268	ENSMUST00000199325	3	1	142265787	142267696	Gbp3	protein_coding
ENSMUSG00000028268	ENSMUST00000106222	3	1	142265813	142278963	Gbp3	protein_coding
ENSMUSG00000028268	ENSMUST00000128609	3	1	142265904	142269944	Gbp3	protein_coding
ENSMUSG00000028268	ENSMUST00000029935	3	1	142265906	142278970	Gbp3	protein_coding
ENSMUSG00000028268	ENSMUST00000106221	3	1	142266172	142278968	Gbp3	protein_coding
ENSMUSG00000028268	ENSMUST00000142060	3	1	142266995	142270815	Gbp3	protein_coding
ENSMUSG00000040264	ENSMUST00000029936	3	1	142300608	142324940	Gbp2b	protein_coding
ENSMUSG00000028270	ENSMUST00000165774	3	1	142326363	142343769	Gbp2	protein_coding
ENSMUSG00000040213	ENSMUST00000106218	3	1	142406812	142450288	Kyat3	protein_coding
ENSMUSG00000040213	ENSMUST00000044392	3	1	142406841	142452631	Kyat3	protein_coding
ENSMUSG00000040213	ENSMUST00000199519	3	1	142406847	142431960	Kyat3	protein_coding
ENSMUSG00000028271	ENSMUST00000029938	3	1	142470806	142489367	Gtf2b	protein_coding
ENSMUSG00000004591	ENSMUST00000043812	3	-1	142496663	142587765	Pkn2	protein_coding
ENSMUSG00000004591	ENSMUST00000174422	3	-1	142499572	142587419	Pkn2	protein_coding
ENSMUSG00000004591	ENSMUST00000173830	3	-1	142499572	142587419	Pkn2	protein_coding
ENSMUSG00000004591	ENSMUST00000174680	3	-1	142517314	142535056	Pkn2	protein_coding
ENSMUSG00000028266	ENSMUST00000121796	3	-1	143894291	143908157	Lmo4	protein_coding
ENSMUSG00000028266	ENSMUST00000120539	3	-1	143894291	143910981	Lmo4	protein_coding
ENSMUSG00000028266	ENSMUST00000121112	3	-1	143894393	143908093	Lmo4	protein_coding
ENSMUSG00000028266	ENSMUST00000196264	3	-1	143894444	143910981	Lmo4	protein_coding
ENSMUSG00000028266	ENSMUST00000197652	3	-1	143899749	143908724	Lmo4	protein_coding
ENSMUSG00000040151	ENSMUST00000043325	3	-1	144135467	144275942	Hs2st1	protein_coding
ENSMUSG00000037072	ENSMUST00000082437	3	1	144276187	144303441	Selenof	protein_coding
ENSMUSG00000037072	ENSMUST00000106211	3	1	144276454	144303422	Selenof	protein_coding
ENSMUSG00000037072	ENSMUST00000151086	3	1	144283413	144301193	Selenof	protein_coding
ENSMUSG00000037062	ENSMUST00000199531	3	-1	144389439	144425871	Sh3glb1	protein_coding
ENSMUSG00000037062	ENSMUST00000199350	3	-1	144390656	144403228	Sh3glb1	protein_coding
ENSMUSG00000037062	ENSMUST00000198254	3	-1	144392672	144426084	Sh3glb1	protein_coding
ENSMUSG00000037062	ENSMUST00000163279	3	-1	144394605	144426096	Sh3glb1	protein_coding
ENSMUSG00000037062	ENSMUST00000199854	3	-1	144397107	144425966	Sh3glb1	protein_coding
ENSMUSG00000037062	ENSMUST00000200532	3	-1	144397739	144412394	Sh3glb1	protein_coding
ENSMUSG00000056025	ENSMUST00000059091	3	-1	144435677	144466602	Clca3a1	protein_coding
ENSMUSG00000028262	ENSMUST00000029929	3	-1	144502320	144525255	Clca3a2	protein_coding
ENSMUSG00000028262	ENSMUST00000199029	3	-1	144507593	144511566	Clca3a2	protein_coding
ENSMUSG00000028262	ENSMUST00000197013	3	-1	144507820	144514386	Clca3a2	protein_coding
ENSMUSG00000037033	ENSMUST00000159989	3	-1	144528384	144555118	Clca3b	protein_coding
ENSMUSG00000074195	ENSMUST00000098549	3	-1	144616682	144638290	Clca4b	protein_coding
ENSMUSG00000068547	ENSMUST00000029923	3	-1	144658241	144680806	Clca4a	protein_coding
ENSMUSG00000068547	ENSMUST00000238960	3	-1	144658247	144680806	Clca4a	protein_coding
ENSMUSG00000028255	ENSMUST00000029919	3	-1	144709578	144738537	Clca1	protein_coding
ENSMUSG00000036960	ENSMUST00000040465	3	-1	144776024	144804865	Clca2	protein_coding
ENSMUSG00000036960	ENSMUST00000198993	3	-1	144777518	144804867	Clca2	protein_coding
ENSMUSG00000028256	ENSMUST00000098538	3	1	144824350	144859656	Odf2l	protein_coding
ENSMUSG00000028256	ENSMUST00000106192	3	1	144824350	144859676	Odf2l	protein_coding
ENSMUSG00000028256	ENSMUST00000098539	3	1	144824361	144859646	Odf2l	protein_coding
ENSMUSG00000028256	ENSMUST00000029920	3	1	144824381	144859650	Odf2l	protein_coding
ENSMUSG00000028256	ENSMUST00000199124	3	1	144824735	144831902	Odf2l	protein_coding
ENSMUSG00000028256	ENSMUST00000196857	3	1	144826407	144834759	Odf2l	protein_coding
ENSMUSG00000028256	ENSMUST00000198764	3	1	144833618	144850181	Odf2l	protein_coding
ENSMUSG00000028256	ENSMUST00000195926	3	1	144845576	144854790	Odf2l	protein_coding
ENSMUSG00000028197	ENSMUST00000029848	3	1	144998233	145257766	Col24a1	protein_coding
ENSMUSG00000028197	ENSMUST00000139001	3	1	144998288	145019808	Col24a1	protein_coding
ENSMUSG00000074182	ENSMUST00000199033	3	1	145281960	145309868	Znhit6	protein_coding
ENSMUSG00000074182	ENSMUST00000098534	3	1	145281987	145310550	Znhit6	protein_coding
ENSMUSG00000074182	ENSMUST00000200574	3	1	145282002	145284285	Znhit6	protein_coding
ENSMUSG00000074182	ENSMUST00000196413	3	1	145282013	145300420	Znhit6	protein_coding
ENSMUSG00000074182	ENSMUST00000197604	3	1	145282091	145298639	Znhit6	protein_coding
ENSMUSG00000028195	ENSMUST00000029846	3	-1	145352731	145355736	Ccn1	protein_coding
ENSMUSG00000028194	ENSMUST00000029845	3	1	145464430	145600032	Ddah1	protein_coding
ENSMUSG00000028194	ENSMUST00000120310	3	1	145466503	145599021	Ddah1	protein_coding
ENSMUSG00000028191	ENSMUST00000029842	3	1	145630017	145640111	Bcl10	protein_coding
ENSMUSG00000036873	ENSMUST00000039571	3	1	145643769	145650584	2410004B18Rik	protein_coding
ENSMUSG00000036873	ENSMUST00000190472	3	1	145644040	145649997	2410004B18Rik	protein_coding
ENSMUSG00000036873	ENSMUST00000188034	3	1	145644841	145649953	2410004B18Rik	protein_coding
ENSMUSG00000036863	ENSMUST00000039517	3	1	145693625	145727475	Syde2	protein_coding
ENSMUSG00000036863	ENSMUST00000212479	3	1	145693892	145726054	Syde2	protein_coding
ENSMUSG00000036863	ENSMUST00000200546	3	1	145694408	145727475	Syde2	protein_coding
ENSMUSG00000043020	ENSMUST00000160285	3	-1	145746281	145813885	Dnai3	protein_coding
ENSMUSG00000036853	ENSMUST00000140214	3	1	145823205	145830561	Mcoln3	protein_coding
ENSMUSG00000036853	ENSMUST00000039450	3	1	145827427	145847561	Mcoln3	protein_coding
ENSMUSG00000011008	ENSMUST00000011152	3	1	145855588	145901268	Mcoln2	protein_coding
ENSMUSG00000011008	ENSMUST00000098524	3	1	145855929	145901267	Mcoln2	protein_coding
ENSMUSG00000011008	ENSMUST00000170972	3	1	145896120	145898241	Mcoln2	protein_coding
ENSMUSG00000036832	ENSMUST00000039164	3	1	145926718	145991941	Lpar3	protein_coding
ENSMUSG00000036825	ENSMUST00000106151	3	1	146110397	146145537	Ssx2ip	protein_coding
ENSMUSG00000036825	ENSMUST00000106153	3	1	146110397	146145899	Ssx2ip	protein_coding
ENSMUSG00000036825	ENSMUST00000039021	3	1	146110419	146145888	Ssx2ip	protein_coding
ENSMUSG00000036825	ENSMUST00000106149	3	1	146110441	146144661	Ssx2ip	protein_coding
ENSMUSG00000036825	ENSMUST00000149262	3	1	146110446	146124120	Ssx2ip	protein_coding
ENSMUSG00000036825	ENSMUST00000129978	3	1	146110733	146125080	Ssx2ip	protein_coding
ENSMUSG00000028189	ENSMUST00000061937	3	1	146156225	146171604	Ctbs	protein_coding
ENSMUSG00000028189	ENSMUST00000029840	3	1	146156248	146171526	Ctbs	protein_coding
ENSMUSG00000028188	ENSMUST00000200488	3	-1	146162951	146175494	Spata1	protein_coding
ENSMUSG00000028188	ENSMUST00000197980	3	-1	146162957	146199600	Spata1	protein_coding
ENSMUSG00000028188	ENSMUST00000029839	3	-1	146162958	146205508	Spata1	protein_coding
ENSMUSG00000028188	ENSMUST00000195949	3	-1	146171695	146182024	Spata1	protein_coding
ENSMUSG00000028188	ENSMUST00000093951	3	-1	146191166	146200870	Spata1	protein_coding
ENSMUSG00000068523	ENSMUST00000090031	3	1	146205562	146211327	Gng5	protein_coding
ENSMUSG00000068523	ENSMUST00000118280	3	1	146205645	146211302	Gng5	protein_coding
ENSMUSG00000068523	ENSMUST00000119130	3	1	146205864	146211303	Gng5	protein_coding
ENSMUSG00000028187	ENSMUST00000029838	3	-1	146211711	146227184	Rpf1	protein_coding
ENSMUSG00000028187	ENSMUST00000199174	3	-1	146212099	146213979	Rpf1	protein_coding
ENSMUSG00000028187	ENSMUST00000199079	3	-1	146216550	146227166	Rpf1	protein_coding
ENSMUSG00000028186	ENSMUST00000199489	3	1	146276181	146331636	Uox	protein_coding
ENSMUSG00000028185	ENSMUST00000029836	3	-1	146286740	146302367	Dnase2b	protein_coding
ENSMUSG00000028185	ENSMUST00000200633	3	-1	146286740	146321351	Dnase2b	protein_coding
ENSMUSG00000028186	ENSMUST00000029837	3	1	146302832	146338060	Uox	protein_coding
ENSMUSG00000028186	ENSMUST00000147409	3	1	146302903	146318080	Uox	protein_coding
ENSMUSG00000028186	ENSMUST00000121133	3	1	146302920	146336402	Uox	protein_coding
ENSMUSG00000090202	ENSMUST00000049703	3	-1	146350948	146357072	4930503B20Rik	protein_coding
ENSMUSG00000048652	ENSMUST00000125965	3	-1	146350950	146391347	Samd13	protein_coding
ENSMUSG00000048652	ENSMUST00000124931	3	-1	146351847	146388165	Samd13	protein_coding
ENSMUSG00000048652	ENSMUST00000147113	3	-1	146351858	146388277	Samd13	protein_coding
ENSMUSG00000048652	ENSMUST00000197989	3	-1	146351943	146391230	Samd13	protein_coding
ENSMUSG00000090202	ENSMUST00000149825	3	-1	146355321	146357070	4930503B20Rik	protein_coding
ENSMUSG00000005034	ENSMUST00000102515	3	-1	146435329	146518715	Prkacb	protein_coding
ENSMUSG00000005034	ENSMUST00000106137	3	-1	146435620	146476016	Prkacb	protein_coding
ENSMUSG00000005034	ENSMUST00000106138	3	-1	146435620	146476536	Prkacb	protein_coding
ENSMUSG00000005034	ENSMUST00000005164	3	-1	146435622	146487171	Prkacb	protein_coding
ENSMUSG00000005034	ENSMUST00000199722	3	-1	146453728	146470325	Prkacb	protein_coding
ENSMUSG00000005034	ENSMUST00000197616	3	-1	146453728	146494591	Prkacb	protein_coding
ENSMUSG00000036745	ENSMUST00000170055	3	1	146558122	146688505	Ttll7	protein_coding
ENSMUSG00000036745	ENSMUST00000037942	3	1	146558122	146689764	Ttll7	protein_coding
ENSMUSG00000036745	ENSMUST00000106134	3	1	146599931	146685506	Ttll7	protein_coding
ENSMUSG00000036745	ENSMUST00000124743	3	1	146602411	146604261	Ttll7	protein_coding
ENSMUSG00000028184	ENSMUST00000198139	3	-1	148521219	148534184	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000106128	3	-1	148521222	148660271	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000200216	3	-1	148521491	148529407	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000168352	3	-1	148521492	148528615	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000197567	3	-1	148521712	148660294	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000196526	3	-1	148521729	148696191	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000200543	3	-1	148521729	148696191	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000200154	3	-1	148521729	148696191	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000199750	3	-1	148522576	148660410	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000199059	3	-1	148522729	148660423	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000198779	3	-1	148522729	148660423	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000195988	3	-1	148522729	148660423	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000199238	3	-1	148522729	148660423	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000197348	3	-1	148523358	148539564	Adgrl2	protein_coding
ENSMUSG00000028184	ENSMUST00000197925	3	-1	148523381	148541027	Adgrl2	protein_coding
