ENSMUSG00000054753	ENSMUST00000203937	7	-1	3212159	3218931	AU018091	protein_coding
ENSMUSG00000051051	ENSMUST00000216023	7	1	139753148	139758671	Olfr523	protein_coding
ENSMUSG00000051051	ENSMUST00000055890	7	1	139755974	139757029	Olfr523	protein_coding
ENSMUSG00000050366	ENSMUST00000215815	7	-1	139778412	139785877	Olfr524	protein_coding
ENSMUSG00000050366	ENSMUST00000051943	7	-1	139781656	139782713	Olfr524	protein_coding
ENSMUSG00000025461	ENSMUST00000084460	7	1	139798180	139811058	Scart1	protein_coding
ENSMUSG00000025461	ENSMUST00000209398	7	1	139798194	139811049	Scart1	protein_coding
ENSMUSG00000025461	ENSMUST00000209637	7	1	139798424	139811058	Scart1	protein_coding
ENSMUSG00000054672	ENSMUST00000164583	7	1	139827291	139879704	Scart2	protein_coding
ENSMUSG00000054672	ENSMUST00000093984	7	1	139827294	139879704	Scart2	protein_coding
ENSMUSG00000061489	ENSMUST00000214594	7	1	139900771	139907538	Olfr525	protein_coding
ENSMUSG00000061489	ENSMUST00000078103	7	1	139902515	139903564	Olfr525	protein_coding
ENSMUSG00000062782	ENSMUST00000214858	7	1	139913930	139918464	Olfr527	protein_coding
ENSMUSG00000062782	ENSMUST00000214143	7	1	139915271	139918464	Olfr527	protein_coding
ENSMUSG00000062782	ENSMUST00000172230	7	1	139915756	139916733	Olfr527	protein_coding
ENSMUSG00000060112	ENSMUST00000215023	7	-1	139923728	139941566	Olfr60	protein_coding
ENSMUSG00000060112	ENSMUST00000211031	7	-1	139923728	139941584	Olfr60	protein_coding
ENSMUSG00000060112	ENSMUST00000216027	7	-1	139923746	139941566	Olfr60	protein_coding
ENSMUSG00000060112	ENSMUST00000210932	7	-1	139923746	139941574	Olfr60	protein_coding
ENSMUSG00000060112	ENSMUST00000075470	7	-1	139924965	139925900	Olfr60	protein_coding
ENSMUSG00000060974	ENSMUST00000216727	7	-1	139951785	139956244	Olfr530	protein_coding
ENSMUSG00000060974	ENSMUST00000074177	7	-1	139952500	139953579	Olfr530	protein_coding
ENSMUSG00000062712	ENSMUST00000080153	7	-1	139978958	139982831	Olfr531	protein_coding
ENSMUSG00000062712	ENSMUST00000216053	7	-1	139978958	139982831	Olfr531	protein_coding
ENSMUSG00000062712	ENSMUST00000217167	7	-1	139978958	139982831	Olfr531	protein_coding
ENSMUSG00000063823	ENSMUST00000213801	7	-1	139995623	140001552	Olfr532	protein_coding
ENSMUSG00000063823	ENSMUST00000073226	7	-1	139998755	139999684	Olfr532	protein_coding
ENSMUSG00000056883	ENSMUST00000211093	7	1	140043283	140048039	Olfr533	protein_coding
ENSMUSG00000056883	ENSMUST00000216258	7	1	140043290	140048041	Olfr533	protein_coding
ENSMUSG00000056883	ENSMUST00000215308	7	1	140043303	140048039	Olfr533	protein_coding
ENSMUSG00000056883	ENSMUST00000217179	7	1	140043305	140048039	Olfr533	protein_coding
ENSMUSG00000056883	ENSMUST00000071755	7	1	140046071	140047122	Olfr533	protein_coding
ENSMUSG00000063230	ENSMUST00000214296	7	1	140064129	140077017	Olfr535	protein_coding
ENSMUSG00000063230	ENSMUST00000213715	7	1	140064147	140077017	Olfr535	protein_coding
ENSMUSG00000063230	ENSMUST00000217235	7	1	140064157	140077017	Olfr535	protein_coding
ENSMUSG00000063230	ENSMUST00000074897	7	1	140072530	140073520	Olfr535	protein_coding
ENSMUSG00000052508	ENSMUST00000215768	7	-1	140080762	140087309	Olfr536	protein_coding
ENSMUSG00000052508	ENSMUST00000215340	7	-1	140080762	140087309	Olfr536	protein_coding
ENSMUSG00000052508	ENSMUST00000064392	7	-1	140080766	140087231	Olfr536	protein_coding
ENSMUSG00000052508	ENSMUST00000209873	7	-1	140084139	140087224	Olfr536	protein_coding
ENSMUSG00000095901	ENSMUST00000210973	7	1	140147799	140155706	Olfr538	protein_coding
ENSMUSG00000095901	ENSMUST00000084457	7	1	140154068	140155000	Olfr538	protein_coding
ENSMUSG00000093942	ENSMUST00000214180	7	1	140181182	140197591	Olfr46	protein_coding
ENSMUSG00000093942	ENSMUST00000211771	7	1	140181253	140191037	Olfr46	protein_coding
ENSMUSG00000093942	ENSMUST00000072655	7	1	140190081	140191037	Olfr46	protein_coding
ENSMUSG00000096069	ENSMUST00000210373	7	1	140208883	140217998	Olfr61	protein_coding
ENSMUSG00000096069	ENSMUST00000210241	7	1	140208890	140218711	Olfr61	protein_coding
ENSMUSG00000096069	ENSMUST00000211685	7	1	140208933	140218615	Olfr61	protein_coding
ENSMUSG00000096069	ENSMUST00000084455	7	1	140217616	140218551	Olfr61	protein_coding
ENSMUSG00000094819	ENSMUST00000084456	7	1	140226365	140232998	Olfr53	protein_coding
ENSMUSG00000094819	ENSMUST00000211057	7	1	140226375	140232200	Olfr53	protein_coding
ENSMUSG00000094819	ENSMUST00000211399	7	1	140226426	140232179	Olfr53	protein_coding
ENSMUSG00000059136	ENSMUST00000218865	7	1	140239843	140258493	Olfr539	protein_coding
ENSMUSG00000059136	ENSMUST00000078967	7	1	140247202	140248161	Olfr539	protein_coding
ENSMUSG00000066122	ENSMUST00000214637	7	1	140261864	140276758	Olfr45	protein_coding
ENSMUSG00000066122	ENSMUST00000084454	7	1	140270797	140271831	Olfr45	protein_coding
ENSMUSG00000057997	ENSMUST00000210357	7	1	140277180	140285519	Olfr541	protein_coding
ENSMUSG00000057997	ENSMUST00000209857	7	1	140277229	140284551	Olfr541	protein_coding
ENSMUSG00000057997	ENSMUST00000080681	7	1	140284078	140285180	Olfr541	protein_coding
ENSMUSG00000025479	ENSMUST00000026552	7	1	140343652	140354894	Cyp2e1	protein_coding
ENSMUSG00000025479	ENSMUST00000209253	7	1	140343732	140354900	Cyp2e1	protein_coding
ENSMUSG00000025479	ENSMUST00000210235	7	1	140343758	140354659	Cyp2e1	protein_coding
ENSMUSG00000025480	ENSMUST00000026553	7	-1	140357142	140367765	Syce1	protein_coding
ENSMUSG00000025480	ENSMUST00000211616	7	-1	140359800	140367750	Syce1	protein_coding
ENSMUSG00000060314	ENSMUST00000080651	7	-1	140387362	140402091	Zfp941	protein_coding
ENSMUSG00000060314	ENSMUST00000106052	7	-1	140389602	140402045	Zfp941	protein_coding
ENSMUSG00000110136	ENSMUST00000209690	7	-1	140398000	140436244	Gm45785	protein_coding
ENSMUSG00000025481	ENSMUST00000106050	7	1	140414931	140417800	Urah	protein_coding
ENSMUSG00000025481	ENSMUST00000211372	7	1	140415185	140417879	Urah	protein_coding
ENSMUSG00000025481	ENSMUST00000026554	7	1	140415192	140417879	Urah	protein_coding
ENSMUSG00000025481	ENSMUST00000185612	7	1	140415210	140417879	Urah	protein_coding
ENSMUSG00000025481	ENSMUST00000209978	7	1	140415537	140417697	Urah	protein_coding
ENSMUSG00000025481	ENSMUST00000210916	7	1	140415555	140417858	Urah	protein_coding
ENSMUSG00000038801	ENSMUST00000035300	7	1	140425460	140426682	Scgb1c1	protein_coding
ENSMUSG00000025482	ENSMUST00000026555	7	1	140427718	140430931	Odf3	protein_coding
ENSMUSG00000025482	ENSMUST00000106049	7	1	140427736	140430921	Odf3	protein_coding
ENSMUSG00000025484	ENSMUST00000026557	7	-1	140433307	140437022	Bet1l	protein_coding
ENSMUSG00000025484	ENSMUST00000211624	7	-1	140434285	140437275	Bet1l	protein_coding
ENSMUSG00000025484	ENSMUST00000211590	7	-1	140434338	140436159	Bet1l	protein_coding
ENSMUSG00000025484	ENSMUST00000211527	7	-1	140434357	140436159	Bet1l	protein_coding
ENSMUSG00000025484	ENSMUST00000210710	7	-1	140434704	140437490	Bet1l	protein_coding
ENSMUSG00000025485	ENSMUST00000026558	7	1	140436870	140443643	Ric8a	protein_coding
ENSMUSG00000025485	ENSMUST00000209766	7	1	140438468	140444285	Ric8a	protein_coding
ENSMUSG00000025486	ENSMUST00000106048	7	-1	140443583	140461782	Sirt3	protein_coding
ENSMUSG00000025486	ENSMUST00000211179	7	-1	140443583	140462211	Sirt3	protein_coding
ENSMUSG00000025486	ENSMUST00000026559	7	-1	140443583	140462222	Sirt3	protein_coding
ENSMUSG00000025486	ENSMUST00000137024	7	-1	140444933	140458060	Sirt3	protein_coding
ENSMUSG00000025486	ENSMUST00000147331	7	-1	140449402	140461782	Sirt3	protein_coding
ENSMUSG00000025486	ENSMUST00000137710	7	-1	140456347	140461782	Sirt3	protein_coding
ENSMUSG00000025487	ENSMUST00000026560	7	1	140461881	140478555	Psmd13	protein_coding
ENSMUSG00000025487	ENSMUST00000163610	7	1	140462377	140478525	Psmd13	protein_coding
ENSMUSG00000025487	ENSMUST00000164681	7	1	140462385	140478146	Psmd13	protein_coding
ENSMUSG00000025487	ENSMUST00000130462	7	1	140469313	140478308	Psmd13	protein_coding
ENSMUSG00000025487	ENSMUST00000165539	7	1	140474428	140478556	Psmd13	protein_coding
ENSMUSG00000025488	ENSMUST00000026561	7	-1	140478858	140480359	Cox8b	protein_coding
ENSMUSG00000038745	ENSMUST00000106045	7	1	140500815	140508453	Nlrp6	protein_coding
ENSMUSG00000038745	ENSMUST00000183845	7	1	140500815	140509105	Nlrp6	protein_coding
ENSMUSG00000038745	ENSMUST00000184560	7	1	140500984	140507462	Nlrp6	protein_coding
ENSMUSG00000062031	ENSMUST00000164580	7	1	140521461	140527569	Pgghg	protein_coding
ENSMUSG00000062031	ENSMUST00000079403	7	1	140521494	140527577	Pgghg	protein_coding
ENSMUSG00000025489	ENSMUST00000026562	7	-1	140528871	140530204	Ifitm5	protein_coding
ENSMUSG00000110104	ENSMUST00000211129	7	-1	140529135	140535850	Gm45717	protein_coding
ENSMUSG00000060591	ENSMUST00000081649	7	-1	140534750	140535900	Ifitm2	protein_coding
ENSMUSG00000025491	ENSMUST00000106042	7	1	140547134	140549738	Ifitm1	protein_coding
ENSMUSG00000025491	ENSMUST00000106040	7	1	140547941	140549738	Ifitm1	protein_coding
ENSMUSG00000025491	ENSMUST00000026564	7	1	140547953	140549738	Ifitm1	protein_coding
ENSMUSG00000025492	ENSMUST00000026565	7	-1	140589499	140590683	Ifitm3	protein_coding
ENSMUSG00000059108	ENSMUST00000209328	7	-1	140595612	140597837	Ifitm6	protein_coding
ENSMUSG00000059108	ENSMUST00000211330	7	-1	140595614	140597471	Ifitm6	protein_coding
ENSMUSG00000059108	ENSMUST00000081924	7	-1	140595619	140596821	Ifitm6	protein_coding
ENSMUSG00000091441	ENSMUST00000170892	7	1	140609044	140609533	Gm17387	protein_coding
ENSMUSG00000055629	ENSMUST00000048002	7	1	140641017	140652313	B4galnt4	protein_coding
ENSMUSG00000055629	ENSMUST00000210517	7	1	140650515	140652221	B4galnt4	protein_coding
ENSMUSG00000054065	ENSMUST00000106039	7	1	140658131	140670423	Pkp3	protein_coding
ENSMUSG00000054065	ENSMUST00000159375	7	1	140659060	140662559	Pkp3	protein_coding
ENSMUSG00000054065	ENSMUST00000066873	7	1	140659673	140670423	Pkp3	protein_coding
ENSMUSG00000054065	ENSMUST00000163041	7	1	140659688	140663034	Pkp3	protein_coding
ENSMUSG00000025494	ENSMUST00000210167	7	-1	140671088	140680437	Sigirr	protein_coding
ENSMUSG00000025494	ENSMUST00000097958	7	-1	140671088	140680459	Sigirr	protein_coding
ENSMUSG00000025494	ENSMUST00000209294	7	-1	140671090	140680455	Sigirr	protein_coding
ENSMUSG00000025494	ENSMUST00000209199	7	-1	140673193	140676601	Sigirr	protein_coding
ENSMUSG00000025494	ENSMUST00000209352	7	-1	140673785	140676652	Sigirr	protein_coding
ENSMUSG00000054662	ENSMUST00000067836	7	-1	140681125	140697719	Ano9	protein_coding
ENSMUSG00000025495	ENSMUST00000172787	7	1	140710169	140732904	Ptdss2	protein_coding
ENSMUSG00000025495	ENSMUST00000026568	7	1	140711199	140737519	Ptdss2	protein_coding
ENSMUSG00000025495	ENSMUST00000209928	7	1	140734536	140735515	Ptdss2	protein_coding
ENSMUSG00000038650	ENSMUST00000210314	7	-1	140740239	140748602	Rnh1	protein_coding
ENSMUSG00000038650	ENSMUST00000106033	7	-1	140740241	140749139	Rnh1	protein_coding
ENSMUSG00000038650	ENSMUST00000167493	7	-1	140740241	140752770	Rnh1	protein_coding
ENSMUSG00000038650	ENSMUST00000209378	7	-1	140743267	140748041	Rnh1	protein_coding
ENSMUSG00000038650	ENSMUST00000210979	7	-1	140743989	140748104	Rnh1	protein_coding
ENSMUSG00000025499	ENSMUST00000026572	7	-1	140769018	140773873	Hras	protein_coding
ENSMUSG00000025499	ENSMUST00000168550	7	-1	140769847	140773917	Hras	protein_coding
ENSMUSG00000025499	ENSMUST00000097957	7	-1	140770839	140773918	Hras	protein_coding
ENSMUSG00000025499	ENSMUST00000124314	7	-1	140770840	140772853	Hras	protein_coding
ENSMUSG00000038637	ENSMUST00000084446	7	1	140774070	140789968	Lrrc56	protein_coding
ENSMUSG00000038637	ENSMUST00000070458	7	1	140774089	140789962	Lrrc56	protein_coding
ENSMUSG00000038637	ENSMUST00000047093	7	1	140774991	140789960	Lrrc56	protein_coding
ENSMUSG00000038637	ENSMUST00000144008	7	1	140776847	140779748	Lrrc56	protein_coding
ENSMUSG00000025500	ENSMUST00000026573	7	-1	140789905	140793990	Lmntd2	protein_coding
ENSMUSG00000025500	ENSMUST00000170841	7	-1	140789956	140793993	Lmntd2	protein_coding
ENSMUSG00000038618	ENSMUST00000046890	7	1	140795773	140798571	Rassf7	protein_coding
ENSMUSG00000038618	ENSMUST00000209500	7	1	140795807	140798568	Rassf7	protein_coding
ENSMUSG00000038618	ENSMUST00000210993	7	1	140795875	140797136	Rassf7	protein_coding
ENSMUSG00000038618	ENSMUST00000133763	7	1	140795891	140797391	Rassf7	protein_coding
ENSMUSG00000038618	ENSMUST00000153081	7	1	140796116	140797385	Rassf7	protein_coding
ENSMUSG00000038618	ENSMUST00000141804	7	1	140796548	140797518	Rassf7	protein_coding
ENSMUSG00000038618	ENSMUST00000148975	7	1	140796613	140797816	Rassf7	protein_coding
ENSMUSG00000038611	ENSMUST00000106027	7	1	140808702	140842539	Phrf1	protein_coding
ENSMUSG00000038611	ENSMUST00000122143	7	1	140823412	140842508	Phrf1	protein_coding
ENSMUSG00000038611	ENSMUST00000142572	7	1	140839103	140842663	Phrf1	protein_coding
ENSMUSG00000038611	ENSMUST00000130687	7	1	140840310	140842660	Phrf1	protein_coding
ENSMUSG00000025498	ENSMUST00000106023	7	-1	140842619	140846334	Irf7	protein_coding
ENSMUSG00000025498	ENSMUST00000026571	7	-1	140843096	140846394	Irf7	protein_coding
ENSMUSG00000025498	ENSMUST00000097952	7	-1	140843097	140846336	Irf7	protein_coding
ENSMUSG00000025498	ENSMUST00000123525	7	-1	140843345	140845205	Irf7	protein_coding
ENSMUSG00000025497	ENSMUST00000080654	7	-1	140848996	140856687	Cdhr5	protein_coding
ENSMUSG00000025497	ENSMUST00000167263	7	-1	140848999	140856699	Cdhr5	protein_coding
ENSMUSG00000025497	ENSMUST00000210124	7	-1	140849771	140853648	Cdhr5	protein_coding
ENSMUSG00000038580	ENSMUST00000046156	7	-1	140858244	140859046	Sct	protein_coding
ENSMUSG00000038580	ENSMUST00000211667	7	-1	140858245	140859044	Sct	protein_coding
ENSMUSG00000038580	ENSMUST00000167790	7	-1	140858251	140859044	Sct	protein_coding
ENSMUSG00000025496	ENSMUST00000026569	7	1	140871919	140876377	Drd4	protein_coding
ENSMUSG00000058886	ENSMUST00000080553	7	-1	140877093	140907585	Deaf1	protein_coding
ENSMUSG00000058886	ENSMUST00000209600	7	-1	140877098	140893177	Deaf1	protein_coding
ENSMUSG00000058886	ENSMUST00000211537	7	-1	140880232	140907491	Deaf1	protein_coding
ENSMUSG00000025505	ENSMUST00000126510	7	1	140907801	140916130	Tmem80	protein_coding
ENSMUSG00000025505	ENSMUST00000145184	7	1	140907801	140917069	Tmem80	protein_coding
ENSMUSG00000025505	ENSMUST00000133012	7	1	140908043	140916724	Tmem80	protein_coding
ENSMUSG00000025505	ENSMUST00000026578	7	1	140908043	140917069	Tmem80	protein_coding
ENSMUSG00000025505	ENSMUST00000128906	7	1	140913227	140916726	Tmem80	protein_coding
ENSMUSG00000025505	ENSMUST00000132061	7	1	140913294	140915980	Tmem80	protein_coding
ENSMUSG00000025504	ENSMUST00000026577	7	1	140918793	140942933	Eps8l2	protein_coding
ENSMUSG00000025504	ENSMUST00000143633	7	1	140918919	140934934	Eps8l2	protein_coding
ENSMUSG00000025503	ENSMUST00000211654	7	1	140972112	140982879	Taldo1	protein_coding
ENSMUSG00000025503	ENSMUST00000026576	7	1	140972112	140982881	Taldo1	protein_coding
ENSMUSG00000051007	ENSMUST00000106008	7	-1	140987707	140994049	Gatd1	protein_coding
ENSMUSG00000060240	ENSMUST00000084436	7	-1	141006359	141009338	Cend1	protein_coding
ENSMUSG00000060240	ENSMUST00000124444	7	-1	141006359	141009404	Cend1	protein_coding
ENSMUSG00000060240	ENSMUST00000164387	7	-1	141006364	141009264	Cend1	protein_coding
ENSMUSG00000060240	ENSMUST00000137488	7	-1	141006364	141009331	Cend1	protein_coding
ENSMUSG00000019082	ENSMUST00000019226	7	-1	141009657	141017805	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000106007	7	-1	141009662	141014507	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000106006	7	-1	141009662	141017544	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000201710	7	-1	141009662	141017550	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000153190	7	-1	141009669	141012666	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000174095	7	-1	141011099	141011511	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000138865	7	-1	141011489	141015310	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000136354	7	-1	141011539	141014336	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000201127	7	-1	141011556	141014242	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000172654	7	-1	141012024	141017505	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000202840	7	-1	141012614	141014513	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000133206	7	-1	141013510	141014517	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000133021	7	-1	141013843	141014456	Slc25a22	protein_coding
ENSMUSG00000019082	ENSMUST00000150026	7	-1	141013875	141014507	Slc25a22	protein_coding
ENSMUSG00000025507	ENSMUST00000026580	7	-1	141018026	141023938	Pidd1	protein_coding
ENSMUSG00000025507	ENSMUST00000106005	7	-1	141018428	141023268	Pidd1	protein_coding
ENSMUSG00000025508	ENSMUST00000084434	7	1	141027283	141031498	Rplp2	protein_coding
ENSMUSG00000025508	ENSMUST00000106004	7	1	141027625	141031263	Rplp2	protein_coding
ENSMUSG00000025508	ENSMUST00000106003	7	1	141027763	141031263	Rplp2	protein_coding
ENSMUSG00000025509	ENSMUST00000164016	7	1	141035111	141040656	Pnpla2	protein_coding
ENSMUSG00000025509	ENSMUST00000064151	7	1	141035120	141040007	Pnpla2	protein_coding
ENSMUSG00000025509	ENSMUST00000169665	7	1	141035132	141038851	Pnpla2	protein_coding
ENSMUSG00000025509	ENSMUST00000165487	7	1	141035520	141038064	Pnpla2	protein_coding
ENSMUSG00000048200	ENSMUST00000053670	7	1	141041007	141046526	Cracr2b	protein_coding
ENSMUSG00000048200	ENSMUST00000167491	7	1	141041808	141044942	Cracr2b	protein_coding
ENSMUSG00000048200	ENSMUST00000165194	7	1	141041873	141043375	Cracr2b	protein_coding
ENSMUSG00000048200	ENSMUST00000172215	7	1	141043024	141044642	Cracr2b	protein_coding
ENSMUSG00000048200	ENSMUST00000170879	7	1	141043324	141046276	Cracr2b	protein_coding
ENSMUSG00000048200	ENSMUST00000116247	7	1	141045587	141046526	Cracr2b	protein_coding
ENSMUSG00000025510	ENSMUST00000106000	7	1	141047306	141051386	Cd151	protein_coding
ENSMUSG00000025510	ENSMUST00000209892	7	1	141047335	141050372	Cd151	protein_coding
ENSMUSG00000025510	ENSMUST00000177840	7	1	141047335	141051376	Cd151	protein_coding
ENSMUSG00000025510	ENSMUST00000209988	7	1	141047446	141050134	Cd151	protein_coding
ENSMUSG00000025510	ENSMUST00000211071	7	1	141048191	141050101	Cd151	protein_coding
ENSMUSG00000025510	ENSMUST00000058746	7	1	141048735	141051385	Cd151	protein_coding
ENSMUSG00000038489	ENSMUST00000043870	7	-1	141051773	141055045	Polr2l	protein_coding
ENSMUSG00000025511	ENSMUST00000026585	7	1	141055153	141073340	Tspan4	protein_coding
ENSMUSG00000025511	ENSMUST00000138092	7	1	141055423	141071716	Tspan4	protein_coding
ENSMUSG00000025511	ENSMUST00000146305	7	1	141055426	141071729	Tspan4	protein_coding
ENSMUSG00000025511	ENSMUST00000140858	7	1	141055649	141069533	Tspan4	protein_coding
ENSMUSG00000025511	ENSMUST00000117634	7	1	141056313	141073334	Tspan4	protein_coding
ENSMUSG00000025511	ENSMUST00000239217	7	1	141061977	141072866	Tspan4	protein_coding
ENSMUSG00000025512	ENSMUST00000153191	7	-1	141073049	141119729	Chid1	protein_coding
ENSMUSG00000025512	ENSMUST00000026586	7	-1	141073050	141119770	Chid1	protein_coding
ENSMUSG00000025512	ENSMUST00000166082	7	-1	141073050	141119770	Chid1	protein_coding
ENSMUSG00000025512	ENSMUST00000118694	7	-1	141073051	141119717	Chid1	protein_coding
ENSMUSG00000025512	ENSMUST00000143561	7	-1	141095328	141119443	Chid1	protein_coding
ENSMUSG00000002957	ENSMUST00000003038	7	1	141142086	141212924	Ap2a2	protein_coding
ENSMUSG00000002957	ENSMUST00000201261	7	1	141142443	141178769	Ap2a2	protein_coding
ENSMUSG00000118661	ENSMUST00000239500	7	-1	141213373	141241641	LXEJ02004842.1	protein_coding
ENSMUSG00000025515	ENSMUST00000185406	7	1	141276583	141308430	Muc2	protein_coding
ENSMUSG00000037974	ENSMUST00000155534	7	1	141342709	141372968	Muc5ac	protein_coding
ENSMUSG00000037974	ENSMUST00000041924	7	1	141342748	141372623	Muc5ac	protein_coding
ENSMUSG00000037974	ENSMUST00000163321	7	1	141342748	141372872	Muc5ac	protein_coding
ENSMUSG00000066108	ENSMUST00000165147	7	1	141392807	141426821	Muc5b	protein_coding
ENSMUSG00000025139	ENSMUST00000055819	7	-1	141428550	141456152	Tollip	protein_coding
ENSMUSG00000025139	ENSMUST00000001950	7	-1	141435320	141456224	Tollip	protein_coding
ENSMUSG00000025139	ENSMUST00000130439	7	-1	141437126	141456045	Tollip	protein_coding
ENSMUSG00000025139	ENSMUST00000151890	7	-1	141437216	141472244	Tollip	protein_coding
ENSMUSG00000053046	ENSMUST00000078200	7	1	141503488	141552742	Brsk2	protein_coding
ENSMUSG00000053046	ENSMUST00000018971	7	1	141503488	141557983	Brsk2	protein_coding
ENSMUSG00000053046	ENSMUST00000172652	7	1	141503583	141552909	Brsk2	protein_coding
ENSMUSG00000053046	ENSMUST00000105989	7	1	141503820	141554687	Brsk2	protein_coding
ENSMUSG00000053046	ENSMUST00000075528	7	1	141503823	141555969	Brsk2	protein_coding
