ENSMUSG00000005534	ENSMUST00000207100	8	-1	3224795	3242717	Insr	protein_coding
ENSMUSG00000031948	ENSMUST00000164470	8	-1	112720075	112737898	Kars	protein_coding
ENSMUSG00000031948	ENSMUST00000034426	8	-1	112720075	112737955	Kars	protein_coding
ENSMUSG00000031948	ENSMUST00000211990	8	-1	112732377	112737907	Kars	protein_coding
ENSMUSG00000033430	ENSMUST00000052138	8	1	112738030	112747160	Terf2ip	protein_coding
ENSMUSG00000031772	ENSMUST00000034225	8	1	113296675	113609337	Cntnap4	protein_coding
ENSMUSG00000031772	ENSMUST00000118171	8	1	113296675	113609349	Cntnap4	protein_coding
ENSMUSG00000078908	ENSMUST00000179926	8	1	114362219	114370438	Mon1b	protein_coding
ENSMUSG00000078908	ENSMUST00000035777	8	1	114362467	114371811	Mon1b	protein_coding
ENSMUSG00000033409	ENSMUST00000095173	8	1	114369845	114382119	Syce1l	protein_coding
ENSMUSG00000033409	ENSMUST00000034219	8	1	114369850	114382165	Syce1l	protein_coding
ENSMUSG00000033409	ENSMUST00000212269	8	1	114369864	114382163	Syce1l	protein_coding
ENSMUSG00000053399	ENSMUST00000093113	8	-1	114423758	114575247	Adamts18	protein_coding
ENSMUSG00000031767	ENSMUST00000073521	8	1	114860297	114881479	Nudt7	protein_coding
ENSMUSG00000031767	ENSMUST00000066514	8	1	114860314	114879042	Nudt7	protein_coding
ENSMUSG00000031767	ENSMUST00000109109	8	1	114860358	114879052	Nudt7	protein_coding
ENSMUSG00000031767	ENSMUST00000147605	8	1	114860381	114879046	Nudt7	protein_coding
ENSMUSG00000031767	ENSMUST00000134593	8	1	114860382	114875128	Nudt7	protein_coding
ENSMUSG00000046844	ENSMUST00000049509	8	1	114932370	115100811	Vat1l	protein_coding
ENSMUSG00000046844	ENSMUST00000150963	8	1	114932374	114957059	Vat1l	protein_coding
ENSMUSG00000008874	ENSMUST00000009018	8	1	115144826	115152586	Clec3a	protein_coding
ENSMUSG00000004637	ENSMUST00000004756	8	1	115166395	116079447	Wwox	protein_coding
ENSMUSG00000004637	ENSMUST00000160862	8	1	115166435	115445419	Wwox	protein_coding
ENSMUSG00000004637	ENSMUST00000109108	8	1	115166435	115601978	Wwox	protein_coding
ENSMUSG00000004637	ENSMUST00000109107	8	1	115166442	115201269	Wwox	protein_coding
ENSMUSG00000055435	ENSMUST00000069009	8	-1	116409681	116433835	Maf	protein_coding
ENSMUSG00000055435	ENSMUST00000109104	8	-1	116428174	116434533	Maf	protein_coding
ENSMUSG00000034467	ENSMUST00000213007	8	1	117231713	117242654	Dynlrb2	protein_coding
ENSMUSG00000034467	ENSMUST00000078170	8	1	117231754	117242654	Dynlrb2	protein_coding
ENSMUSG00000031758	ENSMUST00000109102	8	-1	117301139	117459730	Cdyl2	protein_coding
ENSMUSG00000014633	ENSMUST00000148235	8	-1	117615424	117648194	Cmc2	protein_coding
ENSMUSG00000014633	ENSMUST00000078589	8	-1	117616272	117648178	Cmc2	protein_coding
ENSMUSG00000014633	ENSMUST00000128304	8	-1	117616371	117648104	Cmc2	protein_coding
ENSMUSG00000031756	ENSMUST00000034205	8	1	117648479	117668242	Cenpn	protein_coding
ENSMUSG00000031756	ENSMUST00000212775	8	1	117648486	117659852	Cenpn	protein_coding
ENSMUSG00000031756	ENSMUST00000212263	8	1	117649066	117668179	Cenpn	protein_coding
ENSMUSG00000047388	ENSMUST00000109099	8	1	117670132	117687184	Atmin	protein_coding
ENSMUSG00000031847	ENSMUST00000070577	8	-1	117696333	117705682	1700030J22Rik	protein_coding
ENSMUSG00000031847	ENSMUST00000213068	8	-1	117697847	117705698	1700030J22Rik	protein_coding
ENSMUSG00000034424	ENSMUST00000040484	8	-1	117708549	117720276	Gcsh	protein_coding
ENSMUSG00000034416	ENSMUST00000109093	8	-1	117722418	117809188	Pkd1l2	protein_coding
ENSMUSG00000034416	ENSMUST00000098375	8	-1	117722418	117809188	Pkd1l2	protein_coding
ENSMUSG00000031845	ENSMUST00000034308	8	1	117822593	117860459	Bco1	protein_coding
ENSMUSG00000031845	ENSMUST00000176860	8	1	117822737	117860055	Bco1	protein_coding
ENSMUSG00000052557	ENSMUST00000064488	8	1	117884874	117931925	Gan	protein_coding
ENSMUSG00000052557	ENSMUST00000162997	8	1	117884876	117942736	Gan	protein_coding
ENSMUSG00000034390	ENSMUST00000166750	8	1	117983803	118186169	Cmip	protein_coding
ENSMUSG00000034390	ENSMUST00000095172	8	1	118075909	118186169	Cmip	protein_coding
ENSMUSG00000034330	ENSMUST00000081232	8	1	118225030	118361881	Plcg2	protein_coding
ENSMUSG00000034308	ENSMUST00000037955	8	-1	118388138	118398286	Sdr42e1	protein_coding
ENSMUSG00000034308	ENSMUST00000173522	8	-1	118388141	118400428	Sdr42e1	protein_coding
ENSMUSG00000034308	ENSMUST00000174450	8	-1	118390072	118400428	Sdr42e1	protein_coding
ENSMUSG00000031844	ENSMUST00000034304	8	1	118428643	118485766	Hsd17b2	protein_coding
ENSMUSG00000031843	ENSMUST00000034303	8	-1	118518384	118528682	Mphosph6	protein_coding
ENSMUSG00000031841	ENSMUST00000117160	8	1	119010472	120051660	Cdh13	protein_coding
ENSMUSG00000031839	ENSMUST00000034300	8	1	120071227	120075661	Hsbp1	protein_coding
ENSMUSG00000031839	ENSMUST00000212468	8	1	120071261	120075082	Hsbp1	protein_coding
ENSMUSG00000074064	ENSMUST00000098367	8	1	120121617	120137841	Mlycd	protein_coding
ENSMUSG00000074063	ENSMUST00000131448	8	1	120160863	120169816	Osgin1	protein_coding
ENSMUSG00000074063	ENSMUST00000152420	8	1	120163857	120172995	Osgin1	protein_coding
ENSMUSG00000074063	ENSMUST00000212112	8	1	120163888	120169719	Osgin1	protein_coding
ENSMUSG00000074063	ENSMUST00000098365	8	1	120163901	120172995	Osgin1	protein_coding
ENSMUSG00000031837	ENSMUST00000098363	8	1	120173458	120199379	Necab2	protein_coding
ENSMUSG00000034224	ENSMUST00000036748	8	-1	120206341	120228437	Slc38a8	protein_coding
ENSMUSG00000034224	ENSMUST00000138061	8	-1	120220939	120228033	Slc38a8	protein_coding
ENSMUSG00000034224	ENSMUST00000133821	8	-1	120222824	120228434	Slc38a8	protein_coding
ENSMUSG00000031835	ENSMUST00000098362	8	-1	120234895	120285466	Mbtps1	protein_coding
ENSMUSG00000031835	ENSMUST00000081381	8	-1	120234895	120285474	Mbtps1	protein_coding
ENSMUSG00000034189	ENSMUST00000036049	8	-1	120288728	120301922	Hsdl1	protein_coding
ENSMUSG00000034189	ENSMUST00000212517	8	-1	120289539	120296734	Hsdl1	protein_coding
ENSMUSG00000034189	ENSMUST00000212065	8	-1	120293066	120301920	Hsdl1	protein_coding
ENSMUSG00000034189	ENSMUST00000212198	8	-1	120294596	120301914	Hsdl1	protein_coding
ENSMUSG00000031831	ENSMUST00000093100	8	1	120301974	120325193	Dnaaf1	protein_coding
ENSMUSG00000031832	ENSMUST00000093099	8	-1	120324714	120331961	Taf1c	protein_coding
ENSMUSG00000024266	ENSMUST00000098361	8	1	120339486	120343663	Adad2	protein_coding
ENSMUSG00000045246	ENSMUST00000164382	8	-1	120350593	120362085	Kcng4	protein_coding
ENSMUSG00000045246	ENSMUST00000061828	8	-1	120350593	120362419	Kcng4	protein_coding
ENSMUSG00000023336	ENSMUST00000212901	8	1	120393104	120410698	Wfdc1	protein_coding
ENSMUSG00000023336	ENSMUST00000024107	8	1	120393104	120414961	Wfdc1	protein_coding
ENSMUSG00000034112	ENSMUST00000095171	8	1	120426748	120484456	Atp2c2	protein_coding
ENSMUSG00000034112	ENSMUST00000212454	8	1	120426809	120461107	Atp2c2	protein_coding
ENSMUSG00000034105	ENSMUST00000049156	8	-1	120486815	120505155	Meak7	protein_coding
ENSMUSG00000034105	ENSMUST00000212534	8	-1	120499207	120505133	Meak7	protein_coding
ENSMUSG00000031827	ENSMUST00000034285	8	-1	120535961	120567283	Cotl1	protein_coding
ENSMUSG00000031827	ENSMUST00000168698	8	-1	120535964	120567261	Cotl1	protein_coding
ENSMUSG00000031827	ENSMUST00000211873	8	-1	120536297	120567236	Cotl1	protein_coding
ENSMUSG00000031828	ENSMUST00000034287	8	1	120589011	120603734	Klhl36	protein_coding
ENSMUSG00000031826	ENSMUST00000144458	8	1	120637099	120684294	Usp10	protein_coding
ENSMUSG00000031826	ENSMUST00000108988	8	1	120637553	120684299	Usp10	protein_coding
ENSMUSG00000092329	ENSMUST00000127664	8	1	120637580	125072461	Galnt2l	protein_coding
ENSMUSG00000031826	ENSMUST00000108982	8	1	120637596	120678673	Usp10	protein_coding
ENSMUSG00000031826	ENSMUST00000134729	8	1	120680014	120683608	Usp10	protein_coding
ENSMUSG00000031825	ENSMUST00000132583	8	1	120719177	120779532	Crispld2	protein_coding
ENSMUSG00000031825	ENSMUST00000034282	8	1	120719247	120778315	Crispld2	protein_coding
ENSMUSG00000031825	ENSMUST00000108972	8	1	120729465	120778315	Crispld2	protein_coding
ENSMUSG00000031823	ENSMUST00000034280	8	-1	120807629	120828221	Zdhhc7	protein_coding
ENSMUSG00000031824	ENSMUST00000108948	8	1	120840891	120881313	6430548M08Rik	protein_coding
ENSMUSG00000031824	ENSMUST00000034281	8	1	120840891	120892045	6430548M08Rik	protein_coding
ENSMUSG00000031824	ENSMUST00000108951	8	1	120840892	120892043	6430548M08Rik	protein_coding
ENSMUSG00000031824	ENSMUST00000132229	8	1	120871202	120872257	6430548M08Rik	protein_coding
ENSMUSG00000031824	ENSMUST00000153725	8	1	120871443	120879284	6430548M08Rik	protein_coding
ENSMUSG00000031824	ENSMUST00000108950	8	1	120871668	120889627	6430548M08Rik	protein_coding
ENSMUSG00000042269	ENSMUST00000048786	8	-1	120893136	120904205	Cibar2	protein_coding
ENSMUSG00000042269	ENSMUST00000135567	8	-1	120898479	120904166	Cibar2	protein_coding
ENSMUSG00000031822	ENSMUST00000180448	8	1	120955195	121280373	Gse1	protein_coding
ENSMUSG00000031822	ENSMUST00000034279	8	1	121215186	121308129	Gse1	protein_coding
ENSMUSG00000031822	ENSMUST00000120493	8	1	121262596	121306219	Gse1	protein_coding
ENSMUSG00000031822	ENSMUST00000118136	8	1	121264168	121306065	Gse1	protein_coding
ENSMUSG00000031821	ENSMUST00000034278	8	-1	121305372	121316043	Gins2	protein_coding
ENSMUSG00000043687	ENSMUST00000123927	8	-1	121335341	121361231	1190005I06Rik	protein_coding
ENSMUSG00000097919	ENSMUST00000181333	8	-1	121335525	121394818	Gm27021	protein_coding
ENSMUSG00000043687	ENSMUST00000180677	8	-1	121335540	121374371	1190005I06Rik	protein_coding
ENSMUSG00000031819	ENSMUST00000034277	8	-1	121380653	121394860	Emc8	protein_coding
ENSMUSG00000031819	ENSMUST00000181950	8	-1	121384572	121394826	Emc8	protein_coding
ENSMUSG00000031819	ENSMUST00000181111	8	-1	121384763	121394502	Emc8	protein_coding
ENSMUSG00000031819	ENSMUST00000181836	8	-1	121384789	121394575	Emc8	protein_coding
ENSMUSG00000031819	ENSMUST00000181334	8	-1	121386713	121394742	Emc8	protein_coding
ENSMUSG00000031818	ENSMUST00000034276	8	1	121394961	121400946	Cox4i1	protein_coding
ENSMUSG00000031818	ENSMUST00000181586	8	1	121394961	121400946	Cox4i1	protein_coding
ENSMUSG00000031818	ENSMUST00000181795	8	1	121395047	121400771	Cox4i1	protein_coding
ENSMUSG00000041515	ENSMUST00000160943	8	1	121463097	121482143	Irf8	protein_coding
ENSMUSG00000041515	ENSMUST00000047737	8	1	121463097	121483433	Irf8	protein_coding
ENSMUSG00000041515	ENSMUST00000162658	8	1	121463124	121480217	Irf8	protein_coding
ENSMUSG00000041515	ENSMUST00000162001	8	1	121465378	121482320	Irf8	protein_coding
ENSMUSG00000042812	ENSMUST00000181504	8	1	121811125	121814883	Foxf1	protein_coding
ENSMUSG00000031816	ENSMUST00000047282	8	-1	121818367	121835057	Mthfsd	protein_coding
ENSMUSG00000031816	ENSMUST00000116415	8	-1	121824292	121835066	Mthfsd	protein_coding
ENSMUSG00000031816	ENSMUST00000139782	8	-1	121824296	121835049	Mthfsd	protein_coding
ENSMUSG00000031816	ENSMUST00000133037	8	-1	121824590	121835131	Mthfsd	protein_coding
ENSMUSG00000031816	ENSMUST00000126431	8	-1	121827915	121835037	Mthfsd	protein_coding
ENSMUSG00000046714	ENSMUST00000054691	8	1	121842910	121845634	Foxc2	protein_coding
ENSMUSG00000097084	ENSMUST00000181609	8	1	121854679	121857383	Foxl1	protein_coding
ENSMUSG00000031809	ENSMUST00000034265	8	-1	122257519	122268693	1700018B08Rik	protein_coding
ENSMUSG00000031809	ENSMUST00000182460	8	-1	122258553	122271059	1700018B08Rik	protein_coding
ENSMUSG00000052934	ENSMUST00000059018	8	-1	122276179	122305545	Fbxo31	protein_coding
ENSMUSG00000052934	ENSMUST00000212985	8	-1	122286750	122305486	Fbxo31	protein_coding
ENSMUSG00000031812	ENSMUST00000034270	8	1	122317100	122325499	Map1lc3b	protein_coding
ENSMUSG00000031812	ENSMUST00000181826	8	1	122317216	122319848	Map1lc3b	protein_coding
ENSMUSG00000031812	ENSMUST00000181948	8	1	122317223	122323751	Map1lc3b	protein_coding
ENSMUSG00000031812	ENSMUST00000181521	8	1	122317451	122323734	Map1lc3b	protein_coding
ENSMUSG00000061410	ENSMUST00000046386	8	-1	122325442	122379640	Zcchc14	protein_coding
ENSMUSG00000061410	ENSMUST00000154725	8	-1	122327089	122331253	Zcchc14	protein_coding
ENSMUSG00000025318	ENSMUST00000026357	8	1	122457302	122517560	Jph3	protein_coding
ENSMUSG00000040263	ENSMUST00000045884	8	-1	122523052	122556308	Klhdc4	protein_coding
ENSMUSG00000040263	ENSMUST00000174717	8	-1	122523286	122556219	Klhdc4	protein_coding
ENSMUSG00000040263	ENSMUST00000174192	8	-1	122523286	122556219	Klhdc4	protein_coding
ENSMUSG00000040010	ENSMUST00000045557	8	-1	122607889	122634433	Slc7a5	protein_coding
ENSMUSG00000025317	ENSMUST00000057653	8	-1	122642865	122671643	Car5a	protein_coding
ENSMUSG00000025316	ENSMUST00000172628	8	1	122676489	122723922	Banp	protein_coding
ENSMUSG00000025316	ENSMUST00000093078	8	1	122677231	122752916	Banp	protein_coding
ENSMUSG00000025316	ENSMUST00000170857	8	1	122677283	122755997	Banp	protein_coding
ENSMUSG00000025316	ENSMUST00000026354	8	1	122677319	122752676	Banp	protein_coding
ENSMUSG00000025316	ENSMUST00000174753	8	1	122677324	122718308	Banp	protein_coding
ENSMUSG00000025316	ENSMUST00000172511	8	1	122677344	122718325	Banp	protein_coding
ENSMUSG00000025316	ENSMUST00000173254	8	1	122701235	122752374	Banp	protein_coding
ENSMUSG00000025316	ENSMUST00000167711	8	1	122718343	122752697	Banp	protein_coding
ENSMUSG00000043903	ENSMUST00000187142	8	1	122985359	122999389	Zfp469	protein_coding
ENSMUSG00000043903	ENSMUST00000055537	8	1	122996308	122999385	Zfp469	protein_coding
ENSMUSG00000049577	ENSMUST00000054052	8	1	123008880	123063990	Zfpm1	protein_coding
ENSMUSG00000039079	ENSMUST00000044123	8	-1	123083706	123087485	Trhr2	protein_coding
ENSMUSG00000017478	ENSMUST00000017622	8	1	123103348	123144098	Zc3h18	protein_coding
ENSMUSG00000017478	ENSMUST00000093073	8	1	123103382	123144099	Zc3h18	protein_coding
ENSMUSG00000017478	ENSMUST00000176699	8	1	123103383	123110464	Zc3h18	protein_coding
ENSMUSG00000017478	ENSMUST00000176629	8	1	123103420	123144098	Zc3h18	protein_coding
ENSMUSG00000017478	ENSMUST00000177049	8	1	123138064	123142987	Zc3h18	protein_coding
ENSMUSG00000046108	ENSMUST00000050963	8	1	123148759	123150378	Il17c	protein_coding
ENSMUSG00000006519	ENSMUST00000212600	8	-1	123151515	123159647	Cyba	protein_coding
ENSMUSG00000006519	ENSMUST00000017604	8	-1	123151515	123159669	Cyba	protein_coding
ENSMUSG00000006517	ENSMUST00000006692	8	-1	123160340	123170161	Mvd	protein_coding
ENSMUSG00000006587	ENSMUST00000006762	8	-1	123180947	123187472	Snai3	protein_coding
ENSMUSG00000014470	ENSMUST00000014614	8	-1	123192886	123202803	Rnf166	protein_coding
ENSMUSG00000049482	ENSMUST00000116412	8	1	123202882	123209831	Ctu2	protein_coding
ENSMUSG00000049482	ENSMUST00000146634	8	1	123202952	123204952	Ctu2	protein_coding
ENSMUSG00000049482	ENSMUST00000134127	8	1	123202959	123206082	Ctu2	protein_coding
ENSMUSG00000049482	ENSMUST00000136253	8	1	123207696	123208483	Ctu2	protein_coding
ENSMUSG00000049482	ENSMUST00000212499	8	1	123208084	123208482	Ctu2	protein_coding
ENSMUSG00000014444	ENSMUST00000156333	8	-1	123208437	123278068	Piezo1	protein_coding
ENSMUSG00000014444	ENSMUST00000067252	8	-1	123208437	123278068	Piezo1	protein_coding
ENSMUSG00000006585	ENSMUST00000006760	8	1	123294754	123299867	Cdt1	protein_coding
ENSMUSG00000006589	ENSMUST00000213062	8	-1	123301374	123302228	Aprt	protein_coding
ENSMUSG00000006589	ENSMUST00000006764	8	-1	123301376	123303629	Aprt	protein_coding
ENSMUSG00000006589	ENSMUST00000212093	8	-1	123301588	123303471	Aprt	protein_coding
ENSMUSG00000006589	ENSMUST00000211823	8	-1	123301681	123303410	Aprt	protein_coding
ENSMUSG00000015027	ENSMUST00000015171	8	-1	123304981	123338202	Galns	protein_coding
ENSMUSG00000015027	ENSMUST00000212319	8	-1	123305128	123338143	Galns	protein_coding
ENSMUSG00000015013	ENSMUST00000015157	8	1	123338385	123343399	Trappc2l	protein_coding
ENSMUSG00000069867	ENSMUST00000093059	8	-1	123346210	123349478	Pabpn1l	protein_coding
ENSMUSG00000069867	ENSMUST00000212966	8	-1	123346285	123349473	Pabpn1l	protein_coding
ENSMUSG00000006362	ENSMUST00000127984	8	-1	123351880	123425848	Cbfa2t3	protein_coding
ENSMUSG00000006362	ENSMUST00000006525	8	-1	123356202	123404811	Cbfa2t3	protein_coding
ENSMUSG00000006362	ENSMUST00000064674	8	-1	123356677	123404914	Cbfa2t3	protein_coding
ENSMUSG00000006362	ENSMUST00000134045	8	-1	123365753	123405433	Cbfa2t3	protein_coding
ENSMUSG00000015016	ENSMUST00000015160	8	1	123502244	123544619	Acsf3	protein_coding
ENSMUSG00000015016	ENSMUST00000212781	8	1	123502259	123541165	Acsf3	protein_coding
ENSMUSG00000015016	ENSMUST00000212790	8	1	123502317	123544619	Acsf3	protein_coding
ENSMUSG00000031962	ENSMUST00000034443	8	1	123574705	123594136	Cdh15	protein_coding
ENSMUSG00000035569	ENSMUST00000098334	8	-1	123610561	123768759	Ankrd11	protein_coding
ENSMUSG00000035569	ENSMUST00000098333	8	-1	123610890	123642726	Ankrd11	protein_coding
ENSMUSG00000035569	ENSMUST00000212050	8	-1	123623759	123626519	Ankrd11	protein_coding
ENSMUSG00000035569	ENSMUST00000212937	8	-1	123658248	123769016	Ankrd11	protein_coding
ENSMUSG00000000738	ENSMUST00000142541	8	1	123789681	123806726	Spg7	protein_coding
ENSMUSG00000000738	ENSMUST00000125975	8	1	123789727	123824499	Spg7	protein_coding
ENSMUSG00000000738	ENSMUST00000149248	8	1	123791918	123824499	Spg7	protein_coding
ENSMUSG00000000738	ENSMUST00000108868	8	1	123792022	123797429	Spg7	protein_coding
ENSMUSG00000000738	ENSMUST00000153285	8	1	123792215	123824492	Spg7	protein_coding
ENSMUSG00000000738	ENSMUST00000128234	8	1	123807520	123824492	Spg7	protein_coding
ENSMUSG00000000738	ENSMUST00000135991	8	1	123818415	123824492	Spg7	protein_coding
ENSMUSG00000000740	ENSMUST00000000756	8	1	123829089	123831983	Rpl13	protein_coding
ENSMUSG00000034796	ENSMUST00000037900	8	1	123844117	123861921	Cpne7	protein_coding
ENSMUSG00000000739	ENSMUST00000000755	8	-1	123866931	123885009	Sult5a1	protein_coding
ENSMUSG00000000739	ENSMUST00000137998	8	-1	123872185	123884996	Sult5a1	protein_coding
ENSMUSG00000019278	ENSMUST00000019422	8	1	123912981	123928551	Dpep1	protein_coding
ENSMUSG00000019278	ENSMUST00000212773	8	1	123920233	123926401	Dpep1	protein_coding
ENSMUSG00000019278	ENSMUST00000212409	8	1	123920690	123927030	Dpep1	protein_coding
ENSMUSG00000000743	ENSMUST00000000759	8	-1	123931003	123939499	Chmp1a	protein_coding
ENSMUSG00000048478	ENSMUST00000212760	8	1	123939571	123943644	Spata33	protein_coding
ENSMUSG00000048478	ENSMUST00000212523	8	1	123939579	123948784	Spata33	protein_coding
ENSMUSG00000048478	ENSMUST00000212892	8	1	123939609	123943624	Spata33	protein_coding
ENSMUSG00000048478	ENSMUST00000212161	8	1	123939615	123943644	Spata33	protein_coding
ENSMUSG00000048478	ENSMUST00000060133	8	1	123939623	123948783	Spata33	protein_coding
ENSMUSG00000048478	ENSMUST00000212346	8	1	123939635	123941515	Spata33	protein_coding
ENSMUSG00000048478	ENSMUST00000212637	8	1	123939637	123948785	Spata33	protein_coding
ENSMUSG00000033862	ENSMUST00000036880	8	1	123951581	123958989	Cdk10	protein_coding
ENSMUSG00000033862	ENSMUST00000213005	8	1	123951605	123958989	Cdk10	protein_coding
ENSMUSG00000033594	ENSMUST00000166768	8	-1	123958994	123962972	Spata2l	protein_coding
ENSMUSG00000033594	ENSMUST00000098327	8	-1	123958997	123962948	Spata2l	protein_coding
ENSMUSG00000033594	ENSMUST00000212818	8	-1	123962292	123962965	Spata2l	protein_coding
ENSMUSG00000001062	ENSMUST00000122363	8	-1	123969095	123981087	Vps9d1	protein_coding
ENSMUSG00000001062	ENSMUST00000118279	8	-1	123969098	123980831	Vps9d1	protein_coding
ENSMUSG00000001065	ENSMUST00000001092	8	1	123980934	123996484	Zfp276	protein_coding
ENSMUSG00000001065	ENSMUST00000154450	8	1	123981425	123991809	Zfp276	protein_coding
ENSMUSG00000032815	ENSMUST00000035495	8	-1	123995039	124045315	Fanca	protein_coding
ENSMUSG00000032815	ENSMUST00000213090	8	-1	123995040	123997035	Fanca	protein_coding
ENSMUSG00000032815	ENSMUST00000127904	8	-1	124013143	124040101	Fanca	protein_coding
ENSMUSG00000032815	ENSMUST00000118395	8	-1	124028814	124045299	Fanca	protein_coding
ENSMUSG00000010154	ENSMUST00000010298	8	1	124059452	124096254	Spire2	protein_coding
ENSMUSG00000010154	ENSMUST00000212404	8	1	124076990	124096254	Spire2	protein_coding
ENSMUSG00000001472	ENSMUST00000212571	8	1	124100492	124130545	Tcf25	protein_coding
ENSMUSG00000001472	ENSMUST00000212470	8	1	124100523	124130574	Tcf25	protein_coding
ENSMUSG00000001472	ENSMUST00000108840	8	1	124100562	124130545	Tcf25	protein_coding
ENSMUSG00000001472	ENSMUST00000057934	8	1	124100563	124128631	Tcf25	protein_coding
ENSMUSG00000001472	ENSMUST00000211932	8	1	124100595	124130549	Tcf25	protein_coding
ENSMUSG00000001472	ENSMUST00000212569	8	1	124100612	124127970	Tcf25	protein_coding
ENSMUSG00000001472	ENSMUST00000212880	8	1	124124552	124130142	Tcf25	protein_coding
