ENSMUSG00000046201	ENSMUST00000232048	17	1	3165524	3209620	Scaf8	protein_coding
ENSMUSG00000045036	ENSMUST00000233328	17	-1	65562994	65824224	Tmem232	protein_coding
ENSMUSG00000045036	ENSMUST00000233738	17	-1	65563000	65817048	Tmem232	protein_coding
ENSMUSG00000045036	ENSMUST00000086722	17	-1	65563000	65847777	Tmem232	protein_coding
ENSMUSG00000045036	ENSMUST00000062161	17	-1	65563002	65847771	Tmem232	protein_coding
ENSMUSG00000045036	ENSMUST00000233117	17	-1	65563178	65847739	Tmem232	protein_coding
ENSMUSG00000024091	ENSMUST00000024897	17	-1	65885322	65920550	Vapa	protein_coding
ENSMUSG00000024091	ENSMUST00000232686	17	-1	65887415	65901965	Vapa	protein_coding
ENSMUSG00000050612	ENSMUST00000050236	17	-1	65944502	65949163	Txndc2	protein_coding
ENSMUSG00000050612	ENSMUST00000233702	17	-1	65944509	65946821	Txndc2	protein_coding
ENSMUSG00000056515	ENSMUST00000070673	17	-1	65958724	66079747	Rab31	protein_coding
ENSMUSG00000056515	ENSMUST00000233258	17	-1	66028261	66079635	Rab31	protein_coding
ENSMUSG00000061950	ENSMUST00000161324	17	1	66089568	66110907	Ppp4r1	protein_coding
ENSMUSG00000061950	ENSMUST00000161127	17	1	66089775	66120460	Ppp4r1	protein_coding
ENSMUSG00000061950	ENSMUST00000073104	17	1	66090350	66148921	Ppp4r1	protein_coding
ENSMUSG00000061950	ENSMUST00000160664	17	1	66090361	66148917	Ppp4r1	protein_coding
ENSMUSG00000061950	ENSMUST00000162272	17	1	66090594	66120686	Ppp4r1	protein_coding
ENSMUSG00000061950	ENSMUST00000162703	17	1	66144885	66145976	Ppp4r1	protein_coding
ENSMUSG00000024096	ENSMUST00000024905	17	-1	66155413	66191949	Ralbp1	protein_coding
ENSMUSG00000024096	ENSMUST00000166543	17	-1	66155761	66192793	Ralbp1	protein_coding
ENSMUSG00000024096	ENSMUST00000233054	17	-1	66156415	66174825	Ralbp1	protein_coding
ENSMUSG00000024096	ENSMUST00000232848	17	-1	66156825	66166040	Ralbp1	protein_coding
ENSMUSG00000024096	ENSMUST00000233399	17	-1	66171687	66175046	Ralbp1	protein_coding
ENSMUSG00000024096	ENSMUST00000232885	17	-1	66174527	66190935	Ralbp1	protein_coding
ENSMUSG00000024096	ENSMUST00000233784	17	-1	66174527	66191398	Ralbp1	protein_coding
ENSMUSG00000024098	ENSMUST00000233580	17	-1	66228967	66258110	Twsg1	protein_coding
ENSMUSG00000024098	ENSMUST00000024906	17	-1	66230060	66258221	Twsg1	protein_coding
ENSMUSG00000024098	ENSMUST00000233663	17	-1	66232901	66233404	Twsg1	protein_coding
ENSMUSG00000034647	ENSMUST00000038116	17	-1	66272693	66384068	Ankrd12	protein_coding
ENSMUSG00000034647	ENSMUST00000233978	17	-1	66275075	66283110	Ankrd12	protein_coding
ENSMUSG00000034647	ENSMUST00000150766	17	-1	66294040	66384017	Ankrd12	protein_coding
ENSMUSG00000034647	ENSMUST00000233045	17	-1	66344609	66383459	Ankrd12	protein_coding
ENSMUSG00000024099	ENSMUST00000143987	17	-1	66385633	66408554	Ndufv2	protein_coding
ENSMUSG00000024099	ENSMUST00000024909	17	-1	66386436	66408490	Ndufv2	protein_coding
ENSMUSG00000024099	ENSMUST00000138847	17	-1	66394398	66399208	Ndufv2	protein_coding
ENSMUSG00000024099	ENSMUST00000147484	17	-1	66394489	66408504	Ndufv2	protein_coding
ENSMUSG00000024101	ENSMUST00000072383	17	1	66418540	66427498	Washc1	protein_coding
ENSMUSG00000024101	ENSMUST00000116556	17	1	66418640	66426442	Washc1	protein_coding
ENSMUSG00000024101	ENSMUST00000233354	17	1	66418648	66421009	Washc1	protein_coding
ENSMUSG00000035842	ENSMUST00000225956	17	1	66430515	66437779	Ddx11	protein_coding
ENSMUSG00000035842	ENSMUST00000163605	17	1	66430515	66459162	Ddx11	protein_coding
ENSMUSG00000035842	ENSMUST00000224497	17	1	66430608	66459169	Ddx11	protein_coding
ENSMUSG00000052105	ENSMUST00000086693	17	-1	66643977	66756745	Mtcl1	protein_coding
ENSMUSG00000052105	ENSMUST00000097291	17	-1	66643981	66756745	Mtcl1	protein_coding
ENSMUSG00000052105	ENSMUST00000145347	17	-1	66643983	66692905	Mtcl1	protein_coding
ENSMUSG00000052105	ENSMUST00000177034	17	-1	66644673	66746027	Mtcl1	protein_coding
ENSMUSG00000023460	ENSMUST00000167962	17	-1	66801507	66826665	Rab12	protein_coding
ENSMUSG00000023460	ENSMUST00000070538	17	-1	66801507	66826724	Rab12	protein_coding
ENSMUSG00000024105	ENSMUST00000024914	17	-1	66861500	66901616	Themis3	protein_coding
ENSMUSG00000033278	ENSMUST00000037974	17	-1	66973942	67661068	Ptprm	protein_coding
ENSMUSG00000033278	ENSMUST00000223982	17	-1	66974538	67661382	Ptprm	protein_coding
ENSMUSG00000033278	ENSMUST00000224091	17	-1	67068070	67661452	Ptprm	protein_coding
ENSMUSG00000033278	ENSMUST00000224862	17	-1	67263986	67354980	Ptprm	protein_coding
ENSMUSG00000073375	ENSMUST00000097290	17	-1	67937959	67939718	Lrrc30	protein_coding
ENSMUSG00000032796	ENSMUST00000035471	17	1	68004254	68129642	Lama1	protein_coding
ENSMUSG00000024043	ENSMUST00000024840	17	-1	68149708	68311115	Arhgap28	protein_coding
ENSMUSG00000024043	ENSMUST00000164647	17	-1	68152105	68257935	Arhgap28	protein_coding
ENSMUSG00000024043	ENSMUST00000163865	17	-1	68152730	68208466	Arhgap28	protein_coding
ENSMUSG00000024043	ENSMUST00000170581	17	-1	68175958	68203105	Arhgap28	protein_coding
ENSMUSG00000041565	ENSMUST00000124543	17	1	68580792	68948564	L3mbtl4	protein_coding
ENSMUSG00000041565	ENSMUST00000093007	17	1	68580792	69084956	L3mbtl4	protein_coding
ENSMUSG00000041565	ENSMUST00000233625	17	1	69071546	69086777	L3mbtl4	protein_coding
ENSMUSG00000095407	ENSMUST00000233019	17	1	69133618	69147574	Tmem200c	protein_coding
ENSMUSG00000095407	ENSMUST00000178545	17	1	69144131	69150134	Tmem200c	protein_coding
ENSMUSG00000024044	ENSMUST00000223610	17	1	69382678	69545444	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000225062	17	1	69382747	69545372	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000239167	17	1	69433995	69596984	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000112680	17	1	69463805	69596980	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000080208	17	1	69463805	69596984	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000225977	17	1	69463840	69596319	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000238898	17	1	69463853	69596984	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000233509	17	1	69514865	69594717	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000232706	17	1	69514865	69594717	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000233964	17	1	69514877	69596094	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000223703	17	1	69550631	69596980	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000224523	17	1	69555666	69594717	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000224951	17	1	69569184	69592954	Epb41l3	protein_coding
ENSMUSG00000024044	ENSMUST00000225695	17	1	69581771	69591885	Epb41l3	protein_coding
ENSMUSG00000049672	ENSMUST00000112674	17	1	69690045	69697745	Zbtb14	protein_coding
ENSMUSG00000049672	ENSMUST00000062369	17	1	69690314	69697745	Zbtb14	protein_coding
ENSMUSG00000049672	ENSMUST00000112676	17	1	69690835	69698194	Zbtb14	protein_coding
ENSMUSG00000091636	ENSMUST00000169935	17	1	69746321	69796228	Akain1	protein_coding
ENSMUSG00000003279	ENSMUST00000133983	17	1	70276068	71128408	Dlgap1	protein_coding
ENSMUSG00000003279	ENSMUST00000060072	17	1	70276241	71126719	Dlgap1	protein_coding
ENSMUSG00000003279	ENSMUST00000146730	17	1	70276397	71123718	Dlgap1	protein_coding
ENSMUSG00000003279	ENSMUST00000155016	17	1	70731789	71126799	Dlgap1	protein_coding
ENSMUSG00000003279	ENSMUST00000135938	17	1	70823017	71125229	Dlgap1	protein_coding
ENSMUSG00000003279	ENSMUST00000233173	17	1	70823643	71123724	Dlgap1	protein_coding
ENSMUSG00000003279	ENSMUST00000233283	17	1	70828672	71125229	Dlgap1	protein_coding
ENSMUSG00000003279	ENSMUST00000133717	17	1	70829050	71125540	Dlgap1	protein_coding
ENSMUSG00000003279	ENSMUST00000148486	17	1	70829131	71128404	Dlgap1	protein_coding
ENSMUSG00000003279	ENSMUST00000140728	17	1	70829157	71125297	Dlgap1	protein_coding
ENSMUSG00000003279	ENSMUST00000097288	17	1	70868547	71123088	Dlgap1	protein_coding
ENSMUSG00000047407	ENSMUST00000172229	17	-1	71151200	71156785	Tgif1	protein_coding
ENSMUSG00000047407	ENSMUST00000059775	17	-1	71151200	71158202	Tgif1	protein_coding
ENSMUSG00000047407	ENSMUST00000186358	17	-1	71151206	71158064	Tgif1	protein_coding
ENSMUSG00000047407	ENSMUST00000166395	17	-1	71151206	71158729	Tgif1	protein_coding
ENSMUSG00000047407	ENSMUST00000118283	17	-1	71151206	71160541	Tgif1	protein_coding
ENSMUSG00000047407	ENSMUST00000127719	17	-1	71151723	71156785	Tgif1	protein_coding
ENSMUSG00000047407	ENSMUST00000156484	17	-1	71151864	71153321	Tgif1	protein_coding
ENSMUSG00000047407	ENSMUST00000135007	17	-1	71151976	71154165	Tgif1	protein_coding
ENSMUSG00000047407	ENSMUST00000134654	17	-1	71153176	71156639	Tgif1	protein_coding
ENSMUSG00000034868	ENSMUST00000038446	17	-1	71280128	71297885	Myl12b	protein_coding
ENSMUSG00000034868	ENSMUST00000233004	17	-1	71281021	71285527	Myl12b	protein_coding
ENSMUSG00000117098	ENSMUST00000233357	17	-1	71281114	71309200	Gm49909	protein_coding
ENSMUSG00000117098	ENSMUST00000233417	17	-1	71281318	71309203	Gm49909	protein_coding
ENSMUSG00000024048	ENSMUST00000148960	17	-1	71300651	71309549	Myl12a	protein_coding
ENSMUSG00000024048	ENSMUST00000233089	17	-1	71301282	71304302	Myl12a	protein_coding
ENSMUSG00000024048	ENSMUST00000232766	17	-1	71301282	71305049	Myl12a	protein_coding
ENSMUSG00000024048	ENSMUST00000233798	17	-1	71301282	71305558	Myl12a	protein_coding
ENSMUSG00000024048	ENSMUST00000024846	17	-1	71301289	71305007	Myl12a	protein_coding
ENSMUSG00000024048	ENSMUST00000123686	17	-1	71301544	71309873	Myl12a	protein_coding
ENSMUSG00000024048	ENSMUST00000150456	17	-1	71303129	71309182	Myl12a	protein_coding
ENSMUSG00000024048	ENSMUST00000128179	17	-1	71303701	71309012	Myl12a	protein_coding
ENSMUSG00000024049	ENSMUST00000233893	17	1	71309628	71343505	Myom1	protein_coding
ENSMUSG00000024049	ENSMUST00000073211	17	1	71326516	71433850	Myom1	protein_coding
ENSMUSG00000024049	ENSMUST00000024847	17	1	71326516	71433850	Myom1	protein_coding
ENSMUSG00000024049	ENSMUST00000179759	17	1	71326555	71433851	Myom1	protein_coding
ENSMUSG00000024052	ENSMUST00000156570	17	1	71490551	71539301	Lpin2	protein_coding
ENSMUSG00000024052	ENSMUST00000129635	17	1	71490973	71556812	Lpin2	protein_coding
ENSMUSG00000024052	ENSMUST00000126681	17	1	71511671	71555237	Lpin2	protein_coding
ENSMUSG00000024053	ENSMUST00000233057	17	-1	71559167	71617985	Emilin2	protein_coding
ENSMUSG00000024053	ENSMUST00000024849	17	-1	71559168	71617956	Emilin2	protein_coding
ENSMUSG00000024053	ENSMUST00000232777	17	-1	71559169	71617954	Emilin2	protein_coding
ENSMUSG00000024053	ENSMUST00000233245	17	-1	71559169	71618551	Emilin2	protein_coding
ENSMUSG00000024053	ENSMUST00000233148	17	-1	71560012	71575592	Emilin2	protein_coding
ENSMUSG00000024053	ENSMUST00000233343	17	-1	71582181	71604242	Emilin2	protein_coding
ENSMUSG00000024053	ENSMUST00000233728	17	-1	71582187	71617276	Emilin2	protein_coding
ENSMUSG00000024054	ENSMUST00000127430	17	-1	71651484	71782338	Smchd1	protein_coding
ENSMUSG00000091831	ENSMUST00000183937	17	-1	71766020	71766295	Gm4707	protein_coding
ENSMUSG00000024056	ENSMUST00000024851	17	-1	71803095	71833852	Ndc80	protein_coding
ENSMUSG00000024056	ENSMUST00000232863	17	-1	71803134	71833802	Ndc80	protein_coding
ENSMUSG00000052525	ENSMUST00000124001	17	1	71859056	71885695	Spdya	protein_coding
ENSMUSG00000052525	ENSMUST00000167641	17	1	71859056	71896528	Spdya	protein_coding
ENSMUSG00000052525	ENSMUST00000064420	17	1	71859067	71896528	Spdya	protein_coding
ENSMUSG00000052525	ENSMUST00000144142	17	1	71863253	71895669	Spdya	protein_coding
ENSMUSG00000041057	ENSMUST00000047086	17	1	71923210	71966026	Wdr43	protein_coding
ENSMUSG00000045761	ENSMUST00000097284	17	1	71980256	72036664	Togaram2	protein_coding
ENSMUSG00000045761	ENSMUST00000153445	17	1	71991800	72036663	Togaram2	protein_coding
ENSMUSG00000045761	ENSMUST00000144479	17	1	71993696	72036538	Togaram2	protein_coding
ENSMUSG00000044375	ENSMUST00000057405	17	-1	72050550	72059889	Pcare	protein_coding
ENSMUSG00000024059	ENSMUST00000229288	17	1	72075468	72110669	Clip4	protein_coding
ENSMUSG00000024059	ENSMUST00000230427	17	1	72076693	72110947	Clip4	protein_coding
ENSMUSG00000024059	ENSMUST00000229952	17	1	72076695	72157159	Clip4	protein_coding
ENSMUSG00000024059	ENSMUST00000230333	17	1	72076697	72157157	Clip4	protein_coding
ENSMUSG00000024059	ENSMUST00000230305	17	1	72076738	72157158	Clip4	protein_coding
ENSMUSG00000024059	ENSMUST00000229874	17	1	72088294	72171205	Clip4	protein_coding
ENSMUSG00000024059	ENSMUST00000024854	17	1	72088942	72163771	Clip4	protein_coding
ENSMUSG00000024059	ENSMUST00000230160	17	1	72117880	72165345	Clip4	protein_coding
ENSMUSG00000024059	ENSMUST00000231131	17	1	72135502	72157146	Clip4	protein_coding
ENSMUSG00000024059	ENSMUST00000230290	17	1	72163281	72171268	Clip4	protein_coding
ENSMUSG00000055471	ENSMUST00000086639	17	-1	72175967	72910822	Alk	protein_coding
ENSMUSG00000039770	ENSMUST00000045174	17	1	73143448	73158190	Ypel5	protein_coding
ENSMUSG00000039770	ENSMUST00000233210	17	1	73144308	73157432	Ypel5	protein_coding
ENSMUSG00000039770	ENSMUST00000233886	17	1	73144531	73155829	Ypel5	protein_coding
ENSMUSG00000039770	ENSMUST00000233221	17	1	73145366	73153336	Ypel5	protein_coding
ENSMUSG00000039770	ENSMUST00000233662	17	1	73147926	73153380	Ypel5	protein_coding
ENSMUSG00000024063	ENSMUST00000024857	17	1	73225300	73248942	Lbh	protein_coding
ENSMUSG00000054469	ENSMUST00000130574	17	1	73414980	73468986	Lclat1	protein_coding
ENSMUSG00000054469	ENSMUST00000149064	17	1	73414983	73503773	Lclat1	protein_coding
ENSMUSG00000054469	ENSMUST00000067545	17	1	73414989	73550363	Lclat1	protein_coding
ENSMUSG00000054469	ENSMUST00000232703	17	1	73433422	73547150	Lclat1	protein_coding
ENSMUSG00000043705	ENSMUST00000095208	17	-1	73613459	73706291	Capn13	protein_coding
ENSMUSG00000024064	ENSMUST00000024858	17	-1	73800223	74017446	Galnt14	protein_coding
ENSMUSG00000024064	ENSMUST00000112591	17	-1	73814575	74017410	Galnt14	protein_coding
ENSMUSG00000024065	ENSMUST00000024860	17	1	74111836	74139089	Ehd3	protein_coding
ENSMUSG00000024066	ENSMUST00000233392	17	-1	74190890	74207402	Xdh	protein_coding
ENSMUSG00000024066	ENSMUST00000024866	17	-1	74190890	74257177	Xdh	protein_coding
ENSMUSG00000038541	ENSMUST00000043458	17	-1	74323950	74354911	Srd5a2	protein_coding
ENSMUSG00000058704	ENSMUST00000233514	17	-1	74506031	74601858	Memo1	protein_coding
ENSMUSG00000058704	ENSMUST00000078459	17	-1	74507697	74601785	Memo1	protein_coding
ENSMUSG00000058704	ENSMUST00000232989	17	-1	74507697	74601796	Memo1	protein_coding
ENSMUSG00000058704	ENSMUST00000233144	17	-1	74551973	74602516	Memo1	protein_coding
ENSMUSG00000024067	ENSMUST00000233581	17	-1	74606469	74623458	Dpy30	protein_coding
ENSMUSG00000024067	ENSMUST00000232687	17	-1	74606477	74623198	Dpy30	protein_coding
ENSMUSG00000024067	ENSMUST00000233187	17	-1	74606479	74623389	Dpy30	protein_coding
ENSMUSG00000024067	ENSMUST00000164832	17	-1	74606479	74630939	Dpy30	protein_coding
ENSMUSG00000024067	ENSMUST00000112571	17	-1	74606651	74623403	Dpy30	protein_coding
ENSMUSG00000024067	ENSMUST00000233059	17	-1	74606787	74623296	Dpy30	protein_coding
ENSMUSG00000024068	ENSMUST00000224711	17	1	74645982	74695481	Spast	protein_coding
ENSMUSG00000024068	ENSMUST00000024869	17	1	74646008	74698110	Spast	protein_coding
ENSMUSG00000024068	ENSMUST00000233611	17	1	74646032	74695307	Spast	protein_coding
ENSMUSG00000024068	ENSMUST00000233554	17	1	74674291	74680714	Spast	protein_coding
ENSMUSG00000024069	ENSMUST00000024870	17	1	74702603	74731216	Slc30a6	protein_coding
ENSMUSG00000024069	ENSMUST00000179074	17	1	74702616	74731004	Slc30a6	protein_coding
ENSMUSG00000024069	ENSMUST00000233799	17	1	74702624	74716761	Slc30a6	protein_coding
ENSMUSG00000024069	ENSMUST00000233042	17	1	74702625	74730830	Slc30a6	protein_coding
ENSMUSG00000039193	ENSMUST00000052124	17	-1	74732433	74766137	Nlrc4	protein_coding
ENSMUSG00000039193	ENSMUST00000234086	17	-1	74733823	74755201	Nlrc4	protein_coding
ENSMUSG00000024072	ENSMUST00000024873	17	1	74796488	74807272	Yipf4	protein_coding
ENSMUSG00000024073	ENSMUST00000180037	17	1	74835290	75010351	Birc6	protein_coding
ENSMUSG00000024073	ENSMUST00000182944	17	1	74835463	75009378	Birc6	protein_coding
ENSMUSG00000024073	ENSMUST00000182597	17	1	74835463	75009378	Birc6	protein_coding
ENSMUSG00000024073	ENSMUST00000182133	17	1	74835463	75009378	Birc6	protein_coding
ENSMUSG00000024073	ENSMUST00000183224	17	1	74835547	75009378	Birc6	protein_coding
ENSMUSG00000024073	ENSMUST00000177957	17	1	74905116	74926750	Birc6	protein_coding
ENSMUSG00000024073	ENSMUST00000182323	17	1	74911489	74913331	Birc6	protein_coding
ENSMUSG00000024073	ENSMUST00000182845	17	1	74918073	74926749	Birc6	protein_coding
ENSMUSG00000024073	ENSMUST00000182278	17	1	74918472	74925558	Birc6	protein_coding
ENSMUSG00000024073	ENSMUST00000234521	17	1	74942717	74947234	Birc6	protein_coding
ENSMUSG00000024078	ENSMUST00000024882	17	1	75024727	75170565	Ttc27	protein_coding
ENSMUSG00000024078	ENSMUST00000234751	17	1	75024757	75030668	Ttc27	protein_coding
ENSMUSG00000024078	ENSMUST00000234568	17	1	75024907	75170561	Ttc27	protein_coding
ENSMUSG00000024078	ENSMUST00000234558	17	1	75046635	75087829	Ttc27	protein_coding
ENSMUSG00000024078	ENSMUST00000234628	17	1	75058069	75170561	Ttc27	protein_coding
ENSMUSG00000001870	ENSMUST00000234490	17	1	75312563	75698323	Ltbp1	protein_coding
ENSMUSG00000001870	ENSMUST00000001927	17	1	75312563	75698762	Ltbp1	protein_coding
ENSMUSG00000001870	ENSMUST00000135447	17	1	75485805	75655928	Ltbp1	protein_coding
ENSMUSG00000001870	ENSMUST00000112516	17	1	75485805	75698331	Ltbp1	protein_coding
ENSMUSG00000001870	ENSMUST00000112514	17	1	75485906	75698321	Ltbp1	protein_coding
ENSMUSG00000001870	ENSMUST00000234327	17	1	75617151	75622120	Ltbp1	protein_coding
ENSMUSG00000071042	ENSMUST00000164192	17	1	75742921	75836049	Rasgrp3	protein_coding
ENSMUSG00000071042	ENSMUST00000095204	17	1	75772481	75836049	Rasgrp3	protein_coding
ENSMUSG00000071042	ENSMUST00000234660	17	1	75772567	75801239	Rasgrp3	protein_coding
ENSMUSG00000071042	ENSMUST00000234011	17	1	75798099	75803412	Rasgrp3	protein_coding
ENSMUSG00000002017	ENSMUST00000112507	17	-1	75844081	75858941	Fam98a	protein_coding
ENSMUSG00000002017	ENSMUST00000234785	17	-1	75844090	75858857	Fam98a	protein_coding
ENSMUSG00000024074	ENSMUST00000112498	17	1	78507677	78684021	Crim1	protein_coding
ENSMUSG00000024074	ENSMUST00000234546	17	1	78508348	78620617	Crim1	protein_coding
ENSMUSG00000024074	ENSMUST00000234700	17	1	78508494	78681711	Crim1	protein_coding
ENSMUSG00000024074	ENSMUST00000234964	17	1	78545201	78623039	Crim1	protein_coding
ENSMUSG00000024074	ENSMUST00000234439	17	1	78658318	78681607	Crim1	protein_coding
ENSMUSG00000056121	ENSMUST00000234052	17	-1	78676641	78725525	Fez2	protein_coding
ENSMUSG00000056121	ENSMUST00000234029	17	-1	78685307	78725512	Fez2	protein_coding
ENSMUSG00000056121	ENSMUST00000234530	17	-1	78685314	78725512	Fez2	protein_coding
ENSMUSG00000056121	ENSMUST00000070039	17	-1	78685314	78725560	Fez2	protein_coding
ENSMUSG00000056121	ENSMUST00000112487	17	-1	78685314	78725581	Fez2	protein_coding
ENSMUSG00000024076	ENSMUST00000024880	17	1	78815493	78934827	Vit	protein_coding
ENSMUSG00000024076	ENSMUST00000232859	17	1	78815601	78934837	Vit	protein_coding
ENSMUSG00000024077	ENSMUST00000145910	17	-1	78957342	79044625	Strn	protein_coding
ENSMUSG00000024077	ENSMUST00000024881	17	-1	78962025	78996246	Strn	protein_coding
ENSMUSG00000024077	ENSMUST00000145480	17	-1	78974625	78991781	Strn	protein_coding
ENSMUSG00000039414	ENSMUST00000097281	17	-1	79060327	79142753	Heatr5b	protein_coding
ENSMUSG00000039414	ENSMUST00000233850	17	-1	79060362	79076493	Heatr5b	protein_coding
ENSMUSG00000050668	ENSMUST00000233113	17	1	79142996	79146632	Gpatch11	protein_coding
ENSMUSG00000050668	ENSMUST00000170759	17	1	79143018	79155737	Gpatch11	protein_coding
ENSMUSG00000024079	ENSMUST00000024884	17	-1	79159993	79190002	Eif2ak2	protein_coding
ENSMUSG00000038045	ENSMUST00000169544	17	-1	79191367	79214421	Sult6b1	protein_coding
ENSMUSG00000038045	ENSMUST00000042683	17	-1	79192495	79214328	Sult6b1	protein_coding
ENSMUSG00000062691	ENSMUST00000180077	17	1	79223929	79227735	Cebpzos	protein_coding
ENSMUSG00000062691	ENSMUST00000063817	17	1	79223946	79227735	Cebpzos	protein_coding
ENSMUSG00000062691	ENSMUST00000192288	17	1	79224129	79225867	Cebpzos	protein_coding
ENSMUSG00000024081	ENSMUST00000024885	17	-1	79226435	79244495	Cebpz	protein_coding
ENSMUSG00000024082	ENSMUST00000024887	17	1	79244565	79254928	Ndufaf7	protein_coding
ENSMUSG00000024082	ENSMUST00000233068	17	1	79244566	79255481	Ndufaf7	protein_coding
ENSMUSG00000024082	ENSMUST00000233777	17	1	79244577	79253811	Ndufaf7	protein_coding
ENSMUSG00000024082	ENSMUST00000233935	17	1	79252456	79255361	Ndufaf7	protein_coding
ENSMUSG00000024070	ENSMUST00000003191	17	-1	79256834	79320735	Prkd3	protein_coding
ENSMUSG00000024070	ENSMUST00000168887	17	-1	79256834	79328245	Prkd3	protein_coding
ENSMUSG00000024070	ENSMUST00000119284	17	-1	79257978	79328245	Prkd3	protein_coding
