ENSMUSG00000055452	ENSMUST00000069044	7	-1	3108535	3111950	Gm7353	protein_coding
ENSMUSG00000030849	ENSMUST00000153166	7	-1	137306026	137409759	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000130557	7	-1	137307122	137311398	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000122054	7	-1	137307223	137409705	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000120187	7	-1	137307223	137409777	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000136264	7	-1	137307322	137315428	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000106209	7	-1	137307433	137409527	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000106208	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000117073	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000117089	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000117357	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000117691	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000117754	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000117858	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000118296	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000119260	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000120141	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000120715	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000121064	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000121080	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000122448	7	-1	137307473	137405371	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000129542	7	-1	137313256	137321578	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000147859	7	-1	137321294	137326292	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000133806	7	-1	137323985	137340359	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000148675	7	-1	137328425	137339871	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000068807	7	-1	137341495	137410322	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000127091	7	-1	137343321	137372270	Fgfr2	protein_coding
ENSMUSG00000030849	ENSMUST00000129103	7	-1	137384543	137407489	Fgfr2	protein_coding
ENSMUSG00000030850	ENSMUST00000033139	7	-1	137535040	137663053	Ate1	protein_coding
ENSMUSG00000030850	ENSMUST00000035458	7	-1	137535040	137663053	Ate1	protein_coding
ENSMUSG00000030850	ENSMUST00000094017	7	-1	137538072	137663475	Ate1	protein_coding
ENSMUSG00000040331	ENSMUST00000160289	7	-1	137676037	137690895	Nsmce4a	protein_coding
ENSMUSG00000040331	ENSMUST00000162510	7	-1	137676047	137679487	Nsmce4a	protein_coding
ENSMUSG00000040331	ENSMUST00000159694	7	-1	137677284	137716632	Nsmce4a	protein_coding
ENSMUSG00000040331	ENSMUST00000161470	7	-1	137679063	137683021	Nsmce4a	protein_coding
ENSMUSG00000040331	ENSMUST00000161076	7	-1	137680497	137689468	Nsmce4a	protein_coding
ENSMUSG00000040331	ENSMUST00000161414	7	-1	137683222	137686305	Nsmce4a	protein_coding
ENSMUSG00000030852	ENSMUST00000084513	7	1	137720998	137908296	Tacc2	protein_coding
ENSMUSG00000030852	ENSMUST00000059145	7	1	137720998	137908298	Tacc2	protein_coding
ENSMUSG00000030852	ENSMUST00000033140	7	1	137789745	137908298	Tacc2	protein_coding
ENSMUSG00000030852	ENSMUST00000033141	7	1	137836070	137908298	Tacc2	protein_coding
ENSMUSG00000030852	ENSMUST00000098004	7	1	137836434	137908298	Tacc2	protein_coding
ENSMUSG00000050189	ENSMUST00000057134	7	-1	137914152	137916166	Etos1	protein_coding
ENSMUSG00000040298	ENSMUST00000048453	7	1	137917583	137969411	Btbd16	protein_coding
ENSMUSG00000040268	ENSMUST00000120441	7	1	138009270	138056826	Plekha1	protein_coding
ENSMUSG00000040268	ENSMUST00000148513	7	1	138009399	138038255	Plekha1	protein_coding
ENSMUSG00000040268	ENSMUST00000140153	7	1	138009401	138021667	Plekha1	protein_coding
ENSMUSG00000040268	ENSMUST00000075181	7	1	138009412	138055582	Plekha1	protein_coding
ENSMUSG00000040268	ENSMUST00000151119	7	1	138009417	138053335	Plekha1	protein_coding
ENSMUSG00000040268	ENSMUST00000048180	7	1	138009424	138056816	Plekha1	protein_coding
ENSMUSG00000040268	ENSMUST00000154282	7	1	138025866	138029034	Plekha1	protein_coding
ENSMUSG00000040268	ENSMUST00000149029	7	1	138040505	138048940	Plekha1	protein_coding
ENSMUSG00000040268	ENSMUST00000136963	7	1	138044048	138053190	Plekha1	protein_coding
ENSMUSG00000040268	ENSMUST00000146111	7	1	138045759	138052414	Plekha1	protein_coding
ENSMUSG00000040268	ENSMUST00000126355	7	1	138048418	138054677	Plekha1	protein_coding
ENSMUSG00000040268	ENSMUST00000135359	7	1	138048818	138054415	Plekha1	protein_coding
ENSMUSG00000006205	ENSMUST00000150717	7	1	138079625	138123448	Htra1	protein_coding
ENSMUSG00000006205	ENSMUST00000006367	7	1	138079717	138129174	Htra1	protein_coding
ENSMUSG00000006205	ENSMUST00000153290	7	1	138087003	138129174	Htra1	protein_coding
ENSMUSG00000006205	ENSMUST00000140741	7	1	138125184	138125957	Htra1	protein_coding
ENSMUSG00000006205	ENSMUST00000150905	7	1	138126244	138128910	Htra1	protein_coding
ENSMUSG00000047517	ENSMUST00000084509	7	1	138175590	138265140	Dmbt1	protein_coding
ENSMUSG00000047517	ENSMUST00000006366	7	1	138175594	138265140	Dmbt1	protein_coding
ENSMUSG00000013668	ENSMUST00000070980	7	-1	138281227	138289828	4933402N03Rik	protein_coding
ENSMUSG00000013668	ENSMUST00000013812	7	-1	138282389	138289828	4933402N03Rik	protein_coding
ENSMUSG00000006204	ENSMUST00000050586	7	1	138317916	138394459	5430419D17Rik	protein_coding
ENSMUSG00000006204	ENSMUST00000128522	7	1	138353767	138378523	5430419D17Rik	protein_coding
ENSMUSG00000040205	ENSMUST00000046611	7	-1	138452069	138465806	Cuzd1	protein_coding
ENSMUSG00000030858	ENSMUST00000084507	7	-1	138469613	138470827	1700007K09Rik	protein_coding
ENSMUSG00000030858	ENSMUST00000033146	7	-1	138469613	138470839	1700007K09Rik	protein_coding
ENSMUSG00000030859	ENSMUST00000033147	7	1	138478136	138480230	Fam24a	protein_coding
ENSMUSG00000030859	ENSMUST00000084505	7	1	138478136	138480230	Fam24a	protein_coding
ENSMUSG00000040177	ENSMUST00000059438	7	-1	138486232	138506212	2310057M21Rik	protein_coding
ENSMUSG00000063179	ENSMUST00000075610	7	1	138514655	138531353	Pstk	protein_coding
ENSMUSG00000063179	ENSMUST00000145114	7	1	138514660	138531350	Pstk	protein_coding
ENSMUSG00000063179	ENSMUST00000141914	7	1	138514671	138517777	Pstk	protein_coding
ENSMUSG00000063179	ENSMUST00000124672	7	1	138516549	138531347	Pstk	protein_coding
ENSMUSG00000063179	ENSMUST00000128092	7	1	138527439	138531350	Pstk	protein_coding
ENSMUSG00000063179	ENSMUST00000148533	7	1	138527771	138531241	Pstk	protein_coding
ENSMUSG00000063179	ENSMUST00000133284	7	1	138528012	138531346	Pstk	protein_coding
ENSMUSG00000040167	ENSMUST00000046306	7	-1	138532166	138554035	Ikzf5	protein_coding
ENSMUSG00000040167	ENSMUST00000121033	7	-1	138533882	138554011	Ikzf5	protein_coding
ENSMUSG00000040167	ENSMUST00000154602	7	-1	138536040	138553892	Ikzf5	protein_coding
ENSMUSG00000040167	ENSMUST00000128432	7	-1	138536909	138554009	Ikzf5	protein_coding
ENSMUSG00000040167	ENSMUST00000142349	7	-1	138540255	138552594	Ikzf5	protein_coding
ENSMUSG00000030861	ENSMUST00000015829	7	1	138554115	138589725	Acadsb	protein_coding
ENSMUSG00000030861	ENSMUST00000117518	7	1	138554217	138588277	Acadsb	protein_coding
ENSMUSG00000030861	ENSMUST00000135633	7	1	138567951	138573504	Acadsb	protein_coding
ENSMUSG00000030861	ENSMUST00000133277	7	1	138567985	138572304	Acadsb	protein_coding
ENSMUSG00000030861	ENSMUST00000151995	7	1	138572098	138575656	Acadsb	protein_coding
ENSMUSG00000030861	ENSMUST00000156261	7	1	138573325	138589723	Acadsb	protein_coding
ENSMUSG00000030861	ENSMUST00000136612	7	1	138577760	138581033	Acadsb	protein_coding
ENSMUSG00000040148	ENSMUST00000046093	7	1	138686381	138688439	Hmx3	protein_coding
ENSMUSG00000050100	ENSMUST00000051997	7	1	138697576	138700096	Hmx2	protein_coding
ENSMUSG00000066979	ENSMUST00000084502	7	1	138703905	138715412	Bub3	protein_coding
ENSMUSG00000062758	ENSMUST00000085365	7	-1	138757660	138758511	Gm16477	protein_coding
ENSMUSG00000040125	ENSMUST00000045840	7	1	139158143	139186088	Gpr26	protein_coding
ENSMUSG00000030862	ENSMUST00000033149	7	-1	139234499	139346422	Cpxm2	protein_coding
ENSMUSG00000030862	ENSMUST00000150405	7	-1	139246315	139251546	Cpxm2	protein_coding
ENSMUSG00000030862	ENSMUST00000127039	7	-1	139248748	139346305	Cpxm2	protein_coding
ENSMUSG00000030862	ENSMUST00000136188	7	-1	139298102	139337294	Cpxm2	protein_coding
ENSMUSG00000030930	ENSMUST00000077472	7	-1	139427463	139508397	Chst15	protein_coding
ENSMUSG00000030930	ENSMUST00000080215	7	-1	139427463	139508911	Chst15	protein_coding
ENSMUSG00000030930	ENSMUST00000132508	7	-1	139462502	139470308	Chst15	protein_coding
ENSMUSG00000030934	ENSMUST00000084500	7	-1	139749158	139768081	Oat	protein_coding
ENSMUSG00000048528	ENSMUST00000054562	7	-1	139786560	139791320	Nkx1-2	protein_coding
ENSMUSG00000030946	ENSMUST00000148669	7	1	139802321	139822309	Lhpp	protein_coding
ENSMUSG00000030946	ENSMUST00000033241	7	1	139802322	139898103	Lhpp	protein_coding
ENSMUSG00000030946	ENSMUST00000106170	7	1	139802350	139862292	Lhpp	protein_coding
ENSMUSG00000030946	ENSMUST00000133969	7	1	139802391	139897460	Lhpp	protein_coding
ENSMUSG00000030946	ENSMUST00000130672	7	1	139822054	139833250	Lhpp	protein_coding
ENSMUSG00000030956	ENSMUST00000097999	7	-1	139903765	140005211	Fam53b	protein_coding
ENSMUSG00000030956	ENSMUST00000065371	7	-1	139903767	139978602	Fam53b	protein_coding
ENSMUSG00000030956	ENSMUST00000097998	7	-1	139903771	140005569	Fam53b	protein_coding
ENSMUSG00000030956	ENSMUST00000106169	7	-1	139904489	139994447	Fam53b	protein_coding
ENSMUSG00000030956	ENSMUST00000106168	7	-1	139905048	139968599	Fam53b	protein_coding
ENSMUSG00000030956	ENSMUST00000106166	7	-1	139950951	139978618	Fam53b	protein_coding
ENSMUSG00000030956	ENSMUST00000106165	7	-1	139950951	140004778	Fam53b	protein_coding
ENSMUSG00000030956	ENSMUST00000134946	7	-1	139951786	140005412	Fam53b	protein_coding
ENSMUSG00000030956	ENSMUST00000140865	7	-1	139970819	139999063	Fam53b	protein_coding
ENSMUSG00000030956	ENSMUST00000146460	7	-1	139970930	139972006	Fam53b	protein_coding
ENSMUSG00000030956	ENSMUST00000148303	7	-1	139970989	139994433	Fam53b	protein_coding
ENSMUSG00000030960	ENSMUST00000033257	7	-1	140019140	140044356	Mettl10	protein_coding
ENSMUSG00000030960	ENSMUST00000120425	7	-1	140019292	140044299	Mettl10	protein_coding
ENSMUSG00000030960	ENSMUST00000135932	7	-1	140019464	140044062	Mettl10	protein_coding
ENSMUSG00000030960	ENSMUST00000152410	7	-1	140023043	140044298	Mettl10	protein_coding
ENSMUSG00000030960	ENSMUST00000141920	7	-1	140023051	140044268	Mettl10	protein_coding
ENSMUSG00000030960	ENSMUST00000154914	7	-1	140041789	140044322	Mettl10	protein_coding
ENSMUSG00000030965	ENSMUST00000097997	7	1	140050908	140076793	Fam175b	protein_coding
ENSMUSG00000030965	ENSMUST00000084497	7	1	140050908	140076794	Fam175b	protein_coding
ENSMUSG00000030965	ENSMUST00000147786	7	1	140050920	140072564	Fam175b	protein_coding
ENSMUSG00000030965	ENSMUST00000106161	7	1	140050927	140072992	Fam175b	protein_coding
ENSMUSG00000030965	ENSMUST00000144225	7	1	140050932	140067414	Fam175b	protein_coding
ENSMUSG00000030965	ENSMUST00000129552	7	1	140050932	140076791	Fam175b	protein_coding
ENSMUSG00000030965	ENSMUST00000134784	7	1	140050990	140070297	Fam175b	protein_coding
ENSMUSG00000030965	ENSMUST00000132297	7	1	140063252	140074931	Fam175b	protein_coding
ENSMUSG00000030965	ENSMUST00000138436	7	1	140071058	140076793	Fam175b	protein_coding
ENSMUSG00000030967	ENSMUST00000106157	7	1	140122825	140178074	Zranb1	protein_coding
ENSMUSG00000030967	ENSMUST00000033265	7	1	140141267	140175679	Zranb1	protein_coding
ENSMUSG00000030967	ENSMUST00000171371	7	1	140141267	140175679	Zranb1	protein_coding
ENSMUSG00000030967	ENSMUST00000153335	7	1	140172542	140174449	Zranb1	protein_coding
ENSMUSG00000030970	ENSMUST00000165457	7	-1	140179246	140207173	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000169570	7	-1	140179261	140206931	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000166439	7	-1	140179267	140314849	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000033269	7	-1	140179304	140315050	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000163422	7	-1	140179306	140207173	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000168958	7	-1	140183410	140215440	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000172341	7	-1	140186877	140313883	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000165534	7	-1	140206150	140315031	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000166400	7	-1	140206150	140315155	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000163601	7	-1	140206340	140315029	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000171727	7	-1	140206414	140304382	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000164739	7	-1	140206519	140221799	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000164896	7	-1	140206537	140315453	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000167218	7	-1	140206805	140314298	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000170459	7	-1	140206847	140315108	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000171882	7	-1	140217385	140316037	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000155996	7	-1	140217403	140303474	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000171022	7	-1	140217404	140314995	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000171968	7	-1	140217447	140315539	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000168762	7	-1	140235401	140315539	Ctbp2	protein_coding
ENSMUSG00000030970	ENSMUST00000168238	7	-1	140273200	140314867	Ctbp2	protein_coding
ENSMUSG00000030976	ENSMUST00000033275	7	-1	140778707	140793798	4930404H21Rik	protein_coding
ENSMUSG00000039990	ENSMUST00000051169	7	1	140829226	140864654	2700050L05Rik	protein_coding
ENSMUSG00000039990	ENSMUST00000128901	7	1	140829376	140863862	2700050L05Rik	protein_coding
ENSMUSG00000039990	ENSMUST00000043609	7	1	140829389	140864651	2700050L05Rik	protein_coding
ENSMUSG00000039990	ENSMUST00000154795	7	1	140829544	140831032	2700050L05Rik	protein_coding
ENSMUSG00000039990	ENSMUST00000138370	7	1	140848788	140853564	2700050L05Rik	protein_coding
ENSMUSG00000039990	ENSMUST00000176661	7	1	140857609	140863612	2700050L05Rik	protein_coding
ENSMUSG00000039990	ENSMUST00000137338	7	1	140858889	140863153	2700050L05Rik	protein_coding
ENSMUSG00000030981	ENSMUST00000033278	7	-1	140865953	140871744	Mmp21	protein_coding
ENSMUSG00000030981	ENSMUST00000131894	7	-1	140865953	140871744	Mmp21	protein_coding
ENSMUSG00000030981	ENSMUST00000122136	7	-1	140866039	140871744	Mmp21	protein_coding
ENSMUSG00000030979	ENSMUST00000135760	7	-1	140877926	140900777	Uros	protein_coding
ENSMUSG00000030979	ENSMUST00000106146	7	-1	140878039	140900641	Uros	protein_coding
ENSMUSG00000030979	ENSMUST00000106145	7	-1	140878039	140900752	Uros	protein_coding
ENSMUSG00000030979	ENSMUST00000033276	7	-1	140878048	140900964	Uros	protein_coding
ENSMUSG00000030979	ENSMUST00000144789	7	-1	140878644	140889763	Uros	protein_coding
ENSMUSG00000030979	ENSMUST00000106144	7	-1	140883817	140900742	Uros	protein_coding
ENSMUSG00000030979	ENSMUST00000153698	7	-1	140893522	140894299	Uros	protein_coding
ENSMUSG00000030979	ENSMUST00000124759	7	-1	140893576	140900740	Uros	protein_coding
ENSMUSG00000030979	ENSMUST00000151348	7	-1	140893578	140901755	Uros	protein_coding
ENSMUSG00000030983	ENSMUST00000033282	7	1	140901016	140912828	Bccip	protein_coding
ENSMUSG00000030983	ENSMUST00000157077	7	1	140901031	140907129	Bccip	protein_coding
ENSMUSG00000030983	ENSMUST00000132885	7	1	140901085	140905996	Bccip	protein_coding
ENSMUSG00000030983	ENSMUST00000151711	7	1	140906425	140912624	Bccip	protein_coding
ENSMUSG00000030983	ENSMUST00000140472	7	1	140909062	140910898	Bccip	protein_coding
ENSMUSG00000030986	ENSMUST00000033290	7	-1	140912625	140968486	Dhx32	protein_coding
ENSMUSG00000030986	ENSMUST00000140593	7	-1	140912629	140951952	Dhx32	protein_coding
ENSMUSG00000030986	ENSMUST00000106139	7	-1	140912731	140968384	Dhx32	protein_coding
ENSMUSG00000030986	ENSMUST00000063669	7	-1	140912793	140974409	Dhx32	protein_coding
ENSMUSG00000030986	ENSMUST00000136301	7	-1	140914727	140922583	Dhx32	protein_coding
ENSMUSG00000030986	ENSMUST00000146211	7	-1	140940247	140951155	Dhx32	protein_coding
ENSMUSG00000030986	ENSMUST00000149876	7	-1	140940547	140951512	Dhx32	protein_coding
ENSMUSG00000030986	ENSMUST00000130182	7	-1	140940692	140968370	Dhx32	protein_coding
ENSMUSG00000030986	ENSMUST00000135989	7	-1	140951361	140968192	Dhx32	protein_coding
ENSMUSG00000053111	ENSMUST00000065359	7	1	140968544	141073215	Fank1	protein_coding
ENSMUSG00000053111	ENSMUST00000151031	7	1	140968574	141068514	Fank1	protein_coding
ENSMUSG00000053111	ENSMUST00000121560	7	1	140968625	141072548	Fank1	protein_coding
ENSMUSG00000054555	ENSMUST00000067680	7	-1	141074882	141416780	Adam12	protein_coding
ENSMUSG00000054555	ENSMUST00000138363	7	-1	141077879	141152948	Adam12	protein_coding
ENSMUSG00000054555	ENSMUST00000134504	7	-1	141167158	141423688	Adam12	protein_coding
ENSMUSG00000054555	ENSMUST00000127524	7	-1	141173095	141423829	Adam12	protein_coding
ENSMUSG00000054555	ENSMUST00000154144	7	-1	141382955	141417055	Adam12	protein_coding
ENSMUSG00000030994	ENSMUST00000166824	7	-1	141457945	141556567	D7Ertd443e	protein_coding
ENSMUSG00000030994	ENSMUST00000172947	7	-1	141457945	141556567	D7Ertd443e	protein_coding
ENSMUSG00000030994	ENSMUST00000094002	7	-1	141457945	141568511	D7Ertd443e	protein_coding
ENSMUSG00000030994	ENSMUST00000106129	7	-1	141457958	141533669	D7Ertd443e	protein_coding
ENSMUSG00000030994	ENSMUST00000174700	7	-1	141458497	141540599	D7Ertd443e	protein_coding
ENSMUSG00000030994	ENSMUST00000173195	7	-1	141541236	141568514	D7Ertd443e	protein_coding
ENSMUSG00000030994	ENSMUST00000173754	7	-1	141541357	141568508	D7Ertd443e	protein_coding
ENSMUSG00000030994	ENSMUST00000174271	7	-1	141545986	141577344	D7Ertd443e	protein_coding
ENSMUSG00000058325	ENSMUST00000084488	7	1	141862370	142365322	Dock1	protein_coding
ENSMUSG00000073805	ENSMUST00000171394	7	-1	142073609	142130113	Fam196a	protein_coding
ENSMUSG00000073805	ENSMUST00000097984	7	-1	142090739	142129893	Fam196a	protein_coding
ENSMUSG00000073804	ENSMUST00000097983	7	1	142460302	142464625	Nps	protein_coding
ENSMUSG00000073803	ENSMUST00000097982	7	1	142588025	142591227	4930544L04Rik	protein_coding
ENSMUSG00000048377	ENSMUST00000060356	7	1	142602050	142605298	Foxi2	protein_coding
ENSMUSG00000050866	ENSMUST00000053716	7	-1	142703149	142720337	Clrn3	protein_coding
ENSMUSG00000041836	ENSMUST00000073961	7	1	142729507	142877977	Ptpre	protein_coding
ENSMUSG00000041836	ENSMUST00000169654	7	1	142729522	142875197	Ptpre	protein_coding
ENSMUSG00000041836	ENSMUST00000097980	7	1	142843621	142863910	Ptpre	protein_coding
ENSMUSG00000041836	ENSMUST00000054880	7	1	142843663	142877977	Ptpre	protein_coding
ENSMUSG00000031004	ENSMUST00000033310	7	-1	142881471	142908062	Mki67	protein_coding
ENSMUSG00000054612	ENSMUST00000081510	7	1	144086294	144319870	Mgmt	protein_coding
ENSMUSG00000010476	ENSMUST00000033378	7	-1	144385356	144506128	Ebf3	protein_coding
ENSMUSG00000010476	ENSMUST00000106118	7	-1	144385356	144506128	Ebf3	protein_coding
ENSMUSG00000010476	ENSMUST00000168203	7	-1	144386381	144506097	Ebf3	protein_coding
ENSMUSG00000010476	ENSMUST00000169486	7	-1	144387567	144459221	Ebf3	protein_coding
ENSMUSG00000040139	ENSMUST00000145881	7	-1	144567257	144602439	9430038I01Rik	protein_coding
ENSMUSG00000040139	ENSMUST00000068996	7	-1	144567257	144602445	9430038I01Rik	protein_coding
ENSMUSG00000040139	ENSMUST00000117404	7	-1	144567820	144602418	9430038I01Rik	protein_coding
ENSMUSG00000040139	ENSMUST00000135335	7	-1	144574697	144602439	9430038I01Rik	protein_coding
ENSMUSG00000040139	ENSMUST00000120340	7	-1	144574729	144602415	9430038I01Rik	protein_coding
ENSMUSG00000031068	ENSMUST00000064404	7	1	144629331	144660277	Glrx3	protein_coding
ENSMUSG00000091002	ENSMUST00000160436	7	-1	145400657	145589411	Tcerg1l	protein_coding
ENSMUSG00000091002	ENSMUST00000161213	7	-1	145401400	145463012	Tcerg1l	protein_coding
ENSMUSG00000091002	ENSMUST00000162222	7	-1	145450270	145589413	Tcerg1l	protein_coding
ENSMUSG00000041775	ENSMUST00000119664	7	-1	146027506	146037956	Mapk1ip1	protein_coding
ENSMUSG00000041775	ENSMUST00000075667	7	-1	146027516	146037943	Mapk1ip1	protein_coding
ENSMUSG00000041775	ENSMUST00000118810	7	-1	146027561	146037940	Mapk1ip1	protein_coding
