ENSMUSG00000078222	ENSMUST00000105020	X	-1	3241670	3243629	Gm14346	protein_coding
ENSMUSG00000041649	ENSMUST00000143880	X	1	149672009	149805446	Klf8	protein_coding
ENSMUSG00000041649	ENSMUST00000112574	X	1	149672291	149830675	Klf8	protein_coding
ENSMUSG00000041649	ENSMUST00000039545	X	1	149794156	149830340	Klf8	protein_coding
ENSMUSG00000050148	ENSMUST00000060714	X	1	149932775	149936080	Ubqln2	protein_coding
ENSMUSG00000048573	ENSMUST00000112573	X	1	149993136	149993966	Cypt3	protein_coding
ENSMUSG00000048573	ENSMUST00000056754	X	1	149993136	149993972	Cypt3	protein_coding
ENSMUSG00000041633	ENSMUST00000039424	X	-1	150119697	150130823	Kctd12b	protein_coding
ENSMUSG00000041633	ENSMUST00000112572	X	-1	150119697	150130934	Kctd12b	protein_coding
ENSMUSG00000046550	ENSMUST00000148708	X	1	150266768	150268053	Spin2	protein_coding
ENSMUSG00000046550	ENSMUST00000123264	X	1	150266784	150268066	Spin2	protein_coding
ENSMUSG00000046550	ENSMUST00000049999	X	1	150266836	150268786	Spin2	protein_coding
ENSMUSG00000067209	ENSMUST00000112569	X	-1	150436133	150447183	Gm15144	protein_coding
ENSMUSG00000067208	ENSMUST00000112567	X	-1	150457323	150468370	4921511M17Rik	protein_coding
ENSMUSG00000058986	ENSMUST00000144098	X	-1	150478529	150489582	Gm10057	protein_coding
ENSMUSG00000079352	ENSMUST00000112565	X	-1	150544176	150555228	Gm15140	protein_coding
ENSMUSG00000059663	ENSMUST00000082357	X	-1	150773768	150777935	4930524N10Rik	protein_coding
ENSMUSG00000025051	ENSMUST00000026029	X	1	150916545	150919225	4930542N07Rik	protein_coding
ENSMUSG00000072888	ENSMUST00000101137	X	-1	151009771	151013903	Gm5647	protein_coding
ENSMUSG00000072100	ENSMUST00000096852	X	-1	151321348	151324810	Gm16390	protein_coding
ENSMUSG00000063728	ENSMUST00000076986	X	-1	151358555	151360664	Magea6	protein_coding
ENSMUSG00000063728	ENSMUST00000112562	X	-1	151358555	151370530	Magea6	protein_coding
ENSMUSG00000055816	ENSMUST00000067254	X	-1	151382949	151392750	Magea3	protein_coding
ENSMUSG00000055816	ENSMUST00000079867	X	-1	151383086	151384048	Magea3	protein_coding
ENSMUSG00000079350	ENSMUST00000070141	X	-1	151420318	151430393	Magea8	protein_coding
ENSMUSG00000055746	ENSMUST00000069477	X	-1	151461744	151467835	Magea2	protein_coding
ENSMUSG00000055746	ENSMUST00000112559	X	-1	151462027	151467043	Magea2	protein_coding
ENSMUSG00000079349	ENSMUST00000169540	X	-1	151487604	151496096	Magea5	protein_coding
ENSMUSG00000079349	ENSMUST00000069556	X	-1	151487888	151497688	Magea5	protein_coding
ENSMUSG00000059539	ENSMUST00000101133	X	-1	151523172	151528209	Magea1	protein_coding
ENSMUSG00000059539	ENSMUST00000078193	X	-1	151523229	151524336	Magea1	protein_coding
ENSMUSG00000057402	ENSMUST00000076671	X	-1	151559460	151562955	1700042B14Rik	protein_coding
ENSMUSG00000025283	ENSMUST00000026318	X	-1	151647675	151650992	Sat1	protein_coding
ENSMUSG00000025283	ENSMUST00000152463	X	-1	151647675	151650992	Sat1	protein_coding
ENSMUSG00000025283	ENSMUST00000134855	X	-1	151647849	151648602	Sat1	protein_coding
ENSMUSG00000025283	ENSMUST00000138944	X	-1	151647849	151649447	Sat1	protein_coding
ENSMUSG00000025283	ENSMUST00000150046	X	-1	151647849	151650875	Sat1	protein_coding
ENSMUSG00000025283	ENSMUST00000112551	X	-1	151647858	151650888	Sat1	protein_coding
ENSMUSG00000025283	ENSMUST00000123337	X	-1	151649998	151650870	Sat1	protein_coding
ENSMUSG00000025287	ENSMUST00000134662	X	1	151696986	151698125	Acot9	protein_coding
ENSMUSG00000025287	ENSMUST00000026324	X	1	151696986	151732197	Acot9	protein_coding
ENSMUSG00000025287	ENSMUST00000131332	X	1	151697048	151732189	Acot9	protein_coding
ENSMUSG00000025287	ENSMUST00000126200	X	1	151728386	151731456	Acot9	protein_coding
ENSMUSG00000025289	ENSMUST00000026328	X	-1	151758461	151773010	Prdx4	protein_coding
ENSMUSG00000025289	ENSMUST00000130349	X	-1	151762989	151775297	Prdx4	protein_coding
ENSMUSG00000025289	ENSMUST00000123915	X	-1	151771335	151773017	Prdx4	protein_coding
ENSMUSG00000041552	ENSMUST00000038665	X	-1	152007998	152057868	Ptchd1	protein_coding
ENSMUSG00000041552	ENSMUST00000170236	X	-1	152008084	152057661	Ptchd1	protein_coding
ENSMUSG00000041552	ENSMUST00000141356	X	-1	152021351	152058357	Ptchd1	protein_coding
ENSMUSG00000055109	ENSMUST00000128838	X	1	152059284	152278422	Gm15155	protein_coding
ENSMUSG00000055109	ENSMUST00000112542	X	1	152059318	152780430	Gm15155	protein_coding
ENSMUSG00000057457	ENSMUST00000135713	X	-1	153596618	153600205	Phex	protein_coding
ENSMUSG00000057457	ENSMUST00000079945	X	-1	153596618	153853218	Phex	protein_coding
ENSMUSG00000057457	ENSMUST00000138396	X	-1	153658337	153853244	Phex	protein_coding
ENSMUSG00000090349	ENSMUST00000166998	X	1	153866285	153866923	Gm17261	protein_coding
ENSMUSG00000071708	ENSMUST00000112529	X	-1	153881787	153930219	Sms	protein_coding
ENSMUSG00000071708	ENSMUST00000145477	X	-1	153883628	153929998	Sms	protein_coding
ENSMUSG00000071708	ENSMUST00000146026	X	-1	153893926	153898793	Sms	protein_coding
ENSMUSG00000071708	ENSMUST00000127089	X	-1	153896806	153929976	Sms	protein_coding
ENSMUSG00000071708	ENSMUST00000123770	X	-1	153903796	153929304	Sms	protein_coding
ENSMUSG00000046873	ENSMUST00000065857	X	-1	153973303	154006937	Mbtps2	protein_coding
ENSMUSG00000046873	ENSMUST00000171094	X	-1	153973351	154006700	Mbtps2	protein_coding
ENSMUSG00000046873	ENSMUST00000058098	X	-1	153985756	154036647	Mbtps2	protein_coding
ENSMUSG00000046873	ENSMUST00000112522	X	-1	154003878	154036582	Mbtps2	protein_coding
ENSMUSG00000091736	ENSMUST00000065806	X	-1	154004051	154006917	Yy2	protein_coding
ENSMUSG00000046873	ENSMUST00000134211	X	-1	154006998	154017715	Mbtps2	protein_coding
ENSMUSG00000046873	ENSMUST00000139786	X	-1	154009151	154036583	Mbtps2	protein_coding
ENSMUSG00000046873	ENSMUST00000149249	X	-1	154010880	154036611	Mbtps2	protein_coding
ENSMUSG00000046873	ENSMUST00000152826	X	-1	154028989	154036575	Mbtps2	protein_coding
ENSMUSG00000041476	ENSMUST00000136141	X	1	154136842	154140944	Smpx	protein_coding
ENSMUSG00000041476	ENSMUST00000038007	X	1	154136842	154190523	Smpx	protein_coding
ENSMUSG00000041476	ENSMUST00000112521	X	1	154137059	154190521	Smpx	protein_coding
ENSMUSG00000041476	ENSMUST00000147283	X	1	154137192	154190146	Smpx	protein_coding
ENSMUSG00000041476	ENSMUST00000112520	X	1	154140530	154190173	Smpx	protein_coding
ENSMUSG00000041476	ENSMUST00000132805	X	1	154152205	154190143	Smpx	protein_coding
ENSMUSG00000041476	ENSMUST00000126418	X	1	154158358	154190215	Smpx	protein_coding
ENSMUSG00000047485	ENSMUST00000087157	X	1	154256367	154258301	Klhl34	protein_coding
ENSMUSG00000025658	ENSMUST00000026750	X	-1	154259368	154481226	Cnksr2	protein_coding
ENSMUSG00000025658	ENSMUST00000112515	X	-1	154261553	154481112	Cnksr2	protein_coding
ENSMUSG00000025658	ENSMUST00000112513	X	-1	154270675	154481226	Cnksr2	protein_coding
ENSMUSG00000025658	ENSMUST00000139664	X	-1	154296510	154304803	Cnksr2	protein_coding
ENSMUSG00000025658	ENSMUST00000167802	X	-1	154325994	154481112	Cnksr2	protein_coding
ENSMUSG00000025658	ENSMUST00000168304	X	-1	154480705	154481249	Cnksr2	protein_coding
ENSMUSG00000031309	ENSMUST00000112493	X	1	155648239	155802434	Rps6ka3	protein_coding
ENSMUSG00000031309	ENSMUST00000126686	X	1	155693714	155749457	Rps6ka3	protein_coding
ENSMUSG00000031309	ENSMUST00000033671	X	1	155693790	155806176	Rps6ka3	protein_coding
ENSMUSG00000031309	ENSMUST00000112500	X	1	155693802	155801969	Rps6ka3	protein_coding
ENSMUSG00000031309	ENSMUST00000112492	X	1	155693857	155766306	Rps6ka3	protein_coding
ENSMUSG00000031309	ENSMUST00000148570	X	1	155694058	155766396	Rps6ka3	protein_coding
ENSMUSG00000031309	ENSMUST00000156648	X	1	155714208	155764804	Rps6ka3	protein_coding
ENSMUSG00000031309	ENSMUST00000112491	X	1	155741213	155768809	Rps6ka3	protein_coding
ENSMUSG00000031309	ENSMUST00000142668	X	1	155800253	155801437	Rps6ka3	protein_coding
ENSMUSG00000031309	ENSMUST00000149939	X	1	155800338	155801672	Rps6ka3	protein_coding
ENSMUSG00000067194	ENSMUST00000133252	X	1	155810110	155814490	Eif1ax	protein_coding
ENSMUSG00000067194	ENSMUST00000087143	X	1	155810110	155827860	Eif1ax	protein_coding
ENSMUSG00000041020	ENSMUST00000112471	X	1	155852504	155936689	Mtap7d2	protein_coding
ENSMUSG00000041020	ENSMUST00000058145	X	1	155852510	155936879	Mtap7d2	protein_coding
ENSMUSG00000041020	ENSMUST00000145142	X	1	155883940	155928710	Mtap7d2	protein_coding
ENSMUSG00000041020	ENSMUST00000112470	X	1	155897057	155924555	Mtap7d2	protein_coding
ENSMUSG00000041020	ENSMUST00000043151	X	1	155897057	155936515	Mtap7d2	protein_coding
ENSMUSG00000041020	ENSMUST00000156172	X	1	155897069	155908025	Mtap7d2	protein_coding
ENSMUSG00000041020	ENSMUST00000087141	X	1	155897080	155927303	Mtap7d2	protein_coding
ENSMUSG00000044150	ENSMUST00000144598	X	1	155964620	155989771	A830080D01Rik	protein_coding
ENSMUSG00000044150	ENSMUST00000112464	X	1	155970600	156031013	A830080D01Rik	protein_coding
ENSMUSG00000044150	ENSMUST00000057180	X	1	155970651	156030326	A830080D01Rik	protein_coding
ENSMUSG00000044150	ENSMUST00000131623	X	1	155979687	155989821	A830080D01Rik	protein_coding
ENSMUSG00000044150	ENSMUST00000149054	X	1	156004781	156030134	A830080D01Rik	protein_coding
ENSMUSG00000044150	ENSMUST00000154694	X	1	156005470	156013029	A830080D01Rik	protein_coding
ENSMUSG00000040990	ENSMUST00000112456	X	1	156065204	156416001	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000150433	X	1	156065473	156359017	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000073094	X	1	156065473	156411101	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000123433	X	1	156135248	156303332	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000141354	X	1	156146533	156411797	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000080394	X	1	156146533	156412099	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000112451	X	1	156278400	156413596	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000112453	X	1	156278413	156412099	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000112447	X	1	156278896	156413848	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000112449	X	1	156302406	156413849	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000152426	X	1	156357791	156411251	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000134062	X	1	156379629	156409820	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000112445	X	1	156379745	156413849	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000128185	X	1	156380625	156413849	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000142426	X	1	156380844	156412099	Sh3kbp1	protein_coding
ENSMUSG00000040990	ENSMUST00000130987	X	1	156380950	156411122	Sh3kbp1	protein_coding
ENSMUSG00000031303	ENSMUST00000033665	X	1	156426365	156561283	Map3k15	protein_coding
ENSMUSG00000031299	ENSMUST00000033662	X	-1	156560141	156576345	Pdha1	protein_coding
ENSMUSG00000031299	ENSMUST00000156531	X	-1	156565223	156566897	Pdha1	protein_coding
ENSMUSG00000031299	ENSMUST00000142814	X	-1	156565610	156576224	Pdha1	protein_coding
ENSMUSG00000031299	ENSMUST00000126440	X	-1	156567220	156576241	Pdha1	protein_coding
ENSMUSG00000031299	ENSMUST00000127535	X	-1	156574829	156576288	Pdha1	protein_coding
ENSMUSG00000031298	ENSMUST00000112408	X	1	156828622	156936002	Gpr64	protein_coding
ENSMUSG00000031298	ENSMUST00000112401	X	1	156828656	156936002	Gpr64	protein_coding
ENSMUSG00000031298	ENSMUST00000112402	X	1	156828656	156936002	Gpr64	protein_coding
ENSMUSG00000031298	ENSMUST00000112400	X	1	156828657	156936002	Gpr64	protein_coding
ENSMUSG00000031298	ENSMUST00000112404	X	1	156828657	156936002	Gpr64	protein_coding
ENSMUSG00000031298	ENSMUST00000112405	X	1	156828657	156936002	Gpr64	protein_coding
ENSMUSG00000031298	ENSMUST00000123450	X	1	156828660	156899619	Gpr64	protein_coding
ENSMUSG00000031298	ENSMUST00000146805	X	1	156828660	156907715	Gpr64	protein_coding
ENSMUSG00000031298	ENSMUST00000112398	X	1	156865224	156934670	Gpr64	protein_coding
ENSMUSG00000031295	ENSMUST00000112377	X	1	156940098	157029073	Phka2	protein_coding
ENSMUSG00000031295	ENSMUST00000139587	X	1	156940104	156965708	Phka2	protein_coding
ENSMUSG00000031295	ENSMUST00000146752	X	1	156940366	156967744	Phka2	protein_coding
ENSMUSG00000031295	ENSMUST00000033652	X	1	156940366	157029073	Phka2	protein_coding
ENSMUSG00000031295	ENSMUST00000112380	X	1	156940366	157036810	Phka2	protein_coding
ENSMUSG00000031295	ENSMUST00000112376	X	1	156940397	156996887	Phka2	protein_coding
ENSMUSG00000031295	ENSMUST00000131765	X	1	156961280	156979420	Phka2	protein_coding
ENSMUSG00000031295	ENSMUST00000154142	X	1	156961290	156979415	Phka2	protein_coding
ENSMUSG00000031295	ENSMUST00000139496	X	1	156968826	157029073	Phka2	protein_coding
ENSMUSG00000031295	ENSMUST00000153907	X	1	156995719	157000681	Phka2	protein_coding
ENSMUSG00000062168	ENSMUST00000071204	X	-1	157061026	157157904	Ppef1	protein_coding
ENSMUSG00000062168	ENSMUST00000135856	X	-1	157079796	157173697	Ppef1	protein_coding
ENSMUSG00000062168	ENSMUST00000136888	X	-1	157131503	157157868	Ppef1	protein_coding
ENSMUSG00000031293	ENSMUST00000033650	X	1	157205945	157237595	Rs1	protein_coding
ENSMUSG00000031293	ENSMUST00000112368	X	1	157206112	157232785	Rs1	protein_coding
ENSMUSG00000031292	ENSMUST00000087104	X	-1	157222240	157432634	Cdkl5	protein_coding
ENSMUSG00000031293	ENSMUST00000150170	X	1	157229433	157233282	Rs1	protein_coding
ENSMUSG00000031292	ENSMUST00000112355	X	-1	157237059	157255114	Cdkl5	protein_coding
ENSMUSG00000055691	ENSMUST00000069417	X	-1	157340048	157344984	Gja6	protein_coding
ENSMUSG00000000037	ENSMUST00000101113	X	1	157555125	157694832	Scml2	protein_coding
ENSMUSG00000000037	ENSMUST00000087091	X	1	157562194	157694818	Scml2	protein_coding
ENSMUSG00000000037	ENSMUST00000087090	X	1	157562200	157694818	Scml2	protein_coding
ENSMUSG00000000037	ENSMUST00000074802	X	1	157600682	157694884	Scml2	protein_coding
ENSMUSG00000000037	ENSMUST00000112342	X	1	157600682	157694884	Scml2	protein_coding
ENSMUSG00000000037	ENSMUST00000019101	X	1	157600704	157696128	Scml2	protein_coding
ENSMUSG00000000037	ENSMUST00000112345	X	1	157600704	157696145	Scml2	protein_coding
ENSMUSG00000000037	ENSMUST00000077375	X	1	157600992	157693591	Scml2	protein_coding
ENSMUSG00000000037	ENSMUST00000112348	X	1	157600992	157693637	Scml2	protein_coding
ENSMUSG00000000037	ENSMUST00000124775	X	1	157672505	157677796	Scml2	protein_coding
ENSMUSG00000079326	ENSMUST00000141946	X	1	157725388	157738954	Gm15262	protein_coding
ENSMUSG00000043518	ENSMUST00000112338	X	1	158155001	158217426	Rai2	protein_coding
ENSMUSG00000043518	ENSMUST00000061514	X	1	158155559	158217428	Rai2	protein_coding
ENSMUSG00000059493	ENSMUST00000087085	X	-1	158271228	158597662	Nhs	protein_coding
ENSMUSG00000059493	ENSMUST00000170183	X	-1	158274747	158313322	Nhs	protein_coding
ENSMUSG00000059493	ENSMUST00000081569	X	-1	158274747	158597320	Nhs	protein_coding
ENSMUSG00000040855	ENSMUST00000154424	X	-1	158849886	159003446	Reps2	protein_coding
ENSMUSG00000040855	ENSMUST00000039359	X	-1	158849886	159003448	Reps2	protein_coding
ENSMUSG00000040855	ENSMUST00000101102	X	-1	158849886	159081533	Reps2	protein_coding
ENSMUSG00000040855	ENSMUST00000112334	X	-1	158849886	159081581	Reps2	protein_coding
ENSMUSG00000040855	ENSMUST00000155863	X	-1	158964317	159003544	Reps2	protein_coding
ENSMUSG00000040855	ENSMUST00000155043	X	-1	158984152	158990511	Reps2	protein_coding
ENSMUSG00000031353	ENSMUST00000033720	X	1	159198334	159217024	Rbbp7	protein_coding
ENSMUSG00000031353	ENSMUST00000112327	X	1	159198353	159216688	Rbbp7	protein_coding
ENSMUSG00000031353	ENSMUST00000112326	X	1	159198394	159213827	Rbbp7	protein_coding
ENSMUSG00000031353	ENSMUST00000138791	X	1	159198998	159210162	Rbbp7	protein_coding
ENSMUSG00000031353	ENSMUST00000143681	X	1	159212510	159216377	Rbbp7	protein_coding
ENSMUSG00000038344	ENSMUST00000131463	X	-1	159216851	159250413	Txlng	protein_coding
ENSMUSG00000038344	ENSMUST00000041370	X	-1	159216851	159267386	Txlng	protein_coding
ENSMUSG00000038344	ENSMUST00000112316	X	-1	159216851	159267386	Txlng	protein_coding
ENSMUSG00000038344	ENSMUST00000112314	X	-1	159226849	159250565	Txlng	protein_coding
ENSMUSG00000038344	ENSMUST00000112315	X	-1	159226850	159267386	Txlng	protein_coding
ENSMUSG00000038344	ENSMUST00000150080	X	-1	159265992	159267386	Txlng	protein_coding
ENSMUSG00000031357	ENSMUST00000033723	X	-1	159294989	159326379	Syap1	protein_coding
ENSMUSG00000031357	ENSMUST00000134629	X	-1	159295841	159301404	Syap1	protein_coding
ENSMUSG00000031360	ENSMUST00000101095	X	1	159339170	159416461	Ctps2	protein_coding
ENSMUSG00000031360	ENSMUST00000148949	X	1	159339177	159359140	Ctps2	protein_coding
ENSMUSG00000031360	ENSMUST00000123089	X	1	159339177	159359465	Ctps2	protein_coding
ENSMUSG00000031360	ENSMUST00000112303	X	1	159339537	159470257	Ctps2	protein_coding
ENSMUSG00000031360	ENSMUST00000033727	X	1	159339564	159470440	Ctps2	protein_coding
ENSMUSG00000031360	ENSMUST00000112302	X	1	159339701	159470433	Ctps2	protein_coding
ENSMUSG00000031360	ENSMUST00000151424	X	1	159339717	159341502	Ctps2	protein_coding
ENSMUSG00000031360	ENSMUST00000112301	X	1	159339802	159470257	Ctps2	protein_coding
ENSMUSG00000031360	ENSMUST00000142927	X	1	159340103	159360336	Ctps2	protein_coding
ENSMUSG00000031360	ENSMUST00000126956	X	1	159367595	159374665	Ctps2	protein_coding
ENSMUSG00000031360	ENSMUST00000135094	X	1	159379106	159413126	Ctps2	protein_coding
ENSMUSG00000031360	ENSMUST00000148199	X	1	159379487	159379776	Ctps2	protein_coding
ENSMUSG00000040808	ENSMUST00000038769	X	-1	159399924	159402531	S100g	protein_coding
ENSMUSG00000031360	ENSMUST00000112300	X	1	159407037	159469251	Ctps2	protein_coding
ENSMUSG00000031364	ENSMUST00000033730	X	-1	159951836	159987609	Grpr	protein_coding
ENSMUSG00000031367	ENSMUST00000069041	X	1	160346949	160371598	Ap1s2	protein_coding
ENSMUSG00000031367	ENSMUST00000033734	X	1	160347074	160371291	Ap1s2	protein_coding
ENSMUSG00000031367	ENSMUST00000112294	X	1	160347077	160367478	Ap1s2	protein_coding
ENSMUSG00000031367	ENSMUST00000140845	X	1	160349333	160371288	Ap1s2	protein_coding
ENSMUSG00000031370	ENSMUST00000112289	X	-1	160373375	160396521	Zrsr2	protein_coding
ENSMUSG00000031370	ENSMUST00000033736	X	-1	160374459	160396530	Zrsr2	protein_coding
ENSMUSG00000031370	ENSMUST00000132350	X	-1	160376997	160388148	Zrsr2	protein_coding
ENSMUSG00000031370	ENSMUST00000145962	X	-1	160377900	160381408	Zrsr2	protein_coding
ENSMUSG00000031370	ENSMUST00000124719	X	-1	160386871	160388390	Zrsr2	protein_coding
ENSMUSG00000031370	ENSMUST00000090840	X	-1	160388318	160396530	Zrsr2	protein_coding
ENSMUSG00000031370	ENSMUST00000139166	X	-1	160391523	160396094	Zrsr2	protein_coding
ENSMUSG00000031370	ENSMUST00000147928	X	-1	160391572	160396484	Zrsr2	protein_coding
ENSMUSG00000031370	ENSMUST00000127370	X	-1	160394404	160396593	Zrsr2	protein_coding
ENSMUSG00000031373	ENSMUST00000033739	X	-1	160414754	160465929	Car5b	protein_coding
ENSMUSG00000031373	ENSMUST00000126650	X	-1	160449817	160465913	Car5b	protein_coding
ENSMUSG00000040749	ENSMUST00000037928	X	-1	160508637	160514053	Siah1b	protein_coding
ENSMUSG00000040749	ENSMUST00000071667	X	-1	160508637	160514082	Siah1b	protein_coding
ENSMUSG00000040749	ENSMUST00000134272	X	-1	160509817	160514425	Siah1b	protein_coding
ENSMUSG00000015401	ENSMUST00000112280	X	1	160526762	160556792	Tmem27	protein_coding
ENSMUSG00000015401	ENSMUST00000015545	X	1	160528119	160556791	Tmem27	protein_coding
ENSMUSG00000015401	ENSMUST00000141818	X	1	160530121	160556146	Tmem27	protein_coding
ENSMUSG00000015405	ENSMUST00000112271	X	1	160577264	160626352	Ace2	protein_coding
ENSMUSG00000015405	ENSMUST00000073973	X	1	160578410	160626352	Ace2	protein_coding
ENSMUSG00000015405	ENSMUST00000131543	X	1	160600110	160623756	Ace2	protein_coding
ENSMUSG00000031377	ENSMUST00000015547	X	-1	160630774	160696125	Bmx	protein_coding
ENSMUSG00000031377	ENSMUST00000112265	X	-1	160630774	160696125	Bmx	protein_coding
ENSMUSG00000031377	ENSMUST00000112263	X	-1	160631287	160688300	Bmx	protein_coding
ENSMUSG00000031379	ENSMUST00000145412	X	1	160707303	160807044	Pir	protein_coding
ENSMUSG00000031379	ENSMUST00000033749	X	1	160707363	160810943	Pir	protein_coding
ENSMUSG00000031379	ENSMUST00000127685	X	1	160707443	160709806	Pir	protein_coding
ENSMUSG00000031379	ENSMUST00000129296	X	1	160707479	160782591	Pir	protein_coding
ENSMUSG00000031379	ENSMUST00000123343	X	1	160707505	160747709	Pir	protein_coding
ENSMUSG00000031380	ENSMUST00000033751	X	1	160811310	160840582	Figf	protein_coding
ENSMUSG00000031380	ENSMUST00000172329	X	1	160811698	160840578	Figf	protein_coding
ENSMUSG00000031380	ENSMUST00000124851	X	1	160829175	160838712	Figf	protein_coding
